date,travaux rénovation
2018-01-07,0.16783216783216784
2018-01-14,0.16083916083916083
2018-01-21,0.6153846153846154
2018-01-28,0.0
2018-02-04,0.2867132867132867
2018-02-11,0.32867132867132864
2018-02-18,0.8041958041958042
2018-02-25,0.23776223776223776
2018-03-04,0.16083916083916083
2018-03-11,0.24475524475524477
2018-03-18,0.6363636363636364
2018-03-25,0.2517482517482518
2018-04-01,0.0
2018-04-08,0.34965034965034963
2018-04-15,0.8881118881118881
2018-04-22,0.17482517482517482
2018-04-29,0.25874125874125875
2018-05-06,0.3706293706293706
2018-05-13,0.2517482517482518
2018-05-20,0.4965034965034965
2018-05-27,0.0
2018-06-03,0.6013986013986014
2018-06-10,0.16783216783216784
2018-06-17,0.17482517482517482
2018-06-24,0.0
2018-07-01,0.16783216783216784
2018-07-08,0.34965034965034963
2018-07-15,0.36363636363636365
2018-07-22,0.5104895104895105
2018-07-29,0.0
2018-08-05,0.0
2018-08-12,0.5314685314685315
2018-08-19,0.0
2018-08-26,0.0
2018-09-02,0.17482517482517482
2018-09-09,0.4965034965034965
2018-09-16,0.5874125874125874
2018-09-23,0.4965034965034965
2018-09-30,0.34965034965034963
2018-10-07,0.5244755244755245
2018-10-14,0.35664335664335667
2018-10-21,0.5594405594405595
2018-10-28,0.4405594405594406
2018-11-04,0.2517482517482518
2018-11-11,0.48951048951048953
2018-11-18,0.16783216783216784
2018-11-25,1.0
2018-12-02,0.5104895104895105
2018-12-09,0.48951048951048953
2018-12-16,0.34965034965034963
2018-12-23,0.32867132867132864
2018-12-30,0.0
2019-01-06,0.16783216783216784
2019-01-13,0.6293706293706294
2019-01-20,0.0
2019-01-27,0.15384615384615385
2019-02-03,0.16083916083916083
2019-02-10,0.32867132867132864
2019-02-17,0.17482517482517482
2019-02-24,0.4755244755244755
2019-03-03,0.6153846153846154
2019-03-10,0.16083916083916083
2019-03-17,0.34965034965034963
2019-03-24,0.16083916083916083
2019-03-31,0.5174825174825175
2019-04-07,0.16083916083916083
2019-04-14,0.32867132867132864
2019-04-21,0.16083916083916083
2019-04-28,0.15384615384615385
2019-05-05,0.44755244755244755
2019-05-12,0.45454545454545453
2019-05-19,0.16083916083916083
2019-05-26,0.27972027972027974
2019-06-02,0.2097902097902098
2019-06-09,0.0
2019-06-16,0.6223776223776224
2019-06-23,0.4755244755244755
2019-06-30,0.0
2019-07-07,0.15384615384615385
2019-07-14,0.3146853146853147
2019-07-21,0.16783216783216784
2019-07-28,0.5734265734265734
2019-08-04,0.0
2019-08-11,0.18181818181818182
2019-08-18,0.18181818181818182
2019-08-25,0.27972027972027974
2019-09-01,0.15384615384615385
2019-09-08,0.15384615384615385
2019-09-15,0.15384615384615385
2019-09-22,0.20279720279720279
2019-09-29,0.23076923076923078
2019-10-06,0.15384615384615385
2019-10-13,0.0
2019-10-20,0.15384615384615385
2019-10-27,0.4195804195804196
2019-11-03,0.0
2019-11-10,0.14685314685314685
2019-11-17,0.14685314685314685
2019-11-24,0.13986013986013987
2019-12-01,0.2867132867132867
2019-12-08,0.13986013986013987
2019-12-15,0.2867132867132867
2019-12-22,0.3146853146853147
2019-12-29,0.15384615384615385
2020-01-05,0.14685314685314685
2020-01-12,0.13986013986013987
2020-01-19,0.13986013986013987
2020-01-26,0.13286713286713286
2020-02-02,0.5384615384615384
2020-02-09,0.25874125874125875
2020-02-16,0.38461538461538464
2020-02-23,0.13286713286713286
2020-03-01,0.38461538461538464
2020-03-08,0.13286713286713286
2020-03-15,0.34265734265734266
2020-03-22,0.18181818181818182
2020-03-29,0.0
2020-04-05,0.2517482517482518
2020-04-12,0.1258741258741259
2020-04-19,0.1888111888111888
2020-04-26,0.11888111888111888
2020-05-03,0.0
2020-05-10,0.1888111888111888
2020-05-17,0.2727272727272727
2020-05-24,0.13286713286713286
2020-05-31,0.34965034965034963
2020-06-07,0.43356643356643354
2020-06-14,0.13286713286713286
2020-06-21,0.0
