Unnamed: 0,travaux rénovation
3,25.384615384615387
5,27.69230769230769
7,0.0
15,25.384615384615387
18,39.230769230769226
21,36.92307692307692
22,23.07692307692308
23,23.07692307692308
24,23.07692307692308
25,17.307692307692307
26,100.0
27,25.384615384615387
28,31.153846153846153
