date,catering,publicidad,Maquillaje para novias,Eventos Musicales,Pastelería,fotografia,Dj,limusina,ramos de flores,coches deportivos,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-01-07,4.863324425215797,14.589973275647393,0.0,0.0,6.078060655410937,40.80983582918772,33.86348079443236,0.0,0.4128274616079494,0.4128274616079494,4.953929539295393,1.2384823848238482,0.4128274616079494,1.2384823848238482,0.4128274616079494,0.0,0.4128274616079494,0.4128274616079494,7,11,0
2018-01-14,11.597158244745362,25.81302964153,0.0,0.0,5.209766276066517,20.83906510426607,21.70735948361049,0.8256549232158988,1.2384823848238482,0.4128274616079494,3.3026196928635954,0.4128274616079494,0.4128274616079494,0.8256549232158988,0.4128274616079494,0.0,0.4128274616079494,0.8256549232158988,7,20,1
2018-01-21,6.359731940666812,23.568418368353477,0.0,0.0,5.209766276066517,20.83906510426607,26.917125759677003,0.4128274616079494,1.2384823848238482,1.2384823848238482,3.3026196928635954,0.4128274616079494,0.4128274616079494,1.2384823848238482,0.4128274616079494,0.0,0.4128274616079494,0.8256549232158988,7,19,1
2018-01-28,16.460482669961156,22.820214610627968,0.0,0.0,7.814649414099776,30.390303277054684,19.970770724921646,0.0,1.2384823848238482,1.2384823848238482,3.3026196928635954,0.4128274616079494,0.8256549232158988,1.6513098464317977,0.4128274616079494,0.0,0.4128274616079494,0.8256549232158988,6,23,0
2018-02-04,5.611528182941304,22.820214610627968,0.0,0.0,2.6048831380332587,31.258597656399104,28.653714518365845,0.8256549232158988,0.8256549232158988,0.4128274616079494,4.128274616079494,0.4128274616079494,0.4128274616079494,1.2384823848238482,0.0,0.0,1.2384823848238482,1.6513098464317977,10,59,0
2018-02-11,10.848954487019853,16.460482669961156,0.0,0.0,5.209766276066517,31.258597656399104,31.258597656399104,0.4128274616079494,1.6513098464317977,1.2384823848238482,3.7154471544715446,0.8256549232158988,0.4128274616079494,2.064137308039747,0.0,0.0,0.4128274616079494,0.8256549232158988,8,38,1
2018-02-18,10.848954487019853,18.330992064274927,0.0,0.0,2.6048831380332587,36.46836393246562,21.70735948361049,0.0,0.4128274616079494,0.4128274616079494,3.7154471544715446,1.2384823848238482,0.8256549232158988,1.2384823848238482,0.0,0.0,0.0,1.2384823848238482,6,18,0
2018-02-25,4.863324425215797,22.446112731765215,0.0,0.0,4.341471896722098,23.443948242299324,24.312242621643747,0.8256549232158988,0.4128274616079494,0.0,2.889792231255646,0.4128274616079494,0.8256549232158988,0.0,0.4128274616079494,0.0,0.0,0.4128274616079494,8,18,0
2018-03-04,7.1079356983923185,30.30225218788304,0.0,0.0,5.209766276066517,23.443948242299324,25.180537000988167,0.4128274616079494,0.4128274616079494,1.6513098464317977,3.7154471544715446,0.4128274616079494,0.0,0.8256549232158988,0.0,0.0,0.4128274616079494,0.8256549232158988,6,11,0
2018-03-11,9.726648850431594,23.568418368353477,0.0,0.0,6.946355034755356,34.73177517377678,29.522008897710265,0.4128274616079494,0.8256549232158988,1.2384823848238482,3.3026196928635954,0.4128274616079494,0.4128274616079494,2.4769647696476964,0.0,0.0,0.0,1.2384823848238482,5,12,1
2018-03-18,9.726648850431594,28.80584467243203,0.0,0.0,4.341471896722098,35.6000695531212,27.785420139021426,0.4128274616079494,1.2384823848238482,0.4128274616079494,3.7154471544715446,0.8256549232158988,0.8256549232158988,0.8256549232158988,0.0,0.0,0.0,1.6513098464317977,5,17,0
2018-03-25,7.1079356983923185,15.338177033372896,0.0,0.0,6.946355034755356,26.917125759677003,23.443948242299324,0.4128274616079494,0.4128274616079494,0.4128274616079494,3.3026196928635954,1.2384823848238482,0.8256549232158988,0.0,0.0,0.0,0.0,1.2384823848238482,9,15,0
2018-04-01,13.093565760196377,19.827399579725945,0.0,0.0,3.473177517377678,28.653714518365845,26.048831380332583,0.0,0.8256549232158988,0.4128274616079494,2.4769647696476964,0.4128274616079494,0.4128274616079494,1.6513098464317977,0.0,0.0,0.4128274616079494,0.8256549232158988,7,13,2
2018-04-08,10.848954487019853,16.460482669961156,0.0,0.0,10.419532552133035,34.73177517377678,23.443948242299324,1.6513098464317977,0.4128274616079494,1.6513098464317977,2.889792231255646,0.8256549232158988,0.8256549232158988,1.6513098464317977,0.4128274616079494,0.0,0.4128274616079494,0.4128274616079494,6,14,1
