date,catering,fotografia,Maquillaje para novias,Eventos Musicales,Pastelería,publicidad,Dj,limusina,ramos de flores,coches deportivos,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-05-27,8.076724756541251,14.397639783399619,0.0,0.0,0.0,12.10563883133376,12.10563883133376,0.0,1.0842062852538277,0.0,3.975423045930701,1.0842062852538277,1.0842062852538277,2.8912167606768735,0.0,0.0,0.0,1.8070104754230458,8,14,0
2018-06-03,11.939506161843587,16.153449513082503,0.0,0.0,0.0,8.877468476311424,20.98310730764518,1.0842062852538277,1.0842062852538277,0.0,5.782433521353747,2.1684125705076553,0.0,2.1684125705076553,0.0,0.0,0.0,1.0842062852538277,5,21,0
2018-06-10,7.725562810604674,9.832534486224132,0.0,0.0,4.842255532533503,15.333809186356095,20.1760647188896,1.4456083803384367,1.0842062852538277,0.0,4.336825141015311,1.0842062852538277,0.0,1.4456083803384367,0.0,0.0,0.0,1.0842062852538277,4,14,0
2018-06-17,6.672076972794946,12.992991999653315,0.0,0.0,9.684511065067007,20.1760647188896,32.28170355022336,0.0,2.5298146655922644,1.0842062852538277,6.505237711522965,0.0,0.0,1.0842062852538277,0.0,0.0,0.0,1.0842062852538277,7,16,2
2018-06-24,10.534858378097281,21.42087870213114,0.0,0.0,4.842255532533503,29.860575783956605,12.10563883133376,0.0,0.0,0.0,4.336825141015311,0.0,0.0,1.4456083803384367,0.0,0.0,0.0,1.0842062852538277,6,16,4
2018-07-01,6.320915026858369,14.397639783399619,0.0,0.0,4.842255532533503,20.98310730764518,14.526766597600512,1.0842062852538277,1.0842062852538277,0.0,5.4210314262691375,0.0,0.0,4.698227236099919,0.0,0.0,0.0,1.0842062852538277,6,13,2
2018-07-08,4.213943351238914,12.641830053716738,0.0,0.0,0.0,14.526766597600512,12.10563883133376,1.0842062852538277,0.0,0.0,3.975423045930701,1.0842062852538277,0.0,4.336825141015311,0.0,0.0,0.0,2.1684125705076553,6,10,2
2018-07-15,5.969753080921794,5.969753080921794,0.0,0.0,4.842255532533503,9.684511065067007,18.56197954137843,0.0,1.0842062852538277,0.0,6.1438356164383565,1.0842062852538277,0.0,2.5298146655922644,0.0,0.0,0.0,1.0842062852538277,6,11,2
2018-07-22,14.748801729336195,14.748801729336195,0.0,0.0,7.263383298800256,16.947894363867263,29.053533195201023,0.0,1.0842062852538277,0.0,3.975423045930701,1.0842062852538277,1.0842062852538277,6.1438356164383565,0.0,0.0,0.0,1.8070104754230458,7,17,0
2018-07-29,8.427886702477828,8.427886702477828,0.0,0.0,4.842255532533503,19.369022130134013,24.21127766266752,1.0842062852538277,0.0,0.0,2.8912167606768735,1.0842062852538277,0.0,3.975423045930701,0.0,0.0,0.0,1.8070104754230458,3,18,4
2018-08-05,8.076724756541251,20.01623091838484,0.0,0.0,4.842255532533503,7.263383298800256,34.70283131649011,1.0842062852538277,0.0,1.0842062852538277,5.059629331184529,1.0842062852538277,0.0,2.1684125705076553,0.0,0.0,0.0,1.0842062852538277,7,15,0
2018-08-12,4.213943351238914,16.153449513082503,0.0,0.0,4.842255532533503,18.56197954137843,13.719724008844928,0.0,1.0842062852538277,0.0,4.698227236099919,1.0842062852538277,3.2526188557614826,1.4456083803384367,0.0,0.0,0.0,1.8070104754230458,4,26,2
2018-08-19,4.213943351238914,20.718554810257988,0.0,0.0,4.842255532533503,14.526766597600512,19.369022130134013,0.0,0.0,0.0,4.336825141015311,1.0842062852538277,2.1684125705076553,1.8070104754230458,0.0,0.0,0.0,2.1684125705076553,4,13,2
2018-08-26,8.427886702477828,16.855773404955656,0.0,0.0,0.0,24.21127766266752,12.10563883133376,0.0,1.0842062852538277,1.0842062852538277,3.975423045930701,1.0842062852538277,1.0842062852538277,1.4456083803384367,0.0,0.0,0.0,1.8070104754230458,7,17,0
2018-09-02,8.076724756541251,17.90925924276538,0.0,0.0,9.684511065067007,13.719724008844928,11.298596242578176,1.0842062852538277,1.0842062852538277,0.0,6.1438356164383565,1.0842062852538277,0.0,2.1684125705076553,0.0,0.0,0.0,1.0842062852538277,6,14,2
2018-09-09,8.427886702477828,12.641830053716738,0.0,0.0,0.0,14.526766597600512,26.63240542893427,0.0,1.0842062852538277,1.0842062852538277,5.4210314262691375,1.0842062852538277,2.1684125705076553,2.1684125705076553,0.0,0.0,0.0,2.1684125705076553,6,15,0
2018-09-16,8.427886702477828,14.748801729336195,0.0,0.0,9.684511065067007,16.947894363867263,24.21127766266752,0.0,0.0,0.0,4.698227236099919,0.0,1.0842062852538277,2.1684125705076553,0.0,0.0,0.0,1.8070104754230458,3,17,0
2018-09-23,8.427886702477828,8.427886702477828,0.0,0.0,4.842255532533503,25.825362840178688,24.21127766266752,1.0842062852538277,0.0,0.0,3.6140209508460917,1.0842062852538277,0.0,1.8070104754230458,0.0,0.0,0.0,3.2526188557614826,7,16,0
2018-09-30,12.641830053716738,12.641830053716738,0.0,0.0,9.684511065067007,16.947894363867263,9.684511065067007,1.0842062852538277,0.0,1.0842062852538277,4.336825141015311,0.0,1.0842062852538277,2.8912167606768735,0.0,0.0,0.0,3.6140209508460917,7,14,0
2018-10-07,12.641830053716738,12.992991999653315,0.0,0.0,0.0,7.263383298800256,14.526766597600512,1.8070104754230458,0.0,1.0842062852538277,4.336825141015311,0.0,0.0,2.5298146655922644,0.0,0.0,0.0,2.5298146655922644,8,19,0
2018-10-14,18.611583134638533,28.795279566799238,0.0,0.0,0.0,16.947894363867263,28.246490606445438,0.0,0.0,0.0,3.6140209508460917,0.0,0.0,2.1684125705076553,0.0,0.0,0.0,1.0842062852538277,6,26,0
2018-10-21,4.213943351238914,18.962745080575107,0.0,0.0,4.842255532533503,12.10563883133376,24.21127766266752,0.0,1.0842062852538277,0.0,2.8912167606768735,1.0842062852538277,1.0842062852538277,2.8912167606768735,0.0,0.0,0.0,1.0842062852538277,8,39,2
2018-10-28,4.213943351238914,17.20693535089223,0.0,0.0,0.0,24.21127766266752,9.684511065067007,1.0842062852538277,1.0842062852538277,0.0,4.336825141015311,1.0842062852538277,0.0,1.0842062852538277,0.0,0.0,0.0,2.5298146655922644,6,77,0
2018-11-04,3.862781405302337,22.123202594004294,0.0,0.0,4.842255532533503,18.56197954137843,8.877468476311424,0.0,2.1684125705076553,1.0842062852538277,3.975423045930701,1.0842062852538277,1.0842062852538277,1.8070104754230458,0.0,0.0,0.0,1.8070104754230458,3,22,0
2018-11-11,0.0,27.39063178305294,0.0,0.0,0.0,16.947894363867263,19.369022130134013,0.0,1.0842062852538277,1.0842062852538277,3.975423045930701,0.0,0.0,1.4456083803384367,0.0,0.0,0.0,1.0842062852538277,6,18,0
2018-11-18,0.0,22.47436453994087,0.0,0.0,0.0,13.719724008844928,16.14085177511168,0.0,0.0,0.0,6.505237711522965,1.0842062852538277,0.0,1.0842062852538277,0.0,0.0,0.0,2.1684125705076553,6,16,0
2018-11-25,8.427886702477828,24.932498161496902,0.0,0.0,9.684511065067007,9.684511065067007,14.526766597600512,1.0842062852538277,0.0,0.0,5.059629331184529,1.0842062852538277,0.0,1.4456083803384367,0.0,0.0,0.0,0.0,10,19,0
2018-12-02,4.213943351238914,18.962745080575107,0.0,0.0,4.842255532533503,4.842255532533503,26.63240542893427,0.0,0.0,0.0,3.975423045930701,1.0842062852538277,1.0842062852538277,2.5298146655922644,0.0,0.0,0.0,1.4456083803384367,8,20,0
2018-12-09,18.962745080575107,12.641830053716738,0.0,0.0,0.0,12.10563883133376,16.947894363867263,0.0,0.0,0.0,6.866639806607575,1.0842062852538277,0.0,3.6140209508460917,0.0,0.0,0.0,2.1684125705076553,8,20,2
2018-12-16,10.534858378097281,12.290668107780162,0.0,0.0,9.684511065067007,30.66761837271219,14.526766597600512,0.0,1.0842062852538277,0.0,6.866639806607575,0.0,0.0,0.0,0.0,0.0,0.0,2.1684125705076553,6,28,2
2018-12-23,4.565105297175489,11.588344215907012,0.0,0.0,5.649298121289088,18.56197954137843,20.98310730764518,0.0,0.0,0.0,9.396454472199839,1.4456083803384367,0.0,1.4456083803384367,0.0,0.0,0.0,1.4456083803384367,11,19,0
2018-12-30,4.565105297175489,9.130210594350977,0.0,0.0,4.842255532533503,4.842255532533503,39.54508684902361,0.0,0.0,0.0,7.950846091861402,1.0842062852538277,1.0842062852538277,1.0842062852538277,0.0,0.0,0.0,0.0,8,26,0
2019-01-06,4.213943351238914,29.146441512735812,0.0,0.0,4.842255532533503,19.369022130134013,29.053533195201023,1.0842062852538277,0.0,0.0,9.03505237711523,1.0842062852538277,0.0,2.8912167606768735,0.0,0.0,0.0,1.0842062852538277,16,13,2
2019-01-13,11.939506161843587,14.046477837463044,0.0,0.0,4.842255532533503,11.298596242578176,27.439448017689855,0.0,0.0,0.0,4.336825141015311,0.0,1.8070104754230458,2.5298146655922644,0.0,0.0,0.0,1.8070104754230458,10,13,0
2019-01-20,3.862781405302337,12.992991999653315,0.0,0.0,4.03521294377792,15.333809186356095,23.404235073911938,1.0842062852538277,1.0842062852538277,0.0,4.336825141015311,1.0842062852538277,2.1684125705076553,1.8070104754230458,0.0,0.0,0.0,1.0842062852538277,5,15,0
2019-01-27,11.588344215907012,11.588344215907012,0.0,0.0,4.842255532533503,8.877468476311424,15.333809186356095,1.0842062852538277,1.0842062852538277,0.0,6.1438356164383565,0.0,1.0842062852538277,2.5298146655922644,0.0,0.0,0.0,1.0842062852538277,8,17,0
2019-02-03,8.076724756541251,14.397639783399619,0.0,0.0,0.0,14.526766597600512,25.825362840178688,0.0,0.0,0.0,5.059629331184529,1.0842062852538277,1.0842062852538277,1.8070104754230458,0.0,0.0,0.0,2.1684125705076553,6,25,0
2019-02-10,8.427886702477828,12.641830053716738,0.0,0.0,4.842255532533503,14.526766597600512,33.895788727734526,0.0,1.8070104754230458,0.0,5.059629331184529,2.5298146655922644,1.0842062852538277,0.0,0.0,0.0,0.0,1.0842062852538277,8,25,0
2019-02-17,8.427886702477828,16.855773404955656,0.0,0.0,4.842255532533503,21.790149896400766,14.526766597600512,0.0,0.0,1.0842062852538277,4.698227236099919,1.0842062852538277,2.1684125705076553,1.0842062852538277,0.0,0.0,0.0,2.1684125705076553,8,22,0
2019-02-24,4.213943351238914,10.534858378097281,0.0,0.0,9.684511065067007,24.21127766266752,33.895788727734526,1.0842062852538277,1.0842062852538277,0.0,5.4210314262691375,0.0,1.0842062852538277,2.1684125705076553,0.0,0.0,0.0,1.0842062852538277,8,65,0
2019-03-03,0.0,10.183696432160708,0.0,0.0,4.842255532533503,25.825362840178688,30.66761837271219,0.0,0.0,0.0,3.2526188557614826,1.0842062852538277,2.1684125705076553,2.1684125705076553,0.0,0.0,0.0,1.8070104754230458,9,63,0
2019-03-10,5.969753080921794,20.367392864321417,0.0,0.0,4.842255532533503,30.66761837271219,18.56197954137843,0.0,0.0,1.0842062852538277,3.6140209508460917,0.0,1.0842062852538277,1.8070104754230458,0.0,0.0,0.0,1.0842062852538277,11,19,0
2019-03-17,8.076724756541251,22.47436453994087,0.0,0.0,4.842255532533503,20.98310730764518,16.947894363867263,0.0,1.0842062852538277,0.0,5.059629331184529,2.1684125705076553,0.0,1.4456083803384367,0.0,0.0,0.0,1.0842062852538277,5,18,2
2019-03-24,6.320915026858369,10.534858378097281,0.0,0.0,9.684511065067007,31.474660961467773,9.684511065067007,1.0842062852538277,0.0,0.0,5.4210314262691375,1.0842062852538277,0.0,1.8070104754230458,0.0,0.0,0.0,2.1684125705076553,4,19,2
2019-03-31,4.213943351238914,16.153449513082503,0.0,0.0,4.842255532533503,20.98310730764518,23.404235073911938,0.0,1.0842062852538277,0.0,6.866639806607575,1.0842062852538277,2.1684125705076553,2.8912167606768735,0.0,0.0,0.0,2.1684125705076553,9,17,0
2019-04-07,8.427886702477828,16.504611459019078,0.0,0.0,4.842255532533503,19.369022130134013,21.790149896400766,0.0,1.0842062852538277,1.0842062852538277,4.336825141015311,1.8070104754230458,1.8070104754230458,2.1684125705076553,0.0,0.0,0.0,1.0842062852538277,4,16,0
2019-04-14,8.427886702477828,8.427886702477828,0.0,0.0,16.947894363867263,14.526766597600512,9.684511065067007,1.0842062852538277,0.0,0.0,4.698227236099919,1.0842062852538277,0.0,1.0842062852538277,0.0,0.0,0.0,1.0842062852538277,7,19,2
2019-04-21,4.213943351238914,20.367392864321417,0.0,0.0,7.263383298800256,20.98310730764518,16.14085177511168,1.0842062852538277,1.0842062852538277,0.0,4.336825141015311,0.0,1.8070104754230458,3.6140209508460917,0.0,0.0,0.0,0.0,6,16,0
2019-04-28,4.213943351238914,20.367392864321417,0.0,0.0,4.842255532533503,18.56197954137843,28.246490606445438,1.0842062852538277,1.4456083803384367,0.0,5.059629331184529,1.8070104754230458,1.0842062852538277,2.5298146655922644,0.0,0.0,0.0,0.0,5,14,0
2019-05-05,16.153449513082503,12.290668107780162,0.0,0.0,4.842255532533503,11.298596242578176,11.298596242578176,0.0,1.0842062852538277,0.0,3.975423045930701,1.8070104754230458,2.1684125705076553,1.8070104754230458,0.0,0.0,0.0,1.0842062852538277,5,12,0
2019-05-12,8.076724756541251,14.046477837463044,0.0,0.0,9.684511065067007,18.56197954137843,30.66761837271219,0.0,0.0,0.0,5.059629331184529,1.8070104754230458,1.0842062852538277,1.8070104754230458,0.0,0.0,0.0,1.0842062852538277,8,19,0
2019-05-19,11.939506161843587,24.230174269623753,0.0,0.0,8.877468476311424,8.877468476311424,29.860575783956605,0.0,1.0842062852538277,0.0,5.782433521353747,0.0,0.0,2.8912167606768735,0.0,0.0,0.0,1.4456083803384367,6,21,0
2019-05-26,5.969753080921794,8.076724756541251,0.0,0.0,9.684511065067007,20.98310730764518,23.404235073911938,0.0,1.0842062852538277,0.0,8.673650282030621,0.0,1.0842062852538277,1.4456083803384367,0.0,0.0,0.0,3.2526188557614826,4,9,0
2019-06-02,15.09996367527277,18.962745080575107,0.0,0.0,4.03521294377792,28.246490606445438,34.70283131649011,1.0842062852538277,1.0842062852538277,0.0,5.059629331184529,0.0,1.0842062852538277,1.4456083803384367,0.0,0.0,0.0,1.4456083803384367,2,13,0
2019-06-09,8.076724756541251,9.832534486224132,0.0,0.0,4.842255532533503,6.456340710044672,6.456340710044672,0.0,1.8070104754230458,1.0842062852538277,2.5298146655922644,0.0,0.0,3.2526188557614826,0.0,0.0,0.0,1.0842062852538277,5,13,2
2019-06-16,10.183696432160708,14.397639783399619,0.0,0.0,7.263383298800256,23.404235073911938,42.773257204045954,0.0,0.0,0.0,5.4210314262691375,1.0842062852538277,0.0,2.1684125705076553,0.0,0.0,0.0,2.5298146655922644,7,14,2
2019-06-23,8.076724756541251,5.969753080921794,0.0,0.0,0.0,20.98310730764518,20.98310730764518,0.0,0.0,1.0842062852538277,3.975423045930701,1.0842062852538277,1.0842062852538277,1.8070104754230458,0.0,0.0,0.0,0.0,2,13,0
2019-06-30,12.290668107780162,12.290668107780162,0.0,0.0,7.263383298800256,16.14085177511168,28.246490606445438,0.0,0.0,1.0842062852538277,5.782433521353747,1.0842062852538277,0.0,5.059629331184529,0.0,0.0,0.0,2.1684125705076553,6,7,0
2019-07-07,6.320915026858369,20.718554810257988,0.0,0.0,0.0,24.21127766266752,21.790149896400766,1.0842062852538277,0.0,0.0,3.975423045930701,0.0,2.1684125705076553,3.975423045930701,0.0,0.0,0.0,1.0842062852538277,5,11,2
2019-07-14,10.183696432160708,10.183696432160708,0.0,0.0,4.842255532533503,4.842255532533503,19.369022130134013,0.0,1.0842062852538277,0.0,5.4210314262691375,1.0842062852538277,1.0842062852538277,1.0842062852538277,0.0,0.0,0.0,1.0842062852538277,4,11,2
2019-07-21,3.862781405302337,5.969753080921794,0.0,0.0,0.0,8.877468476311424,22.597192485156352,0.0,1.0842062852538277,0.0,5.059629331184529,0.0,0.0,1.8070104754230458,0.0,0.0,0.0,3.975423045930701,5,10,2
2019-07-28,4.213943351238914,8.076724756541251,0.0,0.0,12.10563883133376,9.684511065067007,20.98310730764518,0.0,0.0,0.0,2.8912167606768735,1.0842062852538277,1.8070104754230458,2.5298146655922644,0.0,0.0,0.0,2.1684125705076553,6,14,0
2019-08-04,3.862781405302337,9.481372540287554,0.0,0.0,13.719724008844928,11.298596242578176,31.474660961467773,0.0,0.0,0.0,2.5298146655922644,1.0842062852538277,1.0842062852538277,2.1684125705076553,0.0,0.0,0.0,2.1684125705076553,9,8,2
2019-08-11,5.969753080921794,17.5580972968288,0.0,0.0,0.0,8.877468476311424,31.474660961467773,1.0842062852538277,0.0,1.0842062852538277,3.6140209508460917,1.4456083803384367,0.0,1.0842062852538277,0.0,0.0,0.0,1.4456083803384367,4,11,0
2019-08-18,5.618591134985217,11.588344215907012,0.0,0.0,11.298596242578176,6.456340710044672,48.42255532533504,0.0,0.0,1.0842062852538277,6.505237711522965,1.0842062852538277,1.0842062852538277,1.4456083803384367,0.0,0.0,0.0,2.1684125705076553,4,16,0
2019-08-25,11.237182269970434,28.09295567492609,0.0,0.0,8.877468476311424,8.877468476311424,21.790149896400766,0.0,2.1684125705076553,1.0842062852538277,3.6140209508460917,1.0842062852538277,1.0842062852538277,1.4456083803384367,0.0,0.0,0.0,1.8070104754230458,60,14,2
2019-09-01,3.862781405302337,15.451125621209348,0.0,0.0,4.842255532533503,17.75493695262285,20.1760647188896,0.0,1.0842062852538277,2.1684125705076553,3.2526188557614826,1.0842062852538277,1.0842062852538277,3.2526188557614826,0.0,0.0,0.0,1.0842062852538277,12,10,0
2019-09-08,10.183696432160708,14.046477837463044,0.0,0.0,0.0,11.298596242578176,27.439448017689855,1.0842062852538277,0.0,0.0,7.589443996776793,0.0,0.0,1.8070104754230458,0.0,0.0,0.0,2.1684125705076553,7,12,2
2019-09-15,9.481372540287554,13.344153945589891,0.0,0.0,4.03521294377792,21.790149896400766,15.333809186356095,0.0,1.0842062852538277,1.0842062852538277,2.5298146655922644,1.0842062852538277,1.4456083803384367,1.8070104754230458,0.0,0.0,0.0,1.0842062852538277,12,15,3
2019-09-22,3.862781405302337,21.069716756194563,0.0,0.0,12.912681420089344,29.053533195201023,26.63240542893427,0.0,0.0,1.0842062852538277,6.1438356164383565,2.1684125705076553,1.0842062852538277,4.336825141015311,0.0,0.0,0.0,1.0842062852538277,5,16,2
2019-09-29,13.344153945589891,22.825526485877447,0.0,0.0,6.456340710044672,17.75493695262285,30.66761837271219,0.0,0.0,1.0842062852538277,5.782433521353747,1.0842062852538277,2.1684125705076553,1.0842062852538277,0.0,0.0,0.0,1.0842062852538277,5,16,2
2019-10-06,3.862781405302337,21.069716756194563,0.0,0.0,4.03521294377792,29.053533195201023,15.333809186356095,0.0,1.0842062852538277,0.0,3.975423045930701,1.0842062852538277,0.0,2.1684125705076553,0.0,0.0,0.0,0.0,4,19,2
2019-10-13,5.618591134985217,9.130210594350977,0.0,0.0,4.03521294377792,8.07042588755584,25.018320251423106,1.0842062852538277,1.0842062852538277,1.0842062852538277,2.8912167606768735,2.1684125705076553,1.0842062852538277,1.8070104754230458,0.0,0.0,0.0,1.0842062852538277,7,20,0
2019-10-20,9.481372540287554,24.230174269623753,0.0,0.0,8.877468476311424,36.316916494001276,25.825362840178688,1.0842062852538277,2.1684125705076553,1.0842062852538277,4.698227236099919,0.0,1.0842062852538277,1.8070104754230458,0.0,0.0,0.0,1.8070104754230458,9,29,2
2019-10-27,7.374400864668098,16.855773404955656,0.0,0.0,8.877468476311424,10.49155365382259,21.790149896400766,0.0,1.0842062852538277,1.0842062852538277,3.2526188557614826,1.8070104754230458,1.0842062852538277,1.0842062852538277,0.0,0.0,0.0,1.0842062852538277,3,100,0
2019-11-03,7.023238918731522,16.153449513082503,0.0,0.0,0.0,14.526766597600512,16.14085177511168,0.0,0.0,0.0,6.505237711522965,1.0842062852538277,1.0842062852538277,1.8070104754230458,0.0,0.0,0.0,1.8070104754230458,6,20,0
2019-11-10,9.130210594350977,5.618591134985217,0.0,0.0,0.0,18.56197954137843,29.053533195201023,1.0842062852538277,0.0,0.0,5.4210314262691375,1.0842062852538277,0.0,1.4456083803384367,0.0,0.0,0.0,1.0842062852538277,2,14,0
2019-11-17,7.374400864668098,27.39063178305294,0.0,0.0,6.456340710044672,20.98310730764518,12.912681420089344,1.0842062852538277,0.0,1.0842062852538277,4.698227236099919,1.0842062852538277,1.0842062852538277,1.4456083803384367,0.0,0.0,0.0,1.0842062852538277,5,17,0
2019-11-24,8.7790486484144,21.42087870213114,0.0,0.0,4.03521294377792,16.14085177511168,18.56197954137843,1.0842062852538277,1.0842062852538277,1.0842062852538277,8.312248186946011,1.8070104754230458,1.0842062852538277,1.0842062852538277,0.0,0.0,0.0,1.8070104754230458,6,17,0
2019-12-01,11.237182269970434,15.09996367527277,0.0,0.0,12.912681420089344,15.333809186356095,21.790149896400766,1.0842062852538277,0.0,1.0842062852538277,5.059629331184529,0.0,0.0,3.2526188557614826,0.0,0.0,0.0,2.5298146655922644,7,20,2
2019-12-08,9.481372540287554,7.725562810604674,0.0,0.0,4.03521294377792,4.03521294377792,20.1760647188896,1.0842062852538277,0.0,0.0,4.698227236099919,0.0,0.0,2.8912167606768735,0.0,0.0,0.0,1.0842062852538277,7,21,0
2019-12-15,10.886020324033858,25.283660107433477,0.0,0.0,6.456340710044672,18.56197954137843,20.98310730764518,1.0842062852538277,1.0842062852538277,1.0842062852538277,6.1438356164383565,0.0,0.0,2.1684125705076553,0.0,0.0,0.0,1.0842062852538277,14,20,0
2019-12-22,11.588344215907012,11.588344215907012,0.0,0.0,6.456340710044672,17.75493695262285,25.018320251423106,0.0,1.0842062852538277,1.0842062852538277,7.228041901692183,1.0842062852538277,0.0,1.0842062852538277,0.0,0.0,0.0,2.1684125705076553,9,26,2
2019-12-29,3.862781405302337,17.5580972968288,0.0,0.0,8.877468476311424,13.719724008844928,42.773257204045954,1.0842062852538277,1.0842062852538277,1.0842062852538277,12.287671232876713,2.1684125705076553,1.0842062852538277,1.0842062852538277,0.0,0.0,0.0,1.4456083803384367,8,24,0
2020-01-05,7.374400864668098,14.748801729336195,0.0,0.0,0.0,16.947894363867263,12.912681420089344,1.0842062852538277,1.0842062852538277,1.0842062852538277,7.589443996776793,1.0842062852538277,1.0842062852538277,1.4456083803384367,0.0,0.0,0.0,2.5298146655922644,13,23,0
