date,fleur mariage,animation mariage,agence de mariage,Traiteur Mariage,maquilleuse professionnelle,photo mariage,costume sur mesure
2019-10-20,0.14,0.0,0.0,0.12,0.0,0.235,0.035
2019-10-27,0.1,0.075,0.0,0.1,0.0,0.175,0.1
2019-11-03,0.135,0.035,0.0,0.135,0.0,0.1,0.11
2019-11-10,0.035,0.0,0.0,0.115,0.0,0.195,0.035
2019-11-17,0.12,0.035,0.0,0.1,0.0,0.155,0.035
2019-11-24,0.095,0.06,0.0,0.0,0.0,0.13,0.035
2019-12-01,0.04,0.04,0.0,0.165,0.0,0.075,0.04
2019-12-08,0.065,0.04,0.0,0.08,0.0,0.115,0.0
2019-12-15,0.0,0.0,0.0,0.06,0.0,0.105,0.04
2019-12-22,0.045,0.0,0.0,0.09,0.0,0.265,0.0
2019-12-29,0.105,0.105,0.0,0.16,0.0,0.23,0.19
2020-01-05,0.05,0.075,0.0,0.12,0.0,0.06,0.0
2020-01-12,0.13,0.07,0.0,0.125,0.0,0.26,0.035
2020-01-19,0.12,0.035,0.0,0.095,0.0,0.185,0.035
2020-01-26,0.165,0.06,0.0,0.17,0.0,0.165,0.11
2020-02-02,0.13,0.095,0.0,0.15,0.0,0.105,0.07
2020-02-09,0.155,0.0,0.0,0.095,0.0,0.14,0.035
2020-02-16,0.115,0.035,0.0,0.155,0.0,0.07,0.035
2020-02-23,0.12,0.035,0.0,0.19,0.0,0.145,0.035
2020-03-01,0.095,0.07,0.0,0.085,0.0,0.175,0.035
2020-03-08,0.085,0.145,0.0,0.1,0.0,0.155,0.035
2020-03-15,0.03,0.0,0.0,0.115,0.0,0.115,0.03
2020-03-22,0.05,0.03,0.0,0.08,0.0,0.175,0.03
2020-03-29,0.08,0.11,0.0,0.08,0.0,0.08,0.05
2020-04-05,0.115,0.0,0.0,0.1,0.0,0.05,0.03
2020-04-12,0.03,0.08,0.0,0.08,0.0,0.115,0.03
2020-04-19,0.03,0.03,0.0,0.0,0.0,0.135,0.03
2020-04-26,0.105,0.095,0.0,0.03,0.0,0.105,0.045
2020-05-03,0.06,0.075,0.0,0.03,0.0,0.13,0.0
2020-05-10,0.08,0.03,0.0,0.09,0.0,0.215,0.03
