date,catering,publicidad,Maquillaje para novias,Eventos Musicales,Pastelería,fotografia,Dj,limusina,ramos de flores,coches deportivos,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-01-07,11.561577085082277,30.682646879641432,0.0,0.0,4.46634008649592,30.371112588172252,32.15764862277062,1.2160611854684513,0.0,0.0,5.269598470363289,0.8107074569789675,0.0,2.026768642447419,0.0,0.0,0.0,0.0,5,12,0
2018-01-14,4.002084375605404,34.2400552135129,0.0,0.0,8.039412155692656,35.73072069196736,30.371112588172252,0.0,0.0,0.0,3.6481835564053537,1.2160611854684513,0.8107074569789675,1.621414913957935,0.0,0.0,0.0,0.0,8,18,0
2018-01-21,9.338196876412608,20.899773961494887,0.0,0.0,4.46634008649592,16.07882431138531,22.3317004324796,0.8107074569789675,1.2160611854684513,1.621414913957935,5.674952198852773,0.8107074569789675,0.8107074569789675,1.2160611854684513,0.0,0.0,0.0,0.0,5,22,0
2018-01-28,11.561577085082277,23.56783021189849,0.0,0.0,8.93268017299184,32.15764862277062,25.904772501676337,0.0,0.8107074569789675,0.8107074569789675,4.458891013384322,0.0,0.0,2.026768642447419,0.0,0.0,0.0,1.621414913957935,6,22,0
2018-02-04,7.559492709476874,18.676393752825216,0.0,0.0,4.46634008649592,28.584576553573886,16.07882431138531,0.0,0.8107074569789675,0.8107074569789675,3.24282982791587,1.621414913957935,0.0,0.8107074569789675,0.0,0.0,0.0,0.8107074569789675,8,42,0
2018-02-11,17.342365627623415,28.903942712705696,0.0,0.0,9.825948190291024,28.584576553573886,34.83745267466818,0.0,1.621414913957935,0.0,3.6481835564053537,0.8107074569789675,0.8107074569789675,1.2160611854684513,0.0,0.0,0.0,1.621414913957935,7,15,0
2018-02-18,9.782872918146541,19.12106979455915,0.0,0.0,10.719216207590208,20.54516439788123,22.3317004324796,0.8107074569789675,0.0,1.621414913957935,4.458891013384322,1.621414913957935,0.8107074569789675,1.2160611854684513,0.0,0.0,0.0,1.2160611854684513,8,20,0
2018-02-25,11.116901043348344,7.559492709476874,0.0,0.0,0.0,24.118236467077967,25.01150448437715,0.0,0.0,0.8107074569789675,3.6481835564053537,0.0,2.4321223709369026,1.621414913957935,0.0,0.0,0.0,1.621414913957935,8,16,1
2018-03-04,7.559492709476874,17.342365627623415,0.0,0.0,4.46634008649592,25.01150448437715,42.87686483036083,0.8107074569789675,0.0,0.8107074569789675,6.080305927342256,0.0,0.8107074569789675,0.8107074569789675,0.0,0.0,0.0,2.026768642447419,10,18,0
2018-03-11,5.7807885425411385,22.233802086696688,0.0,0.0,6.252876121094287,24.118236467077967,21.438432415180415,0.8107074569789675,0.8107074569789675,0.8107074569789675,4.864244741873805,0.8107074569789675,0.8107074569789675,0.8107074569789675,0.0,0.0,0.0,0.8107074569789675,9,14,0
