date,Braut Make Up,Musik Hochzeit,Hochzeitsringe,Blumen Hochzeit,Hochzeitsfotos,Hochzeitstorte,Hochzeitsdeko,Hochzeitscatering,Hochzeit Tanzkurs
2018-01-07,0.0,0.0,0.0,0.0,32,33,33,0,0
2018-01-14,0.0,0.0,0.0,0.0,0,32,0,0,0
2018-01-21,0.0,0.0,0.0,24.331181162172427,32,32,0,0,0
2018-01-28,12.165590581086214,0.0,0.0,12.165590581086214,31,0,0,0,0
2018-02-04,12.165590581086214,0.0,0.0,12.545765286745159,32,32,32,0,0
2018-02-11,0.0,0.0,12.165590581086214,0.0,31,47,31,0,0
2018-02-18,0.0,0.0,0.0,0.0,31,41,31,0,0
2018-02-25,0.0,0.0,0.0,12.165590581086214,0,72,31,0,0
2018-03-04,0.0,0.0,12.545765286745159,12.545765286745159,0,64,48,0,0
2018-03-11,12.165590581086214,0.0,0.0,20.529434105582986,32,64,0,0,0
2018-03-18,11.785415875427269,0.0,12.165590581086214,0.0,0,31,31,0,0
2018-03-25,0.0,0.0,0.0,19.00873528294721,0,44,0,0,0
2018-04-01,12.925939992404102,0.0,0.0,19.38890998860615,34,34,34,0,0
2018-04-08,12.165590581086214,0.0,0.0,12.545765286745159,32,96,32,0,0
2018-04-15,12.545765286745159,0.0,0.0,0.0,0,0,0,0,0
2018-04-22,0.0,0.0,0.0,0.0,31,63,31,0,0
2018-04-29,13.306114698063046,0.0,0.0,26.232054690467148,34,57,0,0,0
2018-05-06,0.0,0.0,14.066464109380934,0.0,0,36,0,0,0
2018-05-13,0.0,0.0,0.0,12.545765286745159,65,54,65,0,0
2018-05-20,0.0,0.0,0.0,13.68628940372199,47,35,35,0,0
2018-05-27,0.0,0.0,12.165590581086214,12.165590581086214,0,31,64,0,0
2018-06-03,12.545765286745159,0.0,12.545765286745159,25.091530573490317,32,64,32,0,0
2018-06-10,11.785415875427269,0.0,0.0,11.785415875427269,0,46,46,0,0
2018-06-17,0.0,0.0,0.0,0.0,0,83,31,0,0
2018-06-24,12.545765286745159,0.0,25.47170527914926,12.545765286745159,32,97,32,0,0
2018-07-01,0.0,0.0,0.0,12.545765286745159,99,43,32,0,0
2018-07-08,12.925939992404102,0.0,12.925939992404102,12.925939992404102,0,55,0,0,0
2018-07-15,0.0,0.0,0.0,14.066464109380934,0,36,0,0,0
2018-07-22,0.0,0.0,0.0,20.90960881124193,0,36,54,0,0
2018-07-29,13.306114698063046,0.0,0.0,13.306114698063046,35,35,0,0,0
2018-08-05,19.38890998860615,0.0,0.0,0.0,0,34,51,0,0
2018-08-12,12.545765286745159,0.0,0.0,31.174325864033424,33,48,33,0,0
2018-08-19,0.0,0.0,0.0,0.0,0,33,0,0,0
2018-08-26,0.0,0.0,0.0,12.925939992404102,0,83,0,0,0
2018-09-02,0.0,0.0,0.0,0.0,0,50,66,0,0
2018-09-09,0.0,0.0,0.0,12.545765286745159,0,33,32,0,0
2018-09-16,12.545765286745159,0.0,0.0,0.0,33,65,33,0,0
2018-09-23,12.545765286745159,0.0,0.0,12.545765286745159,0,33,0,0,0
2018-09-30,13.68628940372199,0.0,0.0,0.0,0,48,36,0,0
2018-10-07,13.306114698063046,0.0,0.0,0.0,34,0,0,0,0
2018-10-14,0.0,0.0,0.0,0.0,0,64,0,0,0
2018-10-21,0.0,0.0,0.0,12.165590581086214,31,31,0,0,0
2018-10-28,0.0,0.0,12.165590581086214,0.0,32,32,32,0,0
2018-11-04,11.785415875427269,0.0,0.0,11.785415875427269,31,41,31,0,0
2018-11-11,0.0,0.0,0.0,12.165590581086214,0,32,42,0,0
2018-11-18,0.0,0.0,0.0,0.0,0,61,30,0,0
2018-11-25,0.0,0.0,0.0,11.785415875427269,31,31,94,0,0
2018-12-02,0.0,0.0,0.0,0.0,31,0,62,0,0
2018-12-09,12.165590581086214,0.0,0.0,12.165590581086214,0,0,31,0,0
2018-12-16,0.0,0.0,12.925939992404102,0.0,0,33,0,0,0
2018-12-23,0.0,0.0,17.48803646031143,0.0,45,0,0,0,0
2018-12-30,0.0,0.0,0.0,0.0,36,36,37,0,0
