date,catering,publicidad,Maquillaje para novias,Eventos Musicales,Pastelería,fotografia,Dj,limusina,ramos de flores,coches deportivos,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-01-07,16.254500747123082,33.698355207450284,0.0,0.0,3.9969528181485408,32.77501310881803,35.972575363336865,0.42454812946616227,0.42454812946616227,0.42454812946616227,5.094577553593947,0.42454812946616227,0.42454812946616227,1.698192517864649,0.0,0.0,0.0,0.42454812946616227,9,16,0
2018-01-14,17.840305698061915,36.07706263385854,0.0,0.0,4.796343381778248,31.975622545188326,34.373794236077444,0.42454812946616227,0.42454812946616227,0.42454812946616227,4.245481294661623,0.42454812946616227,0.42454812946616227,2.1227406473308115,0.0,0.0,0.0,0.8490962589323245,9,18,0
2018-01-21,17.443854460327206,36.869965109327964,0.39645123773470925,0.7993905636297082,3.1975622545188327,31.975622545188326,35.17318479970716,0.42454812946616227,0.42454812946616227,0.42454812946616227,4.245481294661623,0.42454812946616227,0.42454812946616227,1.698192517864649,0.0,0.0,0.42454812946616227,0.8490962589323245,9,19,0
2018-01-28,21.4083668376743,32.905452731980866,0.0,0.0,3.1975622545188327,31.17623198155862,33.57440367244774,0.42454812946616227,0.42454812946616227,0.42454812946616227,4.245481294661623,0.42454812946616227,0.42454812946616227,1.2736443883984867,0.0,0.0,0.0,0.8490962589323245,8,23,0
2018-02-04,17.047403222592497,37.662867584797375,0.39645123773470925,0.0,2.398171690889124,30.37684141792891,31.975622545188326,0.42454812946616227,0.42454812946616227,0.42454812946616227,5.094577553593947,0.42454812946616227,0.42454812946616227,2.1227406473308115,0.0,0.0,0.0,0.8490962589323245,8,58,0
2018-02-11,17.443854460327206,35.68061139612383,0.39645123773470925,0.0,3.9969528181485408,31.975622545188326,31.975622545188326,0.42454812946616227,0.8490962589323245,0.42454812946616227,5.094577553593947,1.2736443883984867,0.42454812946616227,1.698192517864649,0.0,0.0,0.0,0.8490962589323245,8,38,0
2018-02-18,18.633208173531333,36.07706263385854,0.0,0.7993905636297082,3.9969528181485408,34.373794236077444,34.373794236077444,0.42454812946616227,0.42454812946616227,0.42454812946616227,4.245481294661623,0.42454812946616227,0.42454812946616227,1.698192517864649,0.0,0.0,0.0,0.8490962589323245,7,19,0
2018-02-25,16.254500747123082,35.28416015838912,0.39645123773470925,0.0,3.9969528181485408,34.373794236077444,33.57440367244774,0.42454812946616227,0.42454812946616227,0.42454812946616227,3.8209331651954606,0.42454812946616227,0.42454812946616227,1.698192517864649,0.42454812946616227,0.0,0.0,0.8490962589323245,7,17,0
2018-03-04,17.443854460327206,34.88770892065441,0.0,0.7993905636297082,3.9969528181485408,30.37684141792891,32.77501310881803,0.42454812946616227,0.42454812946616227,0.42454812946616227,3.8209331651954606,0.42454812946616227,0.8490962589323245,1.698192517864649,0.0,0.0,0.0,0.8490962589323245,7,17,0
2018-03-11,16.650951984857787,32.905452731980866,0.0,0.0,3.1975622545188327,29.577450854299205,32.77501310881803,0.42454812946616227,0.42454812946616227,0.42454812946616227,4.245481294661623,0.42454812946616227,0.42454812946616227,1.698192517864649,0.0,0.0,0.0,0.8490962589323245,7,14,0
