date,catering,fotografia,Maquillaje para novias,Eventos Musicales,Pastelería,publicidad,Dj,limusina,ramos de flores,coches deportivos,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-01-07,17.831645032806172,37.335006787437926,0.0,0.0,4.630926906739772,35.19504449122226,33.34267372852636,0.5713610586011343,0.5713610586011343,0.5713610586011343,5.713610586011343,0.5713610586011343,0.5713610586011343,3.428166351606806,0.0,0.0,0.5713610586011343,0.5713610586011343,13,16,0
2018-01-14,22.289556291007717,39.0067235092635,1.1144778145503857,0.9261853813479544,2.778556144043863,40.75215677930999,37.97360063526612,0.5713610586011343,0.5713610586011343,0.0,5.713610586011343,0.5713610586011343,0.5713610586011343,2.8568052930056713,0.0,0.0,0.0,1.1427221172022686,11,13,0
2018-01-21,21.73231738373252,40.121201323813885,0.0,0.9261853813479544,4.630926906739772,35.19504449122226,27.78556144043863,0.5713610586011343,0.5713610586011343,0.0,4.570888468809074,0.5713610586011343,1.1427221172022686,3.428166351606806,0.0,0.0,0.5713610586011343,1.714083175803403,13,15,1
2018-01-28,28.97642317831003,39.0067235092635,0.0,0.0,4.630926906739772,37.047415253918174,30.564117584482492,0.0,0.5713610586011343,0.5713610586011343,5.1422495274102085,0.5713610586011343,0.0,1.714083175803403,0.5713610586011343,0.0,0.5713610586011343,1.1427221172022686,12,17,0
2018-02-04,21.17507847645733,38.44948460198831,0.0,0.9261853813479544,4.630926906739772,39.82597139796204,26.85937605909068,0.5713610586011343,0.5713610586011343,0.5713610586011343,5.713610586011343,0.5713610586011343,0.5713610586011343,2.8568052930056713,0.5713610586011343,0.0,0.5713610586011343,0.5713610586011343,11,32,0
2018-02-11,26.747467549209258,44.02187367474024,1.1144778145503857,0.0,5.557112288087726,43.53071292335386,31.49030296583045,0.5713610586011343,1.1427221172022686,0.5713610586011343,6.856332703213612,1.714083175803403,0.5713610586011343,3.428166351606806,0.5713610586011343,0.0,0.5713610586011343,1.1427221172022686,12,24,0
2018-02-18,28.97642317831003,43.46463476746504,1.1144778145503857,0.9261853813479544,4.630926906739772,43.53071292335386,33.34267372852636,0.5713610586011343,0.5713610586011343,0.5713610586011343,4.570888468809074,1.1427221172022686,0.5713610586011343,2.285444234404537,0.5713610586011343,0.0,0.0,0.5713610586011343,11,14,0
2018-02-25,21.73231738373252,45.69359039656581,0.0,0.0,3.7047415253918174,44.45689830470181,30.564117584482492,0.5713610586011343,0.5713610586011343,0.5713610586011343,5.713610586011343,0.5713610586011343,0.5713610586011343,3.428166351606806,0.5713610586011343,0.0,0.5713610586011343,1.1427221172022686,10,16,0
2018-03-04,22.846795198282905,36.220528972887536,0.0,0.9261853813479544,3.7047415253918174,35.19504449122226,31.49030296583045,0.5713610586011343,0.5713610586011343,0.5713610586011343,6.284971644612477,0.5713610586011343,0.5713610586011343,2.8568052930056713,0.0,0.0,0.5713610586011343,1.1427221172022686,10,14,0
2018-03-11,18.946122847356555,36.220528972887536,0.0,1.8523707626959087,4.630926906739772,39.82597139796204,29.63793220313454,0.0,0.5713610586011343,0.5713610586011343,4.570888468809074,0.5713610586011343,0.5713610586011343,2.8568052930056713,0.5713610586011343,0.0,0.0,1.1427221172022686,11,11,0
2018-03-18,23.961273012833296,36.77776788016273,1.1144778145503857,0.9261853813479544,7.409483050783635,36.12122987257022,31.49030296583045,0.0,0.5713610586011343,0.5713610586011343,3.428166351606806,0.5713610586011343,0.5713610586011343,2.285444234404537,0.5713610586011343,0.0,0.0,1.1427221172022686,8,14,0
2018-03-25,16.71716721825579,25.63298973465887,1.1144778145503857,0.0,9.261853813479544,31.49030296583045,31.49030296583045,0.5713610586011343,0.5713610586011343,0.5713610586011343,3.428166351606806,0.5713610586011343,0.5713610586011343,1.714083175803403,0.0,0.0,0.5713610586011343,1.1427221172022686,11,16,0
2018-04-01,15.6026894037054,27.30470645648445,0.0,0.0,5.557112288087726,35.19504449122226,28.711746821786587,0.5713610586011343,0.5713610586011343,0.5713610586011343,5.1422495274102085,0.0,0.5713610586011343,3.428166351606806,0.0,0.0,0.5713610586011343,1.1427221172022686,8,14,0
2018-04-08,21.17507847645733,30.648139900135607,1.6717167218255786,0.0,3.7047415253918174,43.53071292335386,30.564117584482492,0.5713610586011343,0.5713610586011343,0.5713610586011343,6.284971644612477,0.0,0.5713610586011343,2.8568052930056713,0.0,0.0,0.5713610586011343,0.5713610586011343,11,16,0
2018-04-15,27.86194536375964,40.678440231089084,0.0,0.9261853813479544,5.557112288087726,45.383083686049766,75.02101588918431,0.5713610586011343,0.5713610586011343,0.5713610586011343,5.713610586011343,0.5713610586011343,1.1427221172022686,2.8568052930056713,0.5713610586011343,0.0,0.5713610586011343,0.5713610586011343,9,15,1
2018-04-22,16.159928310980593,27.86194536375964,0.0,0.9261853813479544,4.630926906739772,37.047415253918174,45.383083686049766,0.5713610586011343,1.1427221172022686,0.5713610586011343,5.713610586011343,1.1427221172022686,0.5713610586011343,6.284971644612477,0.0,0.0,0.5713610586011343,0.5713610586011343,12,12,1
2018-04-29,18.388883940081364,31.2053788074108,0.0,0.0,8.33566843213159,31.49030296583045,41.67834216065795,0.5713610586011343,1.714083175803403,0.5713610586011343,5.713610586011343,1.1427221172022686,0.5713610586011343,3.99952741020794,0.5713610586011343,0.0,0.5713610586011343,0.5713610586011343,9,16,0
2018-05-06,23.961273012833296,37.335006787437926,0.5572389072751929,0.9261853813479544,4.630926906739772,37.047415253918174,31.49030296583045,0.5713610586011343,1.1427221172022686,0.5713610586011343,7.99905482041588,0.5713610586011343,0.0,3.428166351606806,0.0,0.0,0.5713610586011343,0.5713610586011343,10,15,0
