date,musica dj,fiori matrimonio,Torta matrimonio,Trucco sposa,bomboniere matrimonio,film matrimonio,ristorante matrimonio,Wedding planner,abiti da cerimonia,foto matrimonio,location matrimoni,gruppo musicale
2018-01-07,3.593919217808382,5.091385558561875,10.482264385274448,3.593919217808382,10.99435665914221,5.173814898419864,3.2336343115124153,3.880361173814898,51,11,9,15
2018-01-14,0.0,10.482264385274448,6.888345167466065,3.593919217808382,8.191873589164786,1.293453724604966,2.586907449209932,5.173814898419864,38,9,4,18
2018-01-21,0.0,5.390878826712573,8.685304776370257,5.390878826712573,10.99435665914221,2.586907449209932,2.586907449209932,5.820541760722347,50,7,4,7
2018-01-28,3.593919217808382,6.888345167466065,3.593919217808382,0.0,8.191873589164786,2.586907449209932,3.880361173814898,3.2336343115124153,56,11,4,14
2018-02-04,6.888345167466065,13.77669033493213,8.685304776370257,3.294425949657683,8.191873589164786,2.586907449209932,1.293453724604966,4.95823927765237,63,4,7,13
2018-02-11,0.0,5.690372094863271,3.8934124859590806,3.8934124859590806,8.838600451467268,2.1557562076749432,2.8024830699774266,4.742663656884876,58,12,6,8
2018-02-18,3.593919217808382,5.091385558561875,10.482264385274448,5.091385558561875,3.880361173814898,3.880361173814898,0.0,5.820541760722347,100,11,9,7
2018-02-25,0.0,9.88327784897305,0.0,6.588851899315366,4.3115124153498865,2.371331828442438,1.293453724604966,3.6647855530474036,52,5,7,16
2018-03-04,7.187838435616764,8.984798044520954,7.187838435616764,5.390878826712573,3.2336343115124153,1.940180586907449,2.586907449209932,4.527088036117381,46,7,9,7
2018-03-11,0.0,10.781757653425146,0.0,5.390878826712573,7.329571106094807,2.586907449209932,3.2336343115124153,3.880361173814898,71,4,7,9
2018-03-18,3.593919217808382,8.685304776370257,3.593919217808382,7.187838435616764,6.467268623024831,3.2336343115124153,2.586907449209932,3.880361173814898,77,6,7,9
2018-03-25,3.8934124859590806,5.690372094863271,5.690372094863271,11.380744189726542,4.095936794582393,1.293453724604966,1.293453724604966,2.1557562076749432,51,8,8,10
2018-04-01,3.8934124859590806,5.98986536301397,9.88327784897305,3.8934124859590806,5.820541760722347,1.5090293453724604,7.1139954853273135,7.329571106094807,75,4,8,16
2018-04-08,7.187838435616764,7.487331703767461,7.187838435616764,11.081250921575844,9.485327313769751,1.293453724604966,1.940180586907449,6.682844243792324,90,8,13,4
2018-04-15,3.593919217808382,11.081250921575844,3.593919217808382,3.593919217808382,5.389390519187359,2.8024830699774266,3.4492099322799095,3.4492099322799095,90,8,0,6
2018-04-22,3.8934124859590806,5.690372094863271,11.380744189726542,13.177703798630732,6.898419864559819,2.1557562076749432,0.0,3.4492099322799095,75,12,6,8
2018-04-29,3.593919217808382,8.984798044520954,5.390878826712573,7.487331703767461,6.682844243792324,4.095936794582393,3.4492099322799095,4.095936794582393,91,11,4,15
2018-05-06,10.482264385274448,3.593919217808382,5.390878826712573,10.482264385274448,5.173814898419864,1.293453724604966,3.2336343115124153,4.527088036117381,75,9,5,7
2018-05-13,3.593919217808382,11.081250921575844,10.781757653425146,14.675170139384226,5.389390519187359,2.8024830699774266,2.8024830699774266,4.095936794582393,55,53,8,13
