date,Braut Make Up,Musik Hochzeit,Hochzeitsringe,Blumen Hochzeit,Hochzeitsfotos,Hochzeitstorte,Hochzeitsdeko,Hochzeitscatering,Hochzeit Tanzkurs
2018-08-19,4.333953960731211,3.178232904536222,4.911814488828707,9.245768449559918,13,70,19,0,0
2018-08-26,3.178232904536222,2.022511848341232,4.911814488828707,7.8011171293161805,19,46,28,6,0
2018-09-02,2.8893026404874744,2.8893026404874744,4.045023696682464,4.045023696682464,13,55,24,0,0
2018-09-09,3.178232904536222,4.333953960731211,4.045023696682464,7.8011171293161805,13,45,26,0,0
2018-09-16,3.4671631685849693,3.178232904536222,4.045023696682464,5.489675016926201,17,50,24,0,0
2018-09-23,4.333953960731211,5.200744752877454,3.178232904536222,4.911814488828707,18,43,24,0,0
2018-09-30,2.022511848341232,4.333953960731211,2.022511848341232,4.333953960731211,7,41,17,0,6
2018-10-07,3.178232904536222,8.378977657413676,2.022511848341232,7.2232566012186865,11,59,17,0,0
2018-10-14,2.022511848341232,4.333953960731211,8.378977657413676,3.4671631685849693,20,26,28,0,6
2018-10-21,5.200744752877454,4.045023696682464,4.333953960731211,2.022511848341232,11,57,22,0,6
2018-10-28,4.045023696682464,4.911814488828707,4.045023696682464,3.4671631685849693,0,31,22,0,0
2018-11-04,2.022511848341232,2.022511848341232,2.600372376438727,2.8893026404874744,5,38,19,0,0
2018-11-11,4.045023696682464,3.178232904536222,3.178232904536222,3.178232904536222,7,29,20,0,0
2018-11-18,2.8893026404874744,2.022511848341232,2.8893026404874744,2.600372376438727,10,35,10,0,5
2018-11-25,0.0,2.022511848341232,2.022511848341232,2.8893026404874744,9,28,9,0,5
2018-12-02,2.8893026404874744,2.8893026404874744,2.022511848341232,3.178232904536222,9,25,11,0,5
2018-12-09,2.022511848341232,2.022511848341232,4.045023696682464,2.022511848341232,5,39,16,0,0
2018-12-16,0.0,4.045023696682464,2.022511848341232,3.178232904536222,24,8,11,0,0
2018-12-23,2.3114421123899795,4.622884224779959,2.3114421123899795,2.3114421123899795,14,25,14,0,0
2018-12-30,3.4671631685849693,5.200744752877454,4.333953960731211,4.333953960731211,11,49,23,0,0
2019-01-06,5.778605280974949,2.8893026404874744,2.600372376438727,6.645396073121191,12,51,41,0,8
2019-01-13,3.7560934326337168,3.7560934326337168,5.489675016926201,5.778605280974949,17,65,28,0,10
2019-01-20,2.8893026404874744,5.489675016926201,3.7560934326337168,4.911814488828707,13,40,32,5,5
2019-01-27,4.333953960731211,2.022511848341232,2.022511848341232,2.600372376438727,7,45,37,5,5
2019-02-03,2.022511848341232,2.022511848341232,5.778605280974949,5.778605280974949,10,50,45,0,5
2019-02-10,2.600372376438727,7.8011171293161805,5.778605280974949,6.934326337169939,18,41,29,0,0
2019-02-17,3.178232904536222,2.022511848341232,3.178232904536222,4.622884224779959,19,53,24,10,0
2019-02-24,10.11255924170616,3.4671631685849693,2.022511848341232,2.8893026404874744,16,26,18,5,0
2019-03-03,2.022511848341232,3.7560934326337168,2.022511848341232,6.645396073121191,10,55,38,0,10
2019-03-10,3.7560934326337168,3.178232904536222,1.7335815842924847,7.5121868652674335,17,42,30,0,5
2019-03-17,6.934326337169939,4.045023696682464,2.022511848341232,6.645396073121191,24,37,23,5,0
2019-03-24,2.8893026404874744,2.8893026404874744,6.067535545023697,6.067535545023697,14,52,16,5,0
2019-03-31,4.622884224779959,2.8893026404874744,2.022511848341232,5.778605280974949,12,67,28,5,5
2019-04-07,4.622884224779959,2.022511848341232,4.045023696682464,4.622884224779959,12,53,39,0,5
2019-04-14,2.022511848341232,2.022511848341232,2.022511848341232,3.4671631685849693,20,72,27,0,0
2019-04-21,3.178232904536222,3.178232904536222,5.200744752877454,9.823628977657414,18,54,26,0,0
2019-04-28,2.8893026404874744,2.022511848341232,4.622884224779959,6.645396073121191,17,54,28,5,5
2019-05-05,3.178232904536222,3.178232904536222,2.600372376438727,10.690419769803656,17,64,35,0,0
2019-05-12,6.934326337169939,3.178232904536222,2.022511848341232,6.067535545023697,21,51,56,0,5
2019-05-19,3.178232904536222,5.200744752877454,2.600372376438727,7.8011171293161805,24,48,34,0,0
2019-05-26,5.200744752877454,4.045023696682464,4.045023696682464,6.645396073121191,11,76,25,0,0
2019-06-02,3.7560934326337168,2.8893026404874744,3.178232904536222,4.045023696682464,9,52,41,0,10
2019-06-09,4.045023696682464,4.622884224779959,3.178232904536222,4.045023696682464,12,42,18,0,5
2019-06-16,2.022511848341232,8.090047393364928,4.045023696682464,5.200744752877454,12,55,25,0,0
2019-06-23,4.045023696682464,2.022511848341232,5.200744752877454,4.622884224779959,14,37,37,0,5
2019-06-30,2.022511848341232,2.8893026404874744,2.022511848341232,6.934326337169939,24,59,33,0,0
2019-07-07,3.7560934326337168,3.178232904536222,3.7560934326337168,3.7560934326337168,15,58,26,0,0
2019-07-14,2.022511848341232,2.600372376438727,4.045023696682464,13.290792146242381,13,52,31,0,5
2019-07-21,2.3114421123899795,4.333953960731211,2.3114421123899795,4.333953960731211,12,51,19,0,0
2019-07-28,6.356465809072444,6.356465809072444,3.4671631685849693,4.333953960731211,19,68,32,0,0
2019-08-04,4.333953960731211,4.333953960731211,2.022511848341232,6.645396073121191,15,58,33,6,0
2019-08-11,4.045023696682464,0.0,5.200744752877454,5.489675016926201,22,73,24,5,5
2019-08-18,3.178232904536222,3.4671631685849693,6.067535545023697,6.067535545023697,22,58,33,0,0
2019-08-25,0.0,4.622884224779959,2.022511848341232,9.245768449559918,21,55,33,5,0
2019-09-01,2.022511848341232,2.8893026404874744,2.022511848341232,4.622884224779959,15,45,33,0,0
2019-09-08,2.600372376438727,2.022511848341232,4.045023696682464,5.778605280974949,10,56,21,0,0
2019-09-15,2.022511848341232,5.778605280974949,2.022511848341232,2.8893026404874744,14,49,21,0,0
2019-09-22,2.022511848341232,3.7560934326337168,2.8893026404874744,5.200744752877454,10,34,19,0,5
2019-09-29,2.8893026404874744,3.7560934326337168,2.8893026404874744,3.7560934326337168,10,31,22,0,0
2019-10-06,2.8893026404874744,2.022511848341232,3.7560934326337168,5.200744752877454,15,50,30,0,5
2019-10-13,2.600372376438727,2.022511848341232,3.7560934326337168,5.778605280974949,19,37,22,5,0
2019-10-20,3.178232904536222,3.178232904536222,2.600372376438727,5.200744752877454,12,50,26,0,10
2019-10-27,3.7560934326337168,3.7560934326337168,3.7560934326337168,5.489675016926201,10,35,25,5,0
2019-11-03,3.4671631685849693,1.7335815842924847,0.0,4.622884224779959,5,35,13,0,0
2019-11-10,2.600372376438727,1.7335815842924847,2.600372376438727,4.333953960731211,10,27,15,0,0
2019-11-17,2.3114421123899795,1.7335815842924847,2.600372376438727,2.8893026404874744,9,21,16,5,5
2019-11-24,1.7335815842924847,3.4671631685849693,2.600372376438727,3.4671631685849693,9,17,9,5,5
2019-12-01,1.7335815842924847,1.7335815842924847,2.600372376438727,0.0,6,31,14,5,0
2019-12-08,1.7335815842924847,2.3114421123899795,1.7335815842924847,1.7335815842924847,8,19,10,5,0
2019-12-15,1.7335815842924847,3.7560934326337168,0.0,4.333953960731211,10,24,16,0,0
2019-12-22,3.178232904536222,0.0,0.0,2.022511848341232,19,28,6,0,6
2019-12-29,2.022511848341232,2.8893026404874744,4.045023696682464,6.934326337169939,12,28,25,0,8
2020-01-05,0.0,1.7335815842924847,4.622884224779959,8.090047393364928,12,39,34,0,0
2020-01-12,4.333953960731211,1.7335815842924847,6.645396073121191,4.911814488828707,9,53,22,0,0
2020-01-19,2.8893026404874744,2.3114421123899795,6.934326337169939,8.667907921462422,12,63,37,0,0
2020-01-26,2.8893026404874744,4.333953960731211,3.4671631685849693,2.3114421123899795,6,39,30,0,0
2020-02-02,1.7335815842924847,2.8893026404874744,3.4671631685849693,5.200744752877454,9,48,17,9,9
2020-02-09,1.7335815842924847,3.4671631685849693,4.333953960731211,5.489675016926201,7,48,22,0,14
2020-02-16,5.200744752877454,2.600372376438727,3.4671631685849693,4.045023696682464,8,35,25,5,0
2020-02-23,0.0,2.8893026404874744,4.045023696682464,3.178232904536222,13,56,25,4,4
2020-03-01,1.7335815842924847,4.333953960731211,1.7335815842924847,3.4671631685849693,18,36,22,0,0
2020-03-08,3.178232904536222,1.4446513202437372,4.333953960731211,4.622884224779959,8,25,20,0,0
2020-03-15,1.4446513202437372,3.178232904536222,1.4446513202437372,3.7560934326337168,8,18,10,0,0
2020-03-22,1.4446513202437372,1.4446513202437372,3.178232904536222,1.4446513202437372,10,11,13,0,0
2020-03-29,1.4446513202437372,2.3114421123899795,2.3114421123899795,4.622884224779959,8,19,8,0,0
2020-04-05,2.8893026404874744,0.0,1.7335815842924847,0.0,9,17,8,0,0
2020-04-12,0.0,1.7335815842924847,2.3114421123899795,2.022511848341232,6,20,15,0,0
2020-04-19,1.4446513202437372,1.4446513202437372,2.600372376438727,5.778605280974949,17,22,13,0,0
2020-04-26,3.178232904536222,3.178232904536222,1.4446513202437372,2.600372376438727,4,29,16,0,0
2020-05-03,1.4446513202437372,4.622884224779959,1.4446513202437372,3.178232904536222,7,17,21,4,4
2020-05-10,1.4446513202437372,1.4446513202437372,2.3114421123899795,1.4446513202437372,15,38,13,4,0
2020-05-17,1.7335815842924847,2.600372376438727,0.0,2.600372376438727,9,37,20,0,0
2020-05-24,3.178232904536222,1.7335815842924847,3.178232904536222,5.489675016926201,7,39,24,0,0
2020-05-31,2.600372376438727,1.7335815842924847,2.3114421123899795,7.2232566012186865,8,58,20,0,0
2020-06-07,2.8893026404874744,1.7335815842924847,3.7560934326337168,7.5121868652674335,18,28,31,5,0
