date,Braut Make Up,Musik Hochzeit,Hochzeitsringe,Blumen Hochzeit,Hochzeitsfotos,Hochzeitstorte,Hochzeitsdeko,Hochzeitscatering,Hochzeit Tanzkurs
2018-01-07,3.9592624356775294,5.938893653516295,6.504502572898799,2.545240137221269,6,59,30,0,6
2018-01-14,0.0,4.242066895368782,2.545240137221269,3.3936535162950254,12,54,49,0,0
2018-01-21,2.545240137221269,0.0,5.090480274442538,6.787307032590051,9,39,37,0,0
2018-01-28,5.090480274442538,4.242066895368782,5.090480274442538,7.635720411663807,18,41,25,0,0
2018-02-04,7.635720411663807,2.545240137221269,2.545240137221269,5.938893653516295,8,34,12,0,0
2018-02-11,5.37328473413379,2.545240137221269,2.545240137221269,6.787307032590051,10,29,27,0,6
2018-02-18,5.37328473413379,5.37328473413379,2.545240137221269,6.221698113207546,14,47,29,0,0
2018-02-25,4.524871355060034,5.37328473413379,2.545240137221269,10.463765008576328,12,39,26,0,6
2018-03-04,5.37328473413379,2.545240137221269,4.524871355060034,5.37328473413379,9,49,14,0,6
2018-03-11,2.545240137221269,2.545240137221269,3.6764579759862777,7.918524871355059,6,45,35,0,0
2018-03-18,5.37328473413379,5.37328473413379,3.9592624356775294,6.787307032590051,18,47,18,0,6
2018-03-25,5.656089193825043,2.8280445969125214,2.8280445969125214,7.635720411663807,13,41,17,0,0
2018-04-01,2.8280445969125214,5.938893653516295,2.8280445969125214,5.938893653516295,7,47,29,0,7
2018-04-08,2.8280445969125214,2.8280445969125214,0.0,4.524871355060034,6,48,40,0,0
2018-04-15,0.0,2.8280445969125214,2.8280445969125214,4.524871355060034,6,49,21,0,0
2018-04-22,2.545240137221269,6.221698113207546,4.524871355060034,6.221698113207546,10,56,21,0,6
2018-04-29,2.8280445969125214,3.6764579759862777,2.8280445969125214,11.87778730703259,6,68,23,0,0
2018-05-06,0.0,5.656089193825043,5.37328473413379,4.524871355060034,0,61,17,0,6
2018-05-13,3.9592624356775294,10.463765008576328,0.0,4.242066895368782,18,82,16,0,0
2018-05-20,2.8280445969125214,5.656089193825043,4.242066895368782,4.242066895368782,65,100,30,0,7
2018-05-27,4.807675814751286,3.6764579759862777,3.6764579759862777,8.484133790737564,11,56,17,0,6
2018-06-03,6.504502572898799,5.37328473413379,2.545240137221269,7.918524871355059,9,55,34,0,0
2018-06-10,2.545240137221269,5.090480274442538,0.0,8.484133790737564,9,33,29,0,6
2018-06-17,5.090480274442538,5.090480274442538,2.545240137221269,6.221698113207546,15,51,16,0,8
2018-06-24,3.3936535162950254,3.6764579759862777,2.545240137221269,10.180960548885077,8,55,25,0,9
2018-07-01,2.545240137221269,2.545240137221269,0.0,3.3936535162950254,15,37,13,0,6
2018-07-08,2.545240137221269,2.545240137221269,2.545240137221269,8.766938250428815,6,36,27,0,0
2018-07-15,0.0,5.090480274442538,5.090480274442538,6.787307032590051,6,29,15,0,6
2018-07-22,2.545240137221269,2.545240137221269,3.3936535162950254,6.504502572898799,12,35,24,0,6
2018-07-29,2.545240137221269,2.545240137221269,2.545240137221269,7.918524871355059,6,47,24,0,0
2018-08-05,2.8280445969125214,4.524871355060034,5.37328473413379,8.201329331046312,9,46,25,0,6
2018-08-12,2.8280445969125214,6.787307032590051,2.8280445969125214,8.484133790737564,13,59,35,0,0
2018-08-19,4.242066895368782,2.8280445969125214,2.8280445969125214,11.312178387650086,11,43,26,0,0
2018-08-26,7.070111492281303,7.070111492281303,4.242066895368782,3.6764579759862777,6,41,13,0,7
2018-09-02,8.201329331046312,0.0,2.8280445969125214,5.656089193825043,8,44,21,0,6
2018-09-09,2.545240137221269,5.37328473413379,5.37328473413379,5.37328473413379,18,49,14,0,0
2018-09-16,6.787307032590051,2.545240137221269,3.9592624356775294,5.37328473413379,10,37,25,0,6
2018-09-23,0.0,6.221698113207546,0.0,5.37328473413379,12,35,14,0,0
2018-09-30,2.545240137221269,2.545240137221269,2.545240137221269,5.37328473413379,6,37,24,0,0
2018-10-07,2.545240137221269,0.0,0.0,4.242066895368782,9,34,16,0,0
2018-10-14,0.0,3.9592624356775294,0.0,2.545240137221269,12,28,18,0,6
2018-10-21,2.545240137221269,5.090480274442538,2.545240137221269,5.090480274442538,8,30,14,0,0
2018-10-28,6.504502572898799,0.0,2.545240137221269,2.545240137221269,18,34,20,0,0
2018-11-04,0.0,2.545240137221269,6.504502572898799,7.635720411663807,6,35,21,0,6
2018-11-11,5.090480274442538,5.090480274442538,2.545240137221269,4.242066895368782,6,33,9,0,0
2018-11-18,2.545240137221269,2.545240137221269,2.545240137221269,12.443396226415093,14,27,13,0,0
2018-11-25,0.0,2.545240137221269,2.545240137221269,5.090480274442538,6,18,6,0,0
2018-12-02,2.545240137221269,2.545240137221269,2.545240137221269,3.6764579759862777,6,21,17,0,6
2018-12-09,0.0,2.545240137221269,5.090480274442538,2.545240137221269,0,25,15,0,0
2018-12-16,0.0,5.37328473413379,2.545240137221269,0.0,6,9,8,0,6
2018-12-23,3.110849056603773,3.110849056603773,6.221698113207546,3.110849056603773,7,26,17,0,0
2018-12-30,2.8280445969125214,2.8280445969125214,3.9592624356775294,5.37328473413379,13,33,23,0,6
2019-01-06,0.0,3.9592624356775294,0.0,4.807675814751286,14,24,13,0,0
2019-01-13,7.070111492281303,2.262435677530017,3.9592624356775294,3.9592624356775294,9,51,18,0,0
2019-01-20,3.6764579759862777,3.6764579759862777,2.262435677530017,4.807675814751286,8,53,38,0,0
2019-01-27,3.9592624356775294,3.6764579759862777,2.262435677530017,7.918524871355059,11,33,24,0,5
2019-02-03,2.262435677530017,0.0,3.6764579759862777,7.070111492281303,11,37,20,0,6
2019-02-10,4.807675814751286,4.807675814751286,6.221698113207546,4.807675814751286,11,34,23,0,0
2019-02-17,2.545240137221269,4.807675814751286,0.0,5.656089193825043,11,54,22,0,0
2019-02-24,2.545240137221269,4.242066895368782,0.0,8.766938250428815,17,35,19,0,6
2019-03-03,3.6764579759862777,5.090480274442538,5.090480274442538,8.484133790737564,10,48,19,0,0
2019-03-10,4.807675814751286,2.545240137221269,4.807675814751286,8.201329331046312,11,39,22,0,8
2019-03-17,2.545240137221269,6.787307032590051,0.0,4.242066895368782,6,34,18,0,0
2019-03-24,5.090480274442538,2.545240137221269,0.0,5.938893653516295,12,39,22,0,0
2019-03-31,0.0,5.090480274442538,2.545240137221269,4.242066895368782,6,50,16,0,6
2019-04-07,3.6764579759862777,3.6764579759862777,5.090480274442538,9.33254716981132,14,45,10,0,6
2019-04-14,2.8280445969125214,2.8280445969125214,2.8280445969125214,5.37328473413379,6,38,25,0,0
