date,fleur mariage,animation mariage,agence de mariage,Traiteur Mariage,maquilleuse professionnelle,photo mariage,costume sur mesure
2018-01-07,0,23,0,0,0,23,0
2018-01-14,0,0,0,0,0,23,0
2018-01-21,46,23,0,23,0,23,0
2018-01-28,0,0,0,0,0,23,0
2018-02-04,0,0,0,23,0,0,0
2018-02-11,35,0,0,0,0,23,0
2018-02-18,36,0,0,0,0,24,0
2018-02-25,23,0,0,23,0,23,0
2018-03-04,23,23,0,23,0,0,0
2018-03-11,0,24,0,24,0,55,0
2018-03-18,0,0,0,24,0,24,0
2018-03-25,24,24,0,36,0,0,0
2018-04-01,0,0,0,0,0,25,0
2018-04-08,25,0,0,0,0,0,0
2018-04-15,27,0,0,0,0,36,0
2018-04-22,24,0,0,0,0,49,0
2018-04-29,23,0,0,31,0,24,0
2018-05-06,25,0,0,49,0,50,0
2018-05-13,24,0,0,0,0,72,0
2018-05-20,0,0,0,0,0,85,0
2018-05-27,24,0,0,0,0,36,0
2018-06-03,37,0,0,25,0,25,0
2018-06-10,0,24,0,24,0,24,0
2018-06-17,26,26,0,0,0,39,0
2018-06-24,0,0,0,26,0,26,0
2018-07-01,24,24,0,49,0,33,0
2018-07-08,25,25,0,25,0,0,0
2018-07-15,26,39,0,0,0,35,0
2018-07-22,26,26,0,0,0,26,0
2018-07-29,0,26,0,0,0,52,0
2018-08-05,0,0,0,26,0,0,0
2018-08-12,0,27,0,26,0,26,0
2018-08-19,0,0,0,26,0,39,0
2018-08-26,26,0,0,26,0,38,0
2018-09-02,26,0,0,26,0,26,0
2018-09-09,0,0,0,51,0,38,0
2018-09-16,0,0,0,25,0,75,0
2018-09-23,0,0,0,0,0,50,0
2018-09-30,25,25,0,25,0,25,0
2018-10-07,25,0,0,25,0,100,0
2018-10-14,25,0,0,0,0,38,0
2018-10-21,25,0,0,0,0,51,0
2018-10-28,24,0,0,0,0,24,0
2018-11-04,0,24,0,0,0,24,0
2018-11-11,0,25,0,25,0,0,0
2018-11-18,24,0,0,24,0,24,0
2018-11-25,0,0,0,0,0,0,0
2018-12-02,0,0,0,0,0,36,0
2018-12-09,0,0,0,24,0,0,0
2018-12-16,25,0,0,0,0,0,0
2018-12-23,0,0,0,0,0,26,0
2018-12-30,25,25,0,0,0,25,0
2019-01-06,35,23,0,24,0,23,0
2019-01-13,0,0,0,24,0,71,0
2019-01-20,22,22,0,22,0,68,0
2019-01-27,45,0,0,0,0,22,0
2019-02-03,0,0,0,23,0,23,0
2019-02-10,24,0,0,0,0,24,0
2019-02-17,25,0,0,0,0,25,0
2019-02-24,24,0,0,24,0,0,0
2019-03-03,0,23,0,23,0,46,0
2019-03-10,0,0,0,0,0,24,0
2019-03-17,25,0,0,25,0,49,0
2019-03-24,0,0,0,0,0,25,0
2019-03-31,0,24,0,24,0,48,0
2019-04-07,24,24,0,49,0,24,0
2019-04-14,25,0,0,25,0,0,0
2019-04-21,25,24,0,24,0,0,0
2019-04-28,0,0,0,24,0,47,0
2019-05-05,23,0,0,0,0,23,0
2019-05-12,0,24,0,24,0,36,0
2019-05-19,24,23,0,48,0,24,0
2019-05-26,0,0,0,25,0,0,0
2019-06-02,0,0,0,23,0,23,0
2019-06-09,23,0,0,23,0,23,0
2019-06-16,0,0,0,0,0,24,0
2019-06-23,0,24,0,0,0,36,0
2019-06-30,23,0,0,24,0,24,0
2019-07-07,24,0,0,24,0,24,0
2019-07-14,25,0,0,0,0,33,0
2019-07-21,72,0,0,0,0,0,0
2019-07-28,0,0,0,0,0,25,0
2019-08-04,0,50,0,25,0,25,0
2019-08-11,24,0,0,32,0,36,0
2019-08-18,0,0,0,0,0,0,0
2019-08-25,24,0,0,31,0,24,0
2019-09-01,0,23,0,23,0,23,0
2019-09-08,24,24,0,47,0,24,0
2019-09-15,46,0,0,23,0,35,0
2019-09-22,22,0,0,22,0,33,0
2019-09-29,0,0,0,33,0,44,0
2019-10-06,0,0,0,22,0,0,0
2019-10-13,22,0,0,22,0,33,0
2019-10-20,22,44,0,44,0,22,0
2019-10-27,22,0,0,0,0,21,0
2019-11-03,21,0,0,0,0,0,0
2019-11-10,21,0,0,0,0,21,0
2019-11-17,0,0,0,42,0,21,0
2019-11-24,21,0,0,21,0,20,0
2019-12-01,21,0,0,0,0,21,0
2019-12-08,0,0,0,0,0,0,0
2019-12-15,0,21,0,0,0,21,0
2019-12-22,0,0,0,22,0,22,0
2019-12-29,0,0,0,0,0,0,0
2020-01-05,0,21,0,21,0,21,0
2020-01-12,20,0,0,0,0,30,0
2020-01-19,41,0,0,21,0,21,0
2020-01-26,0,0,0,20,0,20,0
2020-02-02,0,0,0,0,0,20,0
2020-02-09,0,0,0,20,0,20,0
2020-02-16,0,20,0,0,0,20,0
2020-02-23,20,0,0,0,0,30,0
2020-03-01,20,20,0,0,0,20,0
2020-03-08,19,0,0,20,0,20,0
2020-03-15,0,0,0,17,0,0,0
2020-03-22,0,0,0,16,0,0,0
2020-03-29,0,16,0,0,0,0,0
2020-04-05,0,0,0,0,0,34,0
2020-04-12,0,0,0,0,0,17,0
2020-04-19,0,34,0,17,0,17,0
2020-04-26,0,16,0,16,0,16,0
2020-05-03,17,0,0,0,0,0,0
2020-05-10,0,0,0,0,0,35,0
