date,fleur mariage,animation mariage,agence de mariage,Traiteur Mariage,maquilleuse professionnelle,photo mariage,costume sur mesure
2018-01-07,0.065,0.065,0.0,0.38,0.0,0.23,0.15
2018-01-14,0.13,0.0,0.0,0.245,0.0,0.205,0.095
2018-01-21,0.175,0.065,0.0,0.285,0.0,0.34,0.06
2018-01-28,0.115,0.115,0.0,0.17,0.0,0.28,0.095
2018-02-04,0.11,0.065,0.0,0.13,0.0,0.205,0.055
2018-02-11,0.18,0.11,0.0,0.175,0.0,0.235,0.0
2018-02-18,0.185,0.07,0.0,0.305,0.0,0.25,0.25
2018-02-25,0.205,0.18,0.0,0.165,0.0,0.295,0.06
2018-03-04,0.065,0.285,0.0,0.32,0.0,0.265,0.09
2018-03-11,0.065,0.065,0.0,0.0,0.0,0.155,0.0
2018-03-18,0.18,0.0,0.0,0.29,0.0,0.5,0.15
2018-03-25,0.18,0.135,0.0,0.18,0.0,0.205,0.06
2018-04-01,0.3,0.0,0.0,0.24,0.0,0.19,0.0
2018-04-08,0.275,0.21,0.0,0.17,0.0,0.145,0.06
2018-04-15,0.32,0.2,0.0,0.125,0.0,0.245,0.065
2018-04-22,0.145,0.07,0.0,0.345,0.0,0.505,0.0
2018-04-29,0.11,0.11,0.0,0.11,0.0,0.28,0.09
2018-05-06,0.07,0.0,0.0,0.11,0.0,0.445,0.09
2018-05-13,0.21,0.18,0.0,0.07,0.0,0.645,0.06
2018-05-20,0.445,0.0,0.0,0.115,0.0,1.0,0.16
2018-05-27,0.29,0.4,0.0,0.11,0.0,0.31,0.15
2018-06-03,0.065,0.1,0.0,0.17,0.0,0.43,0.0
2018-06-10,0.375,0.11,0.0,0.0,0.0,0.315,0.0
2018-06-17,0.3,0.0,0.0,0.22,0.0,0.23,0.06
2018-06-24,0.23,0.0,0.0,0.0,0.0,0.31,0.09
2018-07-01,0.11,0.0,0.0,0.165,0.0,0.26,0.0
2018-07-08,0.23,0.105,0.0,0.07,0.0,0.28,0.0
2018-07-15,0.22,0.215,0.0,0.185,0.0,0.195,0.0
2018-07-22,0.255,0.0,0.0,0.11,0.0,0.43,0.09
2018-07-29,0.105,0.0,0.0,0.32,0.0,0.285,0.085
2018-08-05,0.0,0.195,0.0,0.225,0.0,0.27,0.0
2018-08-12,0.1,0.075,0.0,0.175,0.0,0.255,0.0
2018-08-19,0.18,0.215,0.0,0.285,0.0,0.3,0.0
2018-08-26,0.11,0.075,0.0,0.255,0.0,0.315,0.155
2018-09-02,0.33,0.07,0.0,0.18,0.0,0.325,0.0
2018-09-09,0.115,0.07,0.0,0.115,0.0,0.305,0.0
2018-09-16,0.07,0.185,0.0,0.185,0.0,0.22,0.095
2018-09-23,0.175,0.07,0.0,0.07,0.0,0.24,0.0
2018-09-30,0.14,0.115,0.0,0.245,0.0,0.285,0.0
2018-10-07,0.185,0.07,0.0,0.185,0.0,0.285,0.215
2018-10-14,0.395,0.0,0.0,0.37,0.0,0.265,0.0
2018-10-21,0.19,0.0,0.0,0.23,0.0,0.085,0.0
2018-10-28,0.185,0.07,0.0,0.0,0.0,0.31,0.095
2018-11-04,0.065,0.0,0.0,0.11,0.0,0.19,0.0
2018-11-11,0.0,0.0,0.0,0.135,0.0,0.28,0.15
2018-11-18,0.0,0.0,0.0,0.225,0.0,0.245,0.09
2018-11-25,0.07,0.07,0.0,0.185,0.0,0.34,0.0
2018-12-02,0.185,0.065,0.0,0.0,0.0,0.21,0.095
2018-12-09,0.0,0.0,0.0,0.12,0.0,0.205,0.06
2018-12-16,0.19,0.0,0.0,0.0,0.0,0.195,0.1
2018-12-23,0.14,0.0,0.0,0.135,0.0,0.22,0.07
2018-12-30,0.075,0.0,0.0,0.25,0.0,0.235,0.065
2019-01-06,0.25,0.07,0.0,0.365,0.0,0.27,0.06
2019-01-13,0.18,0.0,0.0,0.175,0.0,0.355,0.0
2019-01-20,0.065,0.0,0.0,0.065,0.0,0.345,0.085
2019-01-27,0.065,0.065,0.0,0.065,0.0,0.19,0.055
2019-02-03,0.115,0.275,0.0,0.245,0.0,0.18,0.0
2019-02-10,0.175,0.0,0.0,0.18,0.0,0.185,0.215
2019-02-17,0.305,0.07,0.0,0.07,0.0,0.31,0.06
2019-02-24,0.19,0.07,0.0,0.19,0.0,0.16,0.06
2019-03-03,0.12,0.0,0.0,0.19,0.0,0.19,0.1
2019-03-10,0.12,0.065,0.0,0.22,0.0,0.21,0.0
2019-03-17,0.07,0.07,0.0,0.07,0.0,0.355,0.1
2019-03-24,0.12,0.12,0.0,0.255,0.0,0.155,0.0
2019-03-31,0.215,0.115,0.0,0.18,0.0,0.095,0.0
2019-04-07,0.25,0.18,0.0,0.295,0.0,0.255,0.12
2019-04-14,0.205,0.17,0.0,0.23,0.0,0.145,0.11
2019-04-21,0.24,0.065,0.0,0.35,0.0,0.055,0.09
2019-04-28,0.22,0.0,0.0,0.0,0.0,0.265,0.06
2019-05-05,0.11,0.065,0.0,0.13,0.0,0.385,0.0
2019-05-12,0.175,0.065,0.0,0.0,0.0,0.35,0.12
2019-05-19,0.065,0.175,0.0,0.29,0.0,0.19,0.09
2019-05-26,0.21,0.0,0.0,0.175,0.0,0.21,0.0
2019-06-02,0.225,0.0,0.0,0.28,0.0,0.255,0.14
2019-06-09,0.275,0.06,0.0,0.0,0.0,0.5,0.0
2019-06-16,0.065,0.095,0.0,0.32,0.0,0.365,0.055
2019-06-23,0.23,0.0,0.0,0.1,0.0,0.15,0.09
2019-06-30,0.28,0.17,0.0,0.065,0.0,0.245,0.06
2019-07-07,0.3,0.17,0.0,0.165,0.0,0.24,0.06
2019-07-14,0.245,0.135,0.0,0.225,0.0,0.22,0.0
2019-07-21,0.15,0.215,0.0,0.165,0.0,0.35,0.08
2019-07-28,0.35,0.14,0.0,0.2,0.0,0.2,0.0
2019-08-04,0.16,0.0,0.0,0.0,0.0,0.245,0.13
2019-08-11,0.19,0.155,0.0,0.06,0.0,0.275,0.0
2019-08-18,0.09,0.0,0.0,0.305,0.0,0.275,0.125
2019-08-25,0.24,0.085,0.0,0.195,0.0,0.335,0.0
2019-09-01,0.1,0.0,0.0,0.095,0.0,0.325,0.055
2019-09-08,0.165,0.12,0.0,0.06,0.0,0.315,0.0
2019-09-15,0.21,0.16,0.0,0.21,0.0,0.215,0.055
2019-09-22,0.165,0.0,0.0,0.335,0.0,0.265,0.055
2019-09-29,0.165,0.0,0.0,0.21,0.0,0.31,0.105
2019-10-06,0.055,0.055,0.0,0.27,0.0,0.24,0.05
2019-10-13,0.29,0.0,0.0,0.16,0.0,0.28,0.13
2019-10-20,0.155,0.155,0.0,0.255,0.0,0.23,0.08
2019-10-27,0.215,0.0,0.0,0.055,0.0,0.26,0.085
2019-11-03,0.0,0.1,0.0,0.29,0.0,0.175,0.05
