date,catering,Fotógrafo de bodas,publicidad,Maquillaje para novias,Eventos Musicales,Pastelería,bodas,fotografia,limusina,ramos de flores,coches deportivos,Dj,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-01-07,25.033046141152386,0.0,35.046264597613344,0.0,0.0,1.5080088275223202,29.406172136685242,30.160176550446405,0.5722028648857916,0.5722028648857916,0.0,11.444057297715833,5.722028648857917,0.5722028648857916,0.5722028648857916,2.8610143244289583,0.0,0.0,0.5722028648857916,1.1444057297715833,11,18,0
2018-01-14,21.13901674141757,0.0,27.814495712391547,0.0,0.0,3.0160176550446405,36.94621627429685,32.422189791729885,0.5722028648857916,0.5722028648857916,0.5722028648857916,13.160665892373208,5.149825783972124,0.5722028648857916,0.5722028648857916,2.2888114595431666,0.0,0.0,1.1444057297715833,0.5722028648857916,10,20,0
2018-01-21,25.033046141152386,0.0,33.93368476911768,0.0,0.7540044137611601,1.5080088275223202,40.716238343102646,30.914180964207567,0.5722028648857916,0.5722028648857916,1.1444057297715833,11.444057297715833,4.005420054200542,0.5722028648857916,0.5722028648857916,2.2888114595431666,0.0,0.0,0.5722028648857916,0.5722028648857916,11,23,0
2018-01-28,26.145625969648048,0.0,32.264815026374194,0.0,0.0,2.2620132412834804,39.20822951558033,25.636150067879445,0.5722028648857916,0.5722028648857916,0.5722028648857916,9.155245838172666,4.005420054200542,0.5722028648857916,0.5722028648857916,3.4332171893147496,0.5722028648857916,0.0,0.0,1.1444057297715833,10,32,0
2018-02-04,20.026436912921913,0.0,37.8277141688525,0.0,0.0,3.0160176550446405,31.668185377968726,30.914180964207567,0.5722028648857916,0.5722028648857916,0.5722028648857916,10.871854432830041,5.149825783972124,0.5722028648857916,0.5722028648857916,2.8610143244289583,0.5722028648857916,0.0,0.5722028648857916,0.5722028648857916,8,95,0
2018-02-11,19.470146998674082,0.0,37.8277141688525,0.0,0.0,2.2620132412834804,44.48626041190845,33.17619420549104,0.0,0.5722028648857916,0.5722028648857916,9.727448703058458,7.438637243515291,0.5722028648857916,0.5722028648857916,2.2888114595431666,0.0,0.0,0.5722028648857916,0.5722028648857916,8,29,0
2018-02-18,21.13901674141757,0.0,41.72174356858732,0.0,0.0,3.7700220688058006,46.74827365319193,30.160176550446405,0.5722028648857916,0.5722028648857916,0.5722028648857916,10.871854432830041,4.577622919086333,0.5722028648857916,0.5722028648857916,2.2888114595431666,0.5722028648857916,0.0,0.5722028648857916,1.7166085946573748,6,18,1
2018-02-25,21.13901674141757,0.0,40.60916374009165,0.0,0.0,1.5080088275223202,41.47024275686381,30.914180964207567,0.5722028648857916,0.5722028648857916,0.5722028648857916,9.155245838172666,5.149825783972124,0.0,0.5722028648857916,2.2888114595431666,0.0,0.0,0.0,0.5722028648857916,5,17,0
2018-03-04,16.132407513187097,0.0,37.27142425460467,0.0,0.0,2.2620132412834804,39.96223392934149,27.144158895401763,0.5722028648857916,0.5722028648857916,0.0,9.727448703058458,4.005420054200542,0.0,0.5722028648857916,2.2888114595431666,0.5722028648857916,0.0,0.5722028648857916,1.1444057297715833,7,18,1
2018-03-11,16.132407513187097,0.0,36.71513434035684,0.0,0.7540044137611601,2.2620132412834804,43.73225599814729,30.914180964207567,0.5722028648857916,1.1444057297715833,0.5722028648857916,12.016260162601624,4.577622919086333,0.5722028648857916,1.1444057297715833,4.005420054200542,0.0,0.0,0.5722028648857916,0.5722028648857916,7,15,0
