date,fleur mariage,animation mariage,agence de mariage,Traiteur Mariage,maquilleuse professionnelle,photo mariage,costume sur mesure
2018-01-07,13,7,0,30,7,13,7
2018-01-14,10,13,0,16,0,13,6
2018-01-21,13,13,0,32,6,26,13
2018-01-28,7,7,0,10,7,33,0
2018-02-04,7,7,0,16,0,40,0
2018-02-11,13,10,0,13,0,33,0
2018-02-18,10,7,0,13,7,43,0
2018-02-25,13,12,0,16,6,19,6
2018-03-04,6,6,0,23,0,23,0
2018-03-11,6,6,0,10,6,19,0
2018-03-18,13,0,0,17,7,23,10
2018-03-25,17,7,0,17,7,20,7
2018-04-01,10,14,0,10,7,17,0
2018-04-08,10,0,0,24,7,21,7
2018-04-15,27,23,0,0,8,11,0
2018-04-22,21,14,0,0,7,14,7
2018-04-29,20,7,0,14,7,41,14
2018-05-06,18,11,0,14,0,25,15
2018-05-13,14,7,0,17,0,64,0
2018-05-20,25,7,0,14,7,100,0
2018-05-27,20,14,0,17,7,44,7
2018-06-03,14,7,0,7,0,34,14
2018-06-10,10,7,0,13,0,24,13
2018-06-17,14,7,0,14,0,25,0
2018-06-24,21,14,0,10,0,28,0
2018-07-01,27,17,0,20,0,24,0
2018-07-08,28,21,0,11,0,18,7
2018-07-15,11,0,0,18,0,22,0
2018-07-22,30,7,0,15,7,47,7
2018-07-29,7,7,0,15,7,15,11
2018-08-05,19,0,0,8,0,34,0
2018-08-12,15,8,0,19,0,23,15
2018-08-19,7,11,0,15,7,37,0
2018-08-26,0,7,0,18,0,32,0
2018-09-02,11,7,0,14,0,31,14
2018-09-09,28,14,0,21,0,32,14
2018-09-16,7,7,0,21,7,21,7
2018-09-23,7,7,0,21,7,32,14
2018-09-30,10,7,0,7,0,14,0
2018-10-07,14,14,0,17,0,24,0
2018-10-14,14,14,0,11,0,18,14
2018-10-21,21,7,0,14,0,29,7
2018-10-28,18,14,0,14,7,21,7
2018-11-04,7,14,0,17,0,27,7
2018-11-11,10,0,0,21,0,21,7
2018-11-18,10,7,0,7,0,26,0
2018-11-25,7,0,0,14,7,7,0
2018-12-02,7,0,0,14,7,20,7
2018-12-09,10,14,0,7,0,21,7
2018-12-16,21,0,0,7,0,24,0
2018-12-23,8,0,0,8,0,15,0
2018-12-30,29,0,0,14,0,32,11
2019-01-06,13,7,0,27,7,20,7
2019-01-13,7,7,0,26,13,56,0
2019-01-20,13,6,0,19,6,16,6
2019-01-27,6,0,0,13,0,9,6
2019-02-03,13,6,0,16,7,20,7
2019-02-10,16,7,0,10,0,7,13
2019-02-17,14,0,0,14,0,14,0
2019-02-24,17,0,0,13,0,17,0
2019-03-03,19,6,0,6,0,35,0
2019-03-10,13,0,0,10,0,19,6
2019-03-17,21,7,0,17,0,21,14
2019-03-24,20,13,0,16,0,20,7
2019-03-31,22,6,0,16,6,34,6
2019-04-07,13,6,0,13,0,16,26
2019-04-14,13,7,0,20,0,36,13
2019-04-21,19,6,0,13,0,36,0
2019-04-28,22,6,0,12,6,56,12
2019-05-05,12,25,0,9,0,22,0
2019-05-12,25,9,0,19,19,19,0
2019-05-19,0,6,0,13,6,28,13
2019-05-26,17,0,0,10,0,33,0
2019-06-02,19,9,0,6,6,38,6
2019-06-09,21,6,0,12,6,45,0
2019-06-16,16,6,0,6,0,52,0
2019-06-23,22,10,0,26,0,19,6
2019-06-30,16,13,0,0,0,51,6
2019-07-07,6,12,0,12,6,28,0
2019-07-14,13,10,0,16,0,19,13
2019-07-21,7,10,0,7,0,36,6
2019-07-28,13,7,0,10,0,43,0
2019-08-04,20,7,0,7,7,37,7
2019-08-11,7,0,0,21,0,18,7
2019-08-18,7,18,0,26,0,29,0
2019-08-25,13,0,0,7,7,27,0
2019-09-01,9,6,0,18,0,37,12
2019-09-08,6,6,0,18,0,15,6
2019-09-15,30,6,0,15,6,24,0
2019-09-22,12,18,0,27,0,39,0
2019-09-29,19,9,0,12,6,12,0
2019-10-06,22,6,0,19,0,19,6
2019-10-13,6,9,0,9,0,37,0
2019-10-20,6,6,0,15,6,24,12
2019-10-27,9,0,0,9,6,12,0
2019-11-03,11,11,0,9,0,14,0
2019-11-10,18,6,0,9,0,12,6
2019-11-17,6,17,0,6,0,23,6
2019-11-24,11,0,0,0,0,23,6
2019-12-01,9,6,0,6,6,9,0
2019-12-08,0,6,0,14,0,17,6
2019-12-15,9,6,0,0,6,12,0
2019-12-22,0,0,0,6,0,16,6
2019-12-29,6,12,0,18,6,18,0
2020-01-05,0,0,0,6,0,20,6
2020-01-12,8,8,0,8,6,14,17
2020-01-19,14,6,0,17,6,11,6
2020-01-26,8,0,0,5,0,16,11
2020-02-02,0,11,0,33,0,8,5
2020-02-09,11,8,0,16,11,11,5
2020-02-16,21,11,0,13,0,16,5
2020-02-23,11,5,0,19,0,13,5
2020-03-01,16,11,0,8,5,11,13
2020-03-08,16,11,0,11,5,21,5
2020-03-15,8,5,0,0,0,10,5
2020-03-22,5,5,0,0,5,5,5
2020-03-29,8,5,0,10,0,15,0
2020-04-05,0,0,0,5,10,30,5
2020-04-12,5,5,0,5,0,35,5
2020-04-19,0,5,0,8,0,8,5
2020-04-26,9,7,0,7,5,5,0
2020-05-03,10,7,0,5,0,17,0
2020-05-10,10,0,0,8,0,13,0
