date,catering,fotografia,Maquillaje para novias,Eventos Musicales,Pastelería,publicidad,Dj,limusina,ramos de flores,coches deportivos,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-01-07,13.859050596047323,27.718101192094647,0.0,0.0,9.464681086426376,21.510638832787215,24.091915492721682,0.0,2.9896670493685416,0.0,10.677382319173363,0.0,2.9896670493685416,0.0,0.0,0.0,0.0,2.9896670493685416,11,25,0
2018-01-14,10.394287947035492,20.788575894070984,0.0,0.0,0.0,24.091915492721682,15.487659959606797,2.9896670493685416,2.9896670493685416,3.4167623421354762,8.114810562571757,3.4167623421354762,0.0,3.4167623421354762,0.0,0.0,0.0,0.0,6,18,0
2018-01-21,6.929525298023662,18.478734128063095,0.0,0.0,0.0,31.83574547252508,24.091915492721682,0.0,2.9896670493685416,0.0,8.54190585533869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,31,0
2018-01-28,6.929525298023662,30.412916585770514,0.0,0.0,9.464681086426376,13.766808852983818,21.510638832787215,0.0,3.4167623421354762,3.4167623421354762,8.114810562571757,3.4167623421354762,0.0,3.4167623421354762,0.0,0.0,0.0,0.0,10,32,0
2018-02-04,6.929525298023662,27.333127564426665,0.0,0.0,0.0,24.091915492721682,18.06893661954126,0.0,2.9896670493685416,0.0,11.531572904707232,0.0,2.9896670493685416,2.9896670493685416,0.0,0.0,0.0,0.0,6,61,0
2018-02-11,13.859050596047323,23.098417660078873,0.0,0.0,0.0,23.231489939410192,23.231489939410192,0.0,0.0,0.0,12.385763490241102,0.0,0.0,2.9896670493685416,0.0,0.0,0.0,2.9896670493685416,8,32,0
2018-02-18,10.779261574703474,30.7978902134385,0.0,0.0,0.0,12.90638329967233,41.30042655895145,3.4167623421354762,0.0,0.0,6.406429391504018,0.0,0.0,6.406429391504018,0.0,0.0,0.0,6.406429391504018,8,26,0
2018-02-25,6.929525298023662,28.488048447430607,0.0,0.0,0.0,12.90638329967233,0.0,0.0,3.4167623421354762,0.0,11.958668197474166,0.0,0.0,3.4167623421354762,0.0,0.0,0.0,0.0,9,19,0
2018-03-04,0.0,16.16889236205521,0.0,0.0,9.464681086426376,33.55659657914806,15.487659959606797,2.9896670493685416,2.9896670493685416,0.0,0.0,2.9896670493685416,0.0,2.9896670493685416,0.0,0.0,0.0,0.0,9,15,0
2018-03-11,20.788575894070984,11.549208830039436,0.0,0.0,9.464681086426376,15.487659959606797,12.045957746360841,0.0,2.9896670493685416,0.0,10.677382319173363,0.0,2.9896670493685416,0.0,0.0,0.0,0.0,0.0,8,21,0
2018-03-18,6.929525298023662,27.333127564426665,0.0,0.0,9.464681086426376,30.114894365902103,24.091915492721682,0.0,2.9896670493685416,2.9896670493685416,8.54190585533869,0.0,2.9896670493685416,2.9896670493685416,0.0,0.0,0.0,2.9896670493685416,5,26,0
2018-03-25,6.54455167035568,13.08910334071136,0.0,0.0,8.604255533114888,12.045957746360841,8.604255533114888,0.0,0.0,2.9896670493685416,5.979334098737083,2.9896670493685416,0.0,0.0,0.0,0.0,0.0,0.0,7,15,0
