date,catering,Fotógrafo de bodas,fotografia,Maquillaje para novias,Eventos Musicales,Pastelería,bodas,publicidad,limusina,ramos de flores,coches deportivos,Dj,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-01-07,11.563058632150383,0.0,20.888105916142628,0.0,0.0,2.905446887215475,14.527234436077373,15.689413190963563,0.5997248968363137,0.5997248968363137,0.0,4.7977991746905095,2.9986244841815686,0.5997248968363137,0.0,1.4993122420907843,0.5997248968363137,0.0,0.5997248968363137,0.5997248968363137,4,11,0
2018-01-14,14.174071871668211,0.0,25.364128612458906,0.0,0.0,4.648715019544759,14.527234436077373,14.527234436077373,0.5997248968363137,0.0,0.5997248968363137,6.297111416781294,3.598349381017882,0.5997248968363137,0.5997248968363137,2.099037138927098,0.5997248968363137,0.0,0.5997248968363137,0.8995873452544705,5,14,0
2018-01-21,10.071051066711622,0.0,21.261107807502317,0.0,0.0,3.4865362646585694,20.33812821050832,19.757038833065224,0.0,0.5997248968363137,0.5997248968363137,6.297111416781294,3.598349381017882,0.5997248968363137,0.0,1.4993122420907843,0.5997248968363137,0.0,0.5997248968363137,1.1994497936726274,7,16,0
2018-01-28,12.682064306229453,0.0,13.80106998030852,0.0,0.0,4.648715019544759,14.527234436077373,13.365055681191183,0.5997248968363137,0.5997248968363137,0.0,5.69738651994498,1.799174690508941,0.8995873452544705,0.0,1.1994497936726274,0.5997248968363137,0.0,0.0,0.5997248968363137,6,23,0
2018-02-04,7.833039718553485,0.0,13.055066197589143,0.0,0.0,2.3243575097723794,19.757038833065224,11.040698171418803,0.0,0.5997248968363137,0.5997248968363137,6.896836313617608,1.799174690508941,1.1994497936726274,0.0,0.8995873452544705,0.5997248968363137,0.0,0.5997248968363137,0.8995873452544705,5,66,0
2018-02-11,8.579043501272864,0.0,13.80106998030852,0.0,0.0,4.648715019544759,29.054468872154747,16.270502568406656,0.0,0.5997248968363137,0.5997248968363137,6.596973865199451,1.799174690508941,1.1994497936726274,0.0,0.8995873452544705,0.0,0.0,0.0,1.799174690508941,6,100,0
2018-02-18,11.936060523510072,0.0,18.65009456798449,0.0,0.0,4.648715019544759,23.82466447516689,17.432681323292847,0.5997248968363137,1.1994497936726274,0.5997248968363137,6.596973865199451,2.9986244841815686,0.5997248968363137,0.0,1.1994497936726274,0.0,0.0,0.0,0.5997248968363137,5,22,0
2018-02-25,7.0870359358341055,0.0,22.753115372941078,0.0,0.0,2.905446887215475,24.986843230053083,11.6217875488619,0.5997248968363137,1.4993122420907843,0.0,6.596973865199451,2.099037138927098,1.1994497936726274,0.0,0.8995873452544705,0.5997248968363137,0.0,0.5997248968363137,1.1994497936726274,4,24,1
2018-03-04,11.936060523510072,0.0,20.142102133423244,0.0,0.0,4.648715019544759,24.405753852609987,19.17594945562213,0.5997248968363137,0.5997248968363137,0.0,3.598349381017882,1.799174690508941,0.8995873452544705,1.1994497936726274,0.8995873452544705,0.5997248968363137,0.0,0.0,1.1994497936726274,3,25,0
2018-03-11,18.277092676624797,0.0,20.142102133423244,0.0,0.0,2.3243575097723794,18.594860078179035,19.17594945562213,0.0,0.5997248968363137,0.0,5.097661623108666,2.3988995873452548,0.8995873452544705,0.5997248968363137,0.5997248968363137,0.0,0.0,0.0,1.1994497936726274,2,14,1
2018-03-18,11.190056740790691,0.0,16.41208321982635,0.0,0.0,4.648715019544759,22.081396342837607,13.946145058634277,0.0,0.5997248968363137,0.5997248968363137,4.7977991746905095,1.1994497936726274,0.5997248968363137,0.5997248968363137,1.1994497936726274,0.5997248968363137,0.0,0.0,0.8995873452544705,4,11,0
2018-03-25,10.817054849431003,0.0,27.975141851976733,0.0,0.0,2.905446887215475,17.432681323292847,12.202876926304993,0.5997248968363137,0.8995873452544705,0.5997248968363137,5.997248968363137,4.497936726272353,0.0,0.0,0.5997248968363137,0.0,0.0,0.0,0.8995873452544705,5,14,1
2018-04-01,16.039081328466658,0.0,16.78508511118604,0.0,0.0,8.716340661646424,24.405753852609987,12.78396630374809,0.5997248968363137,1.1994497936726274,0.0,5.997248968363137,3.2984869325997255,0.5997248968363137,0.5997248968363137,1.4993122420907843,0.5997248968363137,0.0,0.0,0.5997248968363137,5,10,0
2018-04-08,10.071051066711622,0.0,25.364128612458906,0.0,0.0,3.4865362646585694,31.959915759370222,18.013770700735943,0.5997248968363137,0.0,0.0,6.297111416781294,3.898211829436039,0.8995873452544705,0.0,1.4993122420907843,0.0,0.0,0.0,0.5997248968363137,5,9,1
2018-04-15,7.0870359358341055,0.0,32.8241664396527,0.0,0.0,4.648715019544759,29.635558249597842,19.17594945562213,0.5997248968363137,0.8995873452544705,0.0,15.892709766162312,3.2984869325997255,1.1994497936726274,0.0,0.8995873452544705,0.5997248968363137,0.0,0.0,1.1994497936726274,6,12,0
2018-04-22,11.936060523510072,0.0,19.76910024206356,0.0,0.0,2.3243575097723794,29.054468872154747,24.986843230053083,0.5997248968363137,0.5997248968363137,0.5997248968363137,7.496561210453921,3.2984869325997255,1.1994497936726274,0.0,2.3988995873452548,0.5997248968363137,0.0,0.0,0.8995873452544705,9,11,1
