date,catering,Fotógrafo de bodas,publicidad,Maquillaje para novias,Eventos Musicales,Pastelería,bodas,fotografia,limusina,ramos de flores,coches deportivos,Dj,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-03-18,7.755778343676885,0.0,23.26733503103065,0.0,0.0,0.0,34.89810926376167,22.864278483154195,0.0,2.4883960804538425,2.4883960804538425,18.414130995358434,3.981433728726148,0.0,3.4837545126353793,4.976792160907685,0.0,0.0,0.0,4.976792160907685,9,15,0
2018-03-25,15.942433262002487,0.0,21.974705307084506,0.0,0.0,6.016915390303735,27.677810795397182,15.643980014789713,0.0,2.4883960804538425,0.0,21.400206291903046,7.465188241361528,0.0,2.4883960804538425,3.981433728726148,0.0,0.0,0.0,0.0,13,16,0
2018-04-01,14.21892696340762,0.0,13.35717381411019,0.0,0.0,0.0,40.915024654065405,12.03383078060747,0.0,2.4883960804538425,0.0,16.921093347086128,3.4837545126353793,0.0,2.4883960804538425,4.976792160907685,0.0,0.0,0.0,4.976792160907685,11,13,0
2018-04-08,17.235062985948634,0.0,24.129088180328083,0.0,0.0,4.813532312242988,44.52517388824764,15.643980014789713,0.0,1.990716864363074,1.990716864363074,22.395564724084583,9.455905105724602,4.479112944816916,0.0,4.479112944816916,0.0,0.0,0.0,2.4883960804538425,7,5,2
2018-04-15,24.129088180328083,0.0,29.730483650761393,0.0,0.0,6.016915390303735,36.101492341822414,25.27104463927569,0.0,2.4883960804538425,0.0,30.358432181536877,5.972150593089221,2.4883960804538425,0.0,3.4837545126353793,0.0,0.0,2.4883960804538425,4.479112944816916,4,9,2
2018-04-22,10.341037791569178,0.0,10.341037791569178,0.0,0.0,0.0,46.931940044369135,18.050746170911207,0.0,1.990716864363074,2.4883960804538425,28.367715317173804,7.962867457452296,0.0,0.0,6.9675090252707585,0.0,0.0,2.4883960804538425,4.479112944816916,6,8,2
2018-04-29,19.820322433840932,0.0,26.71434762822038,0.0,0.0,4.813532312242988,37.30487541988316,9.627064624485977,4.479112944816916,4.479112944816916,0.0,18.414130995358434,5.474471376998453,4.479112944816916,2.9860752965446107,5.474471376998453,0.0,0.0,1.990716864363074,0.0,6,10,0
2018-05-06,11.633667515515326,0.0,21.974705307084506,0.0,0.0,4.813532312242988,27.677810795397182,12.03383078060747,0.0,3.981433728726148,0.0,24.386281588447655,6.9675090252707585,1.990716864363074,1.990716864363074,7.465188241361528,0.0,0.0,0.0,3.981433728726148,8,10,0
2018-05-13,13.35717381411019,0.0,15.080680112705053,0.0,0.0,4.813532312242988,27.677810795397182,15.643980014789713,1.990716864363074,1.990716864363074,0.0,23.888602372356885,8.460546673543064,0.0,4.479112944816916,1.990716864363074,0.0,0.0,1.990716864363074,4.479112944816916,7,13,2
2018-05-20,24.129088180328083,0.0,15.942433262002487,0.0,0.0,19.254129248971953,50.54208927855138,16.84736309285046,0.0,1.990716864363074,1.990716864363074,35.83290355853533,3.981433728726148,0.0,0.0,3.4837545126353793,0.0,0.0,0.0,1.990716864363074,7,10,0
2018-05-27,23.26733503103065,0.0,17.235062985948634,0.0,0.0,4.813532312242988,20.457512327032703,22.864278483154195,0.0,1.990716864363074,0.0,29.86075296544611,2.4883960804538425,0.0,0.0,3.4837545126353793,0.0,0.0,0.0,1.990716864363074,9,6,2
2018-06-03,21.112952157787074,0.0,16.804186411299916,0.0,0.0,0.0,38.508258497943906,13.237213858668218,0.0,0.0,0.0,23.39092315626612,3.981433728726148,0.0,1.990716864363074,3.4837545126353793,0.0,0.0,0.0,0.0,8,8,0
2018-06-10,9.910161216920466,0.0,15.942433262002487,0.0,0.0,0.0,43.3217908101869,8.42368154642523,0.0,0.0,1.990716864363074,25.87931923671996,3.4837545126353793,1.990716864363074,1.990716864363074,2.9860752965446107,0.0,0.0,0.0,0.0,8,15,0
2018-06-17,10.771914366217894,0.0,14.21892696340762,0.0,0.0,4.813532312242988,37.30487541988316,9.627064624485977,0.0,0.0,0.0,21.897885507993813,3.981433728726148,0.0,0.0,1.990716864363074,0.0,0.0,1.990716864363074,0.0,4,14,0
2018-06-24,16.373309836651202,0.0,6.032272045082021,0.0,0.0,0.0,33.69472618570092,13.237213858668218,0.0,0.0,1.990716864363074,32.34914904589995,3.981433728726148,2.9860752965446107,0.0,3.981433728726148,0.0,0.0,1.990716864363074,1.990716864363074,8,13,0
2018-07-01,13.35717381411019,0.0,17.665939560597344,0.0,0.0,6.016915390303735,15.643980014789713,31.287960029579427,0.0,0.0,0.0,34.33986591026302,2.4883960804538425,1.990716864363074,0.0,3.981433728726148,0.0,0.0,0.0,1.990716864363074,9,6,3
2018-07-08,19.820322433840932,0.0,8.617531492974317,0.0,0.0,0.0,25.27104463927569,8.42368154642523,0.0,0.0,0.0,33.842186694172256,6.46982980917999,3.4837545126353793,1.990716864363074,4.479112944816916,0.0,0.0,1.990716864363074,1.990716864363074,6,6,2
2018-07-15,17.235062985948634,0.0,19.820322433840932,0.0,0.0,4.813532312242988,24.06766156121494,19.254129248971953,0.0,3.4837545126353793,0.0,27.870036101083034,8.460546673543064,1.990716864363074,1.990716864363074,2.4883960804538425,0.0,0.0,1.990716864363074,2.9860752965446107,10,10,0
2018-07-22,11.20279094086661,0.0,8.617531492974317,0.0,0.0,0.0,33.69472618570092,16.84736309285046,0.0,1.990716864363074,0.0,40.31201650335225,3.981433728726148,1.990716864363074,1.990716864363074,2.4883960804538425,0.0,0.0,0.0,0.0,12,6,2
2018-07-29,15.080680112705053,0.0,13.788050388758906,0.0,0.0,3.610149234182242,42.11840773212615,6.016915390303735,1.990716864363074,1.990716864363074,1.990716864363074,41.30737493553379,5.474471376998453,1.990716864363074,5.474471376998453,2.4883960804538425,0.0,0.0,1.990716864363074,1.990716864363074,9,9,0
2018-08-05,11.633667515515326,0.0,11.633667515515326,0.0,0.0,8.42368154642523,39.71164157600465,24.06766156121494,0.0,0.0,0.0,34.33986591026302,5.972150593089221,1.4930376482723053,0.0,3.981433728726148,0.0,0.0,1.4930376482723053,3.4837545126353793,15,9,0
2018-08-12,5.170518895784589,0.0,9.910161216920466,0.0,0.0,8.42368154642523,25.27104463927569,18.050746170911207,3.4837545126353793,0.0,0.0,33.842186694172256,6.9675090252707585,0.0,1.4930376482723053,1.4930376482723053,0.0,0.0,1.4930376482723053,2.4883960804538425,15,10,0
2018-08-19,9.910161216920466,0.0,17.235062985948634,0.0,0.0,0.0,21.66089540509345,25.27104463927569,1.990716864363074,1.990716864363074,0.0,39.31665807117071,5.474471376998453,1.990716864363074,5.474471376998453,7.465188241361528,0.0,0.0,1.990716864363074,1.990716864363074,10,9,2
2018-08-26,14.649803538056338,0.0,11.633667515515326,0.0,0.0,8.42368154642523,34.89810926376167,10.830447702546724,0.0,1.990716864363074,3.981433728726148,35.83290355853533,5.972150593089221,0.0,0.0,1.990716864363074,0.0,0.0,0.0,1.990716864363074,7,15,2
2018-09-02,8.617531492974317,0.0,9.910161216920466,0.0,0.0,0.0,48.13532312242988,26.474427717336436,1.990716864363074,1.990716864363074,0.0,26.376998452810728,8.958225889633832,1.990716864363074,2.4883960804538425,1.990716864363074,0.0,0.0,1.990716864363074,1.990716864363074,8,13,2
2018-09-09,12.926297239461475,0.0,18.52769270989478,0.0,0.0,0.0,42.11840773212615,13.237213858668218,0.0,0.0,1.990716864363074,30.358432181536877,12.441980402269213,0.0,1.990716864363074,3.4837545126353793,0.0,0.0,1.990716864363074,2.9860752965446107,3,7,2
2018-09-16,16.373309836651202,0.0,10.341037791569178,0.0,0.0,0.0,28.881193873457935,18.050746170911207,0.0,0.0,1.990716864363074,30.358432181536877,6.46982980917999,0.0,1.990716864363074,3.981433728726148,0.0,0.0,0.0,0.0,9,11,0
2018-09-23,16.804186411299916,0.0,13.788050388758906,0.0,0.0,13.237213858668218,30.08457695151868,4.813532312242988,0.0,1.990716864363074,1.990716864363074,32.34914904589995,6.46982980917999,1.990716864363074,1.990716864363074,5.972150593089221,0.0,0.0,1.990716864363074,0.0,10,12,0
2018-09-30,12.495420664812759,0.0,18.52769270989478,0.0,0.0,9.627064624485977,39.71164157600465,22.864278483154195,0.0,1.990716864363074,0.0,23.888602372356885,3.981433728726148,0.0,1.990716864363074,3.981433728726148,0.0,0.0,0.0,1.990716864363074,8,15,0
2018-10-07,14.21892696340762,0.0,26.71434762822038,0.0,0.0,7.220298468364484,21.66089540509345,16.84736309285046,1.990716864363074,1.990716864363074,0.0,16.42341413099536,7.465188241361528,0.0,3.981433728726148,2.4883960804538425,0.0,0.0,0.0,3.981433728726148,5,14,0
2018-10-14,11.20279094086661,0.0,18.958569284543497,0.0,0.0,14.440596936728967,24.06766156121494,9.627064624485977,1.990716864363074,0.0,1.990716864363074,20.902527075812277,9.95358432181537,1.990716864363074,1.990716864363074,4.976792160907685,0.0,0.0,0.0,1.990716864363074,6,21,0
2018-10-21,17.235062985948634,0.0,18.958569284543497,0.0,0.0,10.830447702546724,36.101492341822414,13.237213858668218,1.990716864363074,1.990716864363074,0.0,13.935018050541517,5.972150593089221,1.990716864363074,4.479112944816916,2.9860752965446107,0.0,0.0,1.990716864363074,0.0,6,32,0
2018-10-28,12.926297239461475,0.0,15.080680112705053,0.0,0.0,0.0,16.84736309285046,10.830447702546724,0.0,2.4883960804538425,2.4883960804538425,17.418772563176898,10.451263537906138,4.976792160907685,0.0,0.0,0.0,0.0,0.0,2.4883960804538425,5,76,0
2018-11-04,13.788050388758906,0.0,19.38944585919221,0.0,0.0,6.016915390303735,26.474427717336436,28.881193873457935,2.4883960804538425,2.4883960804538425,0.0,13.935018050541517,8.460546673543064,0.0,2.4883960804538425,3.4837545126353793,0.0,0.0,0.0,2.4883960804538425,4,14,0
2018-11-11,20.251199008489646,0.0,21.974705307084506,0.0,0.0,6.016915390303735,24.06766156121494,24.06766156121494,2.4883960804538425,2.4883960804538425,0.0,16.42341413099536,7.962867457452296,2.4883960804538425,0.0,2.4883960804538425,0.0,0.0,2.4883960804538425,3.4837545126353793,2,16,0
2018-11-18,17.665939560597344,0.0,29.299607076112675,0.0,0.0,6.016915390303735,40.915024654065405,14.440596936728967,2.4883960804538425,2.4883960804538425,2.4883960804538425,16.921093347086128,8.460546673543064,0.0,2.4883960804538425,3.4837545126353793,0.0,0.0,0.0,2.4883960804538425,6,12,0
2018-11-25,10.341037791569178,0.0,18.52769270989478,0.0,0.0,6.016915390303735,25.27104463927569,24.06766156121494,2.4883960804538425,0.0,0.0,16.42341413099536,10.451263537906138,2.4883960804538425,0.0,5.474471376998453,0.0,0.0,0.0,0.0,9,17,0
2018-12-02,17.665939560597344,0.0,28.43785392681524,0.0,0.0,6.016915390303735,30.08457695151868,16.84736309285046,2.9860752965446107,8.460546673543064,0.0,16.921093347086128,12.441980402269213,5.474471376998453,0.0,3.981433728726148,0.0,0.0,0.0,3.981433728726148,10,22,0
2018-12-09,35.33187912119469,0.0,22.40558188173322,0.0,0.0,0.0,38.508258497943906,25.27104463927569,2.9860752965446107,2.9860752965446107,0.0,22.89324394017535,8.958225889633832,2.9860752965446107,0.0,5.474471376998453,0.0,0.0,0.0,3.981433728726148,7,18,0
2018-12-16,23.26733503103065,0.0,19.820322433840932,0.0,0.0,0.0,19.254129248971953,30.08457695151868,2.9860752965446107,0.0,0.0,18.911810211449204,9.455905105724602,5.474471376998453,2.9860752965446107,9.95358432181537,0.0,0.0,2.9860752965446107,0.0,7,22,0
2018-12-23,7.755778343676885,0.0,33.60837282259983,0.0,0.0,7.220298468364484,19.254129248971953,12.03383078060747,3.4837545126353793,3.4837545126353793,0.0,18.911810211449204,16.42341413099536,3.4837545126353793,0.0,6.46982980917999,0.0,0.0,0.0,0.0,7,27,0
2018-12-30,11.20279094086661,0.0,17.235062985948634,0.0,0.0,7.220298468364484,26.474427717336436,30.08457695151868,0.0,0.0,2.9860752965446107,16.921093347086128,10.451263537906138,2.9860752965446107,0.0,4.976792160907685,0.0,0.0,2.9860752965446107,2.9860752965446107,14,22,0
2019-01-06,12.495420664812759,0.0,14.649803538056338,0.0,0.0,0.0,44.52517388824764,15.643980014789713,0.0,0.0,2.4883960804538425,15.428055698813823,5.474471376998453,2.9860752965446107,0.0,4.479112944816916,0.0,0.0,2.4883960804538425,2.4883960804538425,11,8,0
2019-01-13,12.495420664812759,0.0,8.186654918325601,0.0,0.0,6.016915390303735,40.915024654065405,25.27104463927569,0.0,2.4883960804538425,0.0,10.451263537906138,7.962867457452296,2.4883960804538425,2.4883960804538425,3.981433728726148,0.0,0.0,0.0,0.0,9,19,0
2019-01-20,11.633667515515326,0.0,26.283471053571663,0.0,0.0,0.0,22.864278483154195,12.03383078060747,0.0,2.4883960804538425,0.0,12.441980402269213,12.441980402269213,0.0,2.4883960804538425,2.4883960804538425,0.0,0.0,0.0,2.4883960804538425,5,12,0
2019-01-27,13.788050388758906,0.0,20.682075583138356,0.0,0.0,0.0,32.491343107640176,12.03383078060747,0.0,0.0,2.4883960804538425,22.89324394017535,6.9675090252707585,2.4883960804538425,0.0,4.976792160907685,0.0,0.0,2.4883960804538425,4.976792160907685,0,21,0
2019-02-03,9.048408067623031,0.0,24.129088180328083,0.0,0.0,0.0,18.050746170911207,27.677810795397182,2.4883960804538425,0.0,2.4883960804538425,20.404847859721507,5.972150593089221,2.4883960804538425,0.0,4.976792160907685,0.0,0.0,0.0,0.0,4,9,2
2019-02-10,24.129088180328083,0.0,18.096816135246062,0.0,0.0,18.050746170911207,33.69472618570092,27.677810795397182,0.0,0.0,2.4883960804538425,14.930376482723055,6.46982980917999,4.976792160907685,0.0,4.479112944816916,0.0,0.0,2.4883960804538425,2.4883960804538425,6,25,0
2019-02-17,21.543828732435788,0.0,36.62450884514084,0.0,0.0,6.016915390303735,27.677810795397182,24.06766156121494,0.0,2.4883960804538425,2.4883960804538425,26.874677668901498,3.4837545126353793,2.4883960804538425,2.4883960804538425,2.4883960804538425,0.0,0.0,3.981433728726148,2.4883960804538425,5,17,0
2019-02-24,14.649803538056338,0.0,22.836458456381937,0.0,0.0,9.627064624485977,37.30487541988316,19.254129248971953,0.0,0.0,2.4883960804538425,15.925734914904591,8.958225889633832,2.4883960804538425,0.0,3.4837545126353793,0.0,0.0,2.4883960804538425,0.0,8,58,2
2019-03-03,18.096816135246062,0.0,18.096816135246062,0.0,0.0,0.0,36.101492341822414,9.627064624485977,2.4883960804538425,2.4883960804538425,4.976792160907685,13.935018050541517,11.446621970087675,0.0,0.0,2.4883960804538425,0.0,0.0,0.0,3.981433728726148,14,15,0
2019-03-10,6.032272045082021,0.0,21.543828732435788,0.0,0.0,6.016915390303735,20.457512327032703,26.474427717336436,2.4883960804538425,0.0,0.0,18.414130995358434,8.958225889633832,2.4883960804538425,0.0,2.4883960804538425,0.0,0.0,2.4883960804538425,4.976792160907685,5,9,0
2019-03-17,15.51155668735377,0.0,14.649803538056338,0.0,0.0,0.0,34.89810926376167,28.881193873457935,0.0,0.0,0.0,22.89324394017535,7.465188241361528,2.4883960804538425,2.4883960804538425,3.4837545126353793,0.0,0.0,0.0,3.4837545126353793,6,9,0
2019-03-24,14.649803538056338,0.0,20.251199008489646,0.0,0.0,6.016915390303735,22.864278483154195,20.457512327032703,0.0,2.4883960804538425,2.4883960804538425,18.414130995358434,8.958225889633832,2.4883960804538425,2.4883960804538425,2.4883960804538425,0.0,0.0,0.0,2.4883960804538425,7,15,0
2019-03-31,10.771914366217894,0.0,23.69821160567937,0.0,0.0,0.0,36.101492341822414,6.016915390303735,0.0,4.479112944816916,2.4883960804538425,13.437338834450749,4.479112944816916,2.4883960804538425,0.0,3.981433728726148,0.0,0.0,0.0,0.0,7,5,0
2019-04-07,10.771914366217894,0.0,15.942433262002487,0.0,0.0,4.813532312242988,21.66089540509345,15.643980014789713,0.0,0.0,0.0,12.93965961835998,5.474471376998453,4.479112944816916,2.4883960804538425,2.9860752965446107,0.0,0.0,0.0,2.4883960804538425,3,9,0
2019-04-14,21.974705307084506,0.0,16.804186411299916,0.0,0.0,4.813532312242988,22.864278483154195,10.830447702546724,1.990716864363074,1.990716864363074,0.0,18.911810211449204,3.4837545126353793,1.990716864363074,3.4837545126353793,1.990716864363074,0.0,0.0,0.0,0.0,4,12,0
2019-04-21,12.495420664812759,0.0,27.145224202869095,0.0,0.0,15.643980014789713,25.27104463927569,15.643980014789713,0.0,1.990716864363074,0.0,26.874677668901498,4.479112944816916,1.990716864363074,0.0,0.0,0.0,0.0,0.0,1.990716864363074,4,12,2
2019-04-28,11.633667515515326,0.0,13.35717381411019,0.0,0.0,4.813532312242988,25.27104463927569,30.08457695151868,0.0,1.990716864363074,1.990716864363074,18.911810211449204,6.46982980917999,1.990716864363074,2.9860752965446107,4.479112944816916,0.0,0.0,0.0,1.990716864363074,0,12,0
2019-05-05,8.186654918325601,0.0,24.990841329625518,0.0,0.0,9.627064624485977,34.89810926376167,34.89810926376167,0.0,2.9860752965446107,1.990716864363074,19.90716864363074,9.95358432181537,1.990716864363074,0.0,3.4837545126353793,0.0,0.0,0.0,2.9860752965446107,8,10,0
2019-05-12,22.836458456381937,0.0,17.665939560597344,0.0,0.0,4.813532312242988,36.101492341822414,9.627064624485977,0.0,1.990716864363074,0.0,26.376998452810728,4.976792160907685,1.990716864363074,1.990716864363074,3.4837545126353793,0.0,0.0,1.990716864363074,1.990716864363074,4,12,0
2019-05-19,16.804186411299916,0.0,18.096816135246062,0.0,0.0,9.627064624485977,30.08457695151868,27.677810795397182,1.990716864363074,0.0,1.990716864363074,21.400206291903046,6.9675090252707585,1.990716864363074,4.976792160907685,1.990716864363074,0.0,0.0,0.0,1.990716864363074,9,3,0
2019-05-26,22.40558188173322,0.0,15.080680112705053,0.0,0.0,4.813532312242988,31.287960029579427,15.643980014789713,1.990716864363074,1.990716864363074,1.990716864363074,22.89324394017535,6.46982980917999,0.0,0.0,2.9860752965446107,0.0,0.0,0.0,1.990716864363074,6,7,2
2019-06-02,14.649803538056338,0.0,10.341037791569178,0.0,0.0,4.813532312242988,32.491343107640176,18.050746170911207,1.990716864363074,2.9860752965446107,1.990716864363074,22.395564724084583,5.474471376998453,0.0,2.9860752965446107,3.4837545126353793,0.0,0.0,1.990716864363074,1.990716864363074,8,9,0
2019-06-09,11.20279094086661,0.0,15.51155668735377,0.0,0.0,8.42368154642523,27.677810795397182,16.84736309285046,1.990716864363074,0.0,0.0,36.3305827746261,8.460546673543064,1.990716864363074,1.990716864363074,1.990716864363074,0.0,0.0,0.0,0.0,8,7,0
2019-06-16,13.35717381411019,0.0,13.35717381411019,0.0,0.0,8.42368154642523,31.287960029579427,10.830447702546724,0.0,1.990716864363074,0.0,23.888602372356885,9.455905105724602,0.0,0.0,2.4883960804538425,0.0,0.0,0.0,1.990716864363074,5,10,2
2019-06-23,20.682075583138356,0.0,10.341037791569178,0.0,0.0,4.813532312242988,37.30487541988316,24.06766156121494,0.0,0.0,1.990716864363074,28.367715317173804,6.46982980917999,0.0,2.4883960804538425,3.981433728726148,0.0,0.0,0.0,1.990716864363074,9,10,0
2019-06-30,15.942433262002487,0.0,12.926297239461475,0.0,0.0,4.813532312242988,26.474427717336436,8.42368154642523,0.0,1.990716864363074,1.990716864363074,30.856111397627647,5.474471376998453,1.990716864363074,5.474471376998453,3.4837545126353793,0.0,0.0,1.990716864363074,3.4837545126353793,11,7,0
2019-07-07,21.112952157787074,0.0,8.186654918325601,0.0,0.0,3.610149234182242,16.84736309285046,20.457512327032703,1.990716864363074,0.0,1.990716864363074,31.353790613718413,7.962867457452296,0.0,1.990716864363074,3.4837545126353793,0.0,0.0,0.0,1.990716864363074,6,11,0
2019-07-14,9.479284642271748,0.0,13.788050388758906,0.0,0.0,3.610149234182242,31.287960029579427,16.84736309285046,0.0,0.0,0.0,40.31201650335225,6.9675090252707585,0.0,1.990716864363074,3.4837545126353793,0.0,0.0,0.0,2.4883960804538425,7,12,0
2019-07-21,9.479284642271748,0.0,11.20279094086661,0.0,0.0,3.610149234182242,27.677810795397182,3.610149234182242,1.990716864363074,0.0,1.990716864363074,44.29345023207839,5.972150593089221,0.0,1.990716864363074,1.990716864363074,0.0,0.0,1.990716864363074,1.990716864363074,9,10,2
2019-07-28,13.788050388758906,0.0,9.479284642271748,0.0,0.0,3.610149234182242,26.474427717336436,8.42368154642523,1.990716864363074,1.990716864363074,1.4930376482723053,40.31201650335225,7.962867457452296,1.990716864363074,2.4883960804538425,6.46982980917999,0.0,0.0,0.0,2.4883960804538425,11,9,0
2019-08-04,6.894025194379453,0.0,6.894025194379453,0.0,0.0,8.42368154642523,24.06766156121494,14.440596936728967,0.0,1.4930376482723053,0.0,33.842186694172256,5.972150593089221,2.4883960804538425,1.4930376482723053,2.4883960804538425,0.0,0.0,0.0,1.990716864363074,7,10,0
2019-08-11,7.755778343676885,0.0,11.633667515515326,0.0,0.0,3.610149234182242,19.254129248971953,19.254129248971953,0.0,1.4930376482723053,1.4930376482723053,47.279525528623005,8.460546673543064,0.0,3.4837545126353793,1.4930376482723053,0.0,0.0,0.0,2.9860752965446107,10,12,0
2019-08-18,13.35717381411019,0.0,13.788050388758906,0.0,0.0,6.016915390303735,21.66089540509345,15.643980014789713,0.0,0.0,2.4883960804538425,47.77720474471377,8.460546673543064,1.4930376482723053,1.4930376482723053,2.4883960804538425,0.0,0.0,0.0,2.4883960804538425,15,8,0
2019-08-25,11.633667515515326,0.0,6.463148619730737,0.0,0.0,12.03383078060747,27.677810795397182,12.03383078060747,0.0,1.4930376482723053,1.4930376482723053,34.837545126353795,4.976792160907685,0.0,1.4930376482723053,1.4930376482723053,0.0,0.0,1.4930376482723053,2.4883960804538425,43,5,0
2019-09-01,5.170518895784589,0.0,14.21892696340762,0.0,0.0,3.610149234182242,34.89810926376167,18.050746170911207,0.0,1.4930376482723053,0.0,29.36307374935534,5.972150593089221,1.4930376482723053,2.4883960804538425,4.479112944816916,0.0,0.0,0.0,3.4837545126353793,17,9,1
2019-09-08,16.373309836651202,0.0,11.20279094086661,0.0,0.0,0.0,30.08457695151868,20.457512327032703,1.4930376482723053,1.4930376482723053,0.0,32.34914904589995,5.972150593089221,1.4930376482723053,1.4930376482723053,2.4883960804538425,0.0,0.0,1.4930376482723053,1.4930376482723053,9,10,0
2019-09-15,17.665939560597344,0.0,8.186654918325601,0.0,0.0,3.610149234182242,32.491343107640176,20.457512327032703,1.990716864363074,0.0,0.0,25.87931923671996,6.46982980917999,1.4930376482723053,0.0,2.4883960804538425,0.0,0.0,1.990716864363074,1.990716864363074,8,14,2
2019-09-22,24.559964754976797,0.0,17.665939560597344,0.0,0.0,8.42368154642523,28.881193873457935,18.050746170911207,0.0,0.0,0.0,24.883960804538425,6.46982980917999,2.4883960804538425,1.990716864363074,2.4883960804538425,0.0,0.0,0.0,2.4883960804538425,10,8,0
2019-09-29,18.096816135246062,0.0,18.096816135246062,0.0,0.0,3.610149234182242,30.08457695151868,10.830447702546724,0.0,0.0,1.990716864363074,33.842186694172256,14.930376482723055,0.0,1.990716864363074,1.990716864363074,0.0,0.0,1.990716864363074,1.990716864363074,8,16,0
2019-10-06,14.21892696340762,0.0,28.006977352166526,0.0,0.0,0.0,33.69472618570092,10.830447702546724,1.990716864363074,1.990716864363074,0.0,21.400206291903046,3.981433728726148,0.0,0.0,2.9860752965446107,0.0,0.0,1.990716864363074,1.990716864363074,9,17,2
2019-10-13,12.926297239461475,0.0,9.910161216920466,0.0,0.0,0.0,46.931940044369135,14.440596936728967,0.0,1.990716864363074,1.990716864363074,19.40948942753997,6.46982980917999,3.4837545126353793,1.990716864363074,2.9860752965446107,0.0,0.0,0.0,1.990716864363074,6,23,0
2019-10-20,17.235062985948634,0.0,12.926297239461475,0.0,0.0,6.016915390303735,24.06766156121494,27.677810795397182,1.990716864363074,1.990716864363074,1.990716864363074,15.925734914904591,5.972150593089221,1.990716864363074,1.990716864363074,3.4837545126353793,0.0,0.0,0.0,1.990716864363074,8,27,2
2019-10-27,14.649803538056338,0.0,14.649803538056338,0.0,0.0,4.813532312242988,28.881193873457935,24.06766156121494,0.0,0.0,0.0,8.958225889633832,3.981433728726148,1.990716864363074,1.990716864363074,2.9860752965446107,0.0,0.0,0.0,1.990716864363074,7,100,2
2019-11-03,18.096816135246062,0.0,19.820322433840932,0.0,0.0,4.813532312242988,25.27104463927569,18.050746170911207,0.0,0.0,0.0,13.437338834450749,6.46982980917999,1.990716864363074,0.0,4.479112944816916,0.0,0.0,0.0,4.479112944816916,2,8,0
