date,fleur mariage,animation mariage,agence de mariage,Traiteur Mariage,maquilleuse professionnelle,photo mariage,costume sur mesure
2018-01-07,0.205,0.14,0.0,0.14,0.0,0.395,0.0
2018-01-14,0.26,0.4,0.0,0.0,0.0,0.385,0.0
2018-01-21,0.12,0.0,0.0,0.185,0.0,0.535,0.0
2018-01-28,0.12,0.0,0.0,0.12,0.0,0.255,0.0
2018-02-04,0.255,0.12,0.0,0.255,0.0,0.39,0.0
2018-02-11,0.14,0.0,0.0,0.12,0.0,0.14,0.0
2018-02-18,0.0,0.12,0.0,0.12,0.0,0.455,0.0
2018-02-25,0.26,0.0,0.0,0.26,0.0,0.47,0.0
2018-03-04,0.32,0.145,0.0,0.34,0.0,0.195,0.0
2018-03-11,0.325,0.26,0.0,0.4,0.0,0.14,0.0
2018-03-18,0.26,0.14,0.0,0.14,0.0,0.605,0.0
2018-03-25,0.265,0.14,0.0,0.265,0.0,0.42,0.0
2018-04-01,0.26,0.0,0.0,0.265,0.0,0.285,0.0
2018-04-08,0.405,0.0,0.0,0.55,0.0,0.26,0.0
2018-04-15,0.15,0.275,0.0,0.15,0.0,0.0,0.0
2018-04-22,0.26,0.12,0.0,0.14,0.0,0.32,0.0
2018-04-29,0.275,0.0,0.0,0.275,0.0,0.4,0.0
2018-05-06,0.345,0.125,0.0,0.125,0.0,0.325,0.0
2018-05-13,0.41,0.0,0.0,0.34,0.0,0.615,0.0
2018-05-20,0.34,0.0,0.0,0.0,0.0,1.0,0.0
2018-05-27,0.28,0.0,0.0,0.14,0.0,0.595,0.0
2018-06-03,0.18,0.3,0.0,0.0,0.0,0.26,0.0
2018-06-10,0.25,0.135,0.0,0.205,0.0,0.575,0.0
2018-06-17,0.415,0.145,0.0,0.165,0.0,0.36,0.0
2018-06-24,0.47,0.145,0.0,0.145,0.0,0.27,0.0
2018-07-01,0.26,0.0,0.0,0.145,0.0,0.71,0.0
2018-07-08,0.12,0.275,0.0,0.125,0.0,0.27,0.0
2018-07-15,0.415,0.16,0.0,0.29,0.0,0.58,0.0
2018-07-22,0.16,0.0,0.0,0.285,0.0,0.43,0.0
2018-07-29,0.435,0.12,0.0,0.345,0.0,0.355,0.0
2018-08-05,0.28,0.16,0.0,0.28,0.0,0.285,0.0
2018-08-12,0.0,0.12,0.0,0.285,0.0,0.33,0.0
2018-08-19,0.28,0.12,0.0,0.485,0.0,0.52,0.0
2018-08-26,0.0,0.0,0.0,0.15,0.0,0.345,0.0
2018-09-02,0.15,0.0,0.0,0.275,0.0,0.125,0.0
2018-09-09,0.3,0.15,0.0,0.125,0.0,0.275,0.0
2018-09-16,0.145,0.12,0.0,0.29,0.0,0.41,0.0
2018-09-23,0.27,0.15,0.0,0.27,0.0,0.54,0.0
2018-09-30,0.27,0.0,0.0,0.145,0.0,0.145,0.0
2018-10-07,0.275,0.125,0.0,0.125,0.0,0.545,0.0
2018-10-14,0.0,0.0,0.0,0.125,0.0,0.49,0.0
2018-10-21,0.275,0.125,0.0,0.3,0.0,0.225,0.0
2018-10-28,0.145,0.145,0.0,0.0,0.0,0.265,0.0
2018-11-04,0.28,0.0,0.0,0.0,0.0,0.4,0.0
