date,musica dj,fiori matrimonio,Torta matrimonio,Trucco sposa,bomboniere matrimonio,film matrimonio,ristorante matrimonio,Wedding planner,abiti da cerimonia,foto matrimonio,location matrimoni,gruppo musicale
2019-05-26,8.203636363636363,25.636363636363633,19.483636363636364,23.585454545454546,15,15,8,11,53,14,7,25
2019-06-02,15.381818181818181,31.78909090909091,24.61090909090909,24.61090909090909,12,6,7,11,53,24,10,29
2019-06-09,8.203636363636363,34.86545454545454,13.33090909090909,28.71272727272727,11,13,8,9,49,15,11,26
2019-06-16,4.101818181818182,22.56,20.509090909090908,15.381818181818181,13,8,8,11,53,15,11,28
2019-06-23,7.178181818181818,29.738181818181815,26.66181818181818,20.509090909090908,12,8,5,12,48,11,11,27
2019-06-30,10.254545454545454,17.43272727272727,12.305454545454545,16.407272727272726,15,5,7,16,56,14,12,35
2019-07-07,9.229090909090909,30.763636363636362,17.43272727272727,17.43272727272727,13,5,6,10,60,11,9,37
2019-07-14,10.254545454545454,28.71272727272727,21.53454545454545,26.66181818181818,10,4,8,10,48,20,10,41
2019-07-21,10.254545454545454,17.43272727272727,18.458181818181817,21.53454545454545,11,9,9,11,49,16,10,34
2019-07-28,8.203636363636363,29.738181818181815,22.56,17.43272727272727,11,8,8,8,42,15,8,36
2019-08-04,11.28,20.509090909090908,15.381818181818181,13.33090909090909,7,12,7,19,40,15,8,34
2019-08-11,14.356363636363636,20.509090909090908,10.254545454545454,16.407272727272726,9,6,5,8,37,9,9,37
2019-08-18,8.203636363636363,24.61090909090909,23.585454545454546,21.53454545454545,13,8,6,10,31,11,10,36
2019-08-25,8.203636363636363,29.738181818181815,20.509090909090908,17.43272727272727,19,9,9,9,43,17,12,39
2019-09-01,10.254545454545454,28.71272727272727,21.53454545454545,21.53454545454545,17,7,9,13,44,17,13,31
2019-09-08,9.229090909090909,30.763636363636362,24.61090909090909,22.56,15,7,11,14,35,15,11,31
2019-09-15,5.127272727272727,35.89090909090909,16.407272727272726,23.585454545454546,17,8,8,13,33,40,13,28
2019-09-22,14.356363636363636,25.636363636363633,12.305454545454545,11.28,14,8,8,12,33,22,13,26
2019-09-29,8.203636363636363,26.66181818181818,17.43272727272727,15.381818181818181,14,6,8,10,34,12,11,28
2019-10-06,8.203636363636363,19.483636363636364,16.407272727272726,10.254545454545454,13,6,7,16,26,9,7,28
2019-10-13,8.203636363636363,23.585454545454546,11.28,15.381818181818181,11,9,7,9,23,13,10,25
2019-10-20,11.28,17.43272727272727,9.229090909090909,22.56,13,6,6,9,27,11,9,24
2019-10-27,8.203636363636363,18.458181818181817,9.229090909090909,47.17090909090909,8,7,4,11,22,9,8,28
2019-11-03,10.254545454545454,13.33090909090909,10.254545454545454,15.381818181818181,9,6,4,10,21,9,5,23
2019-11-10,10.254545454545454,15.381818181818181,6.152727272727272,8.203636363636363,11,6,4,8,20,6,4,27
2019-11-17,6.152727272727272,17.43272727272727,5.127272727272727,15.381818181818181,8,9,3,8,23,10,4,26
2019-11-24,7.178181818181818,9.229090909090909,6.152727272727272,11.28,10,7,4,9,20,8,3,23
2019-12-01,10.254545454545454,13.33090909090909,8.203636363636363,9.229090909090909,7,10,4,9,16,7,4,21
2019-12-08,9.229090909090909,12.305454545454545,9.229090909090909,13.33090909090909,6,12,5,9,15,6,6,28
2019-12-15,10.254545454545454,12.305454545454545,10.254545454545454,10.254545454545454,6,10,5,6,11,7,4,28
2019-12-22,10.254545454545454,10.254545454545454,11.28,5.127272727272727,6,13,4,7,19,6,7,35
2019-12-29,15.381818181818181,11.28,12.305454545454545,8.203636363636363,12,13,7,9,20,5,9,36
2020-01-05,9.229090909090909,17.43272727272727,13.33090909090909,16.407272727272726,13,9,8,8,36,8,10,26
2020-01-12,12.305454545454545,20.509090909090908,8.203636363636363,20.509090909090908,19,12,6,11,54,11,10,24
2020-01-19,10.254545454545454,20.509090909090908,11.28,12.305454545454545,19,12,6,9,51,8,8,24
2020-01-26,5.127272727272727,23.585454545454546,13.33090909090909,18.458181818181817,17,8,7,8,57,9,9,27
2020-02-02,5.127272727272727,20.509090909090908,16.407272727272726,17.43272727272727,15,16,5,10,59,11,8,29
2020-02-09,7.178181818181818,19.483636363636364,10.254545454545454,15.381818181818181,15,9,5,10,58,10,7,41
2020-02-16,15.381818181818181,31.78909090909091,10.254545454545454,22.56,17,13,4,11,61,12,6,37
2020-02-23,8.203636363636363,17.43272727272727,6.152727272727272,17.43272727272727,12,7,4,10,51,5,6,20
2020-03-01,10.254545454545454,25.636363636363633,14.356363636363636,11.28,16,4,4,9,52,7,5,21
2020-03-08,7.178181818181818,9.229090909090909,6.152727272727272,7.178181818181818,4,11,2,6,14,4,1,12
2020-03-15,13.33090909090909,6.152727272727272,3.076363636363636,3.076363636363636,3,11,1,8,11,4,2,19
2020-03-22,13.33090909090909,5.127272727272727,4.101818181818182,3.076363636363636,3,15,1,9,8,6,2,24
2020-03-29,12.305454545454545,8.203636363636363,8.203636363636363,5.127272727272727,3,21,1,10,9,7,4,27
2020-04-05,11.28,8.203636363636363,3.076363636363636,7.178181818181818,3,14,3,13,10,6,3,29
2020-04-12,14.356363636363636,15.381818181818181,8.203636363636363,5.127272727272727,4,13,1,14,11,5,3,27
2020-04-19,6.152727272727272,6.152727272727272,9.229090909090909,4.101818181818182,3,14,1,8,10,6,4,26
2020-04-26,11.28,10.254545454545454,14.356363636363636,4.101818181818182,4,13,2,13,11,7,4,21
2020-05-03,13.33090909090909,10.254545454545454,5.127272727272727,4.101818181818182,3,9,2,7,8,4,5,29
2020-05-10,5.127272727272727,8.203636363636363,11.28,9.229090909090909,4,11,2,9,9,7,3,19
