date,musica dj,fiori matrimonio,Torta matrimonio,Trucco sposa,bomboniere matrimonio,film matrimonio,ristorante matrimonio,Wedding planner,abiti da cerimonia,foto matrimonio,location matrimoni,gruppo musicale
2018-01-07,0.0,15.39884393063584,15.39884393063584,15.39884393063584,10,6,6,13,16,16,0,23
2018-01-14,15.39884393063584,0.0,0.0,0.0,26,10,10,16,23,6,6,23
2018-01-21,15.39884393063584,30.79768786127168,30.79768786127168,15.39884393063584,36,6,13,13,29,13,7,26
2018-01-28,0.0,15.39884393063584,29.94219653179191,15.39884393063584,13,6,13,9,19,6,13,25
2018-02-04,23.098265895953762,15.39884393063584,15.39884393063584,15.39884393063584,32,6,6,10,29,16,13,29
2018-02-11,0.0,23.098265895953762,15.39884393063584,46.196531791907525,19,13,13,10,52,6,10,23
2018-02-18,0.0,15.39884393063584,0.0,15.39884393063584,17,7,20,20,56,13,13,17
2018-02-25,30.79768786127168,15.39884393063584,0.0,0.0,6,13,10,6,52,0,13,13
2018-03-04,31.653179190751448,16.25433526011561,16.25433526011561,23.95375722543353,13,13,7,20,47,20,7,33
2018-03-11,15.39884393063584,15.39884393063584,0.0,31.653179190751448,13,10,7,13,69,13,10,36
2018-03-18,0.0,16.25433526011561,0.0,32.50867052023122,27,7,0,14,41,7,7,27
2018-03-25,16.25433526011561,66.72832369942198,17.10982658959538,33.36416184971099,28,0,14,10,24,14,10,10
2018-04-01,0.0,0.0,0.0,17.10982658959538,15,0,7,15,44,18,7,29
2018-04-08,0.0,24.8092485549133,0.0,0.0,21,7,14,10,52,10,21,17
2018-04-15,17.10982658959538,17.10982658959538,0.0,35.075144508670526,14,11,22,7,29,22,7,25
2018-04-22,17.10982658959538,17.10982658959538,26.520231213872837,17.965317919075147,22,7,7,7,66,15,7,29
2018-04-29,0.0,41.919075144508675,17.10982658959538,33.36416184971099,18,0,11,0,63,21,11,25
2018-05-06,16.25433526011561,24.8092485549133,0.0,16.25433526011561,10,10,7,7,38,7,0,7
2018-05-13,16.25433526011561,24.8092485549133,16.25433526011561,16.25433526011561,7,14,14,14,51,99,14,31
2018-05-20,16.25433526011561,24.8092485549133,16.25433526011561,32.50867052023122,17,10,14,17,21,100,0,24
2018-05-27,16.25433526011561,24.8092485549133,16.25433526011561,32.50867052023122,17,21,7,7,38,28,7,24
2018-06-03,33.36416184971099,65.8728323699422,16.25433526011561,66.72832369942198,14,28,28,10,56,21,7,21
2018-06-10,0.0,23.95375722543353,0.0,0.0,7,17,7,20,37,27,13,43
2018-06-17,16.25433526011561,32.50867052023122,16.25433526011561,16.25433526011561,21,7,10,14,34,10,7,38
2018-06-24,24.8092485549133,24.8092485549133,32.50867052023122,16.25433526011561,20,10,7,17,34,27,7,38
2018-07-01,0.0,16.25433526011561,16.25433526011561,0.0,20,13,7,14,64,17,7,34
2018-07-08,0.0,16.25433526011561,16.25433526011561,24.8092485549133,20,27,14,7,34,14,7,34
2018-07-15,32.50867052023122,24.8092485549133,0.0,16.25433526011561,14,21,7,7,24,24,14,38
2018-07-22,50.47398843930637,17.10982658959538,17.10982658959538,0.0,21,11,14,7,18,11,14,64
2018-07-29,49.6184971098266,16.25433526011561,16.25433526011561,24.8092485549133,10,7,7,7,38,14,0,35
2018-08-05,0.0,0.0,0.0,25.664739884393068,11,11,14,21,39,14,11,25
2018-08-12,0.0,17.965317919075147,0.0,17.965317919075147,8,19,15,19,31,23,12,31
2018-08-19,17.10982658959538,34.21965317919076,0.0,17.10982658959538,11,14,14,7,14,14,11,64
2018-08-26,15.39884393063584,15.39884393063584,0.0,15.39884393063584,20,20,13,7,36,33,0,40
2018-09-02,15.39884393063584,0.0,31.653179190751448,16.25433526011561,10,17,13,40,40,40,13,40
2018-09-09,0.0,32.50867052023122,0.0,16.25433526011561,17,20,17,24,37,47,20,31
2018-09-16,16.25433526011561,0.0,16.25433526011561,23.95375722543353,13,7,13,20,13,17,14,27
2018-09-23,16.25433526011561,16.25433526011561,16.25433526011561,16.25433526011561,21,7,7,7,21,21,7,21
2018-09-30,0.0,32.50867052023122,32.50867052023122,0.0,10,14,0,17,7,7,10,21
2018-10-07,17.10982658959538,0.0,17.10982658959538,17.10982658959538,21,0,7,11,32,35,14,25
2018-10-14,17.10982658959538,33.36416184971099,17.10982658959538,33.36416184971099,14,7,18,21,11,11,0,25
2018-10-21,33.36416184971099,16.25433526011561,0.0,16.25433526011561,14,7,7,0,7,14,7,31
2018-10-28,16.25433526011561,0.0,15.39884393063584,16.25433526011561,13,7,10,7,10,13,0,23
2018-11-04,15.39884393063584,15.39884393063584,15.39884393063584,15.39884393063584,13,0,7,7,23,7,7,33
2018-11-11,0.0,17.10982658959538,0.0,0.0,7,14,7,11,14,7,7,25
2018-11-18,0.0,0.0,16.25433526011561,0.0,0,7,7,13,14,0,20,24
2018-11-25,0.0,0.0,0.0,0.0,0,14,21,28,14,7,0,45
2018-12-02,17.10982658959538,0.0,17.10982658959538,17.10982658959538,0,11,0,7,18,18,7,29
2018-12-09,17.10982658959538,17.10982658959538,0.0,17.10982658959538,0,7,7,0,11,15,0,43
2018-12-16,17.965317919075147,0.0,0.0,0.0,11,19,7,0,15,15,7,15
2018-12-23,38.4971098265896,19.676300578034684,0.0,19.676300578034684,16,12,0,8,8,8,0,24
2018-12-30,17.10982658959538,26.520231213872837,0.0,17.10982658959538,7,15,11,7,18,7,7,22
2019-01-06,0.0,16.25433526011561,16.25433526011561,0.0,7,10,7,13,13,7,14,13
2019-01-13,15.39884393063584,31.653179190751448,0.0,16.25433526011561,7,7,7,20,20,27,10,23
2019-01-20,0.0,23.098265895953762,29.94219653179191,15.39884393063584,25,13,13,10,35,10,6,41
2019-01-27,0.0,22.24277456647399,0.0,0.0,34,12,12,12,37,15,12,31
2019-02-03,15.39884393063584,0.0,15.39884393063584,15.39884393063584,25,13,0,13,38,22,13,13
2019-02-10,0.0,0.0,0.0,15.39884393063584,16,13,6,10,38,16,6,16
2019-02-17,0.0,46.196531791907525,0.0,15.39884393063584,13,13,0,10,32,13,6,23
2019-02-24,30.79768786127168,15.39884393063584,0.0,15.39884393063584,13,0,19,16,49,6,13,29
2019-03-03,15.39884393063584,31.653179190751448,0.0,0.0,7,20,20,13,43,7,0,30
2019-03-10,0.0,30.79768786127168,0.0,0.0,13,7,7,10,39,20,13,7
2019-03-17,16.25433526011561,31.653179190751448,0.0,16.25433526011561,10,0,0,7,40,7,7,30
2019-03-24,16.25433526011561,16.25433526011561,0.0,47.90751445086706,10,7,7,13,37,7,13,37
2019-03-31,0.0,23.098265895953762,0.0,0.0,10,10,7,26,46,33,7,29
2019-04-07,0.0,15.39884393063584,15.39884393063584,46.196531791907525,23,10,6,7,36,10,6,32
2019-04-14,16.25433526011561,23.95375722543353,0.0,31.653179190751448,7,0,7,7,34,7,13,24
2019-04-21,16.25433526011561,32.50867052023122,0.0,0.0,14,0,0,38,48,14,14,48
2019-04-28,0.0,15.39884393063584,15.39884393063584,15.39884393063584,9,16,13,13,28,9,6,19
2019-05-05,14.543352601156071,14.543352601156071,14.543352601156071,29.086705202312142,12,9,12,6,52,12,6,25
2019-05-12,22.24277456647399,14.543352601156071,0.0,14.543352601156071,12,19,0,15,46,9,0,34
2019-05-19,0.0,14.543352601156071,0.0,0.0,18,6,9,6,43,34,12,52
2019-05-26,29.086705202312142,14.543352601156071,21.38728323699422,29.086705202312142,18,15,6,18,48,9,6,33
2019-06-02,0.0,39.35260115606937,15.39884393063584,0.0,16,0,7,10,29,29,7,26
2019-06-09,15.39884393063584,15.39884393063584,15.39884393063584,0.0,13,7,13,10,20,13,10,26
2019-06-16,0.0,15.39884393063584,0.0,0.0,6,10,16,10,42,13,19,36
2019-06-23,31.653179190751448,16.25433526011561,0.0,31.653179190751448,13,10,13,7,34,20,7,40
2019-06-30,0.0,0.0,15.39884393063584,15.39884393063584,16,7,10,13,30,20,7,43
2019-07-07,31.653179190751448,15.39884393063584,0.0,15.39884393063584,20,0,7,10,36,20,7,40
2019-07-14,16.25433526011561,16.25433526011561,0.0,0.0,14,7,0,7,17,17,7,35
2019-07-21,24.8092485549133,32.50867052023122,0.0,65.01734104046244,21,7,10,14,21,14,14,41
2019-07-28,16.25433526011561,16.25433526011561,0.0,16.25433526011561,7,7,7,7,31,20,20,31
2019-08-04,0.0,25.664739884393068,0.0,17.10982658959538,14,11,22,25,40,11,11,40
2019-08-11,27.375722543352605,17.965317919075147,17.965317919075147,0.0,0,8,11,8,15,8,0,31
2019-08-18,0.0,0.0,0.0,16.25433526011561,14,7,0,14,21,14,7,52
2019-08-25,15.39884393063584,23.098265895953762,15.39884393063584,15.39884393063584,6,10,13,10,22,10,6,38
2019-09-01,35.930635838150295,43.63005780346821,29.086705202312142,14.543352601156071,12,12,12,24,18,24,15,36
2019-09-08,0.0,30.79768786127168,15.39884393063584,0.0,16,7,26,20,23,16,19,33
2019-09-15,15.39884393063584,46.196531791907525,15.39884393063584,15.39884393063584,19,6,6,13,13,52,13,36
2019-09-22,15.39884393063584,22.24277456647399,22.24277456647399,0.0,6,16,6,9,16,25,16,25
2019-09-29,29.94219653179191,14.543352601156071,14.543352601156071,29.94219653179191,13,6,12,16,6,19,6,19
2019-10-06,45.34104046242775,0.0,0.0,29.94219653179191,9,6,19,16,19,6,6,25
