date,musica dj,fiori matrimonio,Torta matrimonio,Trucco sposa,bomboniere matrimonio,film matrimonio,ristorante matrimonio,Wedding planner,abiti da cerimonia,foto matrimonio,location matrimoni,gruppo musicale
2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,22,0
2018-01-14,0.0,0.0,0.0,0.0,11.051341890315053,0.0,0.0,0.0,44,22,43,22
2018-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,22,0,33
2018-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,43
2018-02-04,0.0,9.423260596441784,0.0,0.0,11.051341890315053,0.0,0.0,11.051341890315053,32,0,21,0
2018-02-11,0.0,9.717737490080589,0.0,0.0,11.051341890315053,0.0,0.0,11.051341890315053,54,0,0,43
2018-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.716452742123687,21,21,0,21
2018-02-25,0.0,0.0,0.0,8.834306809164172,0.0,0.0,0.0,30.809801633605602,20,0,0,20
2018-03-04,0.0,9.128783702802977,0.0,0.0,10.381563593932322,0.0,0.0,10.381563593932322,61,0,20,40
2018-03-11,0.0,0.0,0.0,0.0,32.48424737456243,0.0,0.0,0.0,83,0,0,21
2018-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.051341890315053,95,0,0,21
2018-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,22,44
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0,0
2018-04-08,0.0,14.134890894662675,0.0,0.0,0.0,0.0,0.0,0.0,21,0,21,21
2018-04-15,0.0,0.0,0.0,9.717737490080589,0.0,0.0,0.0,0.0,22,0,22,0
2018-04-22,0.0,0.0,0.0,10.012214383719394,23.442240373395567,11.721120186697783,0.0,0.0,45,0,0,33
2018-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,21,0,42
2018-05-06,0.0,9.128783702802977,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,21
2018-05-13,0.0,0.0,0.0,0.0,11.051341890315053,11.051341890315053,0.0,0.0,53,42,21,21
2018-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.051341890315053,22,75,21,0
2018-05-27,0.0,9.717737490080589,0.0,10.012214383719394,0.0,0.0,0.0,11.386231038506418,22,0,0,44
2018-06-03,0.0,9.717737490080589,0.0,0.0,0.0,0.0,0.0,0.0,88,0,22,22
2018-06-10,0.0,9.128783702802977,0.0,9.128783702802977,0.0,10.716452742123687,0.0,10.716452742123687,31,20,0,21
2018-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22,22,0
2018-06-24,0.0,10.012214383719394,0.0,0.0,0.0,0.0,0.0,0.0,55,22,22,33
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.386231038506418,22,22,22,0
2018-07-08,0.0,0.0,0.0,19.729951873799983,0.0,0.0,0.0,0.0,22,22,0,22
2018-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0,0,0
2018-07-22,0.0,0.0,0.0,10.012214383719394,0.0,0.0,0.0,11.386231038506418,22,22,0,22
2018-07-29,0.0,10.012214383719394,0.0,0.0,0.0,11.386231038506418,0.0,0.0,33,22,0,0
2018-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.386231038506418,22,0,0,44
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,45
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,21,0
2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,22,22
2018-09-02,0.0,0.0,0.0,0.0,0.0,11.051341890315053,0.0,11.051341890315053,21,0,0,21
2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,22,0
2018-09-16,0.0,0.0,0.0,9.128783702802977,0.0,10.716452742123687,0.0,0.0,31,0,21,42
2018-09-23,0.0,0.0,0.0,0.0,11.051341890315053,0.0,0.0,0.0,32,21,0,21
2018-09-30,0.0,9.423260596441784,0.0,9.423260596441784,0.0,0.0,0.0,0.0,0,0,0,0
2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22,22,22
2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2018-10-28,0.0,0.0,0.0,9.423260596441784,0.0,0.0,0.0,0.0,0,0,0,0
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2018-11-11,0.0,0.0,0.0,0.0,0.0,11.721120186697783,0.0,0.0,0,0,0,22
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,42,0,21
2018-11-25,0.0,9.423260596441784,0.0,9.423260596441784,0.0,0.0,0.0,0.0,21,0,0,0
2018-12-02,0.0,0.0,0.0,0.0,0.0,11.386231038506418,0.0,11.386231038506418,44,0,0,44
2018-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,43
2018-12-16,0.0,0.0,0.0,0.0,0.0,11.721120186697783,0.0,11.721120186697783,23,23,0,23
2018-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.060676779463243,0,0,0,51
2018-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,67
2019-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,21,21,0
2019-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.716452742123687,20,21,0,21
2019-01-20,0.0,8.834306809164172,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,20
2019-01-27,0.0,0.0,0.0,0.0,0.0,10.046674445740956,0.0,0.0,39,0,0,0
2019-02-03,0.0,0.0,0.0,9.128783702802977,10.381563593932322,0.0,0.0,0.0,40,0,0,40
2019-02-10,0.0,0.0,0.0,0.0,10.716452742123687,0.0,0.0,0.0,0,0,0,21
2019-02-17,0.0,0.0,0.0,9.423260596441784,11.051341890315053,0.0,0.0,0.0,21,21,21,32
2019-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,21,0,62
2019-03-03,0.0,0.0,0.0,0.0,11.386231038506418,0.0,0.0,11.386231038506418,43,21,0,44
2019-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,0
