date,musica dj,fiori matrimonio,Torta matrimonio,Trucco sposa,bomboniere matrimonio,film matrimonio,ristorante matrimonio,Wedding planner,abiti da cerimonia,foto matrimonio,location matrimoni,gruppo musicale
2018-01-07,4.721223644488704,14.425961135937708,0.0,4.721223644488704,14.947804728277557,3.679459625422168,0.0,7.588885477433221,24,5,0,5
2018-01-14,0.0,12.065349313693357,4.721223644488704,4.721223644488704,15.177770954866443,3.679459625422168,0.0,5.749155664722137,62,24,5,10
2018-01-21,0.0,7.0818354667330565,4.721223644488704,14.425961135937708,11.268345102855388,3.679459625422168,3.679459625422168,3.679459625422168,47,9,0,19
2018-01-28,0.0,9.442447288977409,4.721223644488704,7.0818354667330565,20.46699416641081,0.0,3.679459625422168,5.519189438133251,42,5,0,23
2018-02-04,4.721223644488704,9.180157086505815,0.0,13.90138073099452,16.32760208781087,0.0,3.679459625422168,3.679459625422168,55,5,0,18
2018-02-11,4.721223644488704,9.442447288977409,0.0,0.0,16.557568314399756,3.679459625422168,3.679459625422168,11.038378876266503,47,5,9,9
2018-02-18,4.45893344201711,11.540768908750168,0.0,0.0,5.289223211544367,0.0,3.679459625422168,10.808412649677619,59,0,5,5
2018-02-25,4.45893344201711,6.557255061789867,4.45893344201711,8.655576681562625,13.79797359533313,10.348480196499848,0.0,3.4494933988332823,35,9,0,4
2018-03-04,4.721223644488704,7.0818354667330565,7.0818354667330565,9.180157086505815,0.0,7.358919250844336,0.0,3.679459625422168,18,0,0,14
2018-03-11,9.442447288977409,9.442447288977409,4.721223644488704,11.803059111221762,7.358919250844336,3.679459625422168,0.0,9.19864906355542,23,0,0,9
2018-03-18,0.0,0.0,9.180157086505815,4.721223644488704,7.12895302425545,10.808412649677619,0.0,17.93736567393307,50,9,0,9
2018-03-25,4.9835138469602995,4.9835138469602995,0.0,4.9835138469602995,7.588885477433221,0.0,0.0,7.588885477433221,29,0,0,10
2018-04-01,0.0,10.229317896392194,0.0,7.606415871676246,8.048817930610992,0.0,0.0,7.818851704022107,44,5,5,5
2018-04-08,0.0,4.721223644488704,0.0,7.344125669204652,11.268345102855388,5.749155664722137,3.679459625422168,3.9094258520110534,100,5,0,10
2018-04-15,9.704737491449004,9.704737491449004,4.721223644488704,0.0,7.588885477433221,3.9094258520110534,0.0,0.0,67,9,0,5
2018-04-22,5.245804049431895,10.229317896392194,7.606415871676246,7.606415871676246,4.139392078599939,4.139392078599939,0.0,0.0,40,10,5,0
2018-04-29,0.0,0.0,9.704737491449004,7.344125669204652,3.9094258520110534,3.9094258520110534,3.9094258520110534,5.749155664722137,82,5,0,29
2018-05-06,0.0,4.721223644488704,9.704737491449004,9.704737491449004,5.749155664722137,7.588885477433221,0.0,3.679459625422168,38,14,0,0
