date,musica dj,fiori matrimonio,Torta matrimonio,Trucco sposa,bomboniere matrimonio,film matrimonio,ristorante matrimonio,Wedding planner,abiti da cerimonia,foto matrimonio,location matrimoni,gruppo musicale
2018-01-07,0.0,16.470575579537215,2.7450959299228694,5.490191859845739,8.228260869565217,0.0,0.0,5.54148181011535,37,3,0,6
2018-01-14,2.7450959299228694,5.490191859845739,2.7450959299228694,8.235287789768607,13.937666370896185,0.0,1.8471606033717833,1.8471606033717833,39,7,5,11
2018-01-21,0.0,0.0,5.490191859845739,5.490191859845739,12.090505767524402,0.0,1.8471606033717833,2.8547027506654836,48,7,3,13
2018-01-28,0.0,2.7450959299228694,0.0,10.980383719691478,7.388642413487133,7.388642413487133,0.0,2.8547027506654836,51,3,5,5
2018-02-04,2.7450959299228694,2.7450959299228694,5.240637684398205,7.985733614321075,7.220718722271517,1.8471606033717833,1.8471606033717833,2.686779059449867,46,3,5,10
2018-02-11,2.7450959299228694,0.0,2.7450959299228694,5.490191859845739,5.54148181011535,4.7018633540372665,0.0,7.556566104702751,56,0,0,12
2018-02-18,5.7397460352932725,5.7397460352932725,2.7450959299228694,0.0,6.549023957409051,3.8622448979591835,0.0,3.8622448979591835,57,7,0,12
2018-02-25,0.0,8.734396140663675,0.0,0.0,6.716947648624667,3.8622448979591835,2.8547027506654836,5.877329192546584,60,0,0,14
2018-03-04,2.7450959299228694,0.0,5.7397460352932725,2.7450959299228694,8.564108251996451,0.0,1.8471606033717833,1.8471606033717833,64,5,7,3
2018-03-11,2.9946501053704027,2.9946501053704027,2.9946501053704027,0.0,4.0301685891748,2.0150842945874,0.0,4.0301685891748,100,7,5,9
2018-03-18,5.7397460352932725,2.9946501053704027,5.7397460352932725,2.9946501053704027,11.754658385093167,3.8622448979591835,2.0150842945874,2.0150842945874,99,7,3,5
2018-03-25,0.0,6.238854386188339,0.0,0.0,5.205634427684117,4.198092280390417,3.1905501330967168,2.183007985803017,56,9,4,9
