date,Braut Make Up,Musik Hochzeit,Hochzeitsringe,Blumen Hochzeit,Hochzeitsfotos,Hochzeitstorte,Hochzeitsdeko,Hochzeitscatering,Hochzeit Tanzkurs
2018-08-26,2.123628147191737,3.7753389283408656,1.8876694641704328,5.1910910264686905,14,49,28,1,1
2018-09-02,1.4157520981278247,1.4157520981278247,0.9438347320852164,4.01129761136217,9,64,30,0,3
2018-09-09,1.8876694641704328,1.8876694641704328,2.123628147191737,4.483214977404778,12,46,23,1,6
2018-09-16,1.8876694641704328,2.123628147191737,2.123628147191737,4.719173660426082,15,49,22,3,1
2018-09-23,0.7078760490639123,2.359586830213041,2.123628147191737,3.5393802453195615,12,47,20,1,0
2018-09-30,1.8876694641704328,1.8876694641704328,2.123628147191737,4.483214977404778,9,45,22,1,1
2018-10-07,1.6517107811491287,2.359586830213041,1.4157520981278247,3.5393802453195615,7,39,21,0,3
2018-10-14,1.8876694641704328,1.8876694641704328,1.8876694641704328,2.359586830213041,12,36,22,0,1
2018-10-21,2.5955455132343452,1.6517107811491287,1.4157520981278247,2.5955455132343452,12,40,23,3,2
2018-10-28,2.359586830213041,2.359586830213041,2.123628147191737,2.5955455132343452,8,45,20,3,3
2018-11-04,1.8876694641704328,3.0674628792769534,2.123628147191737,2.8315041962556493,8,40,18,1,2
2018-11-11,1.4157520981278247,1.6517107811491287,1.4157520981278247,2.123628147191737,5,38,18,0,2
2018-11-18,0.9438347320852164,1.4157520981278247,1.4157520981278247,2.359586830213041,9,26,15,1,2
2018-11-25,0.7078760490639123,1.4157520981278247,1.1797934151065206,1.4157520981278247,5,26,13,0,2
2018-12-02,0.9438347320852164,2.8315041962556493,1.6517107811491287,2.359586830213041,11,19,14,2,1
2018-12-09,1.1797934151065206,0.7078760490639123,0.9438347320852164,2.359586830213041,5,31,12,2,2
2018-12-16,0.7078760490639123,1.8876694641704328,1.4157520981278247,1.6517107811491287,11,14,11,0,1
2018-12-23,1.4157520981278247,1.6517107811491287,2.5955455132343452,2.5955455132343452,10,30,16,3,4
2018-12-30,2.123628147191737,3.3034215622982575,1.6517107811491287,3.7753389283408656,11,33,22,4,3
2019-01-06,1.8876694641704328,2.5955455132343452,2.8315041962556493,3.7753389283408656,12,51,26,1,2
2019-01-13,1.4157520981278247,2.123628147191737,1.8876694641704328,4.719173660426082,10,65,32,0,3
2019-01-20,1.6517107811491287,2.8315041962556493,1.4157520981278247,5.663008392511299,13,58,31,0,1
2019-01-27,2.359586830213041,2.359586830213041,1.6517107811491287,4.719173660426082,10,62,29,1,2
2019-02-03,1.8876694641704328,1.6517107811491287,1.8876694641704328,3.3034215622982575,13,64,28,0,2
2019-02-10,1.8876694641704328,2.123628147191737,1.6517107811491287,4.01129761136217,12,56,24,0,2
2019-02-17,1.6517107811491287,2.359586830213041,1.6517107811491287,4.247256294383474,13,58,24,0,1
2019-02-24,2.123628147191737,2.359586830213041,1.8876694641704328,4.01129761136217,14,48,26,1,2
2019-03-03,1.8876694641704328,2.5955455132343452,1.1797934151065206,4.483214977404778,15,49,27,1,2
2019-03-10,2.5955455132343452,2.8315041962556493,1.1797934151065206,4.719173660426082,16,59,33,1,3
2019-03-17,2.123628147191737,1.6517107811491287,1.8876694641704328,4.719173660426082,11,54,25,2,2
2019-03-24,2.359586830213041,3.0674628792769534,2.123628147191737,4.483214977404778,14,54,20,1,2
2019-03-31,1.6517107811491287,2.5955455132343452,0.9438347320852164,4.483214977404778,12,53,29,0,1
2019-04-07,1.8876694641704328,2.8315041962556493,2.123628147191737,4.719173660426082,18,53,30,2,3
2019-04-14,1.8876694641704328,1.6517107811491287,2.5955455132343452,4.01129761136217,13,55,31,1,1
2019-04-21,2.123628147191737,1.8876694641704328,1.6517107811491287,5.1910910264686905,15,66,27,0,1
2019-04-28,2.5955455132343452,3.3034215622982575,1.8876694641704328,5.898967075532602,15,66,30,1,3
2019-05-05,2.8315041962556493,3.3034215622982575,2.359586830213041,6.606843124596515,14,62,34,1,2
2019-05-12,1.8876694641704328,2.8315041962556493,2.123628147191737,5.663008392511299,17,59,35,1,2
2019-05-19,1.6517107811491287,3.0674628792769534,1.8876694641704328,5.663008392511299,16,59,29,0,1
2019-05-26,2.8315041962556493,2.5955455132343452,2.5955455132343452,7.314719173660427,18,63,31,1,1
2019-06-02,2.123628147191737,1.6517107811491287,2.123628147191737,5.663008392511299,16,34,26,1,1
2019-06-09,2.5955455132343452,2.5955455132343452,2.359586830213041,4.01129761136217,17,50,32,2,1
2019-06-16,2.8315041962556493,2.359586830213041,1.8876694641704328,4.719173660426082,14,61,27,0,1
2019-06-23,1.6517107811491287,1.8876694641704328,1.4157520981278247,4.01129761136217,14,43,25,2,2
2019-06-30,1.6517107811491287,2.359586830213041,1.8876694641704328,5.1910910264686905,13,60,28,1,1
2019-07-07,2.8315041962556493,1.6517107811491287,1.1797934151065206,5.427049709489994,15,49,26,0,1
2019-07-14,1.4157520981278247,2.5955455132343452,1.6517107811491287,5.663008392511299,15,57,39,0,1
2019-07-21,1.1797934151065206,2.123628147191737,2.123628147191737,4.719173660426082,7,54,23,1,1
2019-07-28,1.8876694641704328,1.4157520981278247,2.359586830213041,4.01129761136217,9,58,26,0,3
2019-08-04,1.8876694641704328,2.8315041962556493,2.123628147191737,5.663008392511299,15,59,33,0,2
2019-08-11,2.8315041962556493,2.8315041962556493,1.8876694641704328,4.955132343447386,19,56,24,0,2
2019-08-18,1.1797934151065206,3.5393802453195615,2.123628147191737,4.955132343447386,16,48,29,1,1
2019-08-25,1.6517107811491287,2.123628147191737,1.6517107811491287,4.247256294383474,13,50,27,1,2
2019-09-01,1.4157520981278247,1.4157520981278247,1.8876694641704328,5.1910910264686905,15,43,23,0,2
2019-09-08,1.6517107811491287,2.8315041962556493,1.8876694641704328,4.01129761136217,12,48,21,0,1
2019-09-15,1.1797934151065206,1.8876694641704328,1.4157520981278247,4.01129761136217,14,42,25,0,1
2019-09-22,1.6517107811491287,2.8315041962556493,0.7078760490639123,5.1910910264686905,8,42,17,0,1
2019-09-29,1.1797934151065206,2.359586830213041,1.8876694641704328,4.955132343447386,15,40,24,1,1
2019-10-06,2.123628147191737,2.359586830213041,1.6517107811491287,2.5955455132343452,16,42,22,1,4
2019-10-13,1.6517107811491287,1.6517107811491287,1.8876694641704328,2.8315041962556493,12,47,23,1,2
2019-10-20,2.123628147191737,1.4157520981278247,0.4719173660426082,2.8315041962556493,6,60,23,1,2
2019-10-27,2.8315041962556493,2.5955455132343452,1.8876694641704328,3.0674628792769534,11,39,20,1,1
2019-11-03,1.1797934151065206,2.123628147191737,1.1797934151065206,2.359586830213041,7,30,19,1,2
2019-11-10,1.4157520981278247,1.6517107811491287,2.5955455132343452,2.5955455132343452,7,28,18,2,0
2019-11-17,1.6517107811491287,1.8876694641704328,1.1797934151065206,1.4157520981278247,6,28,17,2,1
2019-11-24,1.4157520981278247,1.6517107811491287,1.1797934151065206,1.8876694641704328,8,20,11,2,3
2019-12-01,1.1797934151065206,1.4157520981278247,1.1797934151065206,1.8876694641704328,8,30,9,0,1
2019-12-08,1.6517107811491287,1.1797934151065206,1.1797934151065206,1.4157520981278247,11,21,14,1,1
2019-12-15,0.4719173660426082,1.1797934151065206,1.1797934151065206,3.0674628792769534,5,21,13,0,2
2019-12-22,1.1797934151065206,1.1797934151065206,1.8876694641704328,1.4157520981278247,8,27,15,3,3
2019-12-29,1.4157520981278247,1.8876694641704328,1.8876694641704328,3.0674628792769534,9,37,27,1,2
2020-01-05,1.8876694641704328,2.359586830213041,1.8876694641704328,4.719173660426082,8,50,28,1,1
2020-01-12,2.8315041962556493,2.5955455132343452,1.4157520981278247,4.955132343447386,6,50,36,0,3
2020-01-19,2.5955455132343452,3.3034215622982575,1.6517107811491287,4.955132343447386,10,56,37,0,3
2020-01-26,1.8876694641704328,2.8315041962556493,2.123628147191737,3.5393802453195615,10,52,30,1,1
2020-02-02,2.123628147191737,3.0674628792769534,2.123628147191737,3.7753389283408656,9,47,27,1,1
2020-02-09,2.123628147191737,2.8315041962556493,1.8876694641704328,3.5393802453195615,6,44,27,2,2
2020-02-16,2.5955455132343452,1.6517107811491287,1.6517107811491287,4.247256294383474,8,43,22,2,0
2020-02-23,1.6517107811491287,1.4157520981278247,2.123628147191737,4.483214977404778,10,50,27,2,1
2020-03-01,2.359586830213041,0.9438347320852164,1.6517107811491287,3.7753389283408656,10,42,25,1,2
2020-03-08,1.6517107811491287,1.6517107811491287,1.4157520981278247,3.0674628792769534,11,41,20,0,2
2020-03-15,0.7078760490639123,1.1797934151065206,1.1797934151065206,1.1797934151065206,7,16,5,0,0
2020-03-22,1.1797934151065206,0.7078760490639123,1.4157520981278247,1.4157520981278247,8,12,7,1,0
2020-03-29,0.4719173660426082,0.7078760490639123,0.7078760490639123,1.8876694641704328,7,19,7,1,0
2020-04-05,0.7078760490639123,1.1797934151065206,1.1797934151065206,1.6517107811491287,6,14,8,1,0
2020-04-12,0.2359586830213041,1.1797934151065206,1.4157520981278247,1.4157520981278247,6,17,9,0,0
2020-04-19,0.9438347320852164,1.6517107811491287,1.1797934151065206,2.8315041962556493,13,21,9,0,0
2020-04-26,0.7078760490639123,2.123628147191737,1.6517107811491287,2.5955455132343452,8,26,10,0,1
2020-05-03,0.9438347320852164,0.9438347320852164,1.1797934151065206,2.5955455132343452,8,28,13,1,1
2020-05-10,0.9438347320852164,1.1797934151065206,1.8876694641704328,2.359586830213041,8,36,22,1,0
2020-05-17,1.1797934151065206,1.4157520981278247,1.4157520981278247,3.3034215622982575,8,34,15,1,1
2020-05-24,1.6517107811491287,1.1797934151065206,1.1797934151065206,3.0674628792769534,6,41,19,1,0
2020-05-31,2.123628147191737,1.1797934151065206,1.1797934151065206,3.7753389283408656,7,53,26,1,1
2020-06-07,2.5955455132343452,1.4157520981278247,1.8876694641704328,6.37088444157521,7,52,25,1,0
