date,Braut Make Up,Musik Hochzeit,Hochzeitsringe,Blumen Hochzeit,Hochzeitsfotos,Hochzeitstorte,Hochzeitsdeko,Hochzeitscatering,Hochzeit Tanzkurs
2018-01-07,0.0,0.0,0.0,32.13152985074627,29,0,28,0,0
2018-01-14,15.872201492537313,15.485074626865671,0.0,0.0,28,42,42,0,0
2018-01-21,0.0,15.872201492537313,0.0,0.0,28,56,0,0,0
2018-01-28,0.0,0.0,0.0,15.485074626865671,0,56,28,0,0
2018-02-04,15.872201492537313,0.0,15.872201492537313,0.0,58,72,57,0,0
2018-02-11,0.0,15.872201492537313,0.0,0.0,0,48,29,0,0
2018-02-18,16.259328358208954,0.0,0.0,24.00186567164179,0,43,58,0,0
2018-02-25,0.0,0.0,0.0,31.744402985074625,0,28,86,0,0
2018-03-04,15.872201492537313,15.485074626865671,15.485074626865671,15.485074626865671,0,42,28,0,0
2018-03-11,15.872201492537313,15.872201492537313,0.0,15.485074626865671,0,70,0,0,0
2018-03-18,16.259328358208954,0.0,0.0,0.0,0,57,29,0,0
2018-03-25,15.872201492537313,0.0,15.872201492537313,15.872201492537313,0,38,28,0,0
2018-04-01,16.646455223880597,0.0,0.0,33.680037313432834,0,50,30,0,0
2018-04-08,0.0,0.0,0.0,16.259328358208954,30,39,30,0,0
2018-04-15,16.646455223880597,0.0,0.0,0.0,0,30,30,0,0
2018-04-22,0.0,0.0,0.0,15.872201492537313,29,66,56,0,0
2018-04-29,15.872201492537313,0.0,16.259328358208954,0.0,44,58,29,0,0
2018-05-06,0.0,16.646455223880597,0.0,16.646455223880597,0,45,89,0,0
2018-05-13,0.0,15.872201492537313,0.0,32.13152985074627,29,58,29,0,0
2018-05-20,16.646455223880597,32.905783582089555,0.0,16.646455223880597,69,69,59,0,0
2018-05-27,0.0,0.0,0.0,0.0,0,56,28,0,0
2018-06-03,0.0,24.00186567164179,15.872201492537313,15.872201492537313,0,100,0,0,0
2018-06-10,15.09794776119403,15.09794776119403,15.09794776119403,22.453358208955223,27,89,27,0,0
2018-06-17,0.0,0.0,15.09794776119403,0.0,0,27,27,0,0
2018-06-24,15.872201492537313,15.872201492537313,0.0,15.872201492537313,0,57,71,0,0
2018-07-01,0.0,0.0,0.0,30.5830223880597,0,55,0,0,0
2018-07-08,0.0,0.0,0.0,0.0,0,68,0,0,0
2018-07-15,0.0,16.259328358208954,16.259328358208954,16.259328358208954,0,0,0,0,0
2018-07-22,0.0,15.485074626865671,0.0,0.0,28,70,83,0,0
2018-07-29,0.0,0.0,15.485074626865671,0.0,28,83,56,0,0
2018-08-05,15.09794776119403,0.0,0.0,15.09794776119403,27,27,27,0,0
2018-08-12,14.710820895522389,14.710820895522389,0.0,14.710820895522389,0,44,27,0,0
2018-08-19,15.09794776119403,15.09794776119403,0.0,15.09794776119403,0,41,27,0,0
2018-08-26,0.0,0.0,0.0,0.0,28,55,0,0,0
2018-09-02,0.0,15.485074626865671,0.0,0.0,0,42,28,0,0
2018-09-09,0.0,0.0,0.0,0.0,0,27,55,0,0
2018-09-16,0.0,0.0,0.0,0.0,0,46,28,0,0
2018-09-23,0.0,15.485074626865671,15.872201492537313,15.872201492537313,28,28,28,0,0
2018-09-30,0.0,0.0,0.0,0.0,0,57,29,0,0
2018-10-07,0.0,0.0,0.0,16.646455223880597,30,60,30,0,0
2018-10-14,0.0,16.259328358208954,0.0,16.259328358208954,29,43,0,0,0
2018-10-21,0.0,15.09794776119403,0.0,0.0,28,55,27,0,0
2018-10-28,0.0,0.0,0.0,0.0,0,95,27,0,0
2018-11-04,0.0,15.09794776119403,0.0,15.09794776119403,27,81,27,0,0
2018-11-11,0.0,0.0,15.485074626865671,0.0,0,28,28,0,0
2018-11-18,0.0,14.710820895522389,0.0,14.710820895522389,0,26,53,0,0
2018-11-25,0.0,15.485074626865671,0.0,15.485074626865671,28,27,0,0,0
2018-12-02,0.0,0.0,0.0,0.0,0,28,28,0,0
2018-12-09,15.485074626865671,15.485074626865671,0.0,15.872201492537313,0,65,28,0,0
2018-12-16,0.0,0.0,0.0,16.259328358208954,29,29,0,0,0
2018-12-23,16.646455223880597,0.0,17.03358208955224,0.0,30,30,0,0,0
2018-12-30,15.485074626865671,0.0,0.0,0.0,0,28,28,0,0
2019-01-06,0.0,0.0,0.0,0.0,0,39,26,0,0
2019-01-13,14.710820895522389,29.421641791044777,14.710820895522389,14.710820895522389,26,43,35,0,0
2019-01-20,0.0,0.0,0.0,0.0,26,43,26,0,0
2019-01-27,29.034514925373134,0.0,0.0,0.0,0,69,0,0,0
2019-02-03,0.0,0.0,0.0,14.710820895522389,0,26,26,0,0
2019-02-10,0.0,14.710820895522389,0.0,0.0,26,45,40,0,0
2019-02-17,0.0,15.09794776119403,0.0,0.0,0,53,40,0,0
2019-02-24,15.09794776119403,15.09794776119403,0.0,22.840485074626866,27,41,36,0,0
2019-03-03,0.0,14.323694029850746,14.710820895522389,0.0,26,26,0,0,0
2019-03-10,0.0,0.0,14.323694029850746,0.0,0,35,43,0,0
2019-03-17,15.09794776119403,14.710820895522389,0.0,0.0,0,63,80,0,0
2019-03-24,0.0,15.09794776119403,0.0,14.710820895522389,27,27,40,0,0
2019-03-31,0.0,0.0,15.485074626865671,0.0,0,37,0,0,0
2019-04-07,0.0,15.872201492537313,15.872201492537313,15.872201492537313,28,28,29,0,0
2019-04-14,0.0,15.872201492537313,0.0,0.0,28,47,0,0,0
2019-04-21,0.0,15.09794776119403,0.0,0.0,27,27,28,0,0
2019-04-28,29.034514925373134,14.323694029850746,14.323694029850746,14.323694029850746,26,26,26,0,0
2019-05-05,14.710820895522389,0.0,0.0,0.0,40,40,53,0,0
2019-05-12,0.0,14.710820895522389,0.0,0.0,27,53,40,0,0
2019-05-19,0.0,14.323694029850746,0.0,14.710820895522389,0,43,26,0,0
2019-05-26,0.0,14.323694029850746,14.323694029850746,28.64738805970149,26,39,26,0,0
2019-06-02,0.0,0.0,0.0,14.323694029850746,26,77,26,0,0
2019-06-09,0.0,0.0,0.0,0.0,25,34,25,0,0
2019-06-16,14.323694029850746,14.323694029850746,0.0,14.323694029850746,34,34,26,0,0
2019-06-23,0.0,0.0,0.0,0.0,26,26,26,0,0
2019-06-30,0.0,14.323694029850746,0.0,14.323694029850746,25,68,25,0,0
2019-07-07,0.0,0.0,0.0,0.0,26,51,51,0,0
2019-07-14,0.0,14.323694029850746,0.0,14.323694029850746,0,43,26,0,0
2019-07-21,0.0,14.710820895522389,0.0,0.0,0,67,54,0,0
2019-07-28,13.936567164179104,13.936567164179104,0.0,13.936567164179104,0,59,25,0,0
