date,catering,Fotógrafo de bodas,publicidad,Maquillaje para novias,Eventos Musicales,Pastelería,bodas,fotografia,limusina,ramos de flores,coches deportivos,Dj,Joyeria,Floristería,modista,Registradores,tarta boda,Maquilladora a Domicilio,organizacion de eventos,Peluquero,Mago,Maquillaje,peinados para boda
2018-06-24,29.310605897608514,0.0,24.505588537344824,0.0,0.0,0.0,20.651720224687065,17.302792620683757,0.0,0.0,0.0,7.71764705882353,5.016470588235294,0.0,0.0,3.4729411764705884,0.0,0.0,0.0,3.4729411764705884,8,19,0
2018-07-01,10.090536456553751,0.0,10.090536456553751,0.0,0.0,10.60493741267714,23.442493228023153,21.20987482535428,0.0,3.4729411764705884,0.0,10.418823529411766,8.489411764705883,3.4729411764705884,3.4729411764705884,6.945882352941177,0.0,0.0,0.0,3.4729411764705884,8,11,0
2018-07-08,13.934550344764704,0.0,15.85655728887018,0.0,0.0,7.256009808673833,32.372966838698645,15.070174218014886,3.4729411764705884,0.0,0.0,27.011764705882356,3.4729411764705884,0.0,0.0,3.4729411764705884,0.0,0.0,0.0,0.0,7,9,0
2018-07-15,10.090536456553751,0.0,10.090536456553751,0.0,0.0,0.0,35.721894442701945,16.744638020016538,0.0,0.0,0.0,8.103529411764706,3.4729411764705884,0.0,0.0,6.945882352941177,0.0,0.0,0.0,3.4729411764705884,0,13,0
2018-07-22,15.376055552843813,0.0,20.661574649133875,0.0,0.0,7.256009808673833,25.675111630692022,19.535411023352626,3.4729411764705884,0.0,0.0,10.418823529411766,6.945882352941177,0.0,0.0,5.4023529411764715,0.0,0.0,0.0,3.4729411764705884,7,13,0
2018-07-29,19.70057117708113,0.0,10.090536456553751,0.0,0.0,7.256009808673833,42.41974965070856,11.721246614011577,3.4729411764705884,0.0,0.0,11.962352941176471,4.630588235294118,3.4729411764705884,3.4729411764705884,0.0,0.0,0.0,0.0,6.5600000000000005,13,21,0
2018-08-05,9.610034720527382,0.0,9.610034720527382,0.0,0.0,6.697855208006616,20.651720224687065,6.697855208006616,0.0,0.0,0.0,8.87529411764706,5.4023529411764715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20,0
2018-08-12,16.81756076092292,0.0,20.181072913107503,0.0,0.0,7.256009808673833,28.465884634028114,18.97725642268541,0.0,0.0,0.0,11.576470588235296,12.734117647058826,0.0,0.0,0.0,0.0,0.0,0.0,3.4729411764705884,9,17,0
2018-08-19,9.610034720527382,0.0,16.33705902489655,0.0,0.0,13.95386501668045,44.09421345271022,13.95386501668045,0.0,0.0,3.4729411764705884,15.821176470588236,6.5600000000000005,3.4729411764705884,0.0,3.4729411764705884,0.0,0.0,0.0,3.4729411764705884,15,15,0
2018-08-26,22.10307985721298,0.0,18.739567705028392,0.0,0.0,10.046782812009923,44.09421345271022,8.930473610675486,3.087058823529412,3.087058823529412,3.087058823529412,8.489411764705883,6.5600000000000005,3.087058823529412,0.0,6.5600000000000005,0.0,0.0,0.0,3.087058823529412,4,15,0
2018-09-02,8.649031248474644,0.0,12.012543400659228,0.0,0.0,6.139700607339398,35.721894442701945,10.60493741267714,0.0,0.0,0.0,3.087058823529412,0.0,0.0,6.174117647058824,3.087058823529412,0.0,0.0,0.0,3.087058823529412,6,8,0
2018-09-09,17.778564232975654,0.0,17.778564232975654,0.0,0.0,0.0,31.256657637364206,29.58219383536255,0.0,0.0,3.087058823529412,9.261176470588236,6.174117647058824,3.087058823529412,0.0,3.087058823529412,0.0,0.0,0.0,3.087058823529412,6,16,0
2018-09-16,26.4275954814503,0.0,30.752111105687625,0.0,0.0,0.0,41.30344044937413,16.744638020016538,0.0,0.0,0.0,6.945882352941177,6.174117647058824,3.087058823529412,0.0,4.630588235294118,0.0,0.0,0.0,3.087058823529412,4,17,0
2018-09-23,22.10307985721298,0.0,20.181072913107503,0.0,0.0,0.0,30.698503036696987,18.41910182201819,0.0,3.087058823529412,0.0,16.20705882352941,4.630588235294118,4.630588235294118,3.087058823529412,6.174117647058824,0.0,0.0,0.0,3.087058823529412,6,20,0
2018-09-30,12.973546872711966,0.0,30.271609369661252,0.0,0.0,6.139700607339398,26.791420832026464,16.186483419349322,3.087058823529412,0.0,3.087058823529412,8.87529411764706,0.0,8.87529411764706,0.0,3.087058823529412,0.0,0.0,0.0,0.0,4,23,0
2018-10-07,22.10307985721298,0.0,20.661574649133875,0.0,0.0,6.139700607339398,27.34957543269368,10.60493741267714,3.087058823529412,3.087058823529412,0.0,6.174117647058824,8.103529411764706,0.0,0.0,3.087058823529412,0.0,0.0,0.0,0.0,7,21,0
2018-10-14,8.649031248474644,0.0,14.415052080791074,0.0,0.0,0.0,34.605585241367514,24.000647828690372,3.087058823529412,3.087058823529412,0.0,8.87529411764706,6.945882352941177,0.0,0.0,4.2447058823529416,0.0,0.0,0.0,0.0,7,13,0
2018-10-21,14.415052080791074,0.0,17.29806249694929,0.0,0.0,6.139700607339398,35.16373984203473,34.04743064070029,0.0,0.0,3.087058823529412,6.945882352941177,6.945882352941177,3.087058823529412,0.0,4.630588235294118,0.0,0.0,0.0,3.087058823529412,4,21,0
2018-10-28,12.973546872711966,0.0,17.29806249694929,0.0,0.0,0.0,20.651720224687065,18.41910182201819,0.0,0.0,0.0,3.858823529411765,3.858823529411765,0.0,0.0,3.087058823529412,0.0,0.0,0.0,0.0,10,72,0
2018-11-04,20.661574649133875,0.0,24.986090273371193,0.0,0.0,5.581546006672179,19.535411023352626,25.116957030024807,0.0,0.0,0.0,8.489411764705883,10.032941176470588,0.0,0.0,2.7011764705882357,0.0,0.0,0.0,2.7011764705882357,7,20,0
2018-11-11,14.415052080791074,0.0,17.29806249694929,0.0,0.0,6.139700607339398,18.41910182201819,12.279401214678796,0.0,0.0,0.0,5.016470588235294,4.2447058823529416,3.087058823529412,3.087058823529412,0.0,0.0,0.0,0.0,0.0,4,8,0
2018-11-18,32.6741180497931,0.0,16.33705902489655,0.0,0.0,0.0,17.302792620683757,19.535411023352626,0.0,0.0,0.0,10.418823529411766,2.7011764705882357,0.0,2.7011764705882357,4.2447058823529416,0.0,0.0,0.0,2.7011764705882357,3,22,0
2018-11-25,8.649031248474644,0.0,26.4275954814503,0.0,0.0,6.139700607339398,22.884338627355937,16.744638020016538,0.0,0.0,0.0,11.190588235294118,6.174117647058824,3.087058823529412,3.087058823529412,0.0,0.0,0.0,0.0,3.087058823529412,6,26,0
2018-12-02,18.739567705028392,0.0,24.986090273371193,0.0,0.0,6.697855208006616,19.535411023352626,13.395710416013232,0.0,3.087058823529412,3.087058823529412,13.891764705882354,5.4023529411764715,0.0,3.087058823529412,0.0,0.0,0.0,0.0,0.0,8,26,0
2018-12-09,8.649031248474644,0.0,17.29806249694929,0.0,0.0,6.139700607339398,16.186483419349322,13.95386501668045,0.0,3.087058823529412,0.0,5.788235294117648,5.016470588235294,3.087058823529412,0.0,0.0,0.0,0.0,0.0,3.087058823529412,8,17,0
2018-12-16,8.649031248474644,0.0,12.973546872711966,0.0,0.0,6.139700607339398,9.488628211342705,12.279401214678796,0.0,0.0,0.0,13.120000000000001,8.103529411764706,0.0,3.087058823529412,3.087058823529412,0.0,0.0,0.0,0.0,6,23,0
2018-12-23,20.661574649133875,0.0,10.090536456553751,0.0,0.0,10.60493741267714,21.7680294260215,9.488628211342705,0.0,0.0,3.4729411764705884,6.945882352941177,8.103529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,0
2018-12-30,0.0,0.0,19.70057117708113,0.0,0.0,11.721246614011577,10.60493741267714,13.95386501668045,0.0,0.0,0.0,8.87529411764706,13.505882352941178,3.4729411764705884,0.0,0.0,0.0,0.0,0.0,3.4729411764705884,4,51,0
2019-01-06,17.29806249694929,0.0,25.46659200939756,0.0,0.0,12.279401214678796,16.186483419349322,20.093565624019845,0.0,0.0,0.0,13.505882352941178,5.788235294117648,0.0,0.0,3.087058823529412,0.0,0.0,0.0,3.087058823529412,12,22,0
2019-01-13,8.168529512448275,0.0,36.99863367403042,0.0,0.0,0.0,25.116957030024807,17.302792620683757,0.0,0.0,0.0,7.331764705882354,3.858823529411765,2.7011764705882357,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,2.7011764705882357,10,21,0
2019-01-20,7.688027776421906,0.0,20.661574649133875,0.0,0.0,0.0,17.860947221350973,14.512019617347667,2.7011764705882357,2.7011764705882357,0.0,9.647058823529413,5.4023529411764715,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,0.0,0.0,4,23,0
2019-01-27,8.168529512448275,0.0,18.739567705028392,0.0,0.0,11.163092013344357,16.744638020016538,16.744638020016538,0.0,2.7011764705882357,0.0,8.103529411764706,7.331764705882354,2.7011764705882357,0.0,2.7011764705882357,0.0,0.0,0.0,0.0,10,19,0
2019-02-03,8.168529512448275,0.0,24.505588537344824,0.0,0.0,6.139700607339398,27.34957543269368,30.698503036696987,0.0,2.7011764705882357,2.7011764705882357,13.120000000000001,4.2447058823529416,2.7011764705882357,2.7011764705882357,4.2447058823529416,0.0,0.0,0.0,2.7011764705882357,9,12,0
2019-02-10,12.493045136685597,0.0,16.81756076092292,0.0,0.0,0.0,25.675111630692022,13.95386501668045,2.7011764705882357,2.7011764705882357,0.0,11.576470588235296,3.858823529411765,2.7011764705882357,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,0.0,8,13,0
2019-02-17,0.0,0.0,39.88164409018864,0.0,0.0,6.139700607339398,15.070174218014886,12.279401214678796,0.0,0.0,0.0,11.962352941176471,5.788235294117648,0.0,0.0,4.2447058823529416,0.0,0.0,0.0,3.087058823529412,6,35,0
2019-02-24,8.649031248474644,0.0,17.29806249694929,0.0,0.0,6.139700607339398,18.41910182201819,12.279401214678796,0.0,3.087058823529412,0.0,13.891764705882354,8.87529411764706,0.0,3.087058823529412,0.0,0.0,0.0,0.0,0.0,5,56,0
2019-03-03,14.415052080791074,0.0,17.29806249694929,0.0,0.0,6.139700607339398,24.55880242935759,27.34957543269368,0.0,0.0,0.0,8.87529411764706,5.788235294117648,0.0,0.0,3.087058823529412,0.0,0.0,0.0,0.0,9,29,0
2019-03-10,8.649031248474644,0.0,25.46659200939756,0.0,0.0,6.139700607339398,16.186483419349322,24.000647828690372,0.0,3.087058823529412,3.087058823529412,7.71764705882353,5.788235294117648,0.0,0.0,4.2447058823529416,0.0,0.0,0.0,5.788235294117648,8,12,0
2019-03-17,11.532041664632857,0.0,22.583581593239348,0.0,0.0,6.139700607339398,16.186483419349322,17.860947221350973,3.087058823529412,5.788235294117648,0.0,10.804705882352943,5.016470588235294,0.0,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,0.0,8,23,0
2019-03-24,12.493045136685597,0.0,13.934550344764704,0.0,0.0,6.139700607339398,31.814812238031422,13.95386501668045,0.0,0.0,0.0,4.2447058823529416,5.788235294117648,5.788235294117648,0.0,3.087058823529412,0.0,0.0,0.0,2.7011764705882357,10,14,0
2019-03-31,13.454048608738335,0.0,16.33705902489655,0.0,0.0,5.581546006672179,15.070174218014886,17.302792620683757,0.0,0.0,2.7011764705882357,7.331764705882354,8.489411764705883,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,0.0,0.0,8,17,0
2019-04-07,16.81756076092292,0.0,8.168529512448275,0.0,0.0,0.0,33.489276040033076,13.95386501668045,2.7011764705882357,0.0,2.7011764705882357,7.71764705882353,4.630588235294118,2.7011764705882357,0.0,2.7011764705882357,0.0,0.0,0.0,0.0,11,15,0
2019-04-14,9.129532984501013,0.0,22.10307985721298,0.0,0.0,6.139700607339398,16.744638020016538,8.372319010008269,3.087058823529412,0.0,3.087058823529412,6.174117647058824,3.087058823529412,0.0,3.087058823529412,0.0,0.0,0.0,0.0,0.0,9,14,0
2019-04-21,26.90809721747667,0.0,29.310605897608514,0.0,0.0,6.139700607339398,18.97725642268541,15.628328818682103,0.0,0.0,0.0,7.71764705882353,10.804705882352943,0.0,3.087058823529412,3.087058823529412,0.0,0.0,0.0,0.0,4,12,0
2019-04-28,8.168529512448275,0.0,22.10307985721298,0.0,0.0,6.139700607339398,25.116957030024807,17.302792620683757,0.0,0.0,0.0,10.032941176470588,5.4023529411764715,2.7011764705882357,2.7011764705882357,3.858823529411765,0.0,0.0,0.0,2.7011764705882357,15,29,0
2019-05-05,8.168529512448275,0.0,22.10307985721298,0.0,0.0,6.139700607339398,23.442493228023153,15.628328818682103,0.0,0.0,0.0,12.348235294117648,5.788235294117648,0.0,2.7011764705882357,0.0,0.0,0.0,0.0,2.7011764705882357,7,19,0
2019-05-12,20.181072913107503,0.0,21.62257812118661,0.0,0.0,0.0,19.535411023352626,5.581546006672179,0.0,0.0,0.0,9.261176470588236,4.2447058823529416,0.0,2.7011764705882357,4.2447058823529416,0.0,0.0,0.0,5.788235294117648,7,15,0
2019-05-19,18.739567705028392,0.0,13.454048608738335,0.0,0.0,5.581546006672179,31.814812238031422,13.395710416013232,2.7011764705882357,2.7011764705882357,0.0,8.103529411764706,2.7011764705882357,2.7011764705882357,2.7011764705882357,4.2447058823529416,0.0,0.0,0.0,2.7011764705882357,10,15,0
2019-05-26,8.168529512448275,0.0,15.85655728887018,0.0,0.0,5.581546006672179,31.814812238031422,13.395710416013232,2.7011764705882357,2.7011764705882357,0.0,6.945882352941177,6.5600000000000005,0.0,0.0,2.7011764705882357,0.0,0.0,0.0,4.2447058823529416,7,12,0
2019-06-02,21.14207638516024,0.0,15.85655728887018,0.0,0.0,5.581546006672179,15.070174218014886,20.651720224687065,0.0,5.4023529411764715,5.4023529411764715,6.5600000000000005,6.5600000000000005,0.0,0.0,8.103529411764706,0.0,0.0,0.0,0.0,8,15,0
2019-06-09,8.168529512448275,0.0,20.661574649133875,0.0,0.0,5.581546006672179,23.442493228023153,13.395710416013232,0.0,2.7011764705882357,2.7011764705882357,5.788235294117648,4.2447058823529416,2.7011764705882357,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,0.0,9,13,0
2019-06-16,21.62257812118661,0.0,17.29806249694929,0.0,0.0,6.139700607339398,42.97790425137578,16.186483419349322,0.0,3.087058823529412,0.0,8.87529411764706,5.788235294117648,3.087058823529412,0.0,3.087058823529412,0.0,0.0,0.0,3.087058823529412,7,17,0
2019-06-23,9.129532984501013,0.0,9.129532984501013,0.0,0.0,0.0,21.20987482535428,16.744638020016538,0.0,3.087058823529412,0.0,9.261176470588236,3.087058823529412,3.087058823529412,0.0,3.087058823529412,0.0,0.0,0.0,3.087058823529412,8,9,0
2019-06-30,13.934550344764704,0.0,9.129532984501013,0.0,0.0,8.930473610675486,15.070174218014886,26.233266231359245,0.0,0.0,3.087058823529412,10.418823529411766,7.331764705882354,3.087058823529412,3.087058823529412,3.087058823529412,0.0,0.0,0.0,3.087058823529412,5,12,0
2019-07-07,9.610034720527382,0.0,24.025086801318455,0.0,0.0,10.046782812009923,27.34957543269368,13.395710416013232,3.4729411764705884,0.0,0.0,11.576470588235296,3.4729411764705884,0.0,3.4729411764705884,3.4729411764705884,0.0,0.0,0.0,0.0,4,8,0
2019-07-14,15.85655728887018,0.0,19.220069441054765,0.0,0.0,10.046782812009923,31.814812238031422,13.395710416013232,3.4729411764705884,3.087058823529412,3.4729411764705884,8.103529411764706,6.5600000000000005,0.0,0.0,3.4729411764705884,0.0,0.0,0.0,3.4729411764705884,6,11,0
2019-07-21,18.739567705028392,0.0,9.129532984501013,0.0,0.0,6.697855208006616,30.698503036696987,17.860947221350973,0.0,0.0,0.0,8.489411764705883,4.2447058823529416,4.630588235294118,0.0,6.5600000000000005,0.0,0.0,0.0,3.087058823529412,4,15,0
2019-07-28,18.739567705028392,0.0,14.415052080791074,0.0,0.0,6.697855208006616,35.721894442701945,10.046782812009923,3.087058823529412,0.0,0.0,10.804705882352943,5.4023529411764715,5.4023529411764715,3.087058823529412,3.087058823529412,0.0,0.0,0.0,0.0,6,15,0
2019-08-04,9.610034720527382,0.0,22.10307985721298,0.0,0.0,6.697855208006616,38.51266744603804,20.093565624019845,0.0,0.0,0.0,8.87529411764706,6.5600000000000005,0.0,0.0,5.016470588235294,0.0,0.0,0.0,0.0,8,10,0
2019-08-11,9.610034720527382,0.0,28.349602425555776,0.0,0.0,6.697855208006616,29.024039234695334,11.163092013344357,0.0,3.087058823529412,3.087058823529412,10.804705882352943,4.2447058823529416,6.5600000000000005,0.0,3.087058823529412,0.0,0.0,0.0,0.0,8,23,0
2019-08-18,26.90809721747667,0.0,26.90809721747667,0.0,0.0,6.139700607339398,25.675111630692022,16.744638020016538,0.0,0.0,0.0,16.59294117647059,4.2447058823529416,3.087058823529412,3.087058823529412,4.2447058823529416,0.0,0.0,0.0,3.087058823529412,13,20,0
2019-08-25,13.934550344764704,0.0,13.934550344764704,0.0,0.0,6.139700607339398,30.14034843602977,13.95386501668045,0.0,0.0,3.087058823529412,15.43529411764706,2.7011764705882357,3.087058823529412,2.7011764705882357,3.087058823529412,0.0,0.0,0.0,3.087058823529412,48,15,0
2019-09-01,19.220069441054765,0.0,28.349602425555776,0.0,0.0,11.721246614011577,42.41974965070856,29.024039234695334,0.0,0.0,2.7011764705882357,7.71764705882353,8.489411764705883,4.2447058823529416,2.7011764705882357,5.4023529411764715,0.0,0.0,0.0,0.0,8,23,0
2019-09-08,0.0,0.0,16.33705902489655,0.0,0.0,0.0,38.51266744603804,21.20987482535428,0.0,0.0,0.0,13.120000000000001,6.945882352941177,0.0,0.0,2.7011764705882357,0.0,0.0,0.0,0.0,7,18,0
2019-09-15,11.532041664632857,0.0,20.661574649133875,0.0,0.0,5.581546006672179,21.7680294260215,14.512019617347667,2.7011764705882357,0.0,0.0,10.804705882352943,2.7011764705882357,0.0,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,5.4023529411764715,9,20,0
2019-09-22,13.454048608738335,0.0,12.012543400659228,0.0,0.0,0.0,28.465884634028114,13.395710416013232,2.7011764705882357,0.0,0.0,8.103529411764706,5.4023529411764715,2.7011764705882357,0.0,4.630588235294118,0.0,0.0,0.0,2.7011764705882357,4,22,0
2019-09-29,7.688027776421906,0.0,25.94709374542393,0.0,0.0,0.0,41.861595050041345,14.512019617347667,0.0,0.0,0.0,11.576470588235296,11.576470588235296,0.0,2.7011764705882357,2.7011764705882357,0.0,0.0,0.0,5.4023529411764715,5,16,0
2019-10-06,28.349602425555776,0.0,20.661574649133875,0.0,0.0,5.581546006672179,31.256657637364206,20.093565624019845,0.0,0.0,2.7011764705882357,8.103529411764706,4.630588235294118,2.7011764705882357,0.0,2.7011764705882357,0.0,0.0,0.0,2.7011764705882357,7,13,0
2019-10-13,22.583581593239348,0.0,10.090536456553751,0.0,0.0,5.023391406004961,21.20987482535428,31.814812238031422,0.0,2.7011764705882357,0.0,3.4729411764705884,6.174117647058824,0.0,0.0,2.7011764705882357,0.0,0.0,0.0,0.0,11,25,0
2019-10-20,12.493045136685597,0.0,14.895553816817444,0.0,0.0,7.814164409341052,19.535411023352626,15.628328818682103,0.0,0.0,0.0,10.418823529411766,5.016470588235294,7.71764705882353,0.0,2.7011764705882357,0.0,0.0,0.0,2.7011764705882357,9,23,0
2019-10-27,12.493045136685597,0.0,17.29806249694929,0.0,0.0,13.395710416013232,22.884338627355937,13.95386501668045,0.0,2.7011764705882357,0.0,6.174117647058824,2.7011764705882357,5.016470588235294,5.016470588235294,2.7011764705882357,0.0,0.0,0.0,0.0,8,100,0
2019-11-03,6.727024304369167,0.0,21.14207638516024,0.0,0.0,6.697855208006616,21.20987482535428,19.535411023352626,0.0,2.315294117647059,2.315294117647059,8.87529411764706,7.331764705882354,3.4729411764705884,0.0,2.315294117647059,0.0,0.0,0.0,2.315294117647059,6,18,0
2019-11-10,17.778564232975654,0.0,9.610034720527382,0.0,0.0,20.093565624019845,16.744638020016538,16.744638020016538,0.0,0.0,0.0,8.103529411764706,8.103529411764706,2.315294117647059,0.0,2.315294117647059,0.0,0.0,0.0,2.315294117647059,8,18,0
2019-11-17,13.934550344764704,0.0,12.012543400659228,0.0,0.0,5.023391406004961,23.442493228023153,16.744638020016538,0.0,0.0,2.315294117647059,11.576470588235296,6.5600000000000005,2.315294117647059,0.0,3.858823529411765,0.0,0.0,0.0,0.0,8,21,0
2019-11-24,7.207526040395537,0.0,14.415052080791074,0.0,0.0,15.070174218014886,11.721246614011577,16.744638020016538,2.315294117647059,0.0,0.0,5.016470588235294,7.331764705882354,2.315294117647059,0.0,3.4729411764705884,0.0,0.0,0.0,0.0,8,23,0
2019-12-01,8.168529512448275,0.0,24.505588537344824,0.0,0.0,17.302792620683757,25.116957030024807,15.070174218014886,0.0,0.0,0.0,8.489411764705883,6.5600000000000005,0.0,2.7011764705882357,4.2447058823529416,0.0,0.0,0.0,2.7011764705882357,5,26,0
2019-12-08,18.259065969002027,0.0,24.505588537344824,0.0,0.0,5.023391406004961,17.302792620683757,12.279401214678796,0.0,2.7011764705882357,0.0,15.821176470588236,10.032941176470588,3.858823529411765,0.0,4.2447058823529416,0.0,0.0,0.0,0.0,6,18,0
