date,mariage mer,jardin mariage,mariage palace,ferme mariage ,mariage chateau,restaurant mariage,location salle des fêtes
2018-01-07,0.2702702702702703,0.0,0.0,0.2702702702702703,0.27702702702702703,0.0,0.0
2018-01-14,0.20270270270270271,0.0,0.0,0.13513513513513514,0.2905405405405405,0.0,0.0
2018-01-21,0.41216216216216217,0.13513513513513514,0.0,0.0,0.2702702702702703,0.10135135135135136,0.0
2018-01-28,0.41216216216216217,0.13513513513513514,0.0,0.0,0.36486486486486486,0.0945945945945946,0.0
2018-02-04,0.27702702702702703,0.0,0.0,0.13513513513513514,0.0,0.0,0.0
2018-02-11,0.14189189189189189,0.0,0.0,0.0,0.17567567567567569,0.17567567567567569,0.0
2018-02-18,0.14189189189189189,0.0,0.0,0.14189189189189189,0.4527027027027027,0.17567567567567569,0.10135135135135136
2018-02-25,0.0,0.13513513513513514,0.0,0.0,0.5472972972972973,0.17567567567567569,0.0
2018-03-04,0.0,0.13513513513513514,0.0,0.27702702702702703,0.0945945945945946,0.0,0.0
2018-03-11,0.13513513513513514,0.13513513513513514,0.0,0.0,0.1891891891891892,0.0945945945945946,0.0
2018-03-18,0.2702702702702703,0.0,0.0,0.13513513513513514,0.44594594594594594,0.0,0.0
2018-03-25,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.0
2018-04-01,0.2702702702702703,0.0,0.0,0.0,0.2702702702702703,0.0,0.0
2018-04-08,0.13513513513513514,0.0,0.0,0.0,0.6486486486486487,0.3716216216216216,0.0
2018-04-15,0.14189189189189189,0.0,0.0,0.0,0.5608108108108109,0.3783783783783784,0.0
2018-04-22,0.14189189189189189,0.0,0.0,0.14189189189189189,0.46621621621621623,0.10135135135135136,0.0
2018-04-29,0.43243243243243246,0.14189189189189189,0.0,0.2905405405405405,0.10135135135135136,0.1891891891891892,0.0
2018-05-06,0.2905405405405405,0.0,0.0,0.21621621621621623,0.7567567567567568,0.36486486486486486,0.0
2018-05-13,0.0,0.13513513513513514,0.0,0.2702702702702703,0.9391891891891891,0.0945945945945946,0.0
2018-05-20,0.34459459459459457,0.0,0.0,0.0,0.28378378378378377,0.10135135135135136,0.0
2018-05-27,0.13513513513513514,0.0,0.0,0.13513513513513514,0.6216216216216216,0.17567567567567569,0.0
2018-06-03,0.0,0.0,0.0,0.13513513513513514,0.17567567567567569,0.2702702702702703,0.0945945945945946
2018-06-10,0.13513513513513514,0.2635135135135135,0.0,0.2635135135135135,0.3783783783783784,0.2635135135135135,0.0
2018-06-17,0.0,0.2702702702702703,0.0,0.13513513513513514,0.0,0.0,0.0
2018-06-24,0.20945945945945946,0.13513513513513514,0.0,0.13513513513513514,0.5743243243243243,0.18243243243243243,0.19594594594594594
2018-07-01,0.13513513513513514,0.13513513513513514,0.0,0.0,0.17567567567567569,0.18243243243243243,0.0
2018-07-08,0.0,0.0,0.0,0.0,0.4797297297297297,0.0,0.0
2018-07-15,0.22972972972972974,0.0,0.0,0.0,0.19594594594594594,0.0,0.0
2018-07-22,0.3108108108108108,0.0,0.0,0.0,0.42567567567567566,0.0,0.10810810810810811
2018-07-29,0.0,0.0,0.0,0.3108108108108108,0.5202702702702703,0.10810810810810811,0.0
2018-08-05,0.0,0.0,0.0,0.0,0.0,0.11486486486486487,0.0
