date,mariage mer,jardin mariage,mariage palace,ferme mariage ,mariage chateau,restaurant mariage,location salle des fêtes
2018-01-07,0.052941176470588235,0.0,0.0,0.052941176470588235,0.34705882352941175,0.2,0.0
2018-01-14,0.07058823529411765,0.1,0.0,0.047058823529411764,0.711764705882353,0.3,0.07647058823529412
2018-01-21,0.047058823529411764,0.0,0.0,0.0,0.5294117647058824,0.07647058823529412,0.0
2018-01-28,0.1,0.0,0.0,0.0,0.3176470588235294,0.38823529411764707,0.0
2018-02-04,0.0,0.1,0.0,0.047058823529411764,0.19411764705882353,0.0,0.07647058823529412
2018-02-11,0.0,0.15294117647058825,0.0,0.047058823529411764,0.27647058823529413,0.11764705882352941,0.07647058823529412
2018-02-18,0.0,0.1,0.0,0.0,0.6705882352941176,0.1588235294117647,0.0
2018-02-25,0.047058823529411764,0.0,0.0,0.0,0.25882352941176473,0.25882352941176473,0.11176470588235295
2018-03-04,0.047058823529411764,0.0,0.0,0.047058823529411764,0.22941176470588234,0.15294117647058825,0.0
2018-03-11,0.047058823529411764,0.0,0.0,0.1,0.38235294117647056,0.07647058823529412,0.0
2018-03-18,0.0,0.1,0.0,0.052941176470588235,0.4294117647058823,0.1588235294117647,0.0
2018-03-25,0.0,0.052941176470588235,0.0,0.052941176470588235,0.3588235294117647,0.2,0.08235294117647059
2018-04-01,0.052941176470588235,0.10588235294117647,0.0,0.0,0.24705882352941178,0.12352941176470589,0.0
2018-04-08,0.052941176470588235,0.0,0.0,0.0,0.16470588235294117,0.08235294117647059,0.0
2018-04-15,0.0,0.058823529411764705,0.0,0.058823529411764705,0.40588235294117647,0.3588235294117647,0.0
2018-04-22,0.0,0.052941176470588235,0.0,0.0,0.20588235294117646,0.08235294117647059,0.08235294117647059
2018-04-29,0.0,0.052941176470588235,0.0,0.052941176470588235,0.5529411764705883,0.08235294117647059,0.08235294117647059
2018-05-06,0.052941176470588235,0.0,0.0,0.0,0.5058823529411764,0.3058823529411765,0.08823529411764706
2018-05-13,0.052941176470588235,0.07647058823529412,0.0,0.052941176470588235,0.9882352941176471,0.43529411764705883,0.0
2018-05-20,0.052941176470588235,0.08235294117647059,0.0,0.052941176470588235,0.08235294117647059,0.3764705882352941,0.0
2018-05-27,0.0,0.10588235294117647,0.0,0.0,0.3588235294117647,0.20588235294117646,0.24705882352941178
2018-06-03,0.052941176470588235,0.07647058823529412,0.0,0.052941176470588235,0.16470588235294117,0.16470588235294117,0.08235294117647059
2018-06-10,0.0,0.0,0.0,0.052941176470588235,0.2,0.11764705882352941,0.08235294117647059
2018-06-17,0.052941176470588235,0.0,0.0,0.052941176470588235,0.711764705882353,0.08235294117647059,0.08235294117647059
2018-06-24,0.052941176470588235,0.10588235294117647,0.0,0.052941176470588235,0.2529411764705882,0.17058823529411765,0.0
2018-07-01,0.1,0.1,0.0,0.052941176470588235,0.4470588235294118,0.0,0.0
2018-07-08,0.0,0.052941176470588235,0.0,0.052941176470588235,0.29411764705882354,0.08235294117647059,0.0
2018-07-15,0.052941176470588235,0.0,0.0,0.11176470588235295,0.6882352941176471,0.21764705882352942,0.0
2018-07-22,0.0,0.052941176470588235,0.0,0.0,0.7823529411764706,0.08823529411764706,0.0
2018-07-29,0.11176470588235295,0.058823529411764705,0.0,0.0,0.6882352941176471,0.34705882352941175,0.08823529411764706
2018-08-05,0.058823529411764705,0.0,0.0,0.08823529411764706,0.27058823529411763,0.08823529411764706,0.0
2018-08-12,0.0,0.058823529411764705,0.0,0.08823529411764706,0.6764705882352942,0.3235294117647059,0.09411764705882353
2018-08-19,0.0,0.0,0.0,0.058823529411764705,0.35294117647058826,0.27058823529411763,0.0
2018-08-26,0.052941176470588235,0.052941176470588235,0.0,0.052941176470588235,0.4647058823529412,0.3352941176470588,0.08235294117647059
2018-09-02,0.10588235294117647,0.052941176470588235,0.0,0.052941176470588235,0.21176470588235294,0.12941176470588237,0.08235294117647059
2018-09-09,0.052941176470588235,0.0,0.0,0.052941176470588235,0.6235294117647059,0.21176470588235294,0.0
2018-09-16,0.052941176470588235,0.0,0.0,0.052941176470588235,0.4647058823529412,0.17058823529411765,0.0
2018-09-23,0.0,0.052941176470588235,0.0,0.052941176470588235,0.4235294117647059,0.08235294117647059,0.2529411764705882
2018-09-30,0.0,0.0,0.0,0.0,0.9941176470588236,0.12352941176470589,0.08235294117647059
2018-10-07,0.052941176470588235,0.0,0.0,0.052941176470588235,0.32941176470588235,0.4176470588235294,0.16470588235294117
2018-10-14,0.0,0.0,0.0,0.052941176470588235,0.38235294117647056,0.08823529411764706,0.0
2018-10-21,0.052941176470588235,0.052941176470588235,0.0,0.0,0.17058823529411765,0.34705882352941175,0.0
2018-10-28,0.10588235294117647,0.052941176470588235,0.0,0.052941176470588235,0.16470588235294117,0.08235294117647059,0.0
2018-11-04,0.0,0.0,0.0,0.052941176470588235,0.1588235294117647,0.1588235294117647,0.08235294117647059
2018-11-11,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.08235294117647059
2018-11-18,0.0,0.0,0.0,0.0,0.2,0.27647058823529413,0.08235294117647059
2018-11-25,0.0,0.0,0.0,0.052941176470588235,0.08235294117647059,0.08235294117647059,0.2411764705882353
2018-12-02,0.0,0.0,0.0,0.0,0.3235294117647059,0.35294117647058826,0.0
2018-12-09,0.0,0.10588235294117647,0.0,0.0,0.36470588235294116,0.08235294117647059,0.0
2018-12-16,0.0,0.0,0.0,0.052941176470588235,0.16470588235294117,0.08235294117647059,0.0
2018-12-23,0.0,0.0,0.0,0.0,0.08823529411764706,0.08823529411764706,0.0
2018-12-30,0.0,0.052941176470588235,0.0,0.052941176470588235,0.4176470588235294,0.08235294117647059,0.0
2019-01-06,0.052941176470588235,0.0,0.0,0.047058823529411764,0.23529411764705882,0.1588235294117647,0.0
2019-01-13,0.047058823529411764,0.0,0.0,0.0,0.3176470588235294,0.19411764705882353,0.0
2019-01-20,0.047058823529411764,0.0,0.0,0.0,0.27058823529411763,0.07647058823529412,0.07647058823529412
2019-01-27,0.047058823529411764,0.047058823529411764,0.0,0.047058823529411764,0.3411764705882353,0.07647058823529412,0.07647058823529412
2019-02-03,0.07647058823529412,0.047058823529411764,0.0,0.0,0.3411764705882353,0.07647058823529412,0.0
2019-02-10,0.0,0.0,0.0,0.047058823529411764,0.38823529411764707,0.1588235294117647,0.0
2019-02-17,0.052941176470588235,0.052941176470588235,0.0,0.052941176470588235,0.37058823529411766,0.20588235294117646,0.08235294117647059
2019-02-24,0.052941176470588235,0.0,0.0,0.1,0.2411764705882353,0.2411764705882353,0.0
2019-03-03,0.0,0.047058823529411764,0.0,0.0,0.22941176470588234,0.22941176470588234,0.0
2019-03-10,0.047058823529411764,0.1,0.0,0.047058823529411764,0.23529411764705882,0.11764705882352941,0.07647058823529412
2019-03-17,0.0,0.052941176470588235,0.0,0.0,0.37058823529411766,0.08235294117647059,0.08235294117647059
2019-03-24,0.0,0.0,0.0,0.0,0.31176470588235294,0.3941176470588235,0.0
2019-03-31,0.0,0.047058823529411764,0.0,0.09411764705882353,0.18823529411764706,0.11176470588235295,0.07647058823529412
2019-04-07,0.0,0.047058823529411764,0.0,0.0,0.2235294117647059,0.3,0.0
2019-04-14,0.1,0.047058823529411764,0.0,0.0,0.3176470588235294,0.36470588235294116,0.0
2019-04-21,0.047058823529411764,0.047058823529411764,0.0,0.047058823529411764,0.6294117647058823,0.3176470588235294,0.07647058823529412
2019-04-28,0.047058823529411764,0.0,0.0,0.047058823529411764,0.45294117647058824,0.18823529411764706,0.0
2019-05-05,0.047058823529411764,0.0,0.0,0.047058823529411764,0.45294117647058824,0.37058823529411766,0.07647058823529412
2019-05-12,0.0,0.0,0.0,0.047058823529411764,0.2235294117647059,0.15294117647058825,0.07647058823529412
2019-05-19,0.09411764705882353,0.0,0.0,0.0,0.18823529411764706,0.4235294117647059,0.07647058823529412
2019-05-26,0.047058823529411764,0.052941176470588235,0.0,0.0,0.2411764705882353,0.27647058823529413,0.08235294117647059
2019-06-02,0.0,0.047058823529411764,0.0,0.0,0.45294117647058824,0.2235294117647059,0.0
2019-06-09,0.047058823529411764,0.0,0.0,0.047058823529411764,0.4411764705882353,0.14705882352941177,0.0
2019-06-16,0.047058823529411764,0.047058823529411764,0.0,0.047058823529411764,0.22941176470588234,0.11764705882352941,0.07647058823529412
2019-06-23,0.047058823529411764,0.047058823529411764,0.0,0.0,0.15294117647058825,0.07647058823529412,0.0
2019-06-30,0.047058823529411764,0.0,0.0,0.047058823529411764,0.3058823529411765,0.07647058823529412,0.07647058823529412
2019-07-07,0.0,0.047058823529411764,0.0,0.047058823529411764,1.0,0.14705882352941177,0.0
2019-07-14,0.0,0.047058823529411764,0.0,0.047058823529411764,0.34705882352941175,0.35294117647058826,0.0
2019-07-21,0.047058823529411764,0.0,0.0,0.047058823529411764,0.5117647058823529,0.3588235294117647,0.07647058823529412
2019-07-28,0.052941176470588235,0.0,0.0,0.0,0.2411764705882353,0.0,0.0
2019-08-04,0.0,0.07647058823529412,0.0,0.0,0.5235294117647059,0.16470588235294117,0.08235294117647059
2019-08-11,0.052941176470588235,0.0,0.0,0.052941176470588235,0.4294117647058823,0.4117647058823529,0.0
2019-08-18,0.052941176470588235,0.0,0.0,0.052941176470588235,0.6352941176470588,0.12941176470588237,0.12941176470588237
2019-08-25,0.0,0.0,0.0,0.052941176470588235,0.4411764705882353,0.2,0.08235294117647059
2019-09-01,0.0,0.047058823529411764,0.0,0.047058823529411764,0.43529411764705883,0.07058823529411765,0.0
2019-09-08,0.047058823529411764,0.0,0.0,0.0,0.9352941176470588,0.3352941176470588,0.0
2019-09-15,0.0,0.0,0.0,0.09411764705882353,0.5176470588235295,0.07647058823529412,0.07058823529411765
2019-09-22,0.047058823529411764,0.0,0.0,0.047058823529411764,0.47058823529411764,0.1411764705882353,0.07058823529411765
2019-09-29,0.0,0.047058823529411764,0.0,0.0,0.37058823529411766,0.2235294117647059,0.14705882352941177
2019-10-06,0.0,0.047058823529411764,0.0,0.047058823529411764,0.6176470588235294,0.29411764705882354,0.0
2019-10-13,0.047058823529411764,0.0,0.0,0.0,0.21764705882352942,0.07647058823529412,0.0
2019-10-20,0.0,0.07058823529411765,0.0,0.0,0.18235294117647058,0.07058823529411765,0.0
2019-10-27,0.0,0.13529411764705881,0.0,0.047058823529411764,0.6294117647058823,0.1411764705882353,0.07058823529411765
2019-11-03,0.0,0.0,0.0,0.0,0.31176470588235294,0.27647058823529413,0.07058823529411765
2019-11-10,0.047058823529411764,0.0,0.0,0.0,0.10588235294117647,0.07058823529411765,0.0
2019-11-17,0.041176470588235294,0.041176470588235294,0.0,0.0,0.2411764705882353,0.1411764705882353,0.0
2019-11-24,0.0,0.0,0.0,0.0,0.3352941176470588,0.1,0.06470588235294118
2019-12-01,0.0,0.0,0.0,0.041176470588235294,0.23529411764705882,0.3058823529411765,0.06470588235294118
2019-12-08,0.041176470588235294,0.0,0.0,0.041176470588235294,0.1,0.07058823529411765,0.07058823529411765
2019-12-15,0.06470588235294118,0.0,0.0,0.041176470588235294,0.13529411764705881,0.07058823529411765,0.0
2019-12-22,0.047058823529411764,0.0,0.0,0.0,0.40588235294117647,0.07647058823529412,0.07647058823529412
2019-12-29,0.0,0.047058823529411764,0.0,0.0,0.21764705882352942,0.14705882352941177,0.11176470588235295
2020-01-05,0.0,0.041176470588235294,0.0,0.0,0.2411764705882353,0.17058823529411765,0.07058823529411765
2020-01-12,0.041176470588235294,0.0,0.0,0.041176470588235294,0.3058823529411765,0.23529411764705882,0.13529411764705881
2020-01-19,0.08235294117647059,0.0,0.0,0.041176470588235294,0.07058823529411765,0.06470588235294118,0.07058823529411765
2020-01-26,0.0,0.08235294117647059,0.0,0.041176470588235294,0.5588235294117647,0.3588235294117647,0.06470588235294118
2020-02-02,0.08235294117647059,0.041176470588235294,0.0,0.0,0.2,0.32941176470588235,0.0
2020-02-09,0.041176470588235294,0.041176470588235294,0.0,0.058823529411764705,0.1588235294117647,0.1588235294117647,0.0
2020-02-16,0.0,0.041176470588235294,0.0,0.08235294117647059,0.28823529411764703,0.06470588235294118,0.0
2020-02-23,0.041176470588235294,0.0,0.0,0.041176470588235294,0.18823529411764706,0.12941176470588237,0.06470588235294118
2020-03-01,0.0,0.08235294117647059,0.0,0.08235294117647059,0.19411764705882353,0.16470588235294117,0.0
2020-03-08,0.041176470588235294,0.08235294117647059,0.0,0.0,0.2823529411764706,0.06470588235294118,0.0
2020-03-15,0.0,0.0,0.0,0.041176470588235294,0.058823529411764705,0.058823529411764705,0.0
2020-03-22,0.07647058823529412,0.0,0.0,0.0,0.14705882352941177,0.0,0.058823529411764705
2020-03-29,0.0,0.0,0.0,0.03529411764705882,0.11764705882352941,0.058823529411764705,0.0
2020-04-05,0.0,0.03529411764705882,0.0,0.058823529411764705,0.14705882352941177,0.0,0.058823529411764705
2020-04-12,0.0,0.07647058823529412,0.0,0.0,0.2411764705882353,0.058823529411764705,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.21176470588235294,0.08823529411764706,0.0
2020-04-26,0.03529411764705882,0.0,0.0,0.0,0.27058823529411763,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,0.0
