date,mariage mer,jardin mariage,mariage palace,ferme mariage ,mariage chateau,restaurant mariage,location salle des fêtes
2018-01-07,0.3503868828297715,0.0,0.0,0.0,0.5254237288135594,0.3474576271186441,0.0
2018-01-14,0.0,0.0,0.0,0.0,0.2711864406779661,0.0,0.0
2018-01-21,0.3503868828297715,0.0,0.0,0.0,0.4915254237288136,0.5169491525423728,0.0
2018-01-28,0.0,0.0,0.0,0.0,0.5338983050847458,0.1864406779661017,0.0
2018-02-04,0.0,0.0,0.0,0.0,0.17796610169491525,0.0,0.0
2018-02-11,0.36386330140014733,0.0,0.0,0.0,0.16101694915254236,0.3644067796610169,0.0
2018-02-18,0.0,0.0,0.0,0.0,0.7033898305084746,0.0,0.0
2018-02-25,0.0,0.0,0.0,0.0,0.6779661016949152,0.17796610169491525,0.0
2018-03-04,0.0,0.1694915254237288,0.0,0.0,0.5084745762711864,0.1694915254237288,0.0
2018-03-11,0.36386330140014733,0.1694915254237288,0.0,0.0,0.0,0.1864406779661017,0.0
2018-03-18,0.0,0.0,0.0,0.0,0.3474576271186441,0.0,0.0
2018-03-25,0.0,0.0,0.0,0.0,0.1864406779661017,0.3474576271186441,0.0
2018-04-01,0.0,0.17796610169491525,0.0,0.0,0.3644067796610169,0.3644067796610169,0.0
2018-04-08,0.3503868828297715,0.0,0.0,0.0,0.847457627118644,0.0,0.0
2018-04-15,0.0,0.0,0.0,0.0,0.559322033898305,0.1864406779661017,0.0
2018-04-22,0.0,0.0,0.0,0.0,0.7288135593220338,0.5423728813559322,0.0
2018-04-29,0.700773765659543,0.0,0.0,0.0,0.5254237288135594,0.1694915254237288,0.0
2018-05-06,0.0,0.0,0.0,0.0,0.17796610169491525,0.3559322033898305,0.0
2018-05-13,0.3503868828297715,0.0,0.0,0.0,0.6186440677966102,0.0,0.0
2018-05-20,0.0,0.17796610169491525,0.0,0.0,0.9152542372881356,0.4576271186440678,0.0
2018-05-27,0.0,0.3305084745762712,0.0,0.0,0.6779661016949152,0.17796610169491525,0.0
2018-06-03,0.0,0.1694915254237288,0.0,0.0,0.8728813559322034,0.8898305084745762,0.0
2018-06-10,0.0,0.0,0.0,0.0,0.8220338983050848,0.16101694915254236,0.0
2018-06-17,0.0,0.0,0.0,0.0,0.4661016949152542,0.0,0.0
2018-06-24,0.36386330140014733,0.1694915254237288,0.0,0.0,0.17796610169491525,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.17796610169491525,0.3474576271186441,0.0
2018-07-08,0.33691046425939564,0.0,0.0,0.0,0.3559322033898305,0.3474576271186441,0.0
2018-07-15,0.3503868828297715,0.0,0.0,0.0,0.8983050847457628,0.17796610169491525,0.0
2018-07-22,0.0,0.1864406779661017,0.0,0.0,0.1694915254237288,0.1864406779661017,0.0
2018-07-29,0.0,0.0,0.0,0.0,0.3389830508474576,0.3559322033898305,0.0
2018-08-05,0.0,0.0,0.0,0.0,0.5254237288135594,0.3474576271186441,0.0
2018-08-12,0.3234340456890199,0.0,0.0,0.0,0.5423728813559322,0.16101694915254236,0.0
2018-08-19,0.0,0.1864406779661017,0.0,0.0,0.7033898305084746,0.1694915254237288,0.0
2018-08-26,0.3503868828297715,0.0,0.0,0.0,0.5254237288135594,0.17796610169491525,0.0
2018-09-02,0.0,0.0,0.0,0.0,0.3559322033898305,0.17796610169491525,0.0
2018-09-09,0.0,0.0,0.0,0.0,0.17796610169491525,0.0,0.0
2018-09-16,0.0,0.0,0.0,0.0,0.4491525423728814,0.0,0.0
2018-09-23,0.7412030213706703,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,0.0,0.0,0.0,0.0,0.3644067796610169,0.1864406779661017,0.0
2018-10-07,0.7277266028002947,0.1694915254237288,0.0,0.0,0.1864406779661017,0.1694915254237288,0.0
2018-10-14,0.0,0.17796610169491525,0.0,0.0,0.0,0.1864406779661017,0.0
2018-10-21,0.39081613854089897,0.0,0.0,0.0,0.4830508474576271,0.7457627118644068,0.0
2018-10-28,0.0,0.0,0.0,0.0,0.17796610169491525,0.0,0.0
2018-11-04,0.36386330140014733,0.0,0.0,0.0,0.8050847457627118,0.17796610169491525,0.0
2018-11-11,0.0,0.1694915254237288,0.0,0.0,0.0,0.1694915254237288,0.0
2018-11-18,0.0,0.0,0.0,0.0,0.17796610169491525,0.0,0.0
2018-11-25,0.0,0.0,0.0,0.0,0.3305084745762712,0.5169491525423728,0.0
2018-12-02,0.0,0.0,0.0,0.0,0.3559322033898305,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.1864406779661017,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.3728813559322034,0.0,0.0
2018-12-23,0.0,0.0,0.0,0.0,0.22033898305084745,0.0,0.0
