date,mariage mer,jardin mariage,mariage chateau_x,mariage palace,ferme mariage ,isPartial_x,mariage chateau_y,restaurant mariage,location salle des fêtes,isPartial_y
2019-05-19,18,0,35,0,18,False,25,13,0,False
2019-05-26,17,18,52,0,0,False,37,25,0,False
2019-06-02,33,0,41,0,33,False,24,0,0,False
2019-06-09,18,18,62,0,18,False,13,13,0,False
2019-06-16,19,0,19,0,19,False,13,0,0,False
2019-06-23,37,0,0,0,19,False,0,0,0,False
2019-06-30,18,18,27,0,18,False,13,0,0,False
2019-07-07,28,19,37,0,28,False,27,27,0,False
2019-07-14,0,38,28,0,0,False,13,0,0,False
2019-07-21,29,20,59,0,0,False,56,42,0,False
2019-07-28,19,20,19,0,19,False,14,0,0,False
2019-08-04,21,21,21,0,0,False,15,0,15,False
2019-08-11,32,0,43,0,43,False,31,15,15,False
2019-08-18,0,22,56,0,67,False,48,32,0,False
2019-08-25,0,20,70,0,20,False,43,28,14,False
2019-09-01,19,0,19,0,19,False,14,14,0,False
2019-09-08,39,0,39,0,19,False,28,0,0,False
2019-09-15,39,19,97,0,19,False,70,14,28,False
2019-09-22,17,0,69,0,0,False,37,12,0,False
2019-09-29,16,16,32,0,16,False,23,0,0,False
2019-10-06,16,0,32,0,16,False,11,23,0,False
2019-10-13,16,16,32,0,0,False,11,11,0,False
2019-10-20,16,16,24,0,0,False,24,12,12,False
2019-10-27,0,0,16,0,33,False,12,12,12,False
2019-11-03,16,0,0,0,16,False,0,0,0,False
2019-11-10,0,0,47,0,16,False,33,0,0,False
2019-11-17,0,0,16,0,16,False,11,0,0,False
2019-11-24,46,0,31,0,15,False,22,0,0,False
2019-12-01,0,0,0,0,17,False,0,0,0,False
2019-12-08,0,35,18,0,0,False,13,25,0,False
2019-12-15,0,0,18,0,0,False,13,13,0,False
2019-12-22,0,0,39,0,19,False,28,14,0,False
2019-12-29,18,0,27,0,0,False,13,0,0,False
2020-01-05,32,0,40,0,16,False,11,11,0,False
2020-01-12,0,15,15,0,15,False,11,33,11,False
2020-01-19,0,0,32,0,16,False,0,11,0,False
2020-01-26,15,0,15,0,15,False,0,0,0,False
2020-02-02,31,0,38,0,0,False,33,11,0,False
2020-02-09,31,15,61,0,0,False,44,22,0,False
2020-02-16,16,16,48,0,0,False,57,23,11,False
2020-02-23,16,16,16,0,16,False,11,11,11,False
2020-03-01,0,0,39,0,16,False,22,0,0,False
2020-03-08,15,0,15,0,29,False,0,11,0,False
2020-03-15,14,14,14,0,14,False,0,0,0,False
2020-03-22,14,0,14,0,0,False,10,10,0,False
2020-03-29,0,0,0,0,21,False,0,0,0,False
2020-04-05,28,14,14,0,0,False,10,0,0,False
2020-04-12,14,14,21,0,35,False,10,0,0,False
2020-04-19,14,14,28,0,14,False,10,0,0,False
2020-04-26,13,0,19,0,13,False,9,9,0,False
2020-05-03,0,0,98,0,0,True,70,0,0,True
