date,mariage mer,jardin mariage,mariage palace,ferme mariage ,mariage chateau,restaurant mariage,location salle des fêtes
2018-01-07,0.0,0.0,0.0,0.0,0.22137404580152673,0.07251908396946564,0.0
2018-01-14,0.0,0.0,0.0,0.07251908396946564,0.2480916030534351,0.3511450381679389,0.0
2018-01-21,0.0,0.0,0.0,0.0,0.3282442748091603,0.07251908396946564,0.0
2018-01-28,0.0,0.0,0.0,0.07251908396946564,0.6984732824427481,0.183206106870229,0.0
2018-02-04,0.0,0.0,0.0,0.07251908396946564,0.07251908396946564,0.0,0.0
2018-02-11,0.0,0.0,0.0,0.0,0.5534351145038168,0.07251908396946564,0.0
2018-02-18,0.0,0.0,0.0,0.0,0.15648854961832062,0.14885496183206107,0.0
2018-02-25,0.0,0.0,0.0,0.07633587786259542,0.0,0.16030534351145037,0.0
2018-03-04,0.0,0.0,0.0,0.0,0.17557251908396945,0.0,0.0
2018-03-11,0.0,0.0,0.0,0.0,0.0,0.5954198473282443,0.0
2018-03-18,0.0,0.0,0.0,0.07251908396946564,0.2595419847328244,0.07633587786259542,0.0
2018-03-25,0.0,0.0,0.0,0.0,0.07633587786259542,0.07633587786259542,0.0
2018-04-01,0.0,0.0,0.0,0.0,0.7709923664122137,0.0,0.0
2018-04-08,0.0,0.0,0.0,0.0,0.07633587786259542,0.0,0.0
2018-04-15,0.0,0.0,0.0,0.0,0.07633587786259542,0.07633587786259542,0.0
2018-04-22,0.0,0.0,0.0,0.08015267175572519,0.07633587786259542,0.16793893129770993,0.0
2018-04-29,0.0,0.0,0.0,0.07633587786259542,0.44274809160305345,0.08015267175572519,0.0
2018-05-06,0.0,0.0,0.0,0.0,0.23282442748091603,0.15648854961832062,0.0
2018-05-13,0.0,0.0,0.0,0.0,0.2748091603053435,0.07633587786259542,0.0
2018-05-20,0.0,0.0,0.0,0.0,0.6183206106870229,0.3053435114503817,0.0
2018-05-27,0.0,0.0,0.0,0.0,0.46564885496183206,0.07251908396946564,0.0
2018-06-03,0.0,0.0,0.0,0.0,1.0,0.07251908396946564,0.0
2018-06-10,0.0,0.0,0.0,0.0,0.2480916030534351,0.07251908396946564,0.0
2018-06-17,0.0,0.0,0.0,0.0,0.11068702290076336,0.24045801526717558,0.0
2018-06-24,0.0,0.0,0.0,0.0,0.583969465648855,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.16030534351145037,0.07633587786259542,0.0
2018-07-08,0.0,0.0,0.0,0.0,0.4770992366412214,0.3893129770992366,0.0
2018-07-15,0.0,0.0,0.0,0.0,0.6526717557251909,0.5687022900763359,0.0
2018-07-22,0.0,0.0,0.0,0.0,0.3320610687022901,0.38549618320610685,0.0
2018-07-29,0.0,0.0,0.0,0.0,0.2633587786259542,0.3320610687022901,0.0
2018-08-05,0.0,0.0,0.0,0.08396946564885496,0.5648854961832062,0.6068702290076335,0.0
2018-08-12,0.0,0.0,0.0,0.0,0.3816793893129771,0.916030534351145,0.0
2018-08-19,0.0,0.0,0.0,0.08015267175572519,0.5152671755725191,0.46946564885496184,0.0
2018-08-26,0.0,0.0,0.0,0.07633587786259542,0.3893129770992366,0.07633587786259542,0.0
2018-09-02,0.0,0.0,0.0,0.0,0.7442748091603053,0.07633587786259542,0.0
2018-09-09,0.0,0.0,0.0,0.0,0.24427480916030533,0.4732824427480916,0.0
