date,mariage mer,jardin mariage,mariage palace,ferme mariage ,mariage chateau,restaurant mariage,location salle des fêtes
2018-01-07,0.0,0.0,0.0,0.0,0.1506849315068493,0.1506849315068493,0.0
2018-01-14,0.0,0.0,0.0,0.0,0.22602739726027396,0.0,0.0
2018-01-21,0.0,0.0,0.0,0.0,0.773972602739726,0.0,0.0
2018-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-04,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2018-02-11,0.0,0.0,0.0,0.0,0.15753424657534246,0.15753424657534246,0.0
2018-02-18,0.0,0.0,0.0,0.0,0.4726027397260274,0.0,0.0
2018-02-25,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2018-03-04,0.0,0.0,0.0,0.0,0.1506849315068493,0.3082191780821918,0.0
2018-03-11,0.0,0.0,0.0,0.0,0.4589041095890411,0.3082191780821918,0.0
2018-03-18,0.0,0.0,0.0,0.0,0.4794520547945205,0.15753424657534246,0.0
2018-03-25,0.0,0.0,0.0,0.0,0.3150684931506849,0.15753424657534246,0.0
2018-04-01,0.0,0.0,0.0,0.0,0.15753424657534246,0.0,0.0
2018-04-08,0.0,0.0,0.0,0.0,0.15753424657534246,0.0,0.0
2018-04-15,0.0,0.0,0.0,0.0,0.684931506849315,0.0,0.0
2018-04-22,0.0,0.0,0.0,0.0,0.1506849315068493,0.3287671232876712,0.0
2018-04-29,0.0,0.0,0.0,0.0,0.0,0.1506849315068493,0.0
2018-05-06,0.0,0.0,0.0,0.0,0.4931506849315068,0.0,0.0
2018-05-13,0.0,0.0,0.0,0.0,0.8013698630136986,0.3219178082191781,0.0
2018-05-20,0.0,0.0,0.0,0.0,0.6712328767123288,0.3356164383561644,0.0
2018-05-27,0.0,0.0,0.0,0.0,0.8082191780821918,0.0,0.0
2018-06-03,0.0,0.0,0.0,0.0,0.821917808219178,0.0,0.0
2018-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24,0.0,0.0,0.0,0.0,0.6712328767123288,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.547945205479452,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.0,0.15753424657534246,0.0,0.0
2018-07-15,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0.0
2018-07-22,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0.0
2018-07-29,0.0,0.0,0.0,0.0,0.6164383561643836,0.3698630136986301,0.0
2018-08-05,0.0,0.0,0.0,0.0,0.3356164383561644,0.1643835616438356,0.0
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.17123287671232876,0.0
2018-08-19,0.0,0.0,0.0,0.0,0.3356164383561644,0.17123287671232876,0.0
2018-08-26,0.0,0.0,0.0,0.0,0.3356164383561644,0.1643835616438356,0.0
2018-09-02,0.0,0.0,0.0,0.0,0.5068493150684932,0.1643835616438356,0.0
2018-09-09,0.0,0.0,0.0,0.0,0.3219178082191781,0.0,0.0
2018-09-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-09-23,0.0,0.0,0.0,0.0,0.3219178082191781,0.0,0.0
2018-09-30,0.0,0.0,0.0,0.0,0.5068493150684932,0.0,0.0
2018-10-07,0.0,0.0,0.0,0.0,0.6712328767123288,0.684931506849315,0.0
2018-10-14,0.0,0.0,0.0,0.0,0.3493150684931507,0.1643835616438356,0.0
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-28,0.0,0.0,0.0,0.0,0.4794520547945205,0.4794520547945205,0.0
2018-11-04,0.0,0.0,0.0,0.0,0.3082191780821918,0.1506849315068493,0.0
2018-11-11,0.0,0.0,0.0,0.0,0.0,0.15753424657534246,0.0
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-25,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2018-12-02,0.0,0.0,0.0,0.0,0.6301369863013698,0.4794520547945205,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.15753424657534246,0.0,0.0
2018-12-23,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0.0
2018-12-30,0.0,0.0,0.0,0.0,0.1643835616438356,0.3356164383561644,0.0
2019-01-06,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2019-01-13,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2019-01-20,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2019-01-27,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2019-02-03,0.0,0.0,0.0,0.0,0.3150684931506849,0.0,0.0
2019-02-10,0.0,0.0,0.0,0.0,0.3082191780821918,0.3219178082191781,0.0
2019-02-17,0.0,0.0,0.0,0.0,0.1643835616438356,0.5,0.0
2019-02-24,0.0,0.0,0.0,0.0,0.4863013698630137,0.0,0.0
2019-03-03,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2019-03-10,0.0,0.0,0.0,0.0,0.2328767123287671,0.0,0.0
2019-03-17,0.0,0.0,0.0,0.0,0.9863013698630136,0.15753424657534246,0.0
2019-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0,0.636986301369863,0.3287671232876712,0.0
2019-04-07,0.0,0.0,0.0,0.0,0.3082191780821918,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0,0.3219178082191781,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0,0.3082191780821918,0.0,0.0
2019-04-28,0.0,0.0,0.0,0.0,0.1506849315068493,0.1506849315068493,0.0
2019-05-05,0.0,0.0,0.0,0.0,0.2191780821917808,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0,0.1506849315068493,0.3219178082191781,0.0
2019-05-26,0.0,0.0,0.0,0.0,0.5547945205479452,0.1506849315068493,0.0
2019-06-02,0.0,0.0,0.0,0.0,0.5958904109589042,0.14383561643835616,0.0
2019-06-09,0.0,0.0,0.0,0.0,0.8972602739726028,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0,0.5547945205479452,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0,0.6438356164383562,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0,0.1506849315068493,0.547945205479452,0.0
2019-07-07,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0,0.3150684931506849,0.5,0.0
2019-07-21,0.0,0.0,0.0,0.0,0.5,0.15753424657534246,0.0
2019-07-28,0.0,0.0,0.0,0.0,0.5136986301369864,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0,0.23972602739726026,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0,0.23972602739726026,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0,0.4931506849315068,0.4931506849315068,0.0
2019-08-25,0.0,0.0,0.0,0.0,0.3013698630136986,0.3219178082191781,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.1506849315068493,0.1506849315068493,0.0
2019-09-08,0.0,0.0,0.0,0.0,0.773972602739726,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0,0.636986301369863,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0,0.5821917808219178,0.14383561643835616,0.0
2019-09-29,0.0,0.0,0.0,0.0,0.14383561643835616,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0,0.14383561643835616,0.4452054794520548,0.0
2019-10-13,0.0,0.0,0.0,0.0,0.3082191780821918,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0,0.4520547945205479,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0,0.6301369863013698,0.136986301369863,0.0
2019-11-03,0.0,0.0,0.0,0.0,0.136986301369863,0.2945205479452055,0.0
2019-11-10,0.0,0.0,0.0,0.0,0.136986301369863,0.136986301369863,0.0
2019-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0,0.2054794520547945,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0,0.0,0.14383561643835616,0.0
2019-12-29,0.0,0.0,0.0,0.0,0.14383561643835616,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0
2020-01-12,0.0,0.0,0.0,0.0,0.2602739726027397,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.2602739726027397,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.13013698630136986,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.13013698630136986,0.13013698630136986,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.13013698630136986,0.13013698630136986,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.13013698630136986,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.3904109589041096,0.13013698630136986,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.4589041095890411,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.11643835616438356,0.0,0.0
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0,0.3356164383561644,0.0,0.0
2020-04-05,0.0,0.0,0.0,0.0,0.4657534246575342,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.22602739726027396,0.0,0.0
2020-04-26,0.0,0.0,0.0,0.0,0.2191780821917808,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
