date,mariage mer,jardin mariage,mariage chateau_x,mariage palace,ferme mariage ,isPartial_x,mariage chateau_y,restaurant mariage,location salle des fêtes,isPartial_y
2018-09-09,26,0,52,0,0,False,52,0,0,False
2018-09-16,0,0,51,0,0,False,51,26,0,False
2018-09-23,0,0,0,0,0,False,0,26,0,False
2018-09-30,0,0,26,0,0,False,26,0,0,False
2018-10-07,26,26,26,0,0,False,26,26,0,False
2018-10-14,0,0,0,0,0,False,0,0,0,False
2018-10-21,0,0,53,0,0,False,53,0,0,False
2018-10-28,38,0,26,0,0,False,26,0,0,False
2018-11-04,49,0,50,0,0,False,50,25,0,False
2018-11-11,0,0,0,0,0,False,0,26,0,False
2018-11-18,25,0,25,0,0,False,25,0,0,False
2018-11-25,0,25,25,0,0,False,25,25,0,False
2018-12-02,0,0,25,0,0,False,25,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,False
2018-12-16,26,0,26,0,0,False,26,53,0,False
2018-12-23,0,0,28,0,0,False,28,28,0,False
2018-12-30,0,0,27,0,0,False,27,27,0,False
2019-01-06,25,25,0,0,0,False,0,25,0,False
2019-01-13,25,0,38,0,0,False,38,25,0,False
2019-01-20,74,49,25,0,0,False,25,25,0,False
2019-01-27,25,0,0,0,0,False,0,0,0,False
2019-02-03,0,0,50,0,0,False,50,0,0,False
2019-02-10,27,0,0,0,0,False,0,27,0,False
2019-02-17,0,26,79,0,0,False,79,53,0,False
2019-02-24,0,25,25,0,0,False,25,25,0,False
2019-03-03,49,25,49,0,0,False,49,0,0,False
2019-03-10,25,0,51,0,0,False,51,0,0,False
2019-03-17,26,26,52,0,0,False,52,26,0,False
2019-03-24,27,27,27,0,0,False,27,0,0,False
2019-03-31,0,0,64,0,0,False,64,26,0,False
2019-04-07,27,0,53,0,0,False,53,0,0,False
2019-04-14,53,0,39,0,0,False,39,26,0,False
2019-04-21,49,0,49,0,0,False,49,25,0,False
2019-04-28,24,0,24,0,0,False,24,24,0,False
2019-05-05,24,0,25,0,0,False,25,24,0,False
2019-05-12,26,0,26,0,0,False,26,0,0,False
2019-05-19,0,25,0,0,0,False,0,25,0,False
2019-05-26,25,25,49,0,0,False,49,0,0,False
2019-06-02,0,23,23,0,0,False,23,23,0,False
2019-06-09,47,0,71,0,0,False,71,24,0,False
2019-06-16,25,0,25,0,0,False,25,0,0,False
2019-06-23,25,0,62,0,0,False,62,49,0,False
2019-06-30,0,0,100,0,0,False,100,0,0,False
2019-07-07,25,0,49,0,0,False,49,0,0,False
2019-07-14,24,0,49,0,0,False,49,36,0,False
2019-07-21,49,0,37,0,0,False,37,25,0,False
2019-07-28,24,0,61,0,0,False,61,24,0,False
2019-08-04,23,47,70,0,0,False,70,0,0,False
2019-08-11,44,22,34,0,0,False,34,22,0,False
2019-08-18,0,48,36,0,0,False,36,48,0,False
2019-08-25,0,0,23,0,0,False,23,0,0,False
2019-09-01,24,0,0,0,0,False,0,24,0,False
2019-09-08,0,0,47,0,0,False,47,47,0,False
2019-09-15,24,0,24,0,0,False,24,0,0,False
2019-09-22,0,68,34,0,0,False,34,23,0,False
2019-09-29,23,0,46,0,0,False,46,0,0,False
2019-10-06,23,0,46,0,0,False,46,0,0,False
2019-10-13,0,0,23,0,0,False,23,23,0,False
2019-10-20,23,0,0,0,0,False,0,0,0,False
2019-10-27,0,0,21,0,0,False,21,21,0,False
2019-11-03,0,0,22,0,0,False,22,44,0,False
2019-11-10,0,22,67,0,0,False,67,22,0,False
2019-11-17,0,0,23,0,0,False,23,0,0,False
2019-11-24,0,0,21,0,0,False,21,21,0,False
2019-12-01,0,0,0,0,0,False,0,0,0,False
2019-12-08,0,22,0,0,0,False,0,0,0,False
2019-12-15,0,22,22,0,0,False,22,0,0,False
2019-12-22,0,0,60,0,0,False,60,24,0,False
2019-12-29,46,0,34,0,0,False,34,46,0,False
2020-01-05,0,21,43,0,0,False,43,22,0,False
2020-01-12,21,0,53,0,0,False,53,0,0,False
2020-01-19,0,0,88,0,0,False,88,22,0,False
2020-01-26,0,0,63,0,0,False,63,21,0,False
2020-02-02,21,0,21,0,0,False,21,21,0,False
2020-02-09,0,0,21,0,0,False,21,21,0,False
2020-02-16,22,43,21,0,0,False,21,21,0,False
2020-02-23,0,0,0,0,0,False,0,0,0,False
2020-03-01,20,20,0,0,0,False,0,20,0,False
2020-03-08,20,0,50,0,0,False,50,20,0,False
2020-03-15,0,0,18,0,0,False,18,18,0,False
2020-03-22,0,0,0,0,0,False,0,0,0,False
2020-03-29,0,0,17,0,0,False,17,0,0,False
2020-04-05,0,0,26,0,0,False,26,17,0,False
2020-04-12,0,0,27,0,0,False,27,18,0,False
2020-04-19,0,0,18,0,0,False,18,18,0,False
2020-04-26,0,0,17,0,0,False,17,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,True
