date,mariage mer,jardin mariage,mariage chateau_x,mariage palace,ferme mariage ,isPartial_x,mariage chateau_y,restaurant mariage,location salle des fêtes,isPartial_y
2019-04-07,0,8,32,0,0,False,38,51,0,False
2019-04-14,17,8,38,0,0,False,54,27,0,False
2019-04-21,8,8,42,0,8,False,73,20,13,False
2019-04-28,8,0,24,0,8,False,77,32,0,False
2019-05-05,8,0,16,0,8,False,13,63,13,False
2019-05-12,0,0,12,0,8,False,38,26,13,False
2019-05-19,16,0,24,0,0,False,32,39,13,False
2019-05-26,8,9,34,0,0,False,41,13,14,False
2019-06-02,0,8,33,0,0,False,77,38,0,False
2019-06-09,8,0,27,0,8,False,43,25,0,False
2019-06-16,8,8,12,0,8,False,39,20,13,False
2019-06-23,8,8,25,0,0,False,26,13,0,False
2019-06-30,8,0,29,0,8,False,52,13,13,False
2019-07-07,0,8,40,0,8,False,70,25,0,False
2019-07-14,0,8,29,0,8,False,59,26,0,False
2019-07-21,8,0,55,0,8,False,87,27,13,False
2019-07-28,9,0,34,0,0,False,41,0,0,False
2019-08-04,0,13,26,0,0,False,55,28,14,False
2019-08-11,9,0,37,0,9,False,73,36,0,False
2019-08-18,9,0,51,0,9,False,74,22,22,False
2019-08-25,0,0,56,0,9,False,75,34,14,False
2019-09-01,0,8,43,0,8,False,74,12,0,False
2019-09-08,8,0,48,0,0,False,62,25,0,False
2019-09-15,0,0,35,0,16,False,56,13,12,False
2019-09-22,8,0,47,0,8,False,49,24,12,False
2019-09-29,0,8,32,0,0,False,63,38,25,False
2019-10-06,0,8,24,0,8,False,44,50,0,False
2019-10-13,8,0,24,0,0,False,37,13,0,False
2019-10-20,0,12,20,0,0,False,31,12,0,False
2019-10-27,0,23,19,0,8,False,48,24,12,False
2019-11-03,0,0,18,0,0,False,53,18,12,False
2019-11-10,8,0,19,0,0,False,18,12,0,False
2019-11-17,7,7,30,0,0,False,41,24,0,False
2019-11-24,0,0,7,0,0,False,28,17,11,False
2019-12-01,0,0,7,0,7,False,11,23,11,False
2019-12-08,7,0,11,0,7,False,17,12,12,False
2019-12-15,11,0,22,0,7,False,23,12,0,False
2019-12-22,8,0,20,0,0,False,38,13,13,False
2019-12-29,0,8,16,0,0,False,37,25,19,False
2020-01-05,0,7,18,0,0,False,41,29,12,False
2020-01-12,7,0,11,0,7,False,52,40,23,False
2020-01-19,14,0,11,0,7,False,12,11,12,False
2020-01-26,0,14,42,0,7,False,67,61,11,False
2020-02-02,14,7,25,0,0,False,34,28,0,False
2020-02-09,7,7,24,0,10,False,27,27,0,False
2020-02-16,0,7,28,0,14,False,49,11,0,False
2020-02-23,7,0,10,0,7,False,32,22,11,False
2020-03-01,0,14,21,0,14,False,33,28,0,False
2020-03-08,7,14,24,0,0,False,21,11,0,False
2020-03-15,0,0,10,0,7,False,10,10,0,False
2020-03-22,13,0,10,0,0,False,25,0,10,False
2020-03-29,0,0,16,0,6,False,20,10,0,False
2020-04-05,0,6,19,0,10,False,25,0,10,False
2020-04-12,0,13,19,0,0,False,41,10,0,False
2020-04-19,0,0,23,0,0,False,36,15,0,False
2020-04-26,6,0,21,0,0,False,24,0,0,False
2020-05-03,0,0,71,0,0,True,75,0,0,True
