date,Fleuriste
2018-01-07,0.2553191489361702
2018-01-14,0.2393617021276596
2018-01-21,0.2553191489361702
2018-01-28,0.30851063829787234
2018-02-04,0.2712765957446808
2018-02-11,0.6914893617021277
2018-02-18,0.4521276595744681
2018-02-25,0.3882978723404255
2018-03-04,0.44680851063829785
2018-03-11,0.19148936170212766
2018-03-18,0.2978723404255319
2018-03-25,0.31382978723404253
2018-04-01,0.31382978723404253
2018-04-08,0.30851063829787234
2018-04-15,0.3829787234042553
2018-04-22,0.18085106382978725
2018-04-29,0.46808510638297873
2018-05-06,0.3882978723404255
2018-05-13,0.39361702127659576
2018-05-20,0.526595744680851
2018-05-27,0.7127659574468085
2018-06-03,0.2925531914893617
2018-06-10,0.2553191489361702
2018-06-17,0.32978723404255317
2018-06-24,0.3617021276595745
2018-07-01,0.31382978723404253
2018-07-08,0.48936170212765956
2018-07-15,0.3829787234042553
2018-07-22,0.21808510638297873
2018-07-29,0.2712765957446808
2018-08-05,0.3191489361702128
2018-08-12,0.2712765957446808
2018-08-19,0.25
2018-08-26,0.3191489361702128
2018-09-02,0.3404255319148936
2018-09-09,0.18617021276595744
2018-09-16,0.3670212765957447
2018-09-23,0.4734042553191489
2018-09-30,0.4095744680851064
2018-10-07,0.4521276595744681
2018-10-14,0.19680851063829788
2018-10-21,0.2553191489361702
2018-10-28,0.4946808510638298
2018-11-04,0.3191489361702128
2018-11-11,0.22340425531914893
2018-11-18,0.3829787234042553
2018-11-25,0.3404255319148936
2018-12-02,0.22872340425531915
2018-12-09,0.2925531914893617
2018-12-16,0.3191489361702128
2018-12-23,0.3776595744680851
2018-12-30,0.3882978723404255
2019-01-06,0.3617021276595745
2019-01-13,0.30319148936170215
2019-01-20,0.26595744680851063
2019-01-27,0.32978723404255317
2019-02-03,0.31382978723404253
2019-02-10,0.7127659574468085
2019-02-17,0.31382978723404253
2019-02-24,0.4148936170212766
2019-03-03,0.5
2019-03-10,0.40425531914893614
2019-03-17,0.35638297872340424
2019-03-24,0.18617021276595744
2019-03-31,0.35638297872340424
2019-04-07,0.32978723404255317
2019-04-14,0.324468085106383
2019-04-21,0.43617021276595747
2019-04-28,0.31382978723404253
2019-05-05,0.4308510638297872
2019-05-12,0.2765957446808511
2019-05-19,0.6648936170212766
2019-05-26,0.7819148936170213
2019-06-02,0.2925531914893617
2019-06-09,0.2978723404255319
2019-06-16,0.5691489361702128
2019-06-23,0.2978723404255319
2019-06-30,0.601063829787234
2019-07-07,0.3617021276595745
2019-07-14,0.3191489361702128
2019-07-21,0.2925531914893617
2019-07-28,0.4521276595744681
2019-08-04,0.42021276595744683
2019-08-11,0.39361702127659576
2019-08-18,0.4627659574468085
2019-08-25,0.4095744680851064
2019-09-01,0.40425531914893614
2019-09-08,0.30851063829787234
2019-09-15,0.3882978723404255
2019-09-22,0.25
2019-09-29,0.2872340425531915
2019-10-06,0.324468085106383
2019-10-13,0.25
2019-10-20,0.30851063829787234
2019-10-27,0.26595744680851063
2019-11-03,0.34574468085106386
2019-11-10,0.2765957446808511
2019-11-17,0.39361702127659576
2019-11-24,0.3776595744680851
2019-12-01,0.2765957446808511
2019-12-08,0.324468085106383
2019-12-15,0.4627659574468085
2019-12-22,0.7021276595744681
2019-12-29,0.28191489361702127
2020-01-05,0.40425531914893614
2020-01-12,0.40425531914893614
2020-01-19,0.5159574468085106
2020-01-26,0.40425531914893614
2020-02-02,0.3670212765957447
2020-02-09,1.0
2020-02-16,0.3670212765957447
2020-02-23,0.4574468085106383
2020-03-01,0.44148936170212766
2020-03-08,0.2978723404255319
2020-03-15,0.11170212765957446
2020-03-22,0.15425531914893617
2020-03-29,0.11170212765957446
2020-04-05,0.15425531914893617
2020-04-12,0.3404255319148936
