date,piscinier
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.4434389140271493
2018-01-28,0.0
2018-02-04,0.3212669683257919
2018-02-11,0.0
2018-02-18,0.45248868778280543
2018-02-25,0.3167420814479638
2018-03-04,0.45248868778280543
2018-03-11,0.3212669683257919
2018-03-18,0.4434389140271493
2018-03-25,0.0
2018-04-01,0.15384615384615385
2018-04-08,0.0
2018-04-15,0.0
2018-04-22,0.9728506787330317
2018-04-29,0.45701357466063347
2018-05-06,0.1583710407239819
2018-05-13,0.3257918552036199
2018-05-20,0.3212669683257919
2018-05-27,0.3167420814479638
2018-06-03,0.0
2018-06-10,0.2895927601809955
2018-06-17,0.5248868778280543
2018-06-24,1.0
2018-07-01,0.1583710407239819
2018-07-08,0.0
2018-07-15,0.5067873303167421
2018-07-22,0.31221719457013575
2018-07-29,0.3031674208144796
2018-08-05,0.755656108597285
2018-08-12,0.0
2018-08-19,0.45248868778280543
2018-08-26,0.0
2018-09-02,0.0
2018-09-09,0.5067873303167421
2018-09-16,0.31221719457013575
2018-09-23,0.4796380090497738
2018-09-30,0.3167420814479638
2018-10-07,0.3393665158371041
2018-10-14,0.0
2018-10-21,0.334841628959276
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.0
2018-11-18,0.31221719457013575
2018-11-25,0.31221719457013575
2018-12-02,0.14479638009049775
2018-12-09,0.0
2018-12-16,0.3257918552036199
2018-12-23,0.0
2018-12-30,0.502262443438914
2019-01-06,0.0
2019-01-13,0.1493212669683258
2019-01-20,0.4434389140271493
2019-01-27,0.0
2019-02-03,0.14027149321266968
2019-02-10,0.3393665158371041
2019-02-17,0.3393665158371041
2019-02-24,0.35294117647058826
2019-03-03,0.14479638009049775
2019-03-10,0.1493212669683258
2019-03-17,0.1493212669683258
2019-03-24,0.31221719457013575
2019-03-31,0.1493212669683258
2019-04-07,0.0
2019-04-14,0.0
2019-04-21,0.0
2019-04-28,0.26244343891402716
2019-05-05,0.4117647058823529
2019-05-12,0.0
2019-05-19,0.6289592760180995
2019-05-26,0.1493212669683258
2019-06-02,0.248868778280543
2019-06-09,0.8687782805429864
2019-06-16,0.2669683257918552
2019-06-23,0.15384615384615385
2019-06-30,0.25339366515837103
2019-07-07,0.47058823529411764
2019-07-14,0.25339366515837103
2019-07-21,0.9049773755656109
2019-07-28,0.27601809954751133
2019-08-04,0.0
2019-08-11,0.40271493212669685
2019-08-18,0.1493212669683258
2019-08-25,0.0
2019-09-01,0.6289592760180995
2019-09-08,0.2579185520361991
2019-09-15,0.0
2019-09-22,0.13574660633484162
2019-09-29,0.13122171945701358
2019-10-06,0.14027149321266968
2019-10-13,0.0
2019-10-20,0.26244343891402716
2019-10-27,0.0
2019-11-03,0.0
2019-11-10,0.0
2019-11-17,0.0
2019-11-24,0.6742081447963801
2019-12-01,0.19457013574660634
2019-12-08,0.4343891402714932
2019-12-15,0.4434389140271493
2019-12-22,0.14027149321266968
2019-12-29,0.26244343891402716
2020-01-05,0.12669683257918551
2020-01-12,0.0
2020-01-19,0.24434389140271492
2020-01-26,0.37104072398190047
2020-02-02,0.3755656108597285
2020-02-09,0.2398190045248869
2020-02-16,0.0
2020-02-23,0.0
2020-03-01,0.12669683257918551
2020-03-08,0.0
2020-03-15,0.11312217194570136
2020-03-22,0.0
2020-03-29,0.0
2020-04-05,0.4298642533936652
2020-04-12,0.2171945701357466
2020-04-19,0.0
2020-04-26,0.20361990950226244
2020-05-03,0.42081447963800905
2020-05-10,0.0
2020-05-17,0.0
2020-05-24,0.45701357466063347
2020-05-31,0.9004524886877828
2020-06-07,0.21266968325791855
2020-06-14,0.3393665158371041
2020-06-21,0.0
