date,piscine couverte
2018-01-07,0.7642585551330798
2018-01-14,0.6730038022813688
2018-01-21,0.467680608365019
2018-01-28,0.44106463878326996
2018-02-04,0.40304182509505704
2018-02-11,0.38022813688212925
2018-02-18,0.6159695817490495
2018-02-25,0.5779467680608364
2018-03-04,0.28517110266159695
2018-03-11,0.24334600760456274
2018-03-18,0.6463878326996197
2018-03-25,0.21673003802281368
2018-04-01,0.44866920152091255
2018-04-08,0.6083650190114068
2018-04-15,0.5665399239543726
2018-04-22,0.23954372623574144
2018-04-29,0.6007604562737643
2018-05-06,0.5399239543726235
2018-05-13,0.4752851711026616
2018-05-20,0.049429657794676805
2018-05-27,0.5779467680608364
2018-06-03,0.33079847908745247
2018-06-10,0.6045627376425855
2018-06-17,0.43346007604562736
2018-06-24,0.44866920152091255
2018-07-01,0.4524714828897338
2018-07-08,0.2965779467680608
2018-07-15,0.4296577946768061
2018-07-22,0.6121673003802282
2018-07-29,0.3612167300380228
2018-08-05,0.5133079847908745
2018-08-12,0.38783269961977185
2018-08-19,0.4372623574144487
2018-08-26,0.21292775665399238
2018-09-02,0.4068441064638783
2018-09-09,0.39543726235741444
2018-09-16,0.34980988593155893
2018-09-23,0.3574144486692015
2018-09-30,0.7338403041825095
2018-10-07,0.4448669201520912
2018-10-14,0.55893536121673
2018-10-21,0.44866920152091255
2018-10-28,0.23954372623574144
2018-11-04,0.17110266159695817
2018-11-11,0.20152091254752852
2018-11-18,0.17110266159695817
2018-11-25,0.20532319391634982
2018-12-02,0.33079847908745247
2018-12-09,0.17490494296577946
2018-12-16,0.30798479087452474
2018-12-23,0.4220532319391635
2018-12-30,0.39543726235741444
2019-01-06,0.4600760456273764
2019-01-13,0.49809885931558934
2019-01-20,0.376425855513308
2019-01-27,0.33460076045627374
2019-02-03,0.3688212927756654
2019-02-10,0.26996197718631176
2019-02-17,0.40304182509505704
2019-02-24,0.5779467680608364
2019-03-03,0.688212927756654
2019-03-10,0.4068441064638783
2019-03-17,0.7110266159695817
2019-03-24,0.5361216730038023
2019-03-31,0.5361216730038023
2019-04-07,0.8517110266159695
2019-04-14,0.5437262357414449
2019-04-21,0.8365019011406845
2019-04-28,0.6159695817490495
2019-05-05,0.42585551330798477
2019-05-12,0.4220532319391635
2019-05-19,0.30038022813688214
2019-05-26,0.5057034220532319
2019-06-02,0.30798479087452474
2019-06-09,0.40304182509505704
2019-06-16,0.870722433460076
2019-06-23,0.2585551330798479
2019-06-30,0.532319391634981
2019-07-07,0.44106463878326996
2019-07-14,0.19011406844106463
2019-07-21,0.44106463878326996
2019-07-28,0.3231939163498099
2019-08-04,0.33840304182509506
2019-08-11,0.27756653992395436
2019-08-18,0.4068441064638783
2019-08-25,0.3916349809885932
2019-09-01,0.23954372623574144
2019-09-08,0.7452471482889734
2019-09-15,0.8174904942965779
2019-09-22,1.0
2019-09-29,0.467680608365019
2019-10-06,0.40304182509505704
2019-10-13,0.33460076045627374
2019-10-20,0.30038022813688214
2019-10-27,0.49809885931558934
2019-11-03,0.25475285171102663
2019-11-10,0.29277566539923955
2019-11-17,0.19771863117870722
2019-11-24,0.39923954372623577
2019-12-01,0.29277566539923955
2019-12-08,0.10646387832699619
2019-12-15,0.22053231939163498
2019-12-22,0.376425855513308
2019-12-29,0.34600760456273766
2020-01-05,0.2509505703422053
2020-01-12,0.30038022813688214
2020-01-19,0.41825095057034223
2020-01-26,0.4600760456273764
2020-02-02,0.18250950570342206
2020-02-09,0.20912547528517111
2020-02-16,0.3916349809885932
2020-02-23,0.44866920152091255
2020-03-01,0.34980988593155893
2020-03-08,0.2737642585551331
2020-03-15,0.0
2020-03-22,0.25475285171102663
2020-03-29,0.034220532319391636
2020-04-05,0.26996197718631176
2020-04-12,0.034220532319391636
2020-04-19,0.17870722433460076
2020-04-26,0.11787072243346007
2020-05-03,0.26996197718631176
2020-05-10,0.49429657794676807
2020-05-17,0.2737642585551331
2020-05-24,0.42585551330798477
2020-05-31,0.376425855513308
2020-06-07,0.30798479087452474
2020-06-14,0.2509505703422053
2020-06-21,0.7604562737642585
