date,piscine couverte
2018-01-07,0.3829787234042553
2018-01-14,0.10638297872340426
2018-01-21,0.5035460992907801
2018-01-28,0.38652482269503546
2018-02-04,0.4858156028368794
2018-02-11,0.10283687943262411
2018-02-18,0.5070921985815603
2018-02-25,0.48226950354609927
2018-03-04,0.4326241134751773
2018-03-11,0.7021276595744681
2018-03-18,0.42907801418439717
2018-03-25,0.6737588652482269
2018-04-01,0.4858156028368794
2018-04-08,0.5177304964539007
2018-04-15,0.48226950354609927
2018-04-22,0.5425531914893617
2018-04-29,0.7588652482269503
2018-05-06,0.2978723404255319
2018-05-13,0.5
2018-05-20,0.5106382978723404
2018-05-27,0.2978723404255319
2018-06-03,0.19148936170212766
2018-06-10,0.39361702127659576
2018-06-17,0.3191489361702128
2018-06-24,0.4078014184397163
2018-07-01,0.7269503546099291
2018-07-08,0.11702127659574468
2018-07-15,0.4858156028368794
2018-07-22,0.5319148936170213
2018-07-29,0.7198581560283688
2018-08-05,0.5780141843971631
2018-08-12,0.5815602836879432
2018-08-19,0.5957446808510638
2018-08-26,0.6560283687943262
2018-09-02,0.3049645390070922
2018-09-09,0.425531914893617
2018-09-16,0.2978723404255319
2018-09-23,0.2978723404255319
2018-09-30,0.3971631205673759
2018-10-07,0.3049645390070922
2018-10-14,0.3617021276595745
2018-10-21,0.22695035460992907
2018-10-28,0.10638297872340426
2018-11-04,0.0
2018-11-11,0.30141843971631205
2018-11-18,0.0
2018-11-25,0.3900709219858156
2018-12-02,0.19858156028368795
2018-12-09,0.3404255319148936
2018-12-16,0.08865248226950355
2018-12-23,0.5390070921985816
2018-12-30,0.30851063829787234
2019-01-06,0.5283687943262412
2019-01-13,0.425531914893617
2019-01-20,0.4432624113475177
2019-01-27,0.4574468085106383
2019-02-03,0.46808510638297873
2019-02-10,0.4929078014184397
2019-02-17,0.2695035460992908
2019-02-24,0.5921985815602837
2019-03-03,0.5
2019-03-10,0.6028368794326241
2019-03-17,0.40070921985815605
2019-03-24,0.3971631205673759
2019-03-31,0.4787234042553192
2019-04-07,0.6843971631205674
2019-04-14,0.4148936170212766
2019-04-21,0.475177304964539
2019-04-28,1.0
2019-05-05,0.30851063829787234
2019-05-12,0.08865248226950355
2019-05-19,0.2730496453900709
2019-05-26,0.6063829787234043
2019-06-02,0.5141843971631206
2019-06-09,0.19858156028368795
2019-06-16,0.2978723404255319
2019-06-23,0.4929078014184397
2019-06-30,0.1773049645390071
2019-07-07,0.4432624113475177
2019-07-14,0.40070921985815605
2019-07-21,0.5283687943262412
2019-07-28,0.5070921985815603
2019-08-04,0.7730496453900709
2019-08-11,0.3120567375886525
2019-08-18,0.475177304964539
2019-08-25,0.5673758865248227
2019-09-01,0.6063829787234043
2019-09-08,0.37943262411347517
2019-09-15,0.35815602836879434
2019-09-22,0.0851063829787234
2019-09-29,0.3546099290780142
2019-10-06,0.3829787234042553
2019-10-13,0.4432624113475177
2019-10-20,0.1879432624113475
2019-10-27,0.42907801418439717
2019-11-03,0.24113475177304963
2019-11-10,0.0851063829787234
2019-11-17,0.0
2019-11-24,0.25886524822695034
2019-12-01,0.2765957446808511
2019-12-08,0.4397163120567376
2019-12-15,0.22340425531914893
2019-12-22,0.2907801418439716
2019-12-29,0.5780141843971631
2020-01-05,0.4148936170212766
2020-01-12,0.26595744680851063
2020-01-19,0.36879432624113473
2020-01-26,0.32978723404255317
2020-02-02,0.23404255319148937
2020-02-09,0.3262411347517731
2020-02-16,0.5354609929078015
2020-02-23,0.4326241134751773
2020-03-01,0.3120567375886525
2020-03-08,0.42907801418439717
2020-03-15,0.0
2020-03-22,0.1276595744680851
2020-03-29,0.0
2020-04-05,0.0
2020-04-12,0.21631205673758866
2020-04-19,0.15602836879432624
2020-04-26,0.1950354609929078
2020-05-03,0.07446808510638298
2020-05-10,0.21631205673758866
2020-05-17,0.14184397163120568
2020-05-24,0.2978723404255319
2020-05-31,0.36879432624113473
2020-06-07,0.24468085106382978
2020-06-14,0.4148936170212766
2020-06-21,0.28368794326241137
