date,piscine couverte
2018-01-07,0.7759562841530054
2018-01-14,0.5355191256830601
2018-01-21,0.5628415300546448
2018-01-28,0.6775956284153005
2018-02-04,0.44808743169398907
2018-02-11,0.453551912568306
2018-02-18,0.7759562841530054
2018-02-25,0.6721311475409836
2018-03-04,0.8907103825136612
2018-03-11,1.0
2018-03-18,0.6120218579234973
2018-03-25,0.8688524590163934
2018-04-01,0.6721311475409836
2018-04-08,0.8306010928961749
2018-04-15,0.5956284153005464
2018-04-22,0.5737704918032787
2018-04-29,0.4426229508196721
2018-05-06,0.6994535519125683
2018-05-13,0.5901639344262295
2018-05-20,0.32786885245901637
2018-05-27,0.1912568306010929
2018-06-03,0.44808743169398907
2018-06-10,0.273224043715847
2018-06-17,0.3442622950819672
2018-06-24,0.45901639344262296
2018-07-01,0.09289617486338798
2018-07-08,0.19672131147540983
2018-07-15,0.5573770491803278
2018-07-22,0.25136612021857924
2018-07-29,0.4098360655737705
2018-08-05,0.2786885245901639
2018-08-12,0.6994535519125683
2018-08-19,0.6885245901639344
2018-08-26,0.5245901639344263
2018-09-02,0.16393442622950818
2018-09-09,0.6775956284153005
2018-09-16,0.5792349726775956
2018-09-23,0.32786885245901637
2018-09-30,0.3224043715846995
2018-10-07,0.48633879781420764
2018-10-14,0.3989071038251366
2018-10-21,0.5245901639344263
2018-10-28,0.4808743169398907
2018-11-04,0.28415300546448086
2018-11-11,0.6174863387978142
2018-11-18,0.2185792349726776
2018-11-25,0.4262295081967213
2018-12-02,0.09289617486338798
2018-12-09,0.12568306010928962
2018-12-16,0.3333333333333333
2018-12-23,0.17486338797814208
2018-12-30,0.19672131147540983
2019-01-06,0.5792349726775956
2019-01-13,0.6939890710382514
2019-01-20,0.3551912568306011
2019-01-27,0.5191256830601093
2019-02-03,0.39344262295081966
2019-02-10,0.5136612021857924
2019-02-17,0.5409836065573771
2019-02-24,0.7158469945355191
2019-03-03,0.5683060109289617
2019-03-10,0.45901639344262296
2019-03-17,0.34972677595628415
2019-03-24,0.48633879781420764
2019-03-31,0.47540983606557374
2019-04-07,0.6557377049180327
2019-04-14,0.6229508196721312
2019-04-21,0.36065573770491804
2019-04-28,0.3989071038251366
2019-05-05,0.5792349726775956
2019-05-12,0.5792349726775956
2019-05-19,0.46994535519125685
2019-05-26,0.12568306010928962
2019-06-02,0.2896174863387978
2019-06-09,0.2786885245901639
2019-06-16,0.40437158469945356
2019-06-23,0.45901639344262296
2019-06-30,0.22404371584699453
2019-07-07,0.36065573770491804
2019-07-14,0.18032786885245902
2019-07-21,0.21311475409836064
2019-07-28,0.4426229508196721
2019-08-04,0.15846994535519127
2019-08-11,0.5081967213114754
2019-08-18,0.5901639344262295
2019-08-25,0.3442622950819672
2019-09-01,0.14207650273224043
2019-09-08,0.4644808743169399
2019-09-15,0.33879781420765026
2019-09-22,0.33879781420765026
2019-09-29,0.5409836065573771
2019-10-06,0.6065573770491803
2019-10-13,0.17486338797814208
2019-10-20,0.2568306010928962
2019-10-27,0.2786885245901639
2019-11-03,0.1912568306010929
2019-11-10,0.1912568306010929
2019-11-17,0.08196721311475409
2019-11-24,0.33879781420765026
2019-12-01,0.4426229508196721
2019-12-08,0.28415300546448086
2019-12-15,0.3224043715846995
2019-12-22,0.3770491803278688
2019-12-29,0.6174863387978142
2020-01-05,0.6065573770491803
2020-01-12,0.4371584699453552
2020-01-19,0.23497267759562843
2020-01-26,0.45901639344262296
2020-02-02,0.5409836065573771
2020-02-09,0.2786885245901639
2020-02-16,0.6557377049180327
2020-02-23,0.44808743169398907
2020-03-01,0.37158469945355194
2020-03-08,0.34972677595628415
2020-03-15,0.21311475409836064
2020-03-22,0.07103825136612021
2020-03-29,0.26229508196721313
2020-04-05,0.1366120218579235
2020-04-12,0.10382513661202186
2020-04-19,0.22404371584699453
2020-04-26,0.06557377049180328
2020-05-03,0.26229508196721313
2020-05-10,0.07103825136612021
2020-05-17,0.17486338797814208
2020-05-24,0.18579234972677597
2020-05-31,0.25136612021857924
2020-06-07,0.14207650273224043
2020-06-14,0.22404371584699453
2020-06-21,0.28415300546448086
