date,piscine couverte
2018-01-07,0.39779005524861877
2018-01-14,0.5303867403314917
2018-01-21,0.6353591160220995
2018-01-28,0.7071823204419889
2018-02-04,0.4088397790055249
2018-02-11,0.3756906077348066
2018-02-18,0.5303867403314917
2018-02-25,0.46408839779005523
2018-03-04,0.6519337016574586
2018-03-11,0.580110497237569
2018-03-18,0.7348066298342542
2018-03-25,0.49171270718232046
2018-04-01,0.5966850828729282
2018-04-08,0.3701657458563536
2018-04-15,0.35359116022099446
2018-04-22,0.56353591160221
2018-04-29,0.8011049723756906
2018-05-06,0.46408839779005523
2018-05-13,0.3756906077348066
2018-05-20,0.36464088397790057
2018-05-27,0.11602209944751381
2018-06-03,0.17679558011049723
2018-06-10,0.3314917127071823
2018-06-17,0.30939226519337015
2018-06-24,0.4861878453038674
2018-07-01,0.4530386740331492
2018-07-08,0.35359116022099446
2018-07-15,0.7071823204419889
2018-07-22,0.3812154696132597
2018-07-29,0.5138121546961326
2018-08-05,0.430939226519337
2018-08-12,0.39779005524861877
2018-08-19,0.7016574585635359
2018-08-26,0.1712707182320442
2018-09-02,0.1270718232044199
2018-09-09,0.26519337016574585
2018-09-16,0.40331491712707185
2018-09-23,0.4143646408839779
2018-09-30,0.281767955801105
2018-10-07,0.2430939226519337
2018-10-14,0.26519337016574585
2018-10-21,0.1878453038674033
2018-10-28,0.36464088397790057
2018-11-04,0.24861878453038674
2018-11-11,0.11602209944751381
2018-11-18,0.3701657458563536
2018-11-25,0.24861878453038674
2018-12-02,0.11602209944751381
2018-12-09,0.32044198895027626
2018-12-16,0.0
2018-12-23,0.5193370165745856
2018-12-30,0.39226519337016574
2019-01-06,0.4198895027624309
2019-01-13,0.2265193370165746
2019-01-20,0.5303867403314917
2019-01-27,0.36464088397790057
2019-02-03,0.6353591160220995
2019-02-10,0.281767955801105
2019-02-17,0.8011049723756906
2019-02-24,0.5248618784530387
2019-03-03,0.40331491712707185
2019-03-10,0.6464088397790055
2019-03-17,0.5027624309392266
2019-03-24,0.3370165745856354
2019-03-31,0.36464088397790057
2019-04-07,0.7513812154696132
2019-04-14,0.43646408839779005
2019-04-21,0.6961325966850829
2019-04-28,0.40331491712707185
2019-05-05,0.3259668508287293
2019-05-12,0.2430939226519337
2019-05-19,0.44751381215469616
2019-05-26,0.47513812154696133
2019-06-02,0.19337016574585636
2019-06-09,0.40331491712707185
2019-06-16,0.39779005524861877
2019-06-23,0.4972375690607735
2019-06-30,0.4198895027624309
2019-07-07,0.43646408839779005
2019-07-14,0.585635359116022
2019-07-21,0.3149171270718232
2019-07-28,0.4198895027624309
2019-08-04,0.6464088397790055
2019-08-11,1.0
2019-08-18,0.5414364640883977
2019-08-25,0.7900552486187845
2019-09-01,0.32044198895027626
2019-09-08,0.17679558011049723
2019-09-15,0.36464088397790057
2019-09-22,0.20441988950276244
2019-09-29,0.22099447513812154
2019-10-06,0.3149171270718232
2019-10-13,0.22099447513812154
2019-10-20,0.35359116022099446
2019-10-27,0.3259668508287293
2019-11-03,0.30939226519337015
2019-11-10,0.09392265193370165
2019-11-17,0.09392265193370165
2019-11-24,0.13812154696132597
2019-12-01,0.16574585635359115
2019-12-08,0.10497237569060773
2019-12-15,0.32044198895027626
2019-12-22,0.30939226519337015
2019-12-29,0.2265193370165746
2020-01-05,0.3756906077348066
2020-01-12,0.5414364640883977
2020-01-19,0.36464088397790057
2020-01-26,0.4972375690607735
2020-02-02,0.48066298342541436
2020-02-09,0.48066298342541436
2020-02-16,0.7071823204419889
2020-02-23,0.3314917127071823
2020-03-01,0.3370165745856354
2020-03-08,0.20441988950276244
2020-03-15,0.0
2020-03-22,0.20441988950276244
2020-03-29,0.2596685082872928
2020-04-05,0.0
2020-04-12,0.13812154696132597
2020-04-19,0.27624309392265195
2020-04-26,0.2430939226519337
2020-05-03,0.1270718232044199
2020-05-10,0.08287292817679558
2020-05-17,0.19337016574585636
2020-05-24,0.20994475138121546
2020-05-31,0.23204419889502761
2020-06-07,0.4972375690607735
2020-06-14,0.22099447513812154
2020-06-21,0.47513812154696133
