date,piscine en bois
2018-01-07,0.14871794871794872
2018-01-14,0.09230769230769231
2018-01-21,0.09743589743589744
2018-01-28,0.14358974358974358
2018-02-04,0.0
2018-02-11,0.09743589743589744
2018-02-18,0.14358974358974358
2018-02-25,0.09743589743589744
2018-03-04,0.24102564102564103
2018-03-11,0.0
2018-03-18,0.14871794871794872
2018-03-25,0.09230769230769231
2018-04-01,0.24102564102564103
2018-04-08,0.18461538461538463
2018-04-15,0.2564102564102564
2018-04-22,0.2512820512820513
2018-04-29,0.3128205128205128
2018-05-06,0.3384615384615385
2018-05-13,0.24102564102564103
2018-05-20,0.29743589743589743
2018-05-27,0.28717948717948716
2018-06-03,0.24102564102564103
2018-06-10,0.22564102564102564
2018-06-17,0.24615384615384617
2018-06-24,0.3435897435897436
2018-07-01,0.6717948717948717
2018-07-08,0.3333333333333333
2018-07-15,0.27692307692307694
2018-07-22,0.4153846153846154
2018-07-29,0.7282051282051282
2018-08-05,0.4564102564102564
2018-08-12,0.11282051282051282
2018-08-19,0.17435897435897435
2018-08-26,0.3282051282051282
2018-09-02,0.4205128205128205
2018-09-09,0.09743589743589744
2018-09-16,0.09743589743589744
2018-09-23,0.0
2018-09-30,0.0
2018-10-07,0.19487179487179487
2018-10-14,0.0
2018-10-21,0.09743589743589744
2018-10-28,0.09743589743589744
2018-11-04,0.39487179487179486
2018-11-11,0.0
2018-11-18,0.15384615384615385
2018-11-25,0.0
2018-12-02,0.09230769230769231
2018-12-09,0.0
2018-12-16,0.15897435897435896
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.0
2019-01-13,0.08717948717948718
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.09230769230769231
2019-02-17,0.4205128205128205
2019-02-24,0.13846153846153847
2019-03-03,0.23076923076923078
2019-03-10,0.48205128205128206
2019-03-17,0.4512820512820513
2019-03-24,0.09743589743589744
2019-03-31,0.1794871794871795
2019-04-07,0.0
2019-04-14,0.09743589743589744
2019-04-21,0.37948717948717947
2019-04-28,0.08205128205128205
2019-05-05,0.14358974358974358
2019-05-12,0.0
2019-05-19,0.08205128205128205
2019-05-26,0.5333333333333333
2019-06-02,0.47692307692307695
2019-06-09,0.37435897435897436
2019-06-16,0.37948717948717947
2019-06-23,0.6974358974358974
2019-06-30,0.4
2019-07-07,0.28717948717948716
2019-07-14,0.08717948717948718
2019-07-21,0.5282051282051282
2019-07-28,0.4256410256410256
2019-08-04,0.35384615384615387
2019-08-11,0.26153846153846155
2019-08-18,0.4358974358974359
2019-08-25,0.49743589743589745
2019-09-01,0.08717948717948718
2019-09-08,0.18461538461538463
2019-09-15,0.09230769230769231
2019-09-22,0.13846153846153847
2019-09-29,0.0
2019-10-06,0.07692307692307693
2019-10-13,0.07692307692307693
2019-10-20,0.22564102564102564
2019-10-27,0.07692307692307693
2019-11-03,0.13333333333333333
2019-11-10,0.20512820512820512
2019-11-17,0.0
2019-11-24,0.07179487179487179
2019-12-01,0.0
2019-12-08,0.08205128205128205
2019-12-15,0.2153846153846154
2019-12-22,0.0
2019-12-29,0.08717948717948718
2020-01-05,0.07692307692307693
2020-01-12,0.07179487179487179
2020-01-19,0.20512820512820512
2020-01-26,0.0
2020-02-02,0.3282051282051282
2020-02-09,0.2
2020-02-16,0.2205128205128205
2020-02-23,0.3641025641025641
2020-03-01,0.07179487179487179
2020-03-08,0.18461538461538463
2020-03-15,0.20512820512820512
2020-03-22,0.2358974358974359
2020-03-29,0.26153846153846155
2020-04-05,0.5794871794871795
2020-04-12,0.7743589743589744
2020-04-19,0.8
2020-04-26,0.6461538461538462
2020-05-03,0.5025641025641026
2020-05-10,0.48717948717948717
2020-05-17,1.0
2020-05-24,0.8256410256410256
2020-05-31,0.717948717948718
2020-06-07,0.4
2020-06-14,0.4666666666666667
2020-06-21,0.8051282051282052
