date,piscine en bois
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.0
2018-02-04,0.23404255319148937
2018-02-11,0.24468085106382978
2018-02-18,0.0
2018-02-25,0.4148936170212766
2018-03-04,0.09042553191489362
2018-03-11,0.0
2018-03-18,0.09042553191489362
2018-03-25,0.4308510638297872
2018-04-01,0.25
2018-04-08,0.09042553191489362
2018-04-15,0.46808510638297873
2018-04-22,0.39893617021276595
2018-04-29,0.09042553191489362
2018-05-06,0.13829787234042554
2018-05-13,0.09042553191489362
2018-05-20,0.09574468085106383
2018-05-27,0.5638297872340425
2018-06-03,0.09042553191489362
2018-06-10,0.28191489361702127
2018-06-17,0.3404255319148936
2018-06-24,0.28191489361702127
2018-07-01,0.4148936170212766
2018-07-08,0.09042553191489362
2018-07-15,0.31382978723404253
2018-07-22,0.0
2018-07-29,0.6276595744680851
2018-08-05,0.30851063829787234
2018-08-12,0.3829787234042553
2018-08-19,0.0
2018-08-26,0.13829787234042554
2018-09-02,0.0
2018-09-09,0.35106382978723405
2018-09-16,0.18617021276595744
2018-09-23,0.2553191489361702
2018-09-30,0.0
2018-10-07,0.16489361702127658
2018-10-14,0.1702127659574468
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.09042553191489362
2018-11-18,0.0
2018-11-25,0.15425531914893617
2018-12-02,0.09042553191489362
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.1595744680851064
2019-01-06,0.0
2019-01-13,0.09042553191489362
2019-01-20,0.0
2019-01-27,0.0851063829787234
2019-02-03,0.0
2019-02-10,0.25
2019-02-17,0.30851063829787234
2019-02-24,0.0
2019-03-03,0.0851063829787234
2019-03-10,0.17553191489361702
2019-03-17,0.1595744680851064
2019-03-24,0.3191489361702128
2019-03-31,0.09042553191489362
2019-04-07,0.15425531914893617
2019-04-14,0.15425531914893617
2019-04-21,0.2765957446808511
2019-04-28,0.0
2019-05-05,0.2765957446808511
2019-05-12,0.15425531914893617
2019-05-19,0.3351063829787234
2019-05-26,0.4095744680851064
2019-06-02,0.4148936170212766
2019-06-09,0.16489361702127658
2019-06-16,0.4946808510638298
2019-06-23,0.723404255319149
2019-06-30,0.6648936170212766
2019-07-07,0.0851063829787234
2019-07-14,0.16489361702127658
2019-07-21,0.44148936170212766
2019-07-28,0.09042553191489362
2019-08-04,0.31382978723404253
2019-08-11,0.2553191489361702
2019-08-18,0.0
2019-08-25,0.0851063829787234
2019-09-01,0.2393617021276596
2019-09-08,0.15425531914893617
2019-09-15,0.28191489361702127
2019-09-22,0.0797872340425532
2019-09-29,0.14893617021276595
2019-10-06,0.22340425531914893
2019-10-13,0.0
2019-10-20,0.0
2019-10-27,0.0
2019-11-03,0.0797872340425532
2019-11-10,0.0797872340425532
2019-11-17,0.0
2019-11-24,0.0
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0797872340425532
2019-12-29,0.0
2020-01-05,0.0
2020-01-12,0.13297872340425532
2020-01-19,0.2765957446808511
2020-01-26,0.11170212765957446
2020-02-02,0.13297872340425532
2020-02-09,0.0
2020-02-16,0.0
2020-02-23,0.0
2020-03-01,0.3723404255319149
2020-03-08,0.07446808510638298
2020-03-15,0.13297872340425532
2020-03-22,0.06382978723404255
2020-03-29,0.1276595744680851
2020-04-05,0.324468085106383
2020-04-12,0.3670212765957447
2020-04-19,0.16489361702127658
2020-04-26,0.39361702127659576
2020-05-03,0.34574468085106386
2020-05-10,0.19680851063829788
2020-05-17,0.5691489361702128
2020-05-24,0.3670212765957447
2020-05-31,0.48404255319148937
2020-06-07,0.13297872340425532
2020-06-14,0.21808510638297873
2020-06-21,1.0
