date,piscine en bois
2018-01-07,0.22950819672131148
2018-01-14,0.06284153005464481
2018-01-21,0.15846994535519127
2018-01-28,0.15300546448087432
2018-02-04,0.16393442622950818
2018-02-11,0.16393442622950818
2018-02-18,0.0
2018-02-25,0.16393442622950818
2018-03-04,0.09836065573770492
2018-03-11,0.16393442622950818
2018-03-18,0.2185792349726776
2018-03-25,0.1885245901639344
2018-04-01,0.226775956284153
2018-04-08,0.10382513661202186
2018-04-15,0.453551912568306
2018-04-22,0.22950819672131148
2018-04-29,0.28415300546448086
2018-05-06,0.5109289617486339
2018-05-13,0.3469945355191257
2018-05-20,0.25956284153005466
2018-05-27,0.18032786885245902
2018-06-03,0.22404371584699453
2018-06-10,0.1830601092896175
2018-06-17,0.3907103825136612
2018-06-24,0.4016393442622951
2018-07-01,0.15300546448087432
2018-07-08,0.505464480874317
2018-07-15,0.1366120218579235
2018-07-22,0.5765027322404371
2018-07-29,0.5409836065573771
2018-08-05,0.38524590163934425
2018-08-12,0.32786885245901637
2018-08-19,0.46994535519125685
2018-08-26,0.13934426229508196
2018-09-02,0.226775956284153
2018-09-09,0.2814207650273224
2018-09-16,0.05737704918032787
2018-09-23,0.12568306010928962
2018-09-30,0.0
2018-10-07,0.10382513661202186
2018-10-14,0.12568306010928962
2018-10-21,0.0
2018-10-28,0.16120218579234974
2018-11-04,0.16393442622950818
2018-11-11,0.05737704918032787
2018-11-18,0.27049180327868855
2018-11-25,0.05737704918032787
2018-12-02,0.09836065573770492
2018-12-09,0.0
2018-12-16,0.05737704918032787
2018-12-23,0.0
2018-12-30,0.2185792349726776
2019-01-06,0.0
2019-01-13,0.11202185792349727
2019-01-20,0.09836065573770492
2019-01-27,0.0
2019-02-03,0.0546448087431694
2019-02-10,0.16393442622950818
2019-02-17,0.10382513661202186
2019-02-24,0.24043715846994534
2019-03-03,0.2103825136612022
2019-03-10,0.0546448087431694
2019-03-17,0.11748633879781421
2019-03-24,0.0
2019-03-31,0.3224043715846995
2019-04-07,0.2185792349726776
2019-04-14,0.2896174863387978
2019-04-21,0.18579234972677597
2019-04-28,0.1557377049180328
2019-05-05,0.14207650273224043
2019-05-12,0.3333333333333333
2019-05-19,0.2103825136612022
2019-05-26,0.3633879781420765
2019-06-02,0.42896174863387976
2019-06-09,0.273224043715847
2019-06-16,0.2923497267759563
2019-06-23,1.0
2019-06-30,0.6120218579234973
2019-07-07,0.2923497267759563
2019-07-14,0.20765027322404372
2019-07-21,0.4016393442622951
2019-07-28,0.29508196721311475
2019-08-04,0.34972677595628415
2019-08-11,0.226775956284153
2019-08-18,0.2185792349726776
2019-08-25,0.27595628415300544
2019-09-01,0.20491803278688525
2019-09-08,0.19672131147540983
2019-09-15,0.15300546448087432
2019-09-22,0.09289617486338798
2019-09-29,0.09289617486338798
2019-10-06,0.14207650273224043
2019-10-13,0.1448087431693989
2019-10-20,0.0
2019-10-27,0.10109289617486339
2019-11-03,0.1885245901639344
2019-11-10,0.08743169398907104
2019-11-17,0.0
2019-11-24,0.04918032786885246
2019-12-01,0.0
2019-12-08,0.04918032786885246
2019-12-15,0.08743169398907104
2019-12-22,0.05191256830601093
2019-12-29,0.0
2020-01-05,0.13387978142076504
2020-01-12,0.09562841530054644
2020-01-19,0.08743169398907104
2020-01-26,0.13114754098360656
2020-02-02,0.13114754098360656
2020-02-09,0.08196721311475409
2020-02-16,0.13934426229508196
2020-02-23,0.226775956284153
2020-03-01,0.1284153005464481
2020-03-08,0.17486338797814208
2020-03-15,0.16120218579234974
2020-03-22,0.17486338797814208
2020-03-29,0.2459016393442623
2020-04-05,0.33060109289617484
2020-04-12,0.38524590163934425
2020-04-19,0.5601092896174863
2020-04-26,0.4371584699453552
2020-05-03,0.6147540983606558
2020-05-10,0.3879781420765027
2020-05-17,0.7240437158469946
2020-05-24,0.7923497267759563
2020-05-31,0.46174863387978143
2020-06-07,0.25956284153005466
2020-06-14,0.30327868852459017
2020-06-21,0.73224043715847
