date,piscine en bois
2018-01-07,0.04792332268370607
2018-01-14,0.14696485623003194
2018-01-21,0.41533546325878595
2018-01-28,0.3258785942492013
2018-02-04,0.038338658146964855
2018-02-11,0.31309904153354634
2018-02-18,0.3450479233226837
2018-02-25,0.3865814696485623
2018-03-04,0.054313099041533544
2018-03-11,0.2268370607028754
2018-03-18,0.6357827476038339
2018-03-25,0.07348242811501597
2018-04-01,0.43450479233226835
2018-04-08,0.2779552715654952
2018-04-15,0.4984025559105431
2018-04-22,0.3514376996805112
2018-04-29,0.26198083067092653
2018-05-06,0.610223642172524
2018-05-13,0.24600638977635783
2018-05-20,0.24600638977635783
2018-05-27,0.4536741214057508
2018-06-03,0.24920127795527156
2018-06-10,0.268370607028754
2018-06-17,0.19169329073482427
2018-06-24,0.6932907348242812
2018-07-01,0.5463258785942492
2018-07-08,0.7412140575079872
2018-07-15,0.7124600638977636
2018-07-22,0.4217252396166134
2018-07-29,0.7092651757188498
2018-08-05,0.7188498402555911
2018-08-12,0.4952076677316294
2018-08-19,0.5686900958466453
2018-08-26,0.24600638977635783
2018-09-02,0.04792332268370607
2018-09-09,0.08945686900958466
2018-09-16,0.3801916932907348
2018-09-23,0.25878594249201275
2018-09-30,0.22044728434504793
2018-10-07,0.3546325878594249
2018-10-14,0.038338658146964855
2018-10-21,0.038338658146964855
2018-10-28,0.03514376996805112
2018-11-04,0.1597444089456869
2018-11-11,0.07348242811501597
2018-11-18,0.03514376996805112
2018-11-25,0.03514376996805112
2018-12-02,0.03514376996805112
2018-12-09,0.0
2018-12-16,0.038338658146964855
2018-12-23,0.04153354632587859
2018-12-30,0.038338658146964855
2019-01-06,0.24281150159744408
2019-01-13,0.2268370607028754
2019-01-20,0.25559105431309903
2019-01-27,0.22044728434504793
2019-02-03,0.3258785942492013
2019-02-10,0.44089456869009586
2019-02-17,0.3546325878594249
2019-02-24,0.46645367412140576
2019-03-03,0.22044728434504793
2019-03-10,0.3450479233226837
2019-03-17,0.46006389776357826
2019-03-24,0.3961661341853035
2019-03-31,0.45686900958466453
2019-04-07,0.34185303514376997
2019-04-14,0.40894568690095845
2019-04-21,0.30990415335463256
2019-04-28,0.21405750798722045
2019-05-05,0.6134185303514377
2019-05-12,0.2523961661341853
2019-05-19,0.06070287539936102
2019-05-26,0.48242811501597443
2019-06-02,0.43450479233226835
2019-06-09,0.25878594249201275
2019-06-16,0.6869009584664537
2019-06-23,0.8722044728434505
2019-06-30,0.6645367412140575
2019-07-07,0.3003194888178914
2019-07-14,0.46006389776357826
2019-07-21,0.5559105431309904
2019-07-28,0.4440894568690096
2019-08-04,0.34185303514376997
2019-08-11,0.22044728434504793
2019-08-18,0.26198083067092653
2019-08-25,0.5463258785942492
2019-09-01,0.02875399361022364
2019-09-08,0.23322683706070288
2019-09-15,0.05750798722044728
2019-09-22,0.2012779552715655
2019-09-29,0.02875399361022364
2019-10-06,0.02875399361022364
2019-10-13,0.04792332268370607
2019-10-20,0.2012779552715655
2019-10-27,0.08626198083067092
2019-11-03,0.1757188498402556
2019-11-10,0.0
2019-11-17,0.2012779552715655
2019-11-24,0.02875399361022364
2019-12-01,0.02875399361022364
2019-12-08,0.2012779552715655
2019-12-15,0.20766773162939298
2019-12-22,0.25559105431309903
2019-12-29,0.23961661341853036
2020-01-05,0.05750798722044728
2020-01-12,0.3993610223642173
2020-01-19,0.134185303514377
2020-01-26,0.28434504792332266
2020-02-02,0.23003194888178913
2020-02-09,0.3993610223642173
2020-02-16,0.24920127795527156
2020-02-23,0.3610223642172524
2020-03-01,0.3194888178913738
2020-03-08,0.2715654952076677
2020-03-15,0.16613418530351437
2020-03-22,0.22044728434504793
2020-03-29,0.41214057507987223
2020-04-05,0.3514376996805112
2020-04-12,0.6677316293929713
2020-04-19,0.43769968051118213
2020-04-26,0.44089456869009586
2020-05-03,0.549520766773163
2020-05-10,0.5303514376996805
2020-05-17,1.0
2020-05-24,1.0
2020-05-31,0.987220447284345
2020-06-07,0.5079872204472844
2020-06-14,0.3865814696485623
2020-06-21,0.6645367412140575
