date,piscine en bois
2018-01-07,0.26744186046511625
2018-01-14,0.10465116279069768
2018-01-21,0.37209302325581395
2018-01-28,0.21511627906976744
2018-02-04,0.18023255813953487
2018-02-11,0.3081395348837209
2018-02-18,0.3546511627906977
2018-02-25,0.1686046511627907
2018-03-04,0.1686046511627907
2018-03-11,0.3430232558139535
2018-03-18,0.3023255813953488
2018-03-25,0.22674418604651161
2018-04-01,0.2558139534883721
2018-04-08,0.2616279069767442
2018-04-15,0.6453488372093024
2018-04-22,0.2616279069767442
2018-04-29,0.38953488372093026
2018-05-06,0.45348837209302323
2018-05-13,0.10465116279069768
2018-05-20,0.5058139534883721
2018-05-27,0.22093023255813954
2018-06-03,0.2441860465116279
2018-06-10,0.27906976744186046
2018-06-17,0.38372093023255816
2018-06-24,0.36046511627906974
2018-07-01,0.36627906976744184
2018-07-08,0.31976744186046513
2018-07-15,0.2558139534883721
2018-07-22,0.29069767441860467
2018-07-29,0.27325581395348836
2018-08-05,0.26744186046511625
2018-08-12,0.18023255813953487
2018-08-19,0.27325581395348836
2018-08-26,0.32558139534883723
2018-09-02,0.22674418604651161
2018-09-09,0.2558139534883721
2018-09-16,0.27906976744186046
2018-09-23,0.45930232558139533
2018-09-30,0.09883720930232558
2018-10-07,0.12209302325581395
2018-10-14,0.08139534883720931
2018-10-21,0.2616279069767442
2018-10-28,0.18023255813953487
2018-11-04,0.26744186046511625
2018-11-11,0.08139534883720931
2018-11-18,0.0755813953488372
2018-11-25,0.19186046511627908
2018-12-02,0.1744186046511628
2018-12-09,0.08139534883720931
2018-12-16,0.09883720930232558
2018-12-23,0.11046511627906977
2018-12-30,0.0872093023255814
2019-01-06,0.1744186046511628
2019-01-13,0.27325581395348836
2019-01-20,0.5058139534883721
2019-01-27,0.0
2019-02-03,0.3313953488372093
2019-02-10,0.21511627906976744
2019-02-17,0.23255813953488372
2019-02-24,0.3488372093023256
2019-03-03,0.3081395348837209
2019-03-10,0.19186046511627908
2019-03-17,0.2441860465116279
2019-03-24,0.36627906976744184
2019-03-31,0.23837209302325582
2019-04-07,0.25
2019-04-14,0.0872093023255814
2019-04-21,0.25
2019-04-28,0.38372093023255816
2019-05-05,0.29069767441860467
2019-05-12,0.3488372093023256
2019-05-19,0.29651162790697677
2019-05-26,0.5174418604651163
2019-06-02,0.4127906976744186
2019-06-09,0.16279069767441862
2019-06-16,0.3372093023255814
2019-06-23,0.7383720930232558
2019-06-30,0.5581395348837209
2019-07-07,0.37790697674418605
2019-07-14,0.3081395348837209
2019-07-21,0.28488372093023256
2019-07-28,0.2558139534883721
2019-08-04,0.36627906976744184
2019-08-11,0.32558139534883723
2019-08-18,0.2616279069767442
2019-08-25,0.3546511627906977
2019-09-01,0.16279069767441862
2019-09-08,0.23837209302325582
2019-09-15,0.23255813953488372
2019-09-22,0.0872093023255814
2019-09-29,0.1511627906976744
2019-10-06,0.1511627906976744
2019-10-13,0.06976744186046512
2019-10-20,0.18023255813953487
2019-10-27,0.1511627906976744
2019-11-03,0.19767441860465115
2019-11-10,0.1511627906976744
2019-11-17,0.14534883720930233
2019-11-24,0.13953488372093023
2019-12-01,0.20930232558139536
2019-12-08,0.13953488372093023
2019-12-15,0.0755813953488372
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.20930232558139536
2020-01-12,0.20348837209302326
2020-01-19,0.1686046511627907
2020-01-26,0.20930232558139536
2020-02-02,0.28488372093023256
2020-02-09,0.21511627906976744
2020-02-16,0.21511627906976744
2020-02-23,0.2616279069767442
2020-03-01,0.22093023255813954
2020-03-08,0.1569767441860465
2020-03-15,0.18023255813953487
2020-03-22,0.32558139534883723
2020-03-29,0.27325581395348836
2020-04-05,0.36046511627906974
2020-04-12,0.46511627906976744
2020-04-19,0.37209302325581395
2020-04-26,0.5116279069767442
2020-05-03,0.8023255813953488
2020-05-10,0.47674418604651164
2020-05-17,0.9476744186046512
2020-05-24,0.8372093023255814
2020-05-31,0.6453488372093024
2020-06-07,0.47093023255813954
2020-06-14,0.436046511627907
2020-06-21,1.0
