date,Cours maths
2018-01-07,0.680327868852459
2018-01-14,0.4262295081967213
2018-01-21,0.4016393442622951
2018-01-28,0.19672131147540983
2018-02-04,0.6721311475409836
2018-02-11,0.4426229508196721
2018-02-18,0.6885245901639344
2018-02-25,0.5
2018-03-04,0.23770491803278687
2018-03-11,0.21311475409836064
2018-03-18,0.4918032786885246
2018-03-25,0.39344262295081966
2018-04-01,0.13114754098360656
2018-04-08,0.18032786885245902
2018-04-15,0.47540983606557374
2018-04-22,0.1885245901639344
2018-04-29,0.4180327868852459
2018-05-06,0.08196721311475409
2018-05-13,0.12295081967213115
2018-05-20,0.4918032786885246
2018-05-27,1.0
2018-06-03,0.8360655737704918
2018-06-10,0.18032786885245902
2018-06-17,0.18032786885245902
2018-06-24,0.45081967213114754
2018-07-01,0.11475409836065574
2018-07-08,0.1557377049180328
2018-07-15,0.3770491803278688
2018-07-22,0.12295081967213115
2018-07-29,0.4344262295081967
2018-08-05,0.08196721311475409
2018-08-12,0.1721311475409836
2018-08-19,0.1885245901639344
2018-08-26,0.4262295081967213
2018-09-02,0.22950819672131148
2018-09-09,0.30327868852459017
2018-09-16,0.7622950819672131
2018-09-23,0.20491803278688525
2018-09-30,0.1557377049180328
2018-10-07,0.5163934426229508
2018-10-14,0.819672131147541
2018-10-21,0.39344262295081966
2018-10-28,0.4672131147540984
2018-11-04,0.3770491803278688
2018-11-11,0.45901639344262296
2018-11-18,0.22131147540983606
2018-11-25,0.4180327868852459
2018-12-02,0.47540983606557374
2018-12-09,0.39344262295081966
2018-12-16,0.4344262295081967
2018-12-23,0.12295081967213115
2018-12-30,0.0
2019-01-06,0.4426229508196721
2019-01-13,0.39344262295081966
2019-01-20,0.30327868852459017
2019-01-27,0.13934426229508196
2019-02-03,0.5819672131147541
2019-02-10,0.4180327868852459
2019-02-17,0.11475409836065574
2019-02-24,0.1885245901639344
2019-03-03,0.18032786885245902
2019-03-10,0.21311475409836064
2019-03-17,0.4262295081967213
2019-03-24,0.4016393442622951
2019-03-31,0.4180327868852459
2019-04-07,0.4426229508196721
2019-04-14,0.10655737704918032
2019-04-21,0.07377049180327869
2019-04-28,0.45081967213114754
2019-05-05,0.06557377049180328
2019-05-12,0.6475409836065574
2019-05-19,0.22950819672131148
2019-05-26,0.3524590163934426
2019-06-02,0.4016393442622951
2019-06-09,0.18032786885245902
2019-06-16,0.4180327868852459
2019-06-23,0.13934426229508196
2019-06-30,0.10655737704918032
2019-07-07,0.13934426229508196
2019-07-14,0.13934426229508196
2019-07-21,0.14754098360655737
2019-07-28,0.14754098360655737
2019-08-04,0.11475409836065574
2019-08-11,0.0
2019-08-18,0.38524590163934425
2019-08-25,0.4426229508196721
2019-09-01,0.4672131147540984
2019-09-08,0.13934426229508196
2019-09-15,0.48360655737704916
2019-09-22,0.38524590163934425
2019-09-29,0.4180327868852459
2019-10-06,0.45901639344262296
2019-10-13,0.45901639344262296
2019-10-20,0.5
2019-10-27,0.1557377049180328
2019-11-03,0.3770491803278688
2019-11-10,0.4016393442622951
2019-11-17,0.08196721311475409
2019-11-24,0.14754098360655737
2019-12-01,0.36065573770491804
2019-12-08,0.06557377049180328
2019-12-15,0.1557377049180328
2019-12-22,0.20491803278688525
2019-12-29,0.4016393442622951
2020-01-05,0.3360655737704918
2020-01-12,0.3524590163934426
2020-01-19,0.4016393442622951
2020-01-26,0.4098360655737705
2020-02-02,0.08196721311475409
2020-02-09,0.4098360655737705
2020-02-16,0.36885245901639346
2020-02-23,0.09836065573770492
2020-03-01,0.4016393442622951
2020-03-08,0.39344262295081966
2020-03-15,0.38524590163934425
2020-03-22,0.38524590163934425
2020-03-29,0.3524590163934426
2020-04-05,0.29508196721311475
2020-04-12,0.28688524590163933
2020-04-19,0.20491803278688525
2020-04-26,0.319672131147541
2020-05-03,0.26229508196721313
2020-05-10,0.18032786885245902
2020-05-17,0.819672131147541
