date,mariage civil ,mariage symbolique ,mariage laique,mariage religieux 
2018-01-07,0.8902439024390244,0.0,0.0,0.0
2018-01-14,0.34146341463414637,0.0,0.1951219512195122,0.0975609756097561
2018-01-21,0.27439024390243905,0.0,0.0975609756097561,0.0975609756097561
2018-01-28,0.6280487804878049,0.0,0.0,0.0975609756097561
2018-02-04,0.25,0.0,0.0975609756097561,0.0
2018-02-11,0.5792682926829268,0.0,0.1524390243902439,0.0975609756097561
2018-02-18,0.4878048780487805,0.0,0.25,0.20121951219512196
2018-02-25,0.23780487804878048,0.0,0.0,0.0
2018-03-04,1.0,0.0,0.0,0.0
2018-03-11,0.3902439024390244,0.0,0.1951219512195122,0.0
2018-03-18,0.975609756097561,0.0,0.0975609756097561,0.0
2018-03-25,0.40853658536585363,0.0,0.10365853658536585,0.2073170731707317
2018-04-01,0.10365853658536585,0.0,0.2073170731707317,0.10365853658536585
2018-04-08,0.3719512195121951,0.0,0.21341463414634146,0.10365853658536585
2018-04-15,0.34146341463414637,0.0,0.0,0.11585365853658537
2018-04-22,0.21341463414634146,0.0,0.0,0.0
2018-04-29,0.43902439024390244,0.0,0.2073170731707317,0.2073170731707317
2018-05-06,0.4146341463414634,0.0,0.0,0.10975609756097561
2018-05-13,0.3597560975609756,0.0,0.25609756097560976,0.10365853658536585
2018-05-20,0.2682926829268293,0.0,0.10975609756097561,0.16463414634146342
2018-05-27,0.2073170731707317,0.0,0.2073170731707317,0.10365853658536585
2018-06-03,0.29878048780487804,0.0,0.3170731707317073,0.10365853658536585
2018-06-10,0.5914634146341463,0.0,0.2073170731707317,0.10365853658536585
2018-06-17,0.10975609756097561,0.0,0.21341463414634146,0.10365853658536585
2018-06-24,0.5853658536585366,0.0,0.10975609756097561,0.0
2018-07-01,0.10365853658536585,0.0,0.0,0.0
2018-07-08,0.15853658536585366,0.0,0.10365853658536585,0.15853658536585366
2018-07-15,0.21951219512195122,0.0,0.21951219512195122,0.10975609756097561
2018-07-22,0.7073170731707317,0.0,0.10975609756097561,0.10975609756097561
2018-07-29,0.7682926829268293,0.0,0.11585365853658537,0.11585365853658537
2018-08-05,0.34146341463414637,0.0,0.17073170731707318,0.0
2018-08-12,0.5548780487804879,0.0,0.11585365853658537,0.3475609756097561
2018-08-19,0.5426829268292683,0.0,0.10975609756097561,0.0
2018-08-26,0.5853658536585366,0.0,0.10975609756097561,0.10975609756097561
2018-09-02,0.21341463414634146,0.0,0.10975609756097561,0.10975609756097561
2018-09-09,0.573170731707317,0.0,0.10975609756097561,0.10975609756097561
2018-09-16,0.7804878048780488,0.0,0.15853658536585366,0.0
2018-09-23,0.2682926829268293,0.0,0.2682926829268293,0.21341463414634146
2018-09-30,0.15853658536585366,0.0,0.10975609756097561,0.10975609756097561
2018-10-07,0.5670731707317073,0.0,0.21341463414634146,0.0
2018-10-14,0.21341463414634146,0.0,0.0,0.10975609756097561
2018-10-21,0.9390243902439024,0.0,0.10975609756097561,0.0
2018-10-28,0.10975609756097561,0.0,0.10975609756097561,0.10975609756097561
2018-11-04,0.1524390243902439,0.0,0.1524390243902439,0.0
2018-11-11,0.31097560975609756,0.0,0.2073170731707317,0.2073170731707317
2018-11-18,0.1524390243902439,0.0,0.10365853658536585,0.10365853658536585
2018-11-25,0.5975609756097561,0.0,0.0,0.0
2018-12-02,0.1524390243902439,0.0,0.0,0.0
2018-12-09,0.4573170731707317,0.0,0.10365853658536585,0.0
2018-12-16,0.15853658536585366,0.0,0.0,0.0
2018-12-23,0.4329268292682927,0.0,0.11585365853658537,0.0
2018-12-30,0.7378048780487805,0.0,0.10975609756097561,0.10975609756097561
2019-01-06,0.35365853658536583,0.0,0.20121951219512196,0.3048780487804878
2019-01-13,0.10365853658536585,0.0,0.20121951219512196,0.10365853658536585
2019-01-20,0.4146341463414634,0.0,0.0975609756097561,0.0975609756097561
2019-01-27,0.7926829268292683,0.0,0.0,0.0
2019-02-03,0.1951219512195122,0.0,0.0975609756097561,0.0975609756097561
2019-02-10,0.1951219512195122,0.0,0.0,0.0
2019-02-17,0.10365853658536585,0.0,0.10365853658536585,0.2073170731707317
2019-02-24,0.5487804878048781,0.0,0.0,0.20121951219512196
2019-03-03,0.47560975609756095,0.0,0.18902439024390244,0.0975609756097561
2019-03-10,0.1951219512195122,0.0,0.0,0.0975609756097561
2019-03-17,0.10365853658536585,0.0,0.0,0.2073170731707317
2019-03-24,0.8902439024390244,0.0,0.0975609756097561,0.20121951219512196
2019-03-31,0.5792682926829268,0.0,0.0,0.0975609756097561
2019-04-07,0.676829268292683,0.0,0.0975609756097561,0.0975609756097561
2019-04-14,0.1524390243902439,0.0,0.20121951219512196,0.0
2019-04-21,0.49390243902439024,0.0,0.0975609756097561,0.0975609756097561
2019-04-28,0.0975609756097561,0.0,0.14634146341463414,0.0975609756097561
2019-05-05,0.09146341463414634,0.0,0.09146341463414634,0.09146341463414634
2019-05-12,0.38414634146341464,0.0,0.18902439024390244,0.0975609756097561
2019-05-19,0.0975609756097561,0.0,0.14634146341463414,0.0
2019-05-26,0.6036585365853658,0.0,0.3048780487804878,0.10365853658536585
2019-06-02,0.4817073170731707,0.0,0.1951219512195122,0.2865853658536585
2019-06-09,0.7378048780487805,0.0,0.18292682926829268,0.18292682926829268
2019-06-16,0.1951219512195122,0.0,0.0,0.1951219512195122
2019-06-23,0.3475609756097561,0.0,0.1951219512195122,0.14634146341463414
2019-06-30,0.39634146341463417,0.0,0.0975609756097561,0.4878048780487805
2019-07-07,0.18902439024390244,0.0,0.18902439024390244,0.0975609756097561
2019-07-14,0.24390243902439024,0.0,0.1951219512195122,0.0975609756097561
2019-07-21,0.3475609756097561,0.0,0.25,0.0975609756097561
2019-07-28,0.4024390243902439,0.0,0.20121951219512196,0.1524390243902439
2019-08-04,0.31097560975609756,0.0,0.0,0.1524390243902439
2019-08-11,0.6280487804878049,0.0,0.16463414634146342,0.0
2019-08-18,0.6280487804878049,0.0,0.10975609756097561,0.0
2019-08-25,0.5426829268292683,0.0,0.10365853658536585,0.2073170731707317
2019-09-01,0.6036585365853658,0.0,0.09146341463414634,0.09146341463414634
2019-09-08,0.23170731707317074,0.0,0.18902439024390244,0.0
2019-09-15,0.1402439024390244,0.0,0.2804878048780488,0.0
2019-09-22,0.8597560975609756,0.0,0.18292682926829268,0.18292682926829268
2019-09-29,0.18902439024390244,0.0,0.09146341463414634,0.0
2019-10-06,0.6463414634146342,0.0,0.0975609756097561,0.0975609756097561
2019-10-13,0.2804878048780488,0.0,0.09146341463414634,0.09146341463414634
2019-10-20,0.1402439024390244,0.0,0.09146341463414634,0.0
2019-10-27,0.09146341463414634,0.0,0.0,0.0
2019-11-03,0.09146341463414634,0.0,0.0,0.17682926829268292
2019-11-10,0.5609756097560976,0.0,0.09146341463414634,0.09146341463414634
2019-11-17,0.2621951219512195,0.0,0.0,0.0
2019-11-24,0.3353658536585366,0.0,0.08536585365853659,0.17073170731707318
2019-12-01,0.17073170731707318,0.0,0.08536585365853659,0.0
2019-12-08,0.38414634146341464,0.0,0.0,0.0
2019-12-15,0.21951219512195122,0.0,0.0,0.0
2019-12-22,0.1951219512195122,0.0,0.0975609756097561,0.0975609756097561
2019-12-29,0.35365853658536583,0.0,0.23170731707317074,0.2804878048780488
2020-01-05,0.4817073170731707,0.0,0.17682926829268292,0.08536585365853659
2020-01-12,0.29878048780487804,0.0,0.0,0.08536585365853659
2020-01-19,0.3475609756097561,0.0,0.08536585365853659,0.12804878048780488
2020-01-26,0.2073170731707317,0.0,0.12195121951219512,0.08536585365853659
2020-02-02,0.573170731707317,0.0,0.08536585365853659,0.0
2020-02-09,0.6036585365853658,0.0,0.16463414634146342,0.16463414634146342
2020-02-16,0.6829268292682927,0.0,0.07926829268292683,0.0
2020-02-23,0.3597560975609756,0.0,0.16463414634146342,0.07926829268292683
2020-03-01,0.4451219512195122,0.0,0.0,0.08536585365853659
2020-03-08,0.5975609756097561,0.0,0.0,0.12195121951219512
2020-03-15,0.07926829268292683,0.0,0.0,0.07926829268292683
2020-03-22,0.3902439024390244,0.0,0.14634146341463414,0.07317073170731707
