date,mariage civil ,mariage symbolique ,mariage laique,mariage religieux 
2018-01-07,0.75,0.0,0.16346153846153846,0.0
2018-01-14,0.34134615384615385,0.0,0.34134615384615385,0.0
2018-01-21,0.40384615384615385,0.0,0.0,0.0
2018-01-28,0.3894230769230769,0.0,0.0,0.0
2018-02-04,0.42788461538461536,0.0,0.18269230769230768,0.0
2018-02-11,0.5288461538461539,0.0,0.0,0.0
2018-02-18,0.6057692307692307,0.0,0.16346153846153846,0.16346153846153846
2018-02-25,0.8846153846153846,0.0,0.18269230769230768,0.35096153846153844
2018-03-04,0.5336538461538461,0.0,0.0,0.18269230769230768
2018-03-11,0.375,0.0,0.5384615384615384,0.0
2018-03-18,0.5384615384615384,0.0,0.0,0.16346153846153846
2018-03-25,0.0,0.0,0.0,0.16826923076923078
2018-04-01,0.16826923076923078,0.0,0.0,0.0
2018-04-08,0.5288461538461539,0.0,0.3605769230769231,0.0
2018-04-15,0.17307692307692307,0.0,0.0,0.0
2018-04-22,0.3605769230769231,0.0,0.0,0.16826923076923078
2018-04-29,0.375,0.0,0.0,0.0
2018-05-06,0.375,0.0,0.3701923076923077,0.375
2018-05-13,0.23557692307692307,0.0,0.24519230769230768,0.3557692307692308
2018-05-20,0.6826923076923077,0.0,0.0,0.0
2018-05-27,0.5048076923076923,0.0,0.0,0.15865384615384615
2018-06-03,1.0,0.0,0.0,0.35096153846153844
2018-06-10,0.40865384615384615,0.0,0.34615384615384615,0.0
2018-06-17,0.19230769230769232,0.0,0.16346153846153846,0.0
2018-06-24,0.3557692307692308,0.0,0.5192307692307693,0.0
2018-07-01,0.16346153846153846,0.0,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.0
2018-07-15,0.3942307692307692,0.0,0.0,0.0
2018-07-22,0.3942307692307692,0.0,0.3942307692307692,0.18269230769230768
2018-07-29,0.3942307692307692,0.0,0.1875,0.3942307692307692
2018-08-05,0.1875,0.0,0.1875,0.0
2018-08-12,0.5865384615384616,0.0,0.19230769230769232,0.1875
2018-08-19,0.2692307692307692,0.0,0.0,0.21153846153846154
2018-08-26,0.0,0.0,0.40384615384615385,0.20192307692307693
2018-09-02,0.16826923076923078,0.0,0.20192307692307693,0.0
2018-09-09,0.41346153846153844,0.0,0.20192307692307693,0.20192307692307693
2018-09-16,0.3942307692307692,0.0,0.19230769230769232,0.20192307692307693
2018-09-23,0.40865384615384615,0.0,0.19230769230769232,0.16826923076923078
2018-09-30,0.5384615384615384,0.0,0.0,0.3701923076923077
2018-10-07,0.5913461538461539,0.0,0.0,0.0
2018-10-14,0.0,0.0,0.0,0.0
2018-10-21,0.375,0.0,0.17307692307692307,0.0
2018-10-28,0.0,0.0,0.36538461538461536,0.0
2018-11-04,0.18269230769230768,0.0,0.0,0.18269230769230768
2018-11-11,0.40384615384615385,0.0,0.16346153846153846,0.0
2018-11-18,0.14423076923076922,0.0,0.0,0.0
2018-11-25,0.5240384615384616,0.0,0.0,0.0
2018-12-02,0.3701923076923077,0.0,0.0,0.0
2018-12-09,0.5673076923076923,0.0,0.0,0.0
2018-12-16,0.2403846153846154,0.0,0.0,0.0
2018-12-23,0.6057692307692307,0.0,0.0,0.35096153846153844
2018-12-30,0.4375,0.0,0.19230769230769232,0.0
2019-01-06,0.0,0.0,0.18269230769230768,0.0
2019-01-13,0.14423076923076922,0.0,0.0,0.14423076923076922
2019-01-20,0.5432692307692307,0.0,0.13942307692307693,0.18269230769230768
2019-01-27,0.27403846153846156,0.0,0.13942307692307693,0.0
2019-02-03,0.6971153846153846,0.0,0.0,0.0
2019-02-10,0.14423076923076922,0.0,0.0,0.0
2019-02-17,0.24519230769230768,0.0,0.0,0.0
2019-02-24,0.4807692307692308,0.0,0.0,0.0
2019-03-03,0.13942307692307693,0.0,0.13942307692307693,0.0
2019-03-10,0.32211538461538464,0.0,0.18269230769230768,0.13942307692307693
2019-03-17,0.5288461538461539,0.0,0.19230769230769232,0.22115384615384615
2019-03-24,0.0,0.0,0.0,0.14423076923076922
2019-03-31,0.4807692307692308,0.0,0.0,0.19230769230769232
2019-04-07,0.19230769230769232,0.0,0.5048076923076923,0.0
2019-04-14,0.5144230769230769,0.0,0.0,0.20192307692307693
2019-04-21,0.18269230769230768,0.0,0.18269230769230768,0.0
2019-04-28,0.13942307692307693,0.0,0.46153846153846156,0.46153846153846156
