date,mariage civil ,mariage symbolique ,mariage laique,mariage religieux 
2018-01-07,0.20491803278688525,0.0,0.0,0.0
2018-01-14,0.0,0.0,0.3114754098360656,0.0
2018-01-21,0.3114754098360656,0.0,0.0,0.0
2018-01-28,0.8278688524590164,0.0,0.3114754098360656,0.0
2018-02-04,0.819672131147541,0.0,0.0,0.0
2018-02-11,0.0,0.0,0.20491803278688525,0.0
2018-02-18,0.319672131147541,0.0,0.0,0.0
2018-02-25,0.32786885245901637,0.0,0.0,0.0
2018-03-04,0.0,0.0,0.0,0.0
2018-03-11,0.639344262295082,0.0,0.0,0.0
2018-03-18,0.0,0.0,0.20491803278688525,0.0
2018-03-25,0.5327868852459017,0.0,0.0,0.0
2018-04-01,0.4098360655737705,0.0,0.0,0.0
2018-04-08,0.0,0.0,0.20491803278688525,0.0
2018-04-15,0.8934426229508197,0.0,0.5573770491803278,0.0
2018-04-22,0.20491803278688525,0.0,0.20491803278688525,0.0
2018-04-29,0.4262295081967213,0.0,0.0,0.0
2018-05-06,0.0,0.0,0.3524590163934426,0.0
2018-05-13,0.32786885245901637,0.0,0.0,0.0
2018-05-20,0.21311475409836064,0.0,0.21311475409836064,0.0
2018-05-27,0.319672131147541,0.0,0.20491803278688525,0.0
2018-06-03,0.0,0.0,0.0,0.0
2018-06-10,0.0,0.0,0.5081967213114754,0.0
2018-06-17,0.5491803278688525,0.0,0.21311475409836064,0.0
2018-06-24,0.3360655737704918,0.0,0.21311475409836064,0.0
2018-07-01,0.20491803278688525,0.0,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.0
2018-07-15,0.36885245901639346,0.0,0.22131147540983606,0.0
2018-07-22,0.22131147540983606,0.0,0.0,0.0
2018-07-29,0.20491803278688525,0.0,0.0,0.0
2018-08-05,0.20491803278688525,0.0,0.20491803278688525,0.0
2018-08-12,0.5819672131147541,0.0,0.0,0.0
2018-08-19,0.5819672131147541,0.0,0.0,0.0
2018-08-26,0.0,0.0,0.0,0.0
2018-09-02,0.680327868852459,0.0,0.21311475409836064,0.0
2018-09-09,0.4262295081967213,0.0,0.21311475409836064,0.0
2018-09-16,0.3360655737704918,0.0,0.5409836065573771,0.0
2018-09-23,0.0,0.0,0.21311475409836064,0.0
2018-09-30,0.0,0.0,0.0,0.0
2018-10-07,0.0,0.0,0.21311475409836064,0.0
2018-10-14,0.0,0.0,0.22131147540983606,0.0
2018-10-21,0.3442622950819672,0.0,0.0,0.0
2018-10-28,0.20491803278688525,0.0,0.20491803278688525,0.0
2018-11-04,0.20491803278688525,0.0,0.0,0.0
2018-11-11,0.32786885245901637,0.0,0.0,0.0
2018-11-18,0.0,0.0,0.0,0.0
2018-11-25,0.5245901639344263,0.0,0.0,0.0
2018-12-02,0.0,0.0,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0
2018-12-16,0.4344262295081967,0.0,0.3360655737704918,0.0
2018-12-23,0.0,0.0,0.0,0.0
