date,mariage civil ,mariage symbolique ,mariage laique,mariage religieux 
2018-01-07,0.0,0.0,0.0,0.0
2018-01-14,0.24603174603174602,0.0,0.35714285714285715,0.0
2018-01-21,0.0,0.0,0.0,0.0
2018-01-28,0.0,0.0,0.0,0.0
2018-02-04,0.6111111111111112,0.0,0.0,0.0
2018-02-11,0.5,0.0,0.0,0.0
2018-02-18,0.0,0.0,0.0,0.0
2018-02-25,0.0,0.0,0.0,0.0
2018-03-04,0.23809523809523808,0.0,0.0,0.0
2018-03-11,0.0,0.0,0.0,0.0
2018-03-18,0.0,0.0,0.0,0.0
2018-03-25,0.373015873015873,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,0.0
2018-04-08,0.0,0.0,0.0,0.0
2018-04-15,0.4126984126984127,0.0,0.0,0.0
2018-04-22,0.36507936507936506,0.0,0.0,0.0
2018-04-29,0.373015873015873,0.0,0.0,0.0
2018-05-06,0.6507936507936508,0.0,0.0,0.0
2018-05-13,0.25396825396825395,0.0,0.0,0.0
2018-05-20,0.0,0.0,0.0,0.0
2018-05-27,0.0,0.0,0.0,0.0
2018-06-03,0.0,0.0,0.373015873015873,0.0
2018-06-10,0.0,0.0,0.0,0.0
2018-06-17,0.7857142857142857,0.0,0.0,0.0
2018-06-24,0.0,0.0,0.38095238095238093,0.0
2018-07-01,0.0,0.0,0.36507936507936506,0.0
2018-07-08,0.0,0.0,0.0,0.0
2018-07-15,0.3968253968253968,0.0,0.0,0.0
2018-07-22,0.6746031746031746,0.0,0.0,0.0
2018-07-29,0.7936507936507936,0.0,0.0,0.0
2018-08-05,0.3968253968253968,0.0,0.0,0.0
2018-08-12,1.0,0.0,0.0,0.0
2018-08-19,0.6825396825396826,0.0,0.0,0.0
2018-08-26,0.3888888888888889,0.0,0.0,0.0
2018-09-02,0.3968253968253968,0.0,0.3968253968253968,0.0
2018-09-09,0.6666666666666666,0.0,0.3968253968253968,0.0
2018-09-16,0.0,0.0,0.0,0.0
2018-09-23,0.2698412698412698,0.0,0.0,0.0
2018-09-30,0.3888888888888889,0.0,0.0,0.0
2018-10-07,0.7936507936507936,0.0,0.0,0.0
2018-10-14,0.0,0.0,0.0,0.0
2018-10-21,0.0,0.0,0.0,0.0
2018-10-28,0.6349206349206349,0.0,0.0,0.0
2018-11-04,0.6190476190476191,0.0,0.0,0.0
2018-11-11,0.0,0.0,0.0,0.0
2018-11-18,1.0,0.0,0.0,0.0
2018-11-25,0.0,0.0,0.0,0.0
2018-12-02,0.0,0.0,0.0,0.0
2018-12-09,0.753968253968254,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.38095238095238093,0.0
2018-12-23,0.0,0.0,0.0,0.0
2018-12-30,0.0,0.0,0.0,0.0
2019-01-06,0.8650793650793651,0.0,0.36507936507936506,0.0
2019-01-13,0.25396825396825395,0.0,0.0,0.0
2019-01-20,0.24603174603174602,0.0,0.0,0.0
2019-01-27,0.48412698412698413,0.0,0.0,0.0
2019-02-03,0.24603174603174602,0.0,0.0,0.0
2019-02-10,0.7380952380952381,0.0,0.0,0.0
2019-02-17,0.0,0.0,0.0,0.0
2019-02-24,0.2619047619047619,0.0,0.0,0.0
2019-03-03,0.25396825396825395,0.0,0.0,0.0
2019-03-10,0.7380952380952381,0.0,0.0,0.0
2019-03-17,0.0,0.0,0.0,0.0
2019-03-24,0.0,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0
2019-04-07,0.25396825396825395,0.0,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0
2019-04-21,0.7698412698412699,0.0,0.0,0.0
2019-04-28,0.6031746031746031,0.0,0.0,0.0
2019-05-05,0.8492063492063492,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0
2019-05-19,0.25396825396825395,0.0,0.0,0.0
2019-05-26,0.626984126984127,0.0,0.0,0.0
2019-06-02,0.3492063492063492,0.0,0.3492063492063492,0.0
2019-06-09,0.23809523809523808,0.0,0.3492063492063492,0.0
2019-06-16,0.2619047619047619,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.373015873015873,0.0
2019-06-30,0.0,0.0,0.0,0.0
2019-07-07,0.25396825396825395,0.0,0.36507936507936506,0.0
2019-07-14,0.2698412698412698,0.0,0.0,0.0
2019-07-21,0.9126984126984127,0.0,0.0,0.0
2019-07-28,0.3888888888888889,0.0,0.0,0.0
2019-08-04,0.2857142857142857,0.0,0.0,0.0
2019-08-11,0.2698412698412698,0.0,0.0,0.0
2019-08-18,0.7936507936507936,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0
2019-09-01,0.24603174603174602,0.0,0.35714285714285715,0.0
2019-09-08,0.0,0.0,0.0,0.0
2019-09-15,0.24603174603174602,0.0,0.0,0.0
2019-09-22,0.23809523809523808,0.0,0.3412698412698413,0.0
2019-09-29,0.23809523809523808,0.0,0.3492063492063492,0.0
2019-10-06,0.23809523809523808,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0
2019-11-03,0.23015873015873015,0.0,0.0,0.0
2019-11-10,0.23015873015873015,0.0,0.0,0.0
2019-11-17,0.3333333333333333,0.0,0.0,0.0
2019-11-24,0.2222222222222222,0.0,0.0,0.0
2019-12-01,0.23015873015873015,0.0,0.0,0.0
2019-12-08,0.23015873015873015,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0
2019-12-22,0.23015873015873015,0.0,0.0,0.0
