date,mariage civil ,mariage symbolique ,mariage laique,mariage religieux 
2018-01-07,0.43478260869565216,0.0,0.16521739130434782,0.21739130434782608
2018-01-14,0.43478260869565216,0.0,0.0,0.21739130434782608
2018-01-21,0.17391304347826086,0.0,0.21739130434782608,0.0
2018-01-28,0.21739130434782608,0.0,0.0,0.0
2018-02-04,0.21739130434782608,0.0,0.0,0.21739130434782608
2018-02-11,1.0,0.0,0.0,0.0
2018-02-18,0.6173913043478261,0.0,0.0,0.22608695652173913
2018-02-25,0.391304347826087,0.0,0.0,0.0
2018-03-04,0.6956521739130435,0.0,0.0,0.21739130434782608
2018-03-11,0.808695652173913,0.0,0.20869565217391303,0.0
2018-03-18,0.7478260869565218,0.0,0.21739130434782608,0.6434782608695652
2018-03-25,0.4956521739130435,0.0,0.20869565217391303,0.20869565217391303
2018-04-01,0.21739130434782608,0.0,0.7739130434782608,0.21739130434782608
2018-04-08,0.8173913043478261,0.0,0.21739130434782608,0.0
2018-04-15,0.4608695652173913,0.0,0.0,0.22608695652173913
2018-04-22,0.3565217391304348,0.0,0.0,0.22608695652173913
2018-04-29,0.34782608695652173,0.0,0.40869565217391307,0.22608695652173913
2018-05-06,0.1826086956521739,0.0,0.6434782608695652,0.0
2018-05-13,0.8695652173913043,0.0,0.391304347826087,0.21739130434782608
2018-05-20,0.17391304347826086,0.0,0.0,0.22608695652173913
2018-05-27,0.0,0.0,0.20869565217391303,0.20869565217391303
2018-06-03,0.21739130434782608,0.0,0.17391304347826086,0.0
2018-06-10,0.6869565217391305,0.0,0.0,0.0
2018-06-17,0.6521739130434783,0.0,0.0,0.21739130434782608
2018-06-24,0.43478260869565216,0.0,0.0,0.4434782608695652
2018-07-01,0.5043478260869565,0.0,0.17391304347826086,0.0
2018-07-08,0.40869565217391307,0.0,0.22608695652173913,0.0
2018-07-15,0.391304347826087,0.0,0.24347826086956523,0.0
2018-07-22,0.6173913043478261,0.0,0.24347826086956523,0.24347826086956523
2018-07-29,0.391304347826087,0.0,0.24347826086956523,0.0
2018-08-05,0.0,0.0,0.0,0.0
2018-08-12,0.41739130434782606,0.0,0.2608695652173913,0.2608695652173913
2018-08-19,0.6521739130434783,0.0,0.4,0.0
2018-08-26,0.34782608695652173,0.0,0.23478260869565218,0.23478260869565218
2018-09-02,0.5217391304347826,0.0,0.5652173913043478,0.0
2018-09-09,0.5130434782608696,0.0,0.4,0.21739130434782608
2018-09-16,0.48695652173913045,0.0,0.4,0.21739130434782608
2018-09-23,0.21739130434782608,0.0,0.1826086956521739,0.0
2018-09-30,0.1826086956521739,0.0,0.4434782608695652,0.0
2018-10-07,0.21739130434782608,0.0,0.0,0.0
2018-10-14,0.22608695652173913,0.0,0.22608695652173913,0.0
2018-10-21,0.22608695652173913,0.0,0.0,0.22608695652173913
2018-10-28,0.0,0.0,0.4434782608695652,0.0
2018-11-04,0.591304347826087,0.0,0.8869565217391304,0.0
2018-11-11,0.4260869565217391,0.0,0.0,0.0
2018-11-18,0.3826086956521739,0.0,0.4260869565217391,0.0
2018-11-25,0.17391304347826086,0.0,0.0,0.0
2018-12-02,0.20869565217391303,0.0,0.0,0.0
2018-12-09,0.21739130434782608,0.0,0.0,0.0
2018-12-16,0.1826086956521739,0.0,0.0,0.0
2018-12-23,0.3739130434782609,0.0,0.0,0.0
2018-12-30,0.4260869565217391,0.0,0.0,0.24347826086956523
2019-01-06,0.6434782608695652,0.0,0.17391304347826086,0.21739130434782608
2019-01-13,0.8,0.0,0.17391304347826086,0.20869565217391303
2019-01-20,0.4,0.0,0.16521739130434782,0.2
2019-01-27,0.2,0.0,0.2,0.0
2019-02-03,0.3826086956521739,0.0,0.0,0.20869565217391303
2019-02-10,0.6260869565217392,0.0,0.4,0.0
2019-02-17,0.40869565217391307,0.0,0.22608695652173913,0.0
2019-02-24,0.6782608695652174,0.0,0.3826086956521739,0.20869565217391303
2019-03-03,0.6782608695652174,0.0,0.0,0.0
2019-03-10,0.20869565217391303,0.0,0.0,0.20869565217391303
2019-03-17,0.21739130434782608,0.0,0.0,0.21739130434782608
2019-03-24,0.4,0.0,0.0,0.0
2019-03-31,0.41739130434782606,0.0,0.0,0.0
2019-04-07,0.1826086956521739,0.0,0.2,0.0
2019-04-14,0.41739130434782606,0.0,0.19130434782608696,0.22608695652173913
2019-04-21,0.3826086956521739,0.0,0.20869565217391303,0.0
2019-04-28,0.7043478260869566,0.0,0.16521739130434782,0.0
2019-05-05,0.6173913043478261,0.0,0.5217391304347826,0.1826086956521739
2019-05-12,0.8260869565217391,0.0,0.1826086956521739,0.3739130434782609
2019-05-19,0.3652173913043478,0.0,0.19130434782608696,0.19130434782608696
2019-05-26,0.3652173913043478,0.0,0.3652173913043478,0.19130434782608696
2019-06-02,0.3565217391304348,0.0,0.1565217391304348,0.3565217391304348
2019-06-09,0.3565217391304348,0.0,0.19130434782608696,0.19130434782608696
2019-06-16,0.4782608695652174,0.0,0.3565217391304348,0.0
2019-06-23,0.3739130434782609,0.0,0.3739130434782609,0.2
2019-06-30,0.3826086956521739,0.0,0.4608695652173913,0.28695652173913044
2019-07-07,0.5565217391304348,0.0,0.17391304347826086,0.0
2019-07-14,0.782608695652174,0.0,0.5826086956521739,0.2
2019-07-21,0.4,0.0,0.20869565217391303,0.20869565217391303
2019-07-28,0.0,0.0,0.20869565217391303,0.0
2019-08-04,0.45217391304347826,0.0,0.22608695652173913,0.22608695652173913
2019-08-11,0.6173913043478261,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.24347826086956523,0.0
2019-08-25,0.6,0.0,0.6,0.21739130434782608
2019-09-01,0.2,0.0,0.17391304347826086,0.2
2019-09-08,0.7043478260869566,0.0,0.0,0.0
2019-09-15,0.20869565217391303,0.0,0.20869565217391303,0.20869565217391303
2019-09-22,0.3391304347826087,0.0,0.3739130434782609,0.1826086956521739
2019-09-29,0.6086956521739131,0.0,0.34782608695652173,0.17391304347826086
2019-10-06,0.5217391304347826,0.0,0.0,0.2608695652173913
2019-10-13,0.33043478260869563,0.0,0.17391304347826086,0.17391304347826086
2019-10-20,0.17391304347826086,0.0,0.17391304347826086,0.17391304347826086
2019-10-27,0.5130434782608696,0.0,0.17391304347826086,0.17391304347826086
2019-11-03,0.17391304347826086,0.0,0.0,0.3391304347826087
2019-11-10,0.0,0.0,0.33043478260869563,0.0
2019-11-17,0.16521739130434782,0.0,0.0,0.16521739130434782
2019-11-24,0.3130434782608696,0.0,0.16521739130434782,0.16521739130434782
2019-12-01,0.26956521739130435,0.0,0.0,0.0
2019-12-08,0.28695652173913044,0.0,0.0,0.0
2019-12-15,0.34782608695652173,0.0,0.3826086956521739,0.19130434782608696
2019-12-22,0.20869565217391303,0.0,0.0,0.0
2019-12-29,0.2956521739130435,0.0,0.0,0.0
2020-01-05,0.3217391304347826,0.0,0.34782608695652173,0.0
2020-01-12,0.4782608695652174,0.0,0.14782608695652175,0.0
2020-01-19,0.5043478260869565,0.0,0.3130434782608696,0.16521739130434782
2020-01-26,0.40869565217391307,0.0,0.0,0.0
2020-02-02,0.25217391304347825,0.0,0.3130434782608696,0.16521739130434782
2020-02-09,0.33043478260869563,0.0,0.0,0.16521739130434782
2020-02-16,0.48695652173913045,0.0,0.17391304347826086,0.17391304347826086
2020-02-23,0.0,0.0,0.14782608695652175,0.0
2020-03-01,0.5478260869565217,0.0,0.16521739130434782,0.16521739130434782
2020-03-08,0.1565217391304348,0.0,0.3130434782608696,0.1565217391304348
2020-03-15,0.14782608695652175,0.0,0.0,0.14782608695652175
2020-03-22,0.26956521739130435,0.0,0.14782608695652175,0.14782608695652175
2020-03-29,0.2956521739130435,0.0,0.12173913043478261,0.0
2020-04-05,0.2956521739130435,0.0,0.0,0.14782608695652175
2020-04-12,0.0,0.0,0.13043478260869565,0.14782608695652175
2020-04-19,0.30434782608695654,0.0,0.2782608695652174,0.0
2020-04-26,0.20869565217391303,0.0,0.1391304347826087,0.1391304347826087
2020-05-03,0.8695652173913043,0.0,0.0,0.0
