,geoName,cours de dessin
3,Brittany,85.8974358974359
5,Centre-Val de Loire,78.2051282051282
7,Corsica,0.0
15,Pays de la Loire,62.82051282051282
18,Provence-Alpes-Côte d'Azur,85.8974358974359
21,Île-de-France,75.64102564102564
22,Grand-est,69.65811965811966
23,Hauts-de-france,54.48717948717948
24,Normandie,100.0
25,Bourgogne-Franche-Comté,84.61538461538461
26,Nouvelle-Aquitaine,67.0940170940171
27,Occitanie,72.43589743589743
28,Auvergne-Rhône-Alpes,81.41025641025641
