Year,ticket_geo_region_name,Prof_type,Distribution
2020,Centre-Val de Loire,Wedding Planner,0.24
2020,Corse,Animation,NA
2020,Corse,Couturier,NA
2020,Corse,Fleuriste,NA
2020,Corse,Maquilleur,NA
2020,Corse,Photographe,NA
2020,Corse,Wedding Planner,NA
2020,France,Animation,0.11
2020,France,Couturier,0.21
2020,France,Fleuriste,0.18
2020,France,Maquilleur,0.15
2020,France,Photographe,0.14
2020,France,Wedding Planner,0.21
2020,Grand-Est,Animation,0.1
2020,Grand-Est,Couturier,0.19
2020,Grand-Est,Fleuriste,0.19
2020,Grand-Est,Maquilleur,0.13
2020,Grand-Est,Photographe,0.16
2020,Grand-Est,Wedding Planner,0.24
2020,Hauts-de-France,Animation,0.09
2020,Hauts-de-France,Couturier,0.24
2020,Hauts-de-France,Fleuriste,0.17
2020,Hauts-de-France,Maquilleur,0.16
2020,Hauts-de-France,Photographe,0.12
2020,Hauts-de-France,Wedding Planner,0.23
2020,Normandie,Animation,0.09
2020,Normandie,Couturier,0.23
2020,Normandie,Fleuriste,0.24
2020,Normandie,Maquilleur,0.09
2020,Normandie,Photographe,0.07
2020,Normandie,Wedding Planner,0.28
2020,Nouvelle-Aquitaine,Animation,0.14
2020,Nouvelle-Aquitaine,Couturier,0.16
2020,Nouvelle-Aquitaine,Fleuriste,0.2
2020,Nouvelle-Aquitaine,Maquilleur,0.16
2020,Nouvelle-Aquitaine,Photographe,0.14
2020,Nouvelle-Aquitaine,Wedding Planner,0.19
2020,Occitanie,Animation,0.1
2020,Occitanie,Couturier,0.24
2020,Occitanie,Fleuriste,0.18
2020,Occitanie,Maquilleur,0.14
2020,Occitanie,Photographe,0.11
2020,Occitanie,Wedding Planner,0.24
2020,Pays de la Loire,Animation,0.14
2020,Pays de la Loire,Couturier,0.19
2020,Pays de la Loire,Fleuriste,0.15
2020,Pays de la Loire,Maquilleur,0.11
2020,Pays de la Loire,Photographe,0.21
2020,Pays de la Loire,Wedding Planner,0.2
2020,Provence-Alpes-Côte d'Azur,Animation,0.14
2020,Provence-Alpes-Côte d'Azur,Couturier,0.24
2020,Provence-Alpes-Côte d'Azur,Fleuriste,0.15
2020,Provence-Alpes-Côte d'Azur,Maquilleur,0.15
2020,Provence-Alpes-Côte d'Azur,Photographe,0.16
2020,Provence-Alpes-Côte d'Azur,Wedding Planner,0.16
2020,Île-de-France,Animation,0.1422764228
2020,Île-de-France,Couturier,0.1951219512
2020,Île-de-France,Fleuriste,0.1959349593
2020,Île-de-France,Maquilleur,0.1821138211
2020,Île-de-France,Photographe,0.1260162602
2020,Île-de-France,Wedding Planner,0.15853658539999999
