ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index,Country_chosen
Couturier,Auvergne-Rhône-Alpes,2019,0,0.23057228920000003,0
Couturier,Auvergne-Rhône-Alpes,2019,1,0.2569176707,0
Couturier,Auvergne-Rhône-Alpes,2019,2,0.33567068270000006,0
Couturier,Auvergne-Rhône-Alpes,2019,3,0.3377008032,0
Couturier,Auvergne-Rhône-Alpes,2019,4,0.374126506,0
Couturier,Auvergne-Rhône-Alpes,2019,5,0.3337831325,0
Couturier,Auvergne-Rhône-Alpes,2019,6,0.24810240960000002,0
Couturier,Auvergne-Rhône-Alpes,2019,7,0.2706927711,0
Couturier,Auvergne-Rhône-Alpes,2019,8,0.27895582329999996,0
Couturier,Auvergne-Rhône-Alpes,2019,9,0.24234939760000002,0
Couturier,Auvergne-Rhône-Alpes,2019,10,0.3018273092,0
Couturier,Auvergne-Rhône-Alpes,2019,11,0.27052208829999996,0
Couturier,Auvergne-Rhône-Alpes,2020,0,0.2982429719,0
Couturier,Auvergne-Rhône-Alpes,2020,1,0.30686746989999997,0
Couturier,Auvergne-Rhône-Alpes,2020,2,0.1897108434,0
Couturier,Auvergne-Rhône-Alpes,2020,3,0.1436947791,0
Couturier,Bourgogne-Franche-Comté,2019,0,0.1676506025,0
Couturier,Bourgogne-Franche-Comté,2019,1,0.176746988,0
Couturier,Bourgogne-Franche-Comté,2019,2,0.1446746988,0
Couturier,Bourgogne-Franche-Comté,2019,3,0.2204216868,0
Couturier,Bourgogne-Franche-Comté,2019,4,0.19289156629999998,0
Couturier,Bourgogne-Franche-Comté,2019,5,0.1818313253,0
Couturier,Bourgogne-Franche-Comté,2019,6,0.1665662651,0
Couturier,Bourgogne-Franche-Comté,2019,7,0.19608433739999998,0
Couturier,Bourgogne-Franche-Comté,2019,8,0.1578313253,0
Couturier,Bourgogne-Franche-Comté,2019,9,0.18439759039999998,0
Couturier,Bourgogne-Franche-Comté,2019,10,0.1406024096,0
Couturier,Bourgogne-Franche-Comté,2019,11,0.1586987952,0
Couturier,Bourgogne-Franche-Comté,2020,0,0.19355421690000002,0
Couturier,Bourgogne-Franche-Comté,2020,1,0.22457831329999997,0
Couturier,Bourgogne-Franche-Comté,2020,2,0.11474698800000001,0
Couturier,Bourgogne-Franche-Comté,2020,3,0.1196385542,0
Couturier,Bretagne,2019,0,0.250753012,0
Couturier,Bretagne,2019,1,0.2529819277,0
Couturier,Bretagne,2019,2,0.2371566265,0
Couturier,Bretagne,2019,3,0.2251204819,0
Couturier,Bretagne,2019,4,0.2674698795,0
Couturier,Bretagne,2019,5,0.2763855422,0
Couturier,Bretagne,2019,6,0.22066265059999998,0
Couturier,Bretagne,2019,7,0.1660542169,0
Couturier,Bretagne,2019,8,0.21665060239999998,0
Couturier,Bretagne,2019,9,0.2585542169,0
Couturier,Bretagne,2019,10,0.15490963859999998,0
Couturier,Bretagne,2019,11,0.2344819277,0
Couturier,Bretagne,2020,0,0.2652409639,0
Couturier,Bretagne,2020,1,0.290873494,0
Couturier,Bretagne,2020,2,0.1667228916,0
Couturier,Bretagne,2020,3,0.08469879518,0
Couturier,Centre-Val de Loire,2019,0,0.3379518072,0
Couturier,Centre-Val de Loire,2019,1,0.35120481929999997,0
Couturier,Centre-Val de Loire,2019,2,0.35915662649999996,0
Couturier,Centre-Val de Loire,2019,3,0.2998493976,0
Couturier,Centre-Val de Loire,2019,4,0.4870481928,0
Couturier,Centre-Val de Loire,2019,5,0.35120481929999997,0
Couturier,Centre-Val de Loire,2019,6,0.3909638554,0
Couturier,Centre-Val de Loire,2019,7,0.22364457829999998,0
Couturier,Centre-Val de Loire,2019,8,0.3193975904,0
Couturier,Centre-Val de Loire,2019,9,0.2865963855,0
Couturier,Centre-Val de Loire,2019,10,0.3495481928,0
Couturier,Centre-Val de Loire,2019,11,0.2836144578,0
Couturier,Centre-Val de Loire,2020,0,0.2981927711,0
Couturier,Centre-Val de Loire,2020,1,0.33629518070000003,0
Couturier,Centre-Val de Loire,2020,2,0.2239759036,0
Couturier,Centre-Val de Loire,2020,3,0.2219879518,0
Couturier,Corse,2019,0,0.15804216869999999,0
Couturier,Corse,2019,1,0.2314759036,0
Couturier,Corse,2019,2,0.2043373494,0
Couturier,Corse,2019,3,0.2697891566,0
Couturier,Corse,2019,4,0.2107228916,0
Couturier,Corse,2019,5,0.29118072289999997,0
Couturier,Corse,2019,6,0.15006024099999998,0
Couturier,Corse,2019,7,0.08939759036,0
Couturier,Corse,2019,8,0.1673012048,0
Couturier,Corse,2019,9,0.1356927711,0
Couturier,Corse,2019,10,0.2378614458,0
Couturier,Corse,2019,11,0.10344578310000001,0
Couturier,Corse,2020,0,0.3272590361,0
Couturier,Corse,2020,1,0.1596385542,0
Couturier,Corse,2020,2,0.22093975899999999,0
Couturier,Corse,2020,3,0.09897590361,0
Couturier,Grand-Est,2019,0,0.2206425703,0
Couturier,Grand-Est,2019,1,0.2754718875,0
Couturier,Grand-Est,2019,2,0.2864417671,0
Couturier,Grand-Est,2019,3,0.33807228920000004,0
Couturier,Grand-Est,2019,4,0.27645582329999996,0
Couturier,Grand-Est,2019,5,0.2523855422,0
Couturier,Grand-Est,2019,6,0.21474899600000003,0
Couturier,Grand-Est,2019,7,0.19446787149999997,0
Couturier,Grand-Est,2019,8,0.2730923695,0
Couturier,Grand-Est,2019,9,0.2600301205,0
Couturier,Grand-Est,2019,10,0.23623493980000002,0
Couturier,Grand-Est,2019,11,0.2103052209,0
Couturier,Grand-Est,2020,0,0.285813253,0
Couturier,Grand-Est,2020,1,0.2912349398,0
Couturier,Grand-Est,2020,2,0.17693975899999997,0
Couturier,Grand-Est,2020,3,0.1108835342,0
Couturier,Hauts-de-France,2019,0,0.4482680723,0
Couturier,Hauts-de-France,2019,1,0.4173644579,0
Couturier,Hauts-de-France,2019,2,0.4235180723,0
Couturier,Hauts-de-France,2019,3,0.45487951810000005,0
Couturier,Hauts-de-France,2019,4,0.5174698795,0
Couturier,Hauts-de-France,2019,5,0.4767228916,0
Couturier,Hauts-de-France,2019,6,0.4522138554,0
Couturier,Hauts-de-France,2019,7,0.43138554219999997,0
Couturier,Hauts-de-France,2019,8,0.4230240964,0
Couturier,Hauts-de-France,2019,9,0.4533885542,0
Couturier,Hauts-de-France,2019,10,0.3977861446,0
Couturier,Hauts-de-France,2019,11,0.3632168675,0
Couturier,Hauts-de-France,2020,0,0.4406475904,0
Couturier,Hauts-de-France,2020,1,0.4750301205,0
Couturier,Hauts-de-France,2020,2,0.3200361446,0
Couturier,Hauts-de-France,2020,3,0.2422891567,0
Couturier,Normandie,2019,0,0.1563253012,0
Couturier,Normandie,2019,1,0.234939759,0
Couturier,Normandie,2019,2,0.18433734940000002,0
Couturier,Normandie,2019,3,0.2024096386,0
Couturier,Normandie,2019,4,0.234939759,0
Couturier,Normandie,2019,5,0.1922891566,0
Couturier,Normandie,2019,6,0.2204819277,0
Couturier,Normandie,2019,7,0.1554216867,0
Couturier,Normandie,2019,8,0.141686747,0
Couturier,Normandie,2019,9,0.1635542169,0
Couturier,Normandie,2019,10,0.1463855422,0
Couturier,Normandie,2019,11,0.1930120482,0
Couturier,Normandie,2020,0,0.1518072289,0
Couturier,Normandie,2020,1,0.1825301205,0
Couturier,Normandie,2020,2,0.125060241,0
Couturier,Normandie,2020,3,0.13192771080000001,0
Couturier,Nouvelle-Aquitaine,2019,0,0.21125502010000002,0
Couturier,Nouvelle-Aquitaine,2019,1,0.2160542169,0
Couturier,Nouvelle-Aquitaine,2019,2,0.272064257,0
Couturier,Nouvelle-Aquitaine,2019,3,0.2646485944,0
Couturier,Nouvelle-Aquitaine,2019,4,0.2611847389,0
Couturier,Nouvelle-Aquitaine,2019,5,0.2312771084,0
Couturier,Nouvelle-Aquitaine,2019,6,0.197309237,0
Couturier,Nouvelle-Aquitaine,2019,7,0.2054417671,0
Couturier,Nouvelle-Aquitaine,2019,8,0.2089799197,0
Couturier,Nouvelle-Aquitaine,2019,9,0.2368172691,0
Couturier,Nouvelle-Aquitaine,2019,10,0.1664257028,0
Couturier,Nouvelle-Aquitaine,2019,11,0.21405622489999998,0
Couturier,Nouvelle-Aquitaine,2020,0,0.2520582329,0
Couturier,Nouvelle-Aquitaine,2020,1,0.23527108440000002,0
Couturier,Nouvelle-Aquitaine,2020,2,0.158626506,0
