Year,ticket_geo_region_name,Type,sub_type,Percentage
2020,Aosta,Wedding Style,matrimonio tradizionale,0.0
2020,Apulia,Tags,ristorante matrimonio,0.28
2020,Apulia,Reception Location,matrimonio villa,0.62
2020,Apulia,Food,menu pesce matrimonio,0.0
2020,Apulia,Wedding Style,matrimonio tradizionale,0.72
2020,Basilicata,Spend,standard,NA
2020,Basilicata,Tags,ristorante matrimonio,0.48
2020,Basilicata,Ceremony Type,Simbolico,NA
2020,Basilicata,Reception Location,matrimonio villa,0.0
2020,Basilicata,Food,menu pesce matrimonio,0.0
2020,Basilicata,Wedding Style,matrimonio tradizionale,0.0
2020,Calabria,Spend,standard,NA
2020,Calabria,Tags,ristorante matrimonio,0.32
2020,Calabria,Ceremony Type,Simbolico,NA
2020,Calabria,Reception Location,matrimonio villa,0.67
2020,Calabria,Food,menu pesce matrimonio,0.0
2020,Calabria,Wedding Style,matrimonio tradizionale,1.0
2020,Campania,Spend,standard,0.8611111111
2020,Campania,Tags,ristorante matrimonio,0.34
2020,Campania,Ceremony Type,Simbolico,NA
2020,Campania,Reception Location,matrimonio villa,0.49
2020,Campania,Food,menu pesce matrimonio,0.0
2020,Campania,Wedding Style,matrimonio tradizionale,0.59
2020,Emilia-Romagna,Spend,standard,0.8589108911
2020,Emilia-Romagna,Tags,ristorante matrimonio,0.18
2020,Emilia-Romagna,Ceremony Type,Simbolico,82.00%
2020,Emilia-Romagna,Reception Location,matrimonio villa,0.38
2020,Emilia-Romagna,Food,menu pesce matrimonio,0.0
2020,Emilia-Romagna,Wedding Style,matrimonio tradizionale,0.81
2020,Friuli Venezia Giulia,Spend,standard,NA
2020,Friuli Venezia Giulia,Ceremony Type,Simbolico,NA
2020,Friuli-Venezia Giulia,Tags,ristorante matrimonio,0.35
2020,Friuli-Venezia Giulia,Reception Location,matrimonio villa,0.55
2020,Friuli-Venezia Giulia,Food,menu pesce matrimonio,0.0
2020,Friuli-Venezia Giulia,Wedding Style,matrimonio tradizionale,0.0
2020,Italia,Spend,standard,0.8683035714
2020,Italia,Ceremony Type,Simbolico,68.69%
2020,Italy,Tags,ristorante matrimonio,0.2
2020,Italy,Reception Location,matrimonio villa,0.46
2020,Italy,Food,menu pesce matrimonio,1.0
2020,Italy,Wedding Style,matrimonio tradizionale,0.33
2020,Lazio,Spend,standard,0.8408408408
2020,Lazio,Tags,ristorante matrimonio,0.31
2020,Lazio,Ceremony Type,Simbolico,NA
2020,Lazio,Reception Location,matrimonio villa,0.55
2020,Lazio,Food,menu pesce matrimonio,0.0
2020,Lazio,Wedding Style,matrimonio tradizionale,0.41
2020,Liguria,Spend,standard,0.9316770186
2020,Liguria,Tags,ristorante matrimonio,0.21
2020,Liguria,Ceremony Type,Simbolico,NA
2020,Liguria,Reception Location,matrimonio villa,0.69
2020,Liguria,Food,menu pesce matrimonio,0.0
2020,Liguria,Wedding Style,matrimonio tradizionale,0.0
2020,Lombardia,Spend,standard,0.874260355
2020,Lombardia,Ceremony Type,Simbolico,72.00%
2020,Lombardy,Tags,ristorante matrimonio,0.16
2020,Lombardy,Reception Location,matrimonio villa,0.42
2020,Lombardy,Food,menu pesce matrimonio,0.0
2020,Lombardy,Wedding Style,matrimonio tradizionale,0.39
2020,Marche,Spend,standard,NA
2020,Marche,Tags,ristorante matrimonio,0.29
2020,Marche,Ceremony Type,Simbolico,NA
2020,Marche,Reception Location,matrimonio villa,0.58
2020,Marche,Food,menu pesce matrimonio,0.0
2020,Marche,Wedding Style,matrimonio tradizionale,0.0
2020,Molise,Spend,standard,NA
2020,Molise,Tags,ristorante matrimonio,0.53
2020,Molise,Ceremony Type,Simbolico,NA
2020,Molise,Reception Location,matrimonio villa,0.0
2020,Molise,Food,menu pesce matrimonio,0.0
2020,Molise,Wedding Style,matrimonio tradizionale,0.0
2020,Piedmont,Tags,ristorante matrimonio,0.19
2020,Piedmont,Reception Location,matrimonio villa,0.37
2020,Piedmont,Food,menu pesce matrimonio,0.0
2020,Piedmont,Wedding Style,matrimonio tradizionale,1.0
2020,Piemonte,Spend,standard,0.8765822784999999
2020,Piemonte,Ceremony Type,Simbolico,87.10%
2020,Puglia,Spend,standard,0.7989130434999999
2020,Puglia,Ceremony Type,Simbolico,70.00%
2020,Sardegna,Spend,standard,0.8837209302
2020,Sardegna,Ceremony Type,Simbolico,NA
2020,Sardinia,Tags,ristorante matrimonio,0.36
2020,Sardinia,Reception Location,matrimonio villa,1.0
2020,Sardinia,Food,menu pesce matrimonio,0.0
2020,Sardinia,Wedding Style,matrimonio tradizionale,0.0
2020,Sicilia,Spend,standard,0.8431876607
2020,Sicilia,Ceremony Type,Simbolico,62.00%
2020,Sicily,Tags,ristorante matrimonio,0.39
2020,Sicily,Reception Location,matrimonio villa,0.51
2020,Sicily,Food,menu pesce matrimonio,0.0
2020,Sicily,Wedding Style,matrimonio tradizionale,0.6
2020,Toscana,Spend,standard,0.9036144578
2020,Toscana,Ceremony Type,Simbolico,71.00%
2020,Trentino-Alto Adige,Spend,standard,NA
2020,Trentino-Alto Adige,Ceremony Type,Simbolico,NA
2020,Trentino-Alto Adige/South Tyrol,Tags,ristorante matrimonio,0.33
2020,Trentino-Alto Adige/South Tyrol,Reception Location,matrimonio villa,1.0
2020,Trentino-Alto Adige/South Tyrol,Food,menu pesce matrimonio,0.0
2020,Trentino-Alto Adige/South Tyrol,Wedding Style,matrimonio tradizionale,0.0
2020,Tuscany,Tags,ristorante matrimonio,0.24
2020,Tuscany,Reception Location,matrimonio villa,0.47
2020,Tuscany,Food,menu pesce matrimonio,0.0
2020,Tuscany,Wedding Style,matrimonio tradizionale,1.0
2020,Umbria,Spend,standard,NA
2020,Umbria,Tags,ristorante matrimonio,0.39
2020,Umbria,Ceremony Type,Simbolico,NA
2020,Umbria,Reception Location,matrimonio villa,1.0
2020,Umbria,Food,menu pesce matrimonio,0.0
2020,Umbria,Wedding Style,matrimonio tradizionale,0.0
2020,Valle d'Aosta,Spend,standard,NA
2020,Valle d'Aosta,Ceremony Type,Simbolico,NA
2020,Veneto,Spend,standard,0.890070922
2020,Veneto,Tags,ristorante matrimonio,0.19
2020,Veneto,Ceremony Type,Simbolico,73.00%
2020,Veneto,Reception Location,matrimonio villa,0.44
2020,Veneto,Food,menu pesce matrimonio,0.0
2020,Veneto,Wedding Style,matrimonio tradizionale,0.79
