date,gazon artificiel
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.07142857142857142
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.07518796992481203
2018-02-25,0.07142857142857142
2018-03-04,0.07142857142857142
2018-03-11,0.5676691729323309
2018-03-18,0.19172932330827067
2018-03-25,0.5338345864661654
2018-04-01,0.42857142857142855
2018-04-08,0.10902255639097744
2018-04-15,1.0
2018-04-22,0.7744360902255639
2018-04-29,0.5375939849624061
2018-05-06,0.3609022556390977
2018-05-13,0.6127819548872181
2018-05-20,0.9661654135338346
2018-05-27,0.5714285714285714
2018-06-03,0.12406015037593984
2018-06-10,0.2593984962406015
2018-06-17,0.5488721804511278
2018-06-24,0.40225563909774437
2018-07-01,0.16917293233082706
2018-07-08,0.11654135338345864
2018-07-15,0.7293233082706767
2018-07-22,0.17669172932330826
2018-07-29,0.575187969924812
2018-08-05,0.17293233082706766
2018-08-12,0.45864661654135336
2018-08-19,0.0
2018-08-26,0.12406015037593984
2018-09-02,0.19924812030075187
2018-09-09,0.19548872180451127
2018-09-16,0.5225563909774437
2018-09-23,0.19924812030075187
2018-09-30,0.12406015037593984
2018-10-07,0.2518796992481203
2018-10-14,0.12781954887218044
2018-10-21,0.40601503759398494
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.0
2018-11-18,0.18796992481203006
2018-11-25,0.0
2018-12-02,0.17293233082706766
2018-12-09,0.0
2018-12-16,0.22932330827067668
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.5037593984962406
2019-01-13,0.11654135338345864
2019-01-20,0.17669172932330826
2019-01-27,0.06766917293233082
2019-02-03,0.2593984962406015
2019-02-10,0.15037593984962405
2019-02-17,0.07518796992481203
2019-02-24,0.518796992481203
2019-03-03,0.07142857142857142
2019-03-10,0.38345864661654133
2019-03-17,0.19548872180451127
2019-03-24,0.4699248120300752
2019-03-31,0.0
2019-04-07,0.0
2019-04-14,0.4548872180451128
2019-04-21,0.06390977443609022
2019-04-28,0.0
2019-05-05,0.19172932330827067
2019-05-12,0.20676691729323307
2019-05-19,0.2593984962406015
2019-05-26,0.06015037593984962
2019-06-02,0.16541353383458646
2019-06-09,0.05639097744360902
2019-06-16,0.650375939849624
2019-06-23,0.21052631578947367
2019-06-30,0.8571428571428571
2019-07-07,0.09398496240601503
2019-07-14,0.20676691729323307
2019-07-21,0.06015037593984962
2019-07-28,0.3609022556390977
2019-08-04,0.23684210526315788
2019-08-11,0.06015037593984962
2019-08-18,0.20676691729323307
2019-08-25,0.17293233082706766
2019-09-01,0.10902255639097744
2019-09-08,0.11654135338345864
2019-09-15,0.05639097744360902
2019-09-22,0.15789473684210525
2019-09-29,0.45864661654135336
2019-10-06,0.21428571428571427
2019-10-13,0.10902255639097744
2019-10-20,0.16165413533834586
2019-10-27,0.10150375939849623
2019-11-03,0.3383458646616541
2019-11-10,0.16165413533834586
2019-11-17,0.10526315789473684
2019-11-24,0.0
2019-12-01,0.10526315789473684
2019-12-08,0.10150375939849623
2019-12-15,0.21052631578947367
2019-12-22,0.0
2019-12-29,0.7218045112781954
2020-01-05,0.4323308270676692
2020-01-12,0.15413533834586465
2020-01-19,0.0
2020-01-26,0.05263157894736842
2020-02-02,0.0
2020-02-09,0.0
2020-02-16,0.18421052631578946
2020-02-23,0.05639097744360902
2020-03-01,0.10526315789473684
2020-03-08,0.15037593984962405
2020-03-15,0.13909774436090225
2020-03-22,0.08646616541353383
2020-03-29,0.13533834586466165
2020-04-05,0.40601503759398494
2020-04-12,0.44360902255639095
2020-04-19,0.34962406015037595
2020-04-26,0.40225563909774437
2020-05-03,0.34210526315789475
2020-05-10,0.45864661654135336
2020-05-17,0.631578947368421
2020-05-24,0.7518796992481203
2020-05-31,0.46616541353383456
2020-06-07,0.38345864661654133
2020-06-14,0.12406015037593984
2020-06-21,0.37593984962406013
