date,gazon artificiel
2018-01-07,0.0903954802259887
2018-01-14,0.0903954802259887
2018-01-21,0.0903954802259887
2018-01-28,0.0903954802259887
2018-02-04,0.1751412429378531
2018-02-11,0.0903954802259887
2018-02-18,0.0903954802259887
2018-02-25,0.0847457627118644
2018-03-04,0.0903954802259887
2018-03-11,0.22033898305084745
2018-03-18,0.13559322033898305
2018-03-25,0.21468926553672316
2018-04-01,0.15819209039548024
2018-04-08,0.288135593220339
2018-04-15,0.6214689265536724
2018-04-22,0.3163841807909605
2018-04-29,0.2768361581920904
2018-05-06,1.0
2018-05-13,0.4293785310734463
2018-05-20,0.423728813559322
2018-05-27,0.3728813559322034
2018-06-03,0.1864406779661017
2018-06-10,0.3954802259887006
2018-06-17,0.6214689265536724
2018-06-24,0.423728813559322
2018-07-01,0.423728813559322
2018-07-08,0.4293785310734463
2018-07-15,0.3333333333333333
2018-07-22,0.3615819209039548
2018-07-29,0.4011299435028249
2018-08-05,0.1016949152542373
2018-08-12,0.10734463276836158
2018-08-19,0.1977401129943503
2018-08-26,0.096045197740113
2018-09-02,0.2937853107344633
2018-09-09,0.192090395480226
2018-09-16,0.096045197740113
2018-09-23,0.096045197740113
2018-09-30,0.12429378531073447
2018-10-07,0.0
2018-10-14,0.3389830508474576
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.096045197740113
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.0903954802259887
2019-01-13,0.0
2019-01-20,0.0903954802259887
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.0
2019-02-17,0.1864406779661017
2019-02-24,0.4124293785310734
2019-03-03,0.12994350282485875
2019-03-10,0.14689265536723164
2019-03-17,0.4971751412429379
2019-03-24,0.4519774011299435
2019-03-31,0.5649717514124294
2019-04-07,0.1751412429378531
2019-04-14,0.5875706214689266
2019-04-21,0.5141242937853108
2019-04-28,0.5875706214689266
2019-05-05,0.4915254237288136
2019-05-12,0.3220338983050847
2019-05-19,0.4124293785310734
2019-05-26,0.4293785310734463
2019-06-02,0.4632768361581921
2019-06-09,0.288135593220339
2019-06-16,0.3163841807909605
2019-06-23,0.3898305084745763
2019-06-30,0.4463276836158192
2019-07-07,0.4971751412429379
2019-07-14,0.5254237288135594
2019-07-21,0.3672316384180791
2019-07-28,0.15254237288135594
2019-08-04,0.2768361581920904
2019-08-11,0.2824858757062147
2019-08-18,0.3389830508474576
2019-08-25,0.3163841807909605
2019-09-01,0.423728813559322
2019-09-08,0.0847457627118644
2019-09-15,0.3163841807909605
2019-09-22,0.2542372881355932
2019-09-29,0.1694915254237288
2019-10-06,0.2542372881355932
2019-10-13,0.0847457627118644
2019-10-20,0.0847457627118644
2019-10-27,0.07909604519774012
2019-11-03,0.15819209039548024
2019-11-10,0.07909604519774012
2019-11-17,0.07909604519774012
2019-11-24,0.0
2019-12-01,0.07909604519774012
2019-12-08,0.1638418079096045
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.24858757062146894
2020-01-05,0.0
2020-01-12,0.07344632768361582
2020-01-19,0.15819209039548024
2020-01-26,0.0
2020-02-02,0.3050847457627119
2020-02-09,0.1751412429378531
2020-02-16,0.0
2020-02-23,0.24293785310734464
2020-03-01,0.3163841807909605
2020-03-08,0.21468926553672316
2020-03-15,0.1751412429378531
2020-03-22,0.4180790960451977
2020-03-29,0.2598870056497175
2020-04-05,0.3954802259887006
2020-04-12,0.423728813559322
2020-04-19,0.4463276836158192
2020-04-26,0.3050847457627119
2020-05-03,0.5423728813559322
2020-05-10,0.3785310734463277
2020-05-17,0.5932203389830508
2020-05-24,0.7966101694915254
2020-05-31,0.8870056497175142
2020-06-07,0.24858757062146894
2020-06-14,0.5084745762711864
2020-06-21,0.5649717514124294
