ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index,Country_chosen
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,0,0.6589887640449439,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,1,0.6900000000000001,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,2,0.8124943820224719,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,3,0.852808988764045,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,4,0.7778651685393259,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,5,0.7566741573033708,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,6,0.7235955056179776,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,7,0.7416853932584269,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,8,0.7422022471910114,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,9,0.602134831460674,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,10,0.6202247191011236,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2019,11,0.4817078651685393,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2020,0,0.6047191011235955,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2020,1,0.6589887640449439,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2020,2,0.6925842696629214,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2020,3,0.9329213483146069,0
Arbeiten rund um Mamorböden,Baden-Württemberg,2020,4,0.8424719101123596,0
Arbeiten rund um Mamorböden,Bayern,2019,0,0.5224999999999999,0
Arbeiten rund um Mamorböden,Bayern,2019,1,0.595,0
Arbeiten rund um Mamorböden,Bayern,2019,2,0.75,0
Arbeiten rund um Mamorböden,Bayern,2019,3,0.7324999999999999,0
Arbeiten rund um Mamorböden,Bayern,2019,4,0.7675000000000001,0
Arbeiten rund um Mamorböden,Bayern,2019,5,0.664,0
Arbeiten rund um Mamorböden,Bayern,2019,6,0.6649999999999999,0
Arbeiten rund um Mamorböden,Bayern,2019,7,0.7424999999999999,0
Arbeiten rund um Mamorböden,Bayern,2019,8,0.7220000000000002,0
Arbeiten rund um Mamorböden,Bayern,2019,9,0.59,0
Arbeiten rund um Mamorböden,Bayern,2019,10,0.5050000000000001,0
Arbeiten rund um Mamorböden,Bayern,2019,11,0.48200000000000004,0
Arbeiten rund um Mamorböden,Bayern,2020,0,0.6300000000000001,0
Arbeiten rund um Mamorböden,Bayern,2020,1,0.6625,0
Arbeiten rund um Mamorböden,Bayern,2020,2,0.6,0
Arbeiten rund um Mamorböden,Bayern,2020,3,0.8450000000000001,0
Arbeiten rund um Mamorböden,Bayern,2020,4,0.8700000000000001,0
Arbeiten rund um Mamorböden,Berlin,2019,0,0.2801123595505618,0
Arbeiten rund um Mamorböden,Berlin,2019,1,0.30033707865168535,0
Arbeiten rund um Mamorböden,Berlin,2019,2,0.27748314606741575,0
Arbeiten rund um Mamorböden,Berlin,2019,3,0.371123595505618,0
Arbeiten rund um Mamorböden,Berlin,2019,4,0.2538202247191011,0
Arbeiten rund um Mamorböden,Berlin,2019,5,0.2928539325842696,0
Arbeiten rund um Mamorböden,Berlin,2019,6,0.281123595505618,0
Arbeiten rund um Mamorböden,Berlin,2019,7,0.2538202247191011,0
Arbeiten rund um Mamorböden,Berlin,2019,8,0.2960898876404494,0
Arbeiten rund um Mamorböden,Berlin,2019,9,0.21337078651685396,0
Arbeiten rund um Mamorböden,Berlin,2019,10,0.23662921348314608,0
Arbeiten rund um Mamorböden,Berlin,2019,11,0.22570786516853933,0
Arbeiten rund um Mamorböden,Berlin,2020,0,0.19415730337078652,0
Arbeiten rund um Mamorböden,Berlin,2020,1,0.28213483146067414,0
Arbeiten rund um Mamorböden,Berlin,2020,2,0.2216629213483146,0
Arbeiten rund um Mamorböden,Berlin,2020,3,0.3458426966292134,0
Arbeiten rund um Mamorböden,Berlin,2020,4,0.3478651685393258,0
Arbeiten rund um Mamorböden,Brandenburg,2019,0,0.1557303370786517,0
Arbeiten rund um Mamorböden,Brandenburg,2019,1,0.2442134831460674,0
Arbeiten rund um Mamorböden,Brandenburg,2019,2,0.27937078651685393,0
Arbeiten rund um Mamorböden,Brandenburg,2019,3,0.24893258426966294,0
Arbeiten rund um Mamorböden,Brandenburg,2019,4,0.24303370786516854,0
Arbeiten rund um Mamorböden,Brandenburg,2019,5,0.23406741573033707,0
Arbeiten rund um Mamorböden,Brandenburg,2019,6,0.23477528089887642,0
Arbeiten rund um Mamorböden,Brandenburg,2019,7,0.23595505617977525,0
Arbeiten rund um Mamorböden,Brandenburg,2019,8,0.158561797752809,0
Arbeiten rund um Mamorböden,Brandenburg,2019,9,0.18758426966292135,0
Arbeiten rund um Mamorböden,Brandenburg,2019,10,0.13331460674157303,0
Arbeiten rund um Mamorböden,Brandenburg,2019,11,0.16328089887640448,0
Arbeiten rund um Mamorböden,Brandenburg,2020,0,0.1651685393258427,0
Arbeiten rund um Mamorböden,Brandenburg,2020,1,0.17696629213483142,0
Arbeiten rund um Mamorböden,Brandenburg,2020,2,0.24728089887640453,0
Arbeiten rund um Mamorböden,Brandenburg,2020,3,0.257191011235955,0
Arbeiten rund um Mamorböden,Brandenburg,2020,4,0.2619101123595506,0
Arbeiten rund um Mamorböden,Bremen,2019,0,0.073061797752809,0
Arbeiten rund um Mamorböden,Bremen,2019,1,0.08308988764044944,0
Arbeiten rund um Mamorböden,Bremen,2019,2,0.09588764044943822,0
Arbeiten rund um Mamorböden,Bremen,2019,3,0.08977528089887642,0
Arbeiten rund um Mamorböden,Bremen,2019,4,0.07735955056179775,0
Arbeiten rund um Mamorböden,Bremen,2019,5,0.0871011235955056,0
Arbeiten rund um Mamorböden,Bremen,2019,6,0.08070224719101124,0
Arbeiten rund um Mamorböden,Bremen,2019,7,0.04870786516853933,0
Arbeiten rund um Mamorböden,Bremen,2019,8,0.07449438202247191,0
Arbeiten rund um Mamorböden,Bremen,2019,9,0.07258426966292135,0
Arbeiten rund um Mamorböden,Bremen,2019,10,0.05491573033707866,0
Arbeiten rund um Mamorböden,Bremen,2019,11,0.040494382022471916,0
Arbeiten rund um Mamorböden,Bremen,2020,0,0.06542134831460676,0
Arbeiten rund um Mamorböden,Bremen,2020,1,0.056825842696629214,0
Arbeiten rund um Mamorböden,Bremen,2020,2,0.0840449438202247,0
Arbeiten rund um Mamorböden,Bremen,2020,3,0.10219101123595506,0
Arbeiten rund um Mamorböden,Bremen,2020,4,0.10887640449438203,0
Arbeiten rund um Mamorböden,Hamburg,2019,0,0.09449438202247191,0
Arbeiten rund um Mamorböden,Hamburg,2019,1,0.16536516853932584,0
Arbeiten rund um Mamorböden,Hamburg,2019,2,0.17791011235955057,0
Arbeiten rund um Mamorböden,Hamburg,2019,3,0.15396067415730338,0
Arbeiten rund um Mamorböden,Hamburg,2019,4,0.17188202247191012,0
Arbeiten rund um Mamorböden,Hamburg,2019,5,0.1622696629213483,0
Arbeiten rund um Mamorböden,Hamburg,2019,6,0.16536516853932584,0
Arbeiten rund um Mamorböden,Hamburg,2019,7,0.1547752808988764,0
Arbeiten rund um Mamorböden,Hamburg,2019,8,0.13359550561797753,0
Arbeiten rund um Mamorböden,Hamburg,2019,9,0.10589887640449437,0
Arbeiten rund um Mamorböden,Hamburg,2019,10,0.14337078651685395,0
Arbeiten rund um Mamorböden,Hamburg,2019,11,0.125123595505618,0
Arbeiten rund um Mamorböden,Hamburg,2020,0,0.13522471910112357,0
Arbeiten rund um Mamorböden,Hamburg,2020,1,0.120561797752809,0
Arbeiten rund um Mamorböden,Hamburg,2020,2,0.1668314606741573,0
Arbeiten rund um Mamorböden,Hamburg,2020,3,0.242752808988764,0
Arbeiten rund um Mamorböden,Hamburg,2020,4,0.21179775280898877,0
Arbeiten rund um Mamorböden,Hessen,2019,0,0.3037078651685393,0
Arbeiten rund um Mamorböden,Hessen,2019,1,0.39601123595505616,0
Arbeiten rund um Mamorböden,Hessen,2019,2,0.46806741573033706,0
Arbeiten rund um Mamorböden,Hessen,2019,3,0.44067415730337084,0
Arbeiten rund um Mamorböden,Hessen,2019,4,0.4332303370786517,0
Arbeiten rund um Mamorböden,Hessen,2019,5,0.4478202247191012,0
Arbeiten rund um Mamorböden,Hessen,2019,6,0.35730337078651686,0
Arbeiten rund um Mamorböden,Hessen,2019,7,0.35283707865168545,0
Arbeiten rund um Mamorböden,Hessen,2019,8,0.42638202247191004,0
Arbeiten rund um Mamorböden,Hessen,2019,9,0.398988764044944,0
Arbeiten rund um Mamorböden,Hessen,2019,10,0.3632584269662921,0
Arbeiten rund um Mamorböden,Hessen,2019,11,0.30251685393258426,0
Arbeiten rund um Mamorböden,Hessen,2020,0,0.3677247191011236,0
Arbeiten rund um Mamorböden,Hessen,2020,1,0.34390449438202253,0
Arbeiten rund um Mamorböden,Hessen,2020,2,0.3680224719101124,0
Arbeiten rund um Mamorböden,Hessen,2020,3,0.4868258426966292,0
Arbeiten rund um Mamorböden,Hessen,2020,4,0.4496067415730337,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,0,0.43359550561797755,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,1,0.4679775280898877,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,2,0.547056179775281,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,3,0.5424719101123595,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,4,0.6303370786516854,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,5,0.5333033707865169,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,6,0.4679775280898877,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,7,0.44887640449438204,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,8,0.42480898876404505,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,9,0.5195505617977529,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,10,0.31325842696629214,0
Arbeiten rund um Mamorböden,Niedersachsen,2019,11,0.3056179775280899,0
Arbeiten rund um Mamorböden,Niedersachsen,2020,0,0.4297752808988764,0
Arbeiten rund um Mamorböden,Niedersachsen,2020,1,0.4584269662921348,0
Arbeiten rund um Mamorböden,Niedersachsen,2020,2,0.46759550561797747,0
Arbeiten rund um Mamorböden,Niedersachsen,2020,3,0.6417977528089888,0
Arbeiten rund um Mamorböden,Niedersachsen,2020,4,0.6608988764044944,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,0,0.13497191011235954,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,1,0.2002808988764045,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,2,0.21386516853932583,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,3,0.24991573033707862,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,4,0.20637640449438202,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,5,0.21734831460674156,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,6,0.17067415730337077,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,7,0.16893258426966293,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,8,0.12957303370786516,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,9,0.15674157303370784,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,10,0.1480337078651685,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2019,11,0.07732584269662922,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2020,0,0.17764044943820226,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2020,1,0.1907022471910112,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2020,2,0.15883146067415732,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2020,3,0.19592696629213482,0
Arbeiten rund um Mamorböden,Mecklenburg-Vorpommern,2020,4,0.21943820224719102,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,0,0.7275280898876404,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,1,0.7471910112359551,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,2,0.8449438202247191,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,3,0.9438202247191011,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,4,0.9297752808988764,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,5,0.8,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,6,0.8061797752808989,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,7,0.7134831460674157,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,8,0.7887640449438202,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,9,0.7275280898876404,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,10,0.6067415730337079,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2019,11,0.5101123595505618,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2020,0,0.7584269662921349,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2020,1,0.6039325842696629,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2020,2,0.7460674157303371,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2020,3,1.0,0
Arbeiten rund um Mamorböden,Nordrhein-Westfalen,2020,4,0.949438202247191,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,0,0.36573033707865177,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,1,0.43016853932584265,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,2,0.5043595505617977,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,3,0.4684831460674157,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,4,0.47370786516853935,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,5,0.5057528089887641,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,6,0.4493258426966291,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,7,0.4232022471910113,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,8,0.42773033707865166,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,9,0.45803370786516856,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,10,0.30651685393258427,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2019,11,0.33577528089887637,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2020,0,0.34831460674157305,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2020,1,0.47719101123595503,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2020,2,0.41519101123595514,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2020,3,0.567752808988764,0
Arbeiten rund um Mamorböden,Rheinland-Pfalz,2020,4,0.5120224719101123,0
Arbeiten rund um Mamorböden,Saarland,2019,0,0.16539325842696628,0
Arbeiten rund um Mamorböden,Saarland,2019,1,0.17438202247191012,0
Arbeiten rund um Mamorböden,Saarland,2019,2,0.18049438202247192,0
Arbeiten rund um Mamorböden,Saarland,2019,3,0.1923595505617977,0
