date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2018-12-23,0.0,0.0,0.0,0.0,10,0,17,0,7,7
2018-12-30,0.0,0.0,0.0,25.346654556463818,9,0,27,0,0,15
2019-01-06,0.0,0.0,10.862851952770209,10.862851952770209,21,5,31,0,0,15
2019-01-13,0.0,0.0,10.862851952770209,10.862851952770209,26,0,13,0,0,15
2019-01-20,0.0,10.862851952770209,10.862851952770209,31.683318195579776,43,0,15,5,0,23
2019-01-27,0.0,10.862851952770209,0.0,21.725703905540417,33,0,20,10,5,15
2019-02-03,0.0,0.0,10.862851952770209,0.0,31,0,16,0,0,10
2019-02-10,0.0,0.0,0.0,33.493793521041475,13,0,24,0,0,19
2019-02-17,0.0,0.0,10.862851952770209,28.06236754465637,29,11,19,5,0,16
2019-02-24,0.0,0.0,23.53617923100212,29.872842870118074,29,0,26,6,0,23
2019-03-03,0.0,11.76808961550106,11.76808961550106,28.967605207387223,11,0,8,0,0,39
2019-03-10,0.0,0.0,10.862851952770209,16.294277929155314,33,5,33,5,5,20
2019-03-17,0.0,0.0,0.0,33.493793521041475,27,0,32,0,5,32
2019-03-24,0.0,0.0,0.0,16.294277929155314,21,0,29,0,0,37
2019-03-31,0.0,20.820466242809566,20.820466242809566,9.957614290039357,27,0,27,0,5,22
2019-04-07,0.0,9.957614290039357,15.389040266424463,30.778080532848925,12,5,27,0,0,30
2019-04-14,0.0,0.0,11.76808961550106,28.967605207387223,36,0,22,0,6,25
2019-04-21,0.0,0.0,11.76808961550106,41.64093248561913,26,0,17,0,0,26
2019-04-28,0.0,0.0,10.862851952770209,32.58855585831063,21,5,31,5,0,10
2019-05-05,0.0,9.957614290039357,9.957614290039357,30.778080532848925,27,5,15,0,0,32
2019-05-12,0.0,10.862851952770209,0.0,31.683318195579776,18,0,5,0,5,33
2019-05-19,0.0,10.862851952770209,0.0,10.862851952770209,27,0,12,0,0,37
2019-05-26,0.0,0.0,0.0,46.167120799273384,0,6,22,0,5,27
2019-06-02,0.0,22.63094156827127,10.862851952770209,33.493793521041475,37,5,13,0,0,24
2019-06-09,0.0,10.862851952770209,10.862851952770209,21.725703905540417,33,0,8,0,0,26
2019-06-16,0.0,0.0,0.0,28.967605207387223,30,5,8,0,0,14
2019-06-23,0.0,0.0,11.76808961550106,47.07235846200424,25,0,17,0,0,34
2019-06-30,0.0,0.0,11.76808961550106,40.735694822888284,28,0,19,5,0,6
2019-07-07,0.0,23.53617923100212,35.30426884650318,23.53617923100212,11,0,20,0,0,8
2019-07-14,0.0,12.673327278231909,0.0,50.693309112927636,27,0,37,0,0,15
2019-07-21,0.0,0.0,0.0,33.493793521041475,19,6,19,0,0,32
2019-07-28,0.0,13.57856494096276,0.0,27.15712988192552,13,0,13,0,0,10
2019-08-04,0.0,0.0,0.0,25.346654556463818,27,0,27,6,0,9
2019-08-11,0.0,11.76808961550106,0.0,0.0,20,6,22,0,0,20
2019-08-18,0.0,10.862851952770209,0.0,21.725703905540417,26,5,26,0,0,21
2019-08-25,0.0,0.0,0.0,27.15712988192552,23,0,34,5,5,18
2019-09-01,0.0,0.0,20.820466242809566,57.0299727520436,17,0,17,0,0,27
2019-09-08,0.0,20.820466242809566,20.820466242809566,20.820466242809566,25,5,25,0,5,27
2019-09-15,0.0,0.0,20.820466242809566,20.820466242809566,15,0,32,0,5,10
2019-09-22,0.0,10.862851952770209,10.862851952770209,31.683318195579776,25,0,27,0,0,15
2019-09-29,0.0,0.0,10.862851952770209,21.725703905540417,21,0,16,5,0,16
2019-10-06,0.0,0.0,10.862851952770209,28.06236754465637,19,0,11,5,5,24
2019-10-13,0.0,0.0,0.0,26.25189221919467,13,0,35,0,5,5
2019-10-20,0.0,19.915228580078715,9.957614290039357,15.389040266424463,29,0,7,5,0,24
2019-10-27,0.0,9.957614290039357,19.915228580078715,9.957614290039357,24,0,31,0,9,24
2019-11-03,0.0,9.052376627308508,0.0,24.44141689373297,14,0,16,0,5,14
2019-11-10,0.0,0.0,9.957614290039357,38.92521949742658,25,5,9,5,0,21
2019-11-17,0.0,0.0,9.957614290039357,19.009990917347864,18,14,25,5,0,28
2019-11-24,0.0,0.0,0.0,19.009990917347864,21,5,20,0,0,14
2019-12-01,0.0,0.0,28.967605207387223,19.009990917347864,18,0,5,5,0,16
2019-12-08,0.0,9.957614290039357,0.0,24.44141689373297,23,0,28,5,0,9
2019-12-15,0.0,0.0,9.957614290039357,19.915228580078715,40,0,19,5,5,21
2019-12-22,0.0,0.0,0.0,23.53617923100212,6,0,14,6,0,20
2019-12-29,0.0,0.0,0.0,33.493793521041475,19,5,16,0,0,21
2020-01-05,0.0,0.0,27.15712988192552,22.63094156827127,24,0,15,0,0,9
2020-01-12,0.0,9.052376627308508,9.052376627308508,27.15712988192552,22,4,15,0,0,20
2020-01-19,0.0,9.052376627308508,9.052376627308508,19.009990917347864,11,0,16,0,0,11
2020-01-26,0.0,14.483802603693611,9.052376627308508,57.0299727520436,34,4,25,0,9,9
2020-02-02,0.0,9.052376627308508,9.957614290039357,38.01998183469573,36,0,18,4,18,16
2020-02-09,0.0,14.483802603693611,9.957614290039357,14.483802603693611,34,0,7,0,12,28
2020-02-16,0.0,10.862851952770209,0.0,10.862851952770209,25,0,15,0,13,20
2020-02-23,0.0,0.0,0.0,19.915228580078715,12,14,24,0,7,21
2020-03-01,0.0,9.052376627308508,0.0,13.57856494096276,24,0,15,0,17,26
2020-03-08,0.0,0.0,0.0,13.57856494096276,19,4,26,0,6,21
2020-03-15,0.0,9.052376627308508,0.0,18.104753254617016,28,0,17,0,11,43
2020-03-22,0.0,0.0,0.0,30.778080532848925,30,0,19,0,17,58
2020-03-29,0.0,8.147138964577657,23.53617923100212,27.15712988192552,23,8,40,4,0,77
2020-04-05,0.0,0.0,9.052376627308508,57.0299727520436,23,4,27,0,4,100
2020-04-12,0.0,0.0,9.052376627308508,17.199515591886165,36,0,40,0,4,48
2020-04-19,0.0,8.147138964577657,0.0,50.693309112927636,20,4,40,4,4,53
2020-04-26,0.0,7.241901301846806,0.0,29.872842870118074,25,4,43,0,11,59
2020-05-03,0.0,0.0,8.147138964577657,16.294277929155314,14,4,39,0,26,73
2020-05-10,0.0,8.147138964577657,8.147138964577657,20.820466242809566,24,0,26,8,14,35
2020-05-17,0.0,0.0,0.0,37.11474417196488,24,9,31,4,0,40
2020-05-24,0.0,9.052376627308508,18.104753254617016,26.25189221919467,34,0,34,0,4,42
2020-05-31,0.0,8.147138964577657,0.0,47.07235846200424,27,4,25,0,4,31
2020-06-07,0.0,9.052376627308508,9.052376627308508,34.39903118377233,23,8,19,4,4,27
2020-06-14,0.0,0.0,13.57856494096276,44.35664547381168,21,4,25,0,0,34
2020-06-21,0.0,0.0,9.957614290039357,9.957614290039357,18,0,32,0,0,23
2020-06-28,0.0,9.052376627308508,19.009990917347864,37.11474417196488,29,0,29,4,4,27
2020-07-05,0.0,0.0,0.0,30.778080532848925,22,5,24,5,0,19
2020-07-12,0.0,0.0,0.0,38.01998183469573,18,0,35,0,0,45
