date,Automazione cancelli,Certificato conformità impianto elettrico,Certificazione energetica,Costruzione o sostituzione tetto,Cronotermostato e termostato,Finestre blindate,Impianto di allarme,Installazione impianto di domotica,Installazione impianto wifi,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione impianto di videosorveglianza,Installazione o sostituzione inferriate,Installazione o sostituzione pannelli fotovoltaici,Installazione o sostituzione porte blindate,Installazione o sostituzione serrature,Installazione o sostituzione vetro antisfondamento,Motorizzazione tapparelle,Rifacimento facciata,Riparazione o manutenzione tetto
2018-01-01,1.1494252873563218,2.2988505747126435,33.33333333333333,0.0,1.1494252873563218,0.0,8.045977011494253,0.0,1.1494252873563218,0.0,16.091954022988507,1.1494252873563218,0.0,4.597701149425287,6.896551724137931,2.2988505747126435,0.0,0.0,1.1494252873563218,1.1494252873563218
2018-02-01,0.0,1.1494252873563218,34.48275862068966,0.0,1.1494252873563218,2.2988505747126435,14.942528735632186,0.0,0.0,0.0,16.091954022988507,4.597701149425287,0.0,1.1494252873563218,6.896551724137931,1.1494252873563218,0.0,0.0,0.0,1.1494252873563218
2018-03-01,0.0,1.1494252873563218,39.08045977011494,0.0,0.0,0.0,9.195402298850574,0.0,0.0,0.0,20.689655172413794,2.2988505747126435,0.0,4.597701149425287,13.793103448275861,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0.0
2018-04-01,0.0,5.747126436781609,40.229885057471265,1.1494252873563218,0.0,0.0,4.597701149425287,0.0,0.0,0.0,12.643678160919542,1.1494252873563218,0.0,3.4482758620689653,1.1494252873563218,0.0,0.0,0.0,1.1494252873563218,1.1494252873563218
2018-05-01,0.0,6.896551724137931,42.5287356321839,2.2988505747126435,0.0,0.0,5.747126436781609,0.0,0.0,0.0,18.39080459770115,2.2988505747126435,0.0,1.1494252873563218,8.045977011494253,1.1494252873563218,0.0,0.0,0.0,3.4482758620689653
2018-06-01,0.0,0.0,25.287356321839084,0.0,0.0,0.0,12.643678160919542,0.0,0.0,0.0,13.793103448275861,1.1494252873563218,0.0,2.2988505747126435,4.597701149425287,0.0,1.1494252873563218,0.0,1.1494252873563218,1.1494252873563218
2018-07-01,1.1494252873563218,2.2988505747126435,28.735632183908045,1.1494252873563218,0.0,0.0,5.747126436781609,0.0,0.0,0.0,13.793103448275861,0.0,0.0,1.1494252873563218,8.045977011494253,2.2988505747126435,0.0,0.0,0.0,1.1494252873563218
2018-08-01,0.0,2.2988505747126435,27.586206896551722,0.0,0.0,0.0,9.195402298850574,0.0,0.0,0.0,14.942528735632186,0.0,0.0,2.2988505747126435,14.942528735632186,2.2988505747126435,0.0,0.0,0.0,0.0
2018-09-01,0.0,6.896551724137931,41.37931034482759,0.0,1.1494252873563218,0.0,0.0,0.0,0.0,0.0,32.18390804597701,3.4482758620689653,0.0,3.4482758620689653,9.195402298850574,3.4482758620689653,0.0,0.0,0.0,3.4482758620689653
2018-10-01,1.1494252873563218,2.2988505747126435,37.93103448275862,0.0,1.1494252873563218,0.0,5.747126436781609,0.0,0.0,1.1494252873563218,21.839080459770116,1.1494252873563218,0.0,3.4482758620689653,10.344827586206897,0.0,0.0,0.0,0.0,2.2988505747126435
2018-11-01,2.2988505747126435,5.747126436781609,42.5287356321839,1.1494252873563218,2.2988505747126435,0.0,2.2988505747126435,0.0,0.0,1.1494252873563218,24.137931034482758,1.1494252873563218,0.0,2.2988505747126435,1.1494252873563218,2.2988505747126435,1.1494252873563218,1.1494252873563218,1.1494252873563218,2.2988505747126435
2018-12-01,0.0,3.4482758620689653,26.436781609195403,0.0,1.1494252873563218,0.0,3.4482758620689653,0.0,0.0,1.1494252873563218,12.643678160919542,0.0,0.0,3.4482758620689653,2.2988505747126435,0.0,0.0,1.1494252873563218,0.0,2.2988505747126435
2019-01-01,0.0,4.597701149425287,25.287356321839084,9.195402298850574,2.2988505747126435,0.0,9.195402298850574,0.0,0.0,1.1494252873563218,13.793103448275861,1.1494252873563218,0.0,3.4482758620689653,8.045977011494253,2.2988505747126435,0.0,0.0,0.0,2.2988505747126435
2019-02-01,2.2988505747126435,3.4482758620689653,39.08045977011494,2.2988505747126435,0.0,1.1494252873563218,4.597701149425287,0.0,0.0,1.1494252873563218,24.137931034482758,1.1494252873563218,0.0,4.597701149425287,10.344827586206897,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,2.2988505747126435
2019-03-01,3.4482758620689653,5.747126436781609,33.33333333333333,0.0,0.0,0.0,8.045977011494253,0.0,0.0,0.0,28.735632183908045,0.0,0.0,4.597701149425287,3.4482758620689653,0.0,0.0,0.0,0.0,2.2988505747126435
2019-04-01,0.0,5.747126436781609,27.586206896551722,8.045977011494253,0.0,0.0,11.494252873563218,0.0,0.0,1.1494252873563218,14.942528735632186,4.597701149425287,0.0,1.1494252873563218,9.195402298850574,3.4482758620689653,0.0,0.0,0.0,3.4482758620689653
2019-05-01,3.4482758620689653,10.344827586206897,44.827586206896555,3.4482758620689653,1.1494252873563218,0.0,5.747126436781609,1.1494252873563218,0.0,0.0,18.39080459770115,2.2988505747126435,2.2988505747126435,2.2988505747126435,12.643678160919542,3.4482758620689653,0.0,0.0,1.1494252873563218,3.4482758620689653
2019-06-01,0.0,10.344827586206897,27.586206896551722,0.0,0.0,0.0,11.494252873563218,1.1494252873563218,0.0,1.1494252873563218,11.494252873563218,1.1494252873563218,1.1494252873563218,3.4482758620689653,6.896551724137931,1.1494252873563218,0.0,0.0,0.0,1.1494252873563218
2019-07-01,2.2988505747126435,3.4482758620689653,24.137931034482758,2.2988505747126435,1.1494252873563218,0.0,1.1494252873563218,0.0,0.0,2.2988505747126435,21.839080459770116,0.0,3.4482758620689653,5.747126436781609,10.344827586206897,2.2988505747126435,0.0,0.0,0.0,2.2988505747126435
2019-08-01,2.2988505747126435,8.045977011494253,26.436781609195403,4.597701149425287,0.0,0.0,10.344827586206897,0.0,0.0,0.0,25.287356321839084,1.1494252873563218,2.2988505747126435,8.045977011494253,8.045977011494253,8.045977011494253,1.1494252873563218,0.0,0.0,3.4482758620689653
2019-09-01,3.4482758620689653,10.344827586206897,35.63218390804598,5.747126436781609,0.0,0.0,2.2988505747126435,1.1494252873563218,0.0,1.1494252873563218,20.689655172413794,1.1494252873563218,3.4482758620689653,5.747126436781609,5.747126436781609,13.793103448275861,0.0,1.1494252873563218,0.0,2.2988505747126435
2019-10-01,4.597701149425287,11.494252873563218,43.67816091954023,2.2988505747126435,2.2988505747126435,1.1494252873563218,4.597701149425287,0.0,0.0,1.1494252873563218,13.793103448275861,2.2988505747126435,2.2988505747126435,8.045977011494253,11.494252873563218,3.4482758620689653,0.0,1.1494252873563218,1.1494252873563218,1.1494252873563218
2019-11-01,1.1494252873563218,3.4482758620689653,31.03448275862069,1.1494252873563218,1.1494252873563218,0.0,3.4482758620689653,0.0,0.0,1.1494252873563218,8.045977011494253,3.4482758620689653,8.045977011494253,9.195402298850574,6.896551724137931,3.4482758620689653,0.0,2.2988505747126435,0.0,11.494252873563218
2019-12-01,2.2988505747126435,2.2988505747126435,11.494252873563218,2.2988505747126435,1.1494252873563218,0.0,0.0,0.0,0.0,3.4482758620689653,9.195402298850574,1.1494252873563218,2.2988505747126435,4.597701149425287,2.2988505747126435,2.2988505747126435,0.0,2.2988505747126435,0.0,5.747126436781609
2020-01-01,5.747126436781609,3.4482758620689653,26.436781609195403,8.045977011494253,1.1494252873563218,1.1494252873563218,10.344827586206897,0.0,0.0,1.1494252873563218,33.33333333333333,2.2988505747126435,6.896551724137931,11.494252873563218,9.195402298850574,1.1494252873563218,0.0,2.2988505747126435,1.1494252873563218,5.747126436781609
2020-02-01,8.045977011494253,1.1494252873563218,25.287356321839084,3.4482758620689653,0.0,2.2988505747126435,8.045977011494253,0.0,0.0,1.1494252873563218,27.586206896551722,1.1494252873563218,3.4482758620689653,3.4482758620689653,11.494252873563218,3.4482758620689653,0.0,0.0,3.4482758620689653,0.0
2020-03-01,3.4482758620689653,3.4482758620689653,9.195402298850574,1.1494252873563218,1.1494252873563218,1.1494252873563218,2.2988505747126435,0.0,0.0,1.1494252873563218,12.643678160919542,0.0,2.2988505747126435,3.4482758620689653,6.896551724137931,0.0,0.0,0.0,0.0,5.747126436781609
2020-04-01,0.0,0.0,8.045977011494253,0.0,0.0,0.0,1.1494252873563218,0.0,0.0,2.2988505747126435,18.39080459770115,1.1494252873563218,2.2988505747126435,4.597701149425287,3.4482758620689653,4.597701149425287,0.0,0.0,0.0,2.2988505747126435
2020-05-01,1.1494252873563218,3.4482758620689653,66.66666666666666,3.4482758620689653,0.0,0.0,2.2988505747126435,1.1494252873563218,0.0,2.2988505747126435,73.5632183908046,2.2988505747126435,2.2988505747126435,100.0,19.54022988505747,2.2988505747126435,0.0,0.0,3.4482758620689653,6.896551724137931
2020-06-01,5.747126436781609,1.1494252873563218,35.63218390804598,0.0,0.0,0.0,5.747126436781609,1.1494252873563218,1.1494252873563218,1.1494252873563218,33.33333333333333,4.597701149425287,5.747126436781609,13.793103448275861,5.747126436781609,1.1494252873563218,0.0,0.0,2.2988505747126435,8.045977011494253
2020-07-01,1.1494252873563218,0.0,8.045977011494253,0.0,0.0,0.0,1.1494252873563218,0.0,0.0,1.1494252873563218,2.2988505747126435,0.0,0.0,8.045977011494253,4.597701149425287,0.0,0.0,0.0,2.2988505747126435,0.0
