date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2019-03-31,0.0,0.0,18.656410256410258,17.80839160839161,16,0,32,0,16,64
2019-04-07,0.0,0.0,0.0,0.0,24,0,32,0,0,16
2019-04-14,0.0,0.0,0.0,19.504428904428906,17,0,43,0,17,17
2019-04-21,0.0,0.0,19.504428904428906,0.0,17,0,33,0,0,17
2019-04-28,0.0,0.0,17.80839160839161,27.984615384615388,49,0,32,0,0,16
2019-05-05,0.0,0.0,0.0,38.16083916083917,16,0,41,0,0,99
2019-05-12,0.0,0.0,0.0,17.80839160839161,48,0,16,0,0,16
2019-05-19,0.0,0.0,0.0,35.61678321678322,31,0,0,0,0,24
2019-05-26,0.0,0.0,19.504428904428906,37.312820512820515,51,0,51,0,0,100
2019-06-02,0.0,0.0,17.80839160839161,36.46480186480187,40,0,16,0,0,40
2019-06-09,0.0,0.0,0.0,0.0,31,0,32,0,0,95
2019-06-16,0.0,0.0,0.0,37.312820512820515,33,0,16,0,0,25
2019-06-23,0.0,0.0,0.0,39.00885780885781,34,0,26,0,0,17
2019-06-30,0.0,0.0,0.0,0.0,33,0,25,0,0,17
2019-07-07,0.0,0.0,0.0,0.0,17,0,17,0,17,33
2019-07-14,0.0,21.200466200466202,21.200466200466202,0.0,19,0,28,0,0,28
2019-07-21,0.0,0.0,0.0,22.8965034965035,0,0,0,0,0,20
2019-07-28,0.0,0.0,0.0,56.81724941724942,20,0,40,0,0,60
2019-08-04,0.0,0.0,0.0,20.352447552447554,75,0,0,0,0,37
2019-08-11,0.0,0.0,0.0,0.0,33,0,50,0,0,50
2019-08-18,0.0,17.80839160839161,0.0,17.80839160839161,23,0,31,0,0,16
2019-08-25,0.0,0.0,18.656410256410258,0.0,25,0,17,0,0,33
2019-09-01,0.0,0.0,0.0,17.80839160839161,38,0,54,0,0,31
2019-09-08,0.0,17.80839160839161,0.0,54.27319347319348,32,0,0,0,0,48
2019-09-15,0.0,0.0,17.80839160839161,37.312820512820515,57,0,16,0,0,16
2019-09-22,0.0,17.80839160839161,0.0,17.80839160839161,31,0,0,0,0,31
2019-09-29,0.0,0.0,18.656410256410258,38.16083916083917,17,0,50,0,0,25
2019-10-06,0.0,19.504428904428906,0.0,19.504428904428906,35,0,26,0,0,34
2019-10-13,0.0,0.0,0.0,17.80839160839161,15,0,46,0,0,31
2019-10-20,0.0,0.0,0.0,16.96037296037296,30,0,30,0,0,0
2019-10-27,0.0,0.0,0.0,16.96037296037296,37,0,30,0,0,31
2019-11-03,0.0,0.0,0.0,16.96037296037296,44,0,73,0,0,22
2019-11-10,0.0,0.0,25.440559440559444,16.96037296037296,23,0,30,0,0,38
2019-11-17,0.0,16.96037296037296,0.0,16.112354312354313,15,0,30,0,15,22
2019-11-24,0.0,0.0,16.112354312354313,16.112354312354313,22,0,29,0,0,29
2019-12-01,0.0,0.0,16.96037296037296,0.0,30,0,15,0,0,15
2019-12-08,0.0,16.112354312354313,0.0,16.96037296037296,0,0,22,0,0,14
2019-12-15,0.0,0.0,0.0,34.768764568764574,31,0,47,0,0,16
2019-12-22,0.0,0.0,0.0,0.0,34,0,34,0,0,25
2019-12-29,0.0,0.0,0.0,17.80839160839161,32,0,16,0,0,24
2020-01-05,0.0,0.0,0.0,0.0,14,0,44,0,0,43
2020-01-12,0.0,0.0,15.264335664335666,15.264335664335666,35,0,14,0,0,41
2020-01-19,0.0,0.0,16.112354312354313,16.112354312354313,28,0,42,0,0,42
2020-01-26,0.0,0.0,15.264335664335666,15.264335664335666,41,0,14,0,41,28
2020-02-02,0.0,0.0,0.0,0.0,0,0,0,0,48,14
2020-02-09,0.0,0.0,15.264335664335666,30.528671328671333,27,0,27,0,13,34
2020-02-16,0.0,0.0,24.592540792540795,33.07272727272728,14,0,36,0,22,58
2020-02-23,0.0,0.0,16.112354312354313,16.112354312354313,22,0,43,0,50,36
2020-03-01,0.0,0.0,0.0,15.264335664335666,21,0,14,0,21,21
2020-03-08,0.0,14.416317016317018,0.0,0.0,20,0,19,0,39,32
2020-03-15,0.0,0.0,0.0,27.984615384615388,0,0,25,0,31,37
2020-03-22,0.0,12.720279720279722,0.0,11.872261072261074,54,0,34,0,11,61
2020-03-29,0.0,0.0,0.0,18.656410256410258,44,0,11,0,23,95
2020-04-05,0.0,0.0,0.0,13.56829836829837,42,0,43,0,24,79
2020-04-12,0.0,0.0,0.0,20.352447552447554,24,0,36,0,12,71
2020-04-19,0.0,0.0,13.56829836829837,12.720279720279722,35,0,29,0,0,47
2020-04-26,0.0,12.720279720279722,12.720279720279722,26.28857808857809,29,0,35,0,29,52
2020-05-03,0.0,13.56829836829837,0.0,13.56829836829837,42,0,41,0,41,59
2020-05-10,0.0,0.0,27.13659673659674,26.28857808857809,23,0,18,0,41,23
2020-05-17,0.0,0.0,0.0,28.832634032634036,51,0,25,0,0,13
2020-05-24,0.0,0.0,0.0,14.416317016317018,13,0,32,0,0,32
2020-05-31,0.0,0.0,27.13659673659674,13.56829836829837,60,0,18,0,0,30
2020-06-07,0.0,0.0,13.56829836829837,40.70489510489511,48,0,36,0,0,30
2020-06-14,0.0,0.0,0.0,13.56829836829837,12,0,30,0,0,55
2020-06-21,0.0,0.0,0.0,30.528671328671333,33,0,27,0,0,20
2020-06-28,0.0,0.0,0.0,27.984615384615388,31,0,25,0,0,25
2020-07-05,0.0,0.0,0.0,0.0,29,0,36,0,0,29
2020-07-12,0.0,0.0,0.0,0.0,0,0,53,0,0,80
