date,Energiezertifizierer,Dachdecker,Elektriker,Solar,Fenster,Smart Home,bauen,Einbruch,Schlüsseldienst,Blumen
2018-01-07,0.0,33.78826530612245,0.0,34.91454081632653,27,0,0,0,0,54
2018-01-14,0.0,0.0,0.0,0.0,27,0,27,0,0,0
2018-01-21,0.0,0.0,0.0,0.0,28,0,56,0,0,28
2018-01-28,0.0,0.0,0.0,0.0,0,0,26,0,0,0
2018-02-04,0.0,0.0,0.0,0.0,31,0,0,0,0,31
2018-02-11,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2018-02-18,0.0,0.0,0.0,0.0,30,0,59,0,0,0
2018-02-25,0.0,0.0,0.0,0.0,0,0,29,0,0,29
2018-03-04,0.0,0.0,0.0,0.0,0,0,27,0,0,0
2018-03-11,0.0,0.0,0.0,0.0,0,0,29,0,0,28
2018-03-18,0.0,0.0,0.0,0.0,32,0,32,0,0,32
2018-03-25,0.0,0.0,0.0,0.0,33,0,31,0,0,79
2018-04-01,0.0,0.0,0.0,0.0,34,0,0,0,0,0
2018-04-08,0.0,0.0,0.0,0.0,0,0,34,0,0,32
2018-04-15,0.0,0.0,0.0,0.0,0,0,31,0,0,33
2018-04-22,0.0,0.0,0.0,37.16709183673469,30,0,30,0,0,0
2018-04-29,0.0,0.0,0.0,0.0,59,0,0,0,0,0
2018-05-06,0.0,0.0,0.0,0.0,0,0,31,0,0,31
2018-05-13,0.0,0.0,0.0,0.0,29,0,28,0,0,29
2018-05-20,0.0,0.0,0.0,0.0,31,0,0,0,0,0
2018-05-27,0.0,0.0,0.0,38.29336734693877,46,0,30,0,0,30
2018-06-03,0.0,0.0,0.0,36.04081632653061,0,0,31,0,0,60
2018-06-10,0.0,0.0,0.0,0.0,88,0,29,0,0,0
2018-06-17,0.0,0.0,0.0,0.0,28,0,0,0,0,0
2018-06-24,0.0,0.0,0.0,0.0,59,0,0,0,0,0
2018-07-01,0.0,0.0,0.0,37.16709183673469,0,0,0,0,0,30
2018-07-08,0.0,0.0,0.0,0.0,0,0,31,0,0,31
2018-07-15,0.0,0.0,0.0,0.0,0,0,0,0,0,62
2018-07-22,0.0,39.419642857142854,0.0,0.0,63,0,32,0,0,0
2018-07-29,0.0,0.0,0.0,0.0,0,0,31,0,0,31
2018-08-05,0.0,0.0,0.0,0.0,0,0,30,0,0,0
2018-08-12,0.0,0.0,0.0,0.0,0,0,0,0,0,30
2018-08-19,0.0,0.0,0.0,34.91454081632653,0,0,28,0,0,0
